state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CT,enrollmetric,pp_stloc_raw_CT,pp_fed_raw_CT,pp_total_raw_CT,schoolstloc_raw_CT,schoolfed_raw_CT,schooltot_raw_CT,pp_total_norm_NERDS,site_tot_raw_CT,pp_site_private_raw_CT,pp_cent_private_raw_CT,ppsitestloc_operational_CT,ppcentstloc_operational_CT,pptotstloc_operational_CT,schoolstloc_operational_CT,schooltot_operational_CT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CT,2018-2019,880011,880511,Naugatuck School District,Hop Brook Elementary School,902640,902640,7200500530100.0,90264000506,314.0,KG-04,2.0,314,October Count Day,14944,699,15708,4692416,219486,4911902,19435.94984,4011311,64,0,12091,2917,15008,4712512,4931998,1,0,1,0,0,0,0
CT,2018-2019,880011,880311,Naugatuck School District,Maple Hill School,902640,902640,7200500530100.0,90264001223,467.0,KG-04,2.0,467,October Count Day,13811,687,14562,6449737,320829,6770566,18289.94984,5431002,64,0,10958,2917,13875,6479625,6800454,1,0,1,0,0,0,0
CT,2018-2019,880011,886111,Naugatuck School District,Naugatuck High School,902640,902640,7200500530100.0,90264000505,1253.0,09-12,4.0,1253,October Count Day,16592,722,17378,20789776,904666,21694442,21105.94984,18100380,64,0,13739,2917,16656,20869968,21774634,1,0,1,0,0,0,0
CT,2018-2019,880011,880611,Naugatuck School District,Salem School,902640,902640,7200500530100.0,90264000507,275.0,KG-04,2.0,275,October Count Day,13854,702,14620,3809850,193050,4002900,18347.94984,3214040,64,0,11001,2917,13918,3827450,4020500,1,0,1,0,0,0,0
CT,2018-2019,880011,880711,Naugatuck School District,Western School,902640,902640,7200500530100.0,90264000508,262.0,KG-04,2.0,262,October Count Day,14474,711,15249,3792188,186282,3978470,18976.94984,3226874,64,0,11621,2917,14538,3808956,3995238,1,0,1,0,0,0,0
CT,2018-2019,2800013,2800113,New Beginnings Inc Family Academy District,New Beginnings Inc Family Academy,900028,900028,,90002801366,482.0,PK-08,3.0,482,October Count Day,11672,515,12866,5625904,248230,5874134,13527.54772,5019316,659,20,9899,2452,12351,5953182,6201412,1,0,1,0,0,0,0
CT,2018-2019,890011,890311,New Britain School District,Chamberlain  Elementary School,902670,902670,7200200330100.0,90267000509,476.0,KG-05,2.0,476,October Count Day,14188,1310,15589,6753488,623560,7377048,19492.01581,6308227,90,0,12024,2254,14278,6796328,7419888,1,0,1,0,0,0,0
CT,2018-2019,890011,891111,New Britain School District,DiLoreto Elementary & Middle School,902670,902670,7200200330100.0,90267000510,845.0,KG-08,3.0,845,October Count Day,11901,1285,13277,10056345,1085825,11142170,17180.01581,9244241,90,0,9737,2254,11991,10132395,11218220,1,0,1,0,0,0,0
CT,2018-2019,890011,890511,New Britain School District,Gaffney Elementary School,902670,902670,7200200330100.0,90267000512,434.0,PK-05,2.0,434,October Count Day,18800,2162,21053,8159200,938308,9097508,24956.01581,8122860,90,0,16636,2254,18890,8198260,9136568,1,0,1,0,0,0,0
CT,2018-2019,890011,890611,New Britain School District,Holmes Elementary School,902670,902670,7200200330100.0,90267000513,518.0,KG-05,2.0,518,October Count Day,13191,1550,14832,6832938,802900,7635838,18735.01581,6472646,90,0,11027,2254,13281,6879558,7682458,1,0,1,0,0,0,0
CT,2018-2019,890011,895411,New Britain School District,House of Arts Letters and Science (HALS)  Academy,902670,902670,7200200330100.0,90267001445,148.0,06-08,3.0,148,October Count Day,12714,510,13315,1881672,75480,1957152,17218.01581,1624867,90,0,10550,2254,12804,1894992,1970472,1,0,1,0,0,0,0
CT,2018-2019,890011,890711,New Britain School District,Jefferson Elementary School,902670,902670,7200200330100.0,90267000514,453.0,KG-05,2.0,453,October Count Day,12243,1575,13908,5546079,713475,6259554,17811.01581,5241990,90,0,10079,2254,12333,5586849,6300324,1,0,1,0,0,0,0
CT,2018-2019,890011,890811,New Britain School District,Lincoln Elementary School,902670,902670,7200200330100.0,90267000515,738.0,KG-05,2.0,738,October Count Day,11998,1309,13398,8854524,966042,9820566,17301.01581,8163439,90,0,9834,2254,12088,8920944,9886986,1,0,1,0,0,0,0
CT,2018-2019,890011,896111,New Britain School District,New Britain High School,902670,902670,7200200330100.0,90267000521,2208.0,09-12,4.0,2208,October Count Day,14938,990,16028,32983104,2185920,35169024,19931.01581,30231422,99,0,12783,2254,15037,33201696,35387616,1,0,1,0,0,0,0
CT,2018-2019,890011,890911,New Britain School District,Northend Elementary School,902670,902670,7200200330100.0,90267000517,277.0,KG-05,2.0,277,October Count Day,12017,1958,14066,3328709,542366,3871075,17969.01581,3249169,90,0,9853,2254,12107,3353639,3896005,1,0,1,0,0,0,0
CT,2018-2019,890011,895311,New Britain School District,Pulaski Middle School,902670,902670,7200200330100.0,90267000518,875.0,06-08,3.0,875,October Count Day,12707,1362,14160,11118625,1191750,12310375,18063.01581,10345479,90,0,10543,2254,12797,11197375,12389125,1,0,1,0,0,0,0
CT,2018-2019,890011,895211,New Britain School District,Slade Middle School,902670,902670,7200200330100.0,90267000522,866.0,06-08,3.0,866,October Count Day,13832,1416,15338,11978512,1226256,13204768,19241.01581,11259320,90,0,11668,2254,13922,12056452,13282708,1,0,1,0,0,0,0
CT,2018-2019,890011,891211,New Britain School District,Smalley Elementary School,902670,902670,7200200330100.0,90267000523,661.0,KG-05,2.0,661,October Count Day,10371,1379,11841,6855231,911519,7766750,15744.01581,6282617,90,0,8207,2254,10461,6914721,7826240,1,0,1,0,0,0,0
CT,2018-2019,890011,891311,New Britain School District,Smith Elementary School,902670,902670,7200200330100.0,90267000524,536.0,KG-05,2.0,536,October Count Day,13083,1357,14530,7012488,727352,7739840,18433.01581,6535881,90,0,10919,2254,13173,7060728,7788080,1,0,1,0,0,0,0
CT,2018-2019,890011,891511,New Britain School District,Vance Elementary School,902670,902670,7200200330100.0,90267000527,463.0,KG-05,2.0,463,October Count Day,13561,1125,14777,6278743,520875,6799618,18680.01581,5759860,91,0,11398,2254,13652,6320876,6841751,1,0,1,0,0,0,0
CT,2018-2019,900011,900411,New Canaan School District,East School,902700,902700,7300100930100.0,90270000530,535.0,KG-04,2.0,535,October Count Day,21919,245,22237,11726665,131075,11857740,25532.53449,9574864,73,0,17652,4340,21992,11765720,11896795,1,0,1,0,0,0,0
CT,2018-2019,900011,906111,New Canaan School District,New Canaan High School,902700,902700,7300100930100.0,90270000531,1284.0,09-12,4.0,1284,October Count Day,22152,245,22594,28443168,314580,28757748,25889.53449,23438769,197,0,18009,4340,22349,28696116,29010696,1,0,1,0,0,0,0
CT,2018-2019,900011,905111,New Canaan School District,Saxe Middle School,902700,902700,7300100930100.0,90270000532,1334.0,05-08,3.0,1334,October Count Day,21373,245,21670,28511582,326830,28838412,24965.53449,23118630,52,0,17085,4340,21425,28580950,28907780,1,0,1,0,0,0,0
CT,2018-2019,900011,900211,New Canaan School District,South School,902700,902700,7300100930100.0,90270000533,519.0,KG-04,2.0,519,October Count Day,21374,245,21838,11093106,127155,11220261,25133.53449,9081706,220,0,17254,4340,21594,11207286,11334441,1,0,1,0,0,0,0
CT,2018-2019,900011,900311,New Canaan School District,West School,902700,902700,7300100930100.0,90270000534,484.0,PK-04,2.0,484,October Count Day,22685,245,23074,10979540,118580,11098120,26369.53449,9067386,144,0,18489,4340,22829,11049236,11167816,1,0,1,0,0,0,0
CT,2018-2019,910011,910111,New Fairfield School District,Consolidated School,902730,902730,7300101030100.0,90273000535,484.0,PK-02,2.0,484,October Count Day,17218,715,17962,8333512,346060,8679572,21222.53017,7009987,10,20,13824,3424,17248,8348032,8694092,1,0,1,0,0,0,0
CT,2018-2019,910011,910211,New Fairfield School District,Meeting House Hill School,902730,902730,7300101030100.0,90273001195,457.0,03-05,2.0,457,October Count Day,17237,205,17473,7877309,93685,7970994,20733.53017,6395405,10,20,13843,3424,17267,7891019,7984704,1,0,1,0,0,0,0
CT,2018-2019,910011,916111,New Fairfield School District,New Fairfield High School,902730,902730,7300101030100.0,90273000537,777.0,09-12,4.0,777,October Count Day,18602,178,18810,14453754,138306,14592060,22070.53017,11912369,11,20,15209,3424,18633,14477841,14616147,1,0,1,0,0,0,0
CT,2018-2019,910011,915211,New Fairfield School District,New Fairfield Middle School,902730,902730,7300101030100.0,90273001224,512.0,06-08,3.0,512,October Count Day,17817,147,18009,9122304,75264,9197568,21269.53017,7439384,25,20,14438,3424,17862,9145344,9220608,1,0,1,0,0,0,0
CT,2018-2019,920011,920311,New Hartford School District,Ann Antolini School,902760,902760,7300301230100.0,90276000538,260.0,03-06,2.0,260,October Count Day,16452,306,16813,4277520,79560,4357080,19695.84305,3709897,55,0,13967,2540,16507,4291820,4371380,1,0,1,0,0,0,0
CT,2018-2019,920011,920111,New Hartford School District,Bakerville Consolidated School,902760,902760,7300301230100.0,90276000539,90.0,KG-02,2.0,90,October Count Day,22784,622,23476,2050560,55980,2106540,26358.84305,1883809,69,0,20313,2540,22853,2056770,2112750,1,0,1,0,0,0,0
CT,2018-2019,920011,920211,New Hartford School District,New Hartford Elementary School,902760,902760,7300301230100.0,90276000540,96.0,PK-02,2.0,96,October Count Day,15875,267,16190,1524000,25632,1549632,19072.84305,1309969,47,0,13382,2540,15922,1528512,1554144,1,0,1,0,0,0,0
CT,2018-2019,930011,931511,New Haven School District,Augusta Lewis Troup School,902790,902790,7200500630100.0,90279000580,459.0,PK-08,3.0,459,October Count Day,14321,1648,16059,6573339,756432,7329771,19450.35839,4969743,89,1,9259,5152,14411,6614649,7371081,1,0,1,0,0,0,0
CT,2018-2019,930011,932811,New Haven School District,Barack H. Obama Magnet University School,902790,902790,7200500630100.0,90279001509,267.0,KG-04,2.0,267,October Count Day,16475,2783,19348,4398825,743061,5141886,22739.35839,3769236,89,1,11413,5152,16565,4422855,5165916,1,0,1,0,0,0,0
CT,2018-2019,930011,930211,New Haven School District,Barnard Environmental Magnet School,902790,902790,7200500630100.0,90279000542,546.0,PK-08,3.0,546,October Count Day,14571,1286,15947,7955766,702156,8657922,19338.35839,5850880,89,1,9509,5152,14661,8004906,8707062,1,0,1,0,0,0,0
CT,2018-2019,930011,930311,New Haven School District,Beecher School,902790,902790,7200500630100.0,90279000543,481.0,PK-08,3.0,481,October Count Day,14885,1220,16195,7159685,586820,7746505,19586.35839,5273775,89,1,9823,5152,14975,7202975,7789795,1,0,1,0,0,0,0
CT,2018-2019,930011,931811,New Haven School District,Benjamin Jepson Magnet School,902790,902790,7200500630100.0,90279000544,511.0,PK-08,3.0,511,October Count Day,15408,1221,16720,7873488,623931,8497419,20111.35839,5870640,89,1,10346,5152,15498,7919478,8543409,1,0,1,0,0,0,0
CT,2018-2019,930011,935511,New Haven School District,Betsy Ross Arts Magnet School,902790,902790,7200500630100.0,90279000545,448.0,05-08,3.0,448,October Count Day,17323,1160,18574,7760704,519680,8280384,21965.35839,5977478,89,1,12261,5152,17413,7801024,8320704,1,0,1,0,0,0,0
CT,2018-2019,930011,934311,New Haven School District,Bishop Woods Architecture and Design Magnet School,902790,902790,7200500630100.0,90279000546,448.0,KG-08,3.0,448,October Count Day,14495,2504,17089,6493760,1121792,7615552,20480.35839,5312443,89,1,9433,5152,14585,6534080,7655872,1,0,1,0,0,0,0
CT,2018-2019,930011,932111,New Haven School District,Brennan Rogers School,902790,902790,7200500630100.0,90279001585,478.0,PK-08,3.0,478,October Count Day,15761,1777,17629,7533758,849406,8383164,21020.35839,5926007,89,1,10699,5152,15851,7576778,8426184,1,0,1,0,0,0,0
CT,2018-2019,930011,934811,New Haven School District,"Celentano BioTech, Health and Medical Magnet School",902790,902790,7200500630100.0,90279001484,388.0,PK-08,3.0,388,October Count Day,15272,2024,17387,5925536,785312,6710848,20778.35839,4716312,89,1,10210,5152,15362,5960456,6745768,1,0,1,0,0,0,0
CT,2018-2019,930011,930611,New Haven School District,Clinton Avenue School,902790,902790,7200500630100.0,90279000550,493.0,KG-08,3.0,493,October Count Day,15018,1310,16419,7403874,645830,8049704,19810.35839,5515682,89,1,9956,5152,15108,7448244,8094074,1,0,1,0,0,0,0
CT,2018-2019,930011,934111,New Haven School District,Columbus Family Academy,902790,902790,7200500630100.0,90279000549,496.0,PK-08,3.0,496,October Count Day,13064,1456,14645,6479744,722176,7201920,18036.35839,4669365,124,1,8037,5152,13189,6541744,7263920,1,0,1,0,0,0,0
CT,2018-2019,930011,933111,New Haven School District,Conte/West Hills Magnet School,902790,902790,7200500630100.0,90279000584,662.0,PK-08,3.0,662,October Count Day,13601,1257,14949,9003862,832134,9835996,18340.35839,6433000,89,1,8539,5152,13691,9063442,9895576,1,0,1,0,0,0,0
CT,2018-2019,930011,936411,New Haven School District,Cooperative High School - Inter-District Magnet,902790,902790,7200500630100.0,90279001207,630.0,09-12,4.0,630,October Count Day,16190,1160,17440,10199700,730800,10930500,20831.35839,7691598,89,1,11128,5152,16280,10256400,10987200,1,0,1,0,0,0,0
CT,2018-2019,930011,930911,New Haven School District,Davis Academy for Arts & Design Innovation,902790,902790,7200500630100.0,90279000551,517.0,PK-08,3.0,517,October Count Day,14301,1899,16290,7393617,981783,8375400,19681.35839,5717368,89,1,9239,5152,14391,7440147,8421930,1,0,1,0,0,0,0
CT,2018-2019,930011,934611,New Haven School District,East Rock Community Magnet School,902790,902790,7200500630100.0,90279000552,482.0,PK-08,3.0,482,October Count Day,15010,1853,16953,7234820,893146,8127966,20344.35839,5650052,89,1,9948,5152,15100,7278200,8171346,1,0,1,0,0,0,0
CT,2018-2019,930011,931211,New Haven School District,Edgewood School,902790,902790,7200500630100.0,90279000553,438.0,KG-08,3.0,438,October Count Day,13631,2017,15738,5970378,883446,6853824,19129.35839,4601891,89,1,8569,5152,13721,6009798,6893244,1,0,1,0,0,0,0
CT,2018-2019,930011,931711,New Haven School District,Engineering - Science University Magnet School,902790,902790,7200500630100.0,90279001519,601.0,06-12,4.0,601,October Count Day,15992,1363,17445,9611192,819163,10430355,20836.35839,7340490,89,1,10930,5152,16082,9665282,10484445,1,0,1,0,0,0,0
CT,2018-2019,930011,931611,New Haven School District,Fair Haven School,902790,902790,7200500630100.0,90279000554,812.0,PK-08,3.0,812,October Count Day,14137,2260,16487,11479244,1835120,13314364,19878.35839,9139798,89,1,9075,5152,14227,11552324,13387444,1,0,1,0,0,0,0
CT,2018-2019,930011,936611,New Haven School District,High School In The Community,902790,902790,7200500630100.0,90279000558,239.0,09-12,4.0,239,October Count Day,17198,2580,19868,4110322,616620,4726942,23259.35839,3498225,89,1,12136,5152,17288,4131832,4748452,1,0,1,0,0,0,0
CT,2018-2019,930011,930711,New Haven School District,Hill Central Music Academy,902790,902790,7200500630100.0,90279000559,485.0,PK-08,3.0,485,October Count Day,13854,1476,15421,6719190,715860,7435050,18812.35839,4942194,90,1,8793,5152,13945,6763325,7479185,1,0,1,0,0,0,0
CT,2018-2019,930011,936311,New Haven School District,Hill Regional Career High School,902790,902790,7200500630100.0,90279000556,700.0,09-12,4.0,700,October Count Day,15830,1238,17266,11081000,866600,11947600,20657.35839,8424207,197,1,10876,5152,16028,11219600,12086200,1,0,1,0,0,0,0
CT,2018-2019,930011,936211,New Haven School District,James Hillhouse High School,902790,902790,7200500630100.0,90279000563,946.0,09-12,4.0,946,October Count Day,15076,2228,17394,14261896,2107688,16369584,20785.35839,11505903,89,1,10014,5152,15166,14347036,16454724,1,0,1,0,0,0,0
CT,2018-2019,930011,931311,New Haven School District,John C. Daniels,902790,902790,7200500630100.0,90279001443,540.0,PK-08,3.0,540,October Count Day,15455,1343,16889,8345700,725220,9070920,20280.35839,6295121,89,1,10393,5152,15545,8394300,9119520,1,0,1,0,0,0,0
CT,2018-2019,930011,930811,New Haven School District,John S. Martinez Sea and Sky STEM School,902790,902790,7200500630100.0,90279001386,552.0,PK-08,3.0,552,October Count Day,12977,2119,15187,7163304,1169688,8332992,18578.35839,5495349,89,1,7915,5152,13067,7212984,8382672,1,0,1,0,0,0,0
CT,2018-2019,930011,933011,New Haven School District,King/Robinson Magnet School,902790,902790,7200500630100.0,90279001388,509.0,PK-08,3.0,509,October Count Day,15354,1828,17272,7815186,930452,8745638,20663.35839,6128705,89,1,10292,5152,15444,7860996,8791448,1,0,1,0,0,0,0
CT,2018-2019,930011,932011,New Haven School District,Lincoln-Bassett School,902790,902790,7200500630100.0,90279000566,371.0,PK-06,2.0,371,October Count Day,14372,2597,17059,5332012,963487,6295499,20450.35839,4388064,89,1,9310,5152,14462,5365402,6328889,1,0,1,0,0,0,0
CT,2018-2019,930011,931911,New Haven School District,Mauro-Sheridan Magnet School,902790,902790,7200500630100.0,90279001564,548.0,PK-08,3.0,548,October Count Day,15597,1185,16873,8547156,649380,9196536,20264.35839,6379632,89,1,10535,5152,15687,8596476,9245856,1,0,1,0,0,0,0
CT,2018-2019,930011,936011,New Haven School District,Metropolitan Business Academy,902790,902790,7200500630100.0,90279001485,410.0,09-12,4.0,410,October Count Day,15479,1180,16749,6346390,483800,6830190,20140.35839,4722244,89,1,10417,5152,15569,6383290,6867090,1,0,1,0,0,0,0
CT,2018-2019,930011,931411,New Haven School District,Nathan Hale School,902790,902790,7200500630100.0,90279000568,530.0,PK-08,3.0,530,October Count Day,14136,1247,15474,7492080,660910,8152990,18865.35839,5428488,89,1,9074,5152,14226,7539780,8200690,1,0,1,0,0,0,0
CT,2018-2019,930011,937011,New Haven School District,New Haven Academy,902790,902790,7200500630100.0,90279000547,304.0,09-12,4.0,304,October Count Day,15222,1160,16486,4627488,352640,4980128,19877.35839,3421457,103,1,10174,5152,15326,4659104,5011744,1,0,1,0,0,0,0
CT,2018-2019,930011,933511,New Haven School District,Quinnipiac Real World Math STEM School,902790,902790,7200500630100.0,90279001612,279.0,KG-05,2.0,279,October Count Day,13838,1257,15185,3860802,350703,4211505,18576.35839,2777182,89,1,8776,5152,13928,3885912,4236615,1,0,1,0,0,0,0
CT,2018-2019,930011,934211,New Haven School District,Roberto Clemente Leadership Academy for Global Awareness,902790,902790,7200500630100.0,90279001483,475.0,KG-08,3.0,475,October Count Day,14640,2133,16863,6954000,1013175,7967175,20254.35839,5525309,89,1,9578,5152,14730,6996750,8009925,1,0,1,0,0,0,0
CT,2018-2019,930011,931011,New Haven School District,Ross/Woodward School,902790,902790,7200500630100.0,90279001387,658.0,PK-08,3.0,658,October Count Day,14039,1181,15311,9237662,777098,10014760,18702.35839,6632187,89,1,8977,5152,14129,9296882,10073980,1,0,1,0,0,0,0
CT,2018-2019,930011,936711,New Haven School District,Sound School,902790,902790,7200500630100.0,90279001216,318.0,09-12,4.0,318,October Count Day,14131,1332,15566,4493658,423576,4917234,18957.35839,3286602,102,1,9082,5152,14234,4526412,4949988,1,0,1,0,0,0,0
CT,2018-2019,930011,932911,New Haven School District,Truman School,902790,902790,7200500630100.0,90279000581,565.0,PK-08,3.0,565,October Count Day,13524,1791,15406,7641060,1011915,8652975,18797.35839,5748729,89,1,8462,5152,13614,7691910,8703825,1,0,1,0,0,0,0
CT,2018-2019,930011,934911,New Haven School District,West Rock Authors Academy,902790,902790,7200500630100.0,90279000647,174.0,PK-04,2.0,174,October Count Day,18686,5368,24144,3251364,934032,4185396,27535.35839,3290792,89,1,13624,5152,18776,3267024,4201056,1,0,1,0,0,0,0
CT,2018-2019,930011,933211,New Haven School District,Wexler/Grant Community School,902790,902790,7200500630100.0,90279000586,373.0,KG-08,3.0,373,October Count Day,14924,2053,17067,5566652,765769,6332421,20458.35839,4414699,89,1,9862,5152,15014,5600222,6365991,1,0,1,0,0,0,0
CT,2018-2019,930011,936111,New Haven School District,Wilbur Cross High School,902790,902790,7200500630100.0,90279000585,1594.0,09-12,4.0,1594,October Count Day,14412,1342,15845,22972728,2139148,25111876,19236.35839,16917811,90,1,9351,5152,14503,23117782,25256930,1,0,1,0,0,0,0
CT,2018-2019,930011,933811,New Haven School District,Worthington Hooker School,902790,902790,7200500630100.0,90279000588,453.0,KG-08,3.0,453,October Count Day,13852,1175,15118,6274956,532275,6807231,18509.35839,4478496,89,1,8790,5152,13942,6315726,6848001,1,0,1,0,0,0,0
CT,2018-2019,950011,955111,New London School District,Bennie Dover Jackson Middle School,902820,902820,7200600430100.0,90282000596,277.0,06-08,3.0,277,October Count Day,15145,1683,16882,4195165,466191,4661356,19875.88297,3647751,34,20,11813,3386,15199,4210123,4676314,1,0,1,0,0,0,0
CT,2018-2019,950011,950311,New London School District,C.B. Jennings International Elementary Magnet,902820,902820,7200600430100.0,90282000591,480.0,PK-05,2.0,480,October Count Day,13357,3091,16486,6411360,1483680,7895040,19479.88297,6130600,17,20,10008,3386,13394,6429120,7912800,1,0,1,0,0,0,0
CT,2018-2019,950011,950611,New London School District,Harbor Elementary School,902820,902820,7200600430100.0,90282001685,261.0,PK-05,2.0,261,October Count Day,16909,2087,19035,4413249,544707,4957956,22028.88297,3998823,20,20,13563,3386,16949,4423689,4968396,1,0,1,0,0,0,0
CT,2018-2019,950011,950911,New London School District,Nathan Hale Arts Magnet School,902820,902820,7200600430100.0,90282000594,546.0,KG-05,2.0,546,October Count Day,14713,1517,16293,8033298,828282,8861580,19286.88297,6868340,43,20,11390,3386,14776,8067696,8895978,1,0,1,0,0,0,0
CT,2018-2019,950011,956111,New London School District,New London High School,902820,902820,7200600430100.0,90282000595,659.0,09-12,4.0,659,October Count Day,15554,811,16419,10250086,534449,10784535,19412.88297,8372602,34,20,12222,3386,15608,10285672,10820121,1,0,1,0,0,0,0
CT,2018-2019,950011,951411,New London School District,New London Visual and Performing Arts Magnet School,902820,902820,7200600430100.0,90282001919,204.0,06-10,4.0,204,October Count Day,19605,1192,20860,3999420,243168,4242588,23853.88297,3497946,44,20,16283,3386,19669,4012476,4255644,1,0,1,0,0,0,0
CT,2018-2019,950011,951311,New London School District,Science and Technology Magnet School of Southeastern Connecticut,902820,902820,7200600430100.0,90282001913,564.0,06-12,4.0,564,October Count Day,16186,760,17276,9128904,428640,9557544,20269.88297,7649131,311,20,13131,3386,16517,9315588,9744228,1,0,1,0,0,0,0
CT,2018-2019,950011,950811,New London School District,Winthrop STEM Elementary Magnet School,902820,902820,7200600430100.0,90282000597,516.0,KG-05,2.0,516,October Count Day,15467,1432,16936,7980972,738912,8719884,19929.88297,6822856,18,20,12119,3386,15505,8000580,8739492,1,0,1,0,0,0,0
CT,2018-2019,960011,960511,New Milford School District,Hill And Plain School,902850,902850,7300301330100.0,90285000599,375.0,PK-02,2.0,375,October Count Day,17122,321,17521,6420750,120375,6541125,20367.06613,5205154,0,78,13704,3496,17200,6450000,6570375,1,0,1,0,0,0,0
CT,2018-2019,960011,966111,New Milford School District,New Milford High School,902850,902850,7300301330100.0,90285000602,1327.0,09-12,4.0,1328,October Count Day,15624,321,16023,20748672,426288,21174960,18869.06613,16444192,0,78,12206,3496,15702,20852256,21278544,1,0,1,0,0,0,0
CT,2018-2019,960011,960811,New Milford School District,Northville Elementary School,902850,902850,7300301330100.0,90285001168,459.0,PK-02,2.0,459,October Count Day,15977,321,16376,7333443,147339,7480782,19222.06613,5845804,0,78,12559,3496,16055,7369245,7516584,1,0,1,0,0,0,0
CT,2018-2019,960011,960911,New Milford School District,Sarah Noble Intermediate School,902850,902850,7300301330100.0,90285001372,816.0,03-05,2.0,816,October Count Day,15223,321,15622,12421968,261936,12683904,18468.06613,9776838,0,78,11805,3496,15301,12485616,12747552,1,0,1,0,0,0,0
CT,2018-2019,960011,965211,New Milford School District,Schaghticoke Middle School,902850,902850,7300301330100.0,90285000603,990.0,06-08,3.0,991,October Count Day,15743,321,16143,15601313,318111,15919424,18989.06613,12389541,0,78,12325,3496,15821,15678611,15996722,1,0,1,0,0,0,0
CT,2018-2019,940011,940611,Newington School District,Anna Reynolds School,902880,902880,7300201630100.0,90288000611,419.0,PK-04,2.0,419,October Count Day,16439,434,16880,6887941,181846,7069787,19815.48003,6097890,0,6,14119,2326,16445,6890455,7072301,1,0,1,0,0,0,0
CT,2018-2019,940011,940211,Newington School District,Elizabeth Green School,902880,902880,7300201630100.0,90288000604,285.0,PK-04,2.0,285,October Count Day,20351,434,20791,5800035,123690,5923725,23726.48003,5262497,0,6,18031,2326,20357,5801745,5925435,1,0,1,0,0,0,0
CT,2018-2019,940011,940811,Newington School District,John Paterson School,902880,902880,7300201630100.0,90288000606,378.0,PK-04,2.0,378,October Count Day,18726,234,18967,7078428,88452,7166880,21902.48003,6290196,0,6,16406,2326,18732,7080696,7169148,1,0,1,0,0,0,0
CT,2018-2019,940011,945311,Newington School District,John Wallace Middle School,902880,902880,7300201630100.0,90288001120,671.0,05-08,3.0,671,October Count Day,16739,197,16942,11231869,132187,11364056,19877.48003,9807015,0,6,14419,2326,16745,11235895,11368082,1,0,1,0,0,0,0
CT,2018-2019,940011,945111,Newington School District,Martin Kellogg Middle School,902880,902880,7300201630100.0,90288000608,646.0,05-08,3.0,646,October Count Day,16632,397,17035,10744272,256462,11000734,19970.48003,9501871,0,6,14312,2326,16638,10748148,11004610,1,0,1,0,0,0,0
CT,2018-2019,940011,946111,Newington School District,Newington High School,902880,902880,7300201630100.0,90288000610,1310.0,09-12,4.0,1310,October Count Day,17677,225,17908,23156870,294750,23451620,20843.48003,20412140,0,6,15357,2326,17683,23164730,23459480,1,0,1,0,0,0,0
CT,2018-2019,940011,940711,Newington School District,Ruth Chaffee School,902880,902880,7300201630100.0,90288000612,322.0,PK-04,2.0,322,October Count Day,16918,381,17305,5447596,122682,5570278,20240.48003,4823341,0,6,14598,2326,16924,5449528,5572210,1,0,1,0,0,0,0
CT,2018-2019,970011,970111,Newtown School District,Hawley Elementary School,902910,902910,7300101130100.0,90291000613,310.0,KG-04,2.0,310,October Count Day,18190,9,18559,5638900,2790,5641690,22284.96147,5061680,335,25,16319,2231,18550,5750500,5753290,1,0,1,0,0,0,0
CT,2018-2019,970011,970411,Newtown School District,Head O'Meadow Elementary School,902910,902910,7300101130100.0,90291001121,283.0,KG-04,2.0,283,October Count Day,19767,359,20477,5594061,101597,5695658,24202.96147,5163768,326,25,17887,2231,20118,5693394,5794991,1,0,1,0,0,0,0
CT,2018-2019,970011,970311,Newtown School District,Middle Gate Elementary School,902910,902910,7300101130100.0,90291000614,361.0,KG-04,2.0,361,October Count Day,17782,588,18428,6419302,212268,6631570,22153.96147,5847310,33,25,15609,2231,17840,6440240,6652508,1,0,1,0,0,0,0
CT,2018-2019,970011,976111,Newtown School District,Newtown High School,902910,902910,7300101130100.0,90291000615,1574.0,09-12,4.0,1575,October Count Day,16052,368,16569,25281900,579600,25861500,20294.96147,22582491,124,25,13970,2231,16201,25516575,26096175,1,0,1,0,0,0,0
CT,2018-2019,970011,975111,Newtown School District,Newtown Middle School,902910,902910,7300101130100.0,90291000616,681.0,07-08,3.0,681,October Count Day,17766,121,18066,12098646,82401,12181047,21791.96147,10783649,154,25,15714,2231,17945,12220545,12302946,1,0,1,0,0,0,0
CT,2018-2019,970011,970511,Newtown School District,Reed Intermediate School,902910,902910,7300101130100.0,90291001487,624.0,05-06,2.0,624,October Count Day,17425,301,17803,10873200,187824,11061024,21528.96147,9716982,52,25,15271,2231,17502,10921248,11109072,1,0,1,0,0,0,0
CT,2018-2019,970011,970211,Newtown School District,Sandy Hook Elementary School,902910,902910,7300101130100.0,90291000617,364.0,KG-04,2.0,364,October Count Day,18088,8,18196,6584032,2912,6586944,21921.96147,5811230,75,25,15957,2231,18188,6620432,6623344,1,0,1,0,0,0,0
CT,2018-2019,980011,980111,Norfolk School District,Botelle Elementary School,902940,902940,7300301430100.0,90294000618,95.0,PK-06,2.0,95,October Count Day,26547,602,27148,2521965,57190,2579155,31220.05263,2058809,0,0,21411,5136,26547,2521965,2579155,1,0,1,0,0,0,0
