state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AR,enrollmetric,pp_stloc_raw_AR,pp_fed_raw_AR,pp_total_raw_AR,schoolstloc_raw_AR,schoolfed_raw_AR,schooltot_raw_AR,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AR,2018-2019,401000,401006,BENTONVILLE SCHOOL DISTRICT,Sugar Creek Elementary School,503060.0,503060.0,4500400200000.0,50306001423,448.0,KG-04,2.0,457,Four Quarter ADA,9535.5424,5889.8177,15425.3603515625,4364891.6431,2696062.2556,7060954,15234.74594,0,0,1,1,1,0,0
AR,2018-2019,401000,401001,BENTONVILLE SCHOOL DISTRICT,Thomas Jefferson Elem. School,503060.0,503060.0,4500400200000.0,50306000076,538.0,KG-04,2.0,543,Four Quarter ADA,9989.2237,2162.9853,12152.208984375,5428610.3188,1175467.14,6604077.5,12058.5258,0,0,1,1,1,0,0
AR,2018-2019,401000,401002,BENTONVILLE SCHOOL DISTRICT,Washington Junior High School,503060.0,503060.0,4500400200000.0,50306000074,717.0,07-08,3.0,712,Four Quarter ADA,9770.1792,1837.0542,11607.2333984375,6959944.0578,1308655.0994,8268599,11529.68914,0,0,1,1,1,0,0
AR,2018-2019,401000,401016,BENTONVILLE SCHOOL DISTRICT,Willowbrook Elementary School,503060.0,503060.0,4500400200000.0,50306001543,747.0,KG-04,2.0,756,Four Quarter ADA,7455.2523,1128.1679,8583.419921875,5641441.3991,853692.4797,6495134,8595.422991,0,0,1,1,1,0,0
AR,2018-2019,502000,502006,BERGMAN SCHOOL DISTRICT,Bergman Elementary School,503090.0,503090.0,4500500200000.0,50309000077,517.0,PK-04,2.0,430,Four Quarter ADA,6801.5095,1263.2009,8064.71044921875,2928637.9222,543917.2177,3472555.25,8179.010345,0,0,1,1,1,0,0
AR,2018-2019,502000,502007,BERGMAN SCHOOL DISTRICT,Bergman High School,503090.0,503090.0,4500500200000.0,50309000078,326.0,09-12,4.0,327,Four Quarter ADA,9455.5363,667.4684,10123.0048828125,3097932.2786,218683.7253,3316616,10176.35037,0,0,1,1,1,0,0
AR,2018-2019,502000,502008,BERGMAN SCHOOL DISTRICT,Bergman Middle School,503090.0,503090.0,4500500200000.0,50309001089,331.0,05-08,3.0,330,Four Quarter ADA,7582.9825,899.6993,8482.681640625,2502669.2991,296934.6069,2799604,8584.603722,0,0,1,1,1,0,0
AR,2018-2019,801000,801001,BERRYVILLE SCHOOL DISTRICT,Berryville Elementary School,503150.0,503150.0,4500800100000.0,50315000079,472.0,PK-02,2.0,435,Four Quarter ADA,7846.8558,1882.8181,9729.673828125,3420872.4679,820823.0991,4241695.5,9840.006718,0,0,1,1,1,0,0
AR,2018-2019,801000,801002,BERRYVILLE SCHOOL DISTRICT,Berryville High School,503150.0,503150.0,4500800100000.0,50315000080,567.0,09-12,4.0,557,Four Quarter ADA,8810.1032,1274.8649,10084.9677734375,4910399.8118,710558.7712,5620958.5,10184.77897,0,0,1,1,1,0,0
AR,2018-2019,801000,801004,BERRYVILLE SCHOOL DISTRICT,Berryville Intermediate Sch,503150.0,503150.0,4500800100000.0,50315001496,440.0,03-05,2.0,445,Four Quarter ADA,7242.43,1559.0317,8801.4619140625,3229018.2002,695090.1332,3924108.25,8939.282906,0,0,1,1,1,0,0
AR,2018-2019,801000,801003,BERRYVILLE SCHOOL DISTRICT,Berryville Middle School,503150.0,503150.0,4500800100000.0,50315000411,450.0,06-08,3.0,453,Four Quarter ADA,7894.5937,1401.1349,9295.728515625,3583190.4301,635945.7465,4219136,9418.912278,0,0,1,1,1,0,0
AR,2018-2019,3001000,3001001,BISMARCK SCHOOL DISTRICT,Bismarck Elementary School,503240.0,503240.0,4503000100000.0,50324000085,394.0,PK-04,2.0,375,Four Quarter ADA,6829.7174,1407.4512,8237.1689453125,2563403.4805,528259.8367,3091663.25,8370.63398,0,0,1,1,1,0,0
AR,2018-2019,3001000,3001003,BISMARCK SCHOOL DISTRICT,Bismarck High School,503240.0,503240.0,4503000100000.0,50324000086,305.0,09-12,4.0,298,Four Quarter ADA,8855.3515,867.6904,9723.0419921875,2640378.8489,258717.1452,2899096,9812.504326,0,0,1,1,1,0,0
AR,2018-2019,3001000,3001002,BISMARCK SCHOOL DISTRICT,Bismarck Middle School,503240.0,503240.0,4503000100000.0,50324000336,317.0,05-08,3.0,313,Four Quarter ADA,7686.7568,1144.0259,8830.7822265625,2410363.4806,358736.2381,2769099.75,8946.667975,0,0,1,1,1,0,0
AR,2018-2019,2901000,2901001,BLEVINS SCHOOL DISTRICT,Blevins Elementary School,503300.0,503300.0,4502900100000.0,50330000089,296.0,PK-06,2.0,283,Four Quarter ADA,6402.7083,2347.7626,8750.470703125,1812014.225,664434.3279,2476448.5,8895.485893,0,0,1,1,1,0,0
AR,2018-2019,2901000,2901002,BLEVINS SCHOOL DISTRICT,Blevins High School,503300.0,503300.0,4502900100000.0,50330000090,214.0,07-12,4.0,213,Four Quarter ADA,9131.7724,1324.7905,10456.5625,1952836.335,283307.4321,2236143.75,10551.05342,0,0,1,1,1,0,0
AR,2018-2019,4702000,4702006,BLYTHEVILLE SCHOOL DISTRICT,Blytheville Elementary School,503320.0,503320.0,4504700200000.0,50332000093,455.0,03-05,2.0,468,Four Quarter ADA,7732.3178,2244.9819,9977.2998046875,3619319.5393,1050824.2383,4670144,10168.25595,0,0,1,1,1,0,0
AR,2018-2019,4702000,4702706,BLYTHEVILLE SCHOOL DISTRICT,Blytheville High School-A New Tech School,503320.0,503320.0,4504700200000.0,50332001578,608.0,09-12,4.0,597,Four Quarter ADA,11685.0235,1997.9156,13682.939453125,6976489.3499,1192846.2812,8169335.5,13764.15665,0,0,1,1,1,0,0
AR,2018-2019,4702000,4702012,BLYTHEVILLE SCHOOL DISTRICT,Blytheville Middle School,503320.0,503320.0,4504700200000.0,50332000099,408.0,06-08,3.0,412,Four Quarter ADA,9322.5843,2053.0301,11375.6142578125,3847430.522,847285.5382,4694716,11525.16067,0,0,1,1,1,0,0
AR,2018-2019,4702000,4702008,BLYTHEVILLE SCHOOL DISTRICT,Blytheville Primary School,503320.0,503320.0,4504700200000.0,50332000096,569.0,PK-02,2.0,531,Four Quarter ADA,8419.4327,2275.7587,10695.19140625,4471560.6988,1208655.4323,5680216,10864.88788,0,0,1,1,1,0,0
AR,2018-2019,4201000,4201001,BOONEVILLE SCHOOL DISTRICT,Booneville Elementary School,503450.0,503450.0,4504200100000.0,50345000104,740.0,PK-06,2.0,670,Four Quarter ADA,6909.2758,2139.408,9048.68359375,4632383.7316,1434384.6151,6066768.5,9190.879743,0,0,1,1,1,0,0
AR,2018-2019,4201000,4201002,BOONEVILLE SCHOOL DISTRICT,Booneville High School,503450.0,503450.0,4504200100000.0,50345000105,269.0,10-12,4.0,264,Four Quarter ADA,11909.9375,1249.8104,13159.748046875,3145566.7299,330090.9085,3475657.75,13180.19898,0,0,1,1,1,0,0
AR,2018-2019,4201000,4201003,BOONEVILLE SCHOOL DISTRICT,Booneville Jr High School,503450.0,503450.0,4504200100000.0,50345000339,254.0,07-09,3.0,250,Four Quarter ADA,8887.1631,1456.4137,10343.5771484375,2226802.3286,364924.7164,2591727,10447.42627,0,0,1,1,1,0,0
AR,2018-2019,7303000,7303014,BRADFORD SCHOOL DISTRICT,Bradford Elementary School,503480.0,503480.0,4507300300000.0,50348000106,281.0,PK-06,2.0,240,Four Quarter ADA,8035.6666,2190.3217,10225.98828125,1935568.5209,527587.5705,2463156,10209.62966,0,0,1,1,1,0,0
AR,2018-2019,7303000,7303015,BRADFORD SCHOOL DISTRICT,Bradford High School,503480.0,503480.0,4507300300000.0,50348000107,200.0,07-12,4.0,197,Four Quarter ADA,10156.2761,895.5904,11051.8662109375,2002281.5691,176563.1495,2178844.75,11011.05001,0,0,1,1,1,0,0
AR,2018-2019,4801000,4801003,BRINKLEY SCHOOL DISTRICT,Brinkley High School,503630.0,503630.0,4504800100000.0,50363000112,179.0,07-12,4.0,179,Four Quarter ADA,12162.1406,1726.6348,13888.775390625,2181364.1157,309683.9026,2491048,13904.04635,0,0,1,1,1,0,0
AR,2018-2019,4801000,4801001,BRINKLEY SCHOOL DISTRICT,C.B. Partee Elementary School,503630.0,503630.0,4504800100000.0,50363000114,325.0,PK-06,2.0,287,Four Quarter ADA,8204.6579,2836.525,11041.1826171875,2361111.2043,816286.4274,3177397.75,11140.7823,0,0,1,1,1,0,0
AR,2018-2019,1603000,1603006,BROOKLAND SCHOOL DISTRICT,Brookland Elementary School,503640.0,503640.0,4501600300000.0,50364000115,816.0,PK-02,2.0,657,Four Quarter ADA,7240.9857,2273.6332,9514.619140625,4763066.7816,1495579.0594,6258646,9354.384469,0,0,1,1,1,0,0
AR,2018-2019,1603000,1603007,BROOKLAND SCHOOL DISTRICT,Brookland High School,503640.0,503640.0,4501600300000.0,50364000116,506.0,10-12,4.0,499,Four Quarter ADA,9419.5654,1073.7916,10493.357421875,4704619.406,536307.2142,5240926.5,10304.13836,0,0,1,1,1,0,0
AR,2018-2019,1603000,1603010,BROOKLAND SCHOOL DISTRICT,Brookland Junior High School,503640.0,503640.0,4501600300000.0,50364001534,579.0,07-09,3.0,574,Four Quarter ADA,7104.8131,768.323,7873.13623046875,4084372.8508,441688.9517,4526062,7761.512495,0,0,1,1,1,0,0
AR,2018-2019,1603000,1603009,BROOKLAND SCHOOL DISTRICT,Brookland Middle School,503640.0,503640.0,4501600300000.0,50364001458,808.0,03-06,2.0,807,Four Quarter ADA,5924.3291,875.7152,6800.04443359375,4781328.5717,706760.5646,5488089,6720.199279,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303028,BRYANT SCHOOL DISTRICT,Bethel Middle School,503690.0,503690.0,4506300300000.0,50369001197,940.0,06-07,3.0,936,Four Quarter ADA,7421.6746,1185.0468,8606.7216796875,6952692.7243,1110162.7413,8062855.5,8591.421383,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303020,BRYANT SCHOOL DISTRICT,Bryant Elementary School,503690.0,503690.0,4506300300000.0,50369000120,744.0,PK-05,2.0,617,Four Quarter ADA,9385.2908,5732.1981,15117.4892578125,5791780.4625,3537411.207,9329192,14909.37884,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303022,BRYANT SCHOOL DISTRICT,Bryant High School,503690.0,503690.0,4506300300000.0,50369000118,2714.0,10-12,4.0,2696,Four Quarter ADA,8181.0737,1222.76,9403.833984375,22060852.2496,3297260.0219,25358112,9364.927974,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303017,BRYANT SCHOOL DISTRICT,BRYANT JUNIOR HIGH SCHOOL,503690.0,503690.0,4506300300000.0,50369001676,,08-09,3.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,6303000,6303026,BRYANT SCHOOL DISTRICT,Bryant Middle School,503690.0,503690.0,4506300300000.0,50369001440,1213.0,06-07,3.0,1206,Four Quarter ADA,7081.7735,1524.0999,8605.873046875,8543631.0269,1838712.727,10382344,8590.597882,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303027,BRYANT SCHOOL DISTRICT,Collegeville Elementary School,503690.0,503690.0,4506300300000.0,50369000178,496.0,KG-05,2.0,500,Four Quarter ADA,7270.2645,813.7411,8084.00537109375,3636464.1976,407019.6101,4043483.75,8084.184815,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303018,BRYANT SCHOOL DISTRICT,Hill Farm Elementary School,503690.0,503690.0,4506300300000.0,50369001563,571.0,KG-05,2.0,561,Four Quarter ADA,7109.5586,1267.3841,8376.9423828125,3992473.0243,711717.4504,4704190.5,8368.446779,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303029,BRYANT SCHOOL DISTRICT,Hurricane Creek Elementary,503690.0,503690.0,4506300300000.0,50369001450,542.0,KG-05,2.0,533,Four Quarter ADA,7242.0806,1176.1696,8418.25,3865446.684,627778.299,4493225,8408.531111,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303035,BRYANT SCHOOL DISTRICT,Parkway Elementary School,503690.0,503690.0,4506300300000.0,50369001661,475.0,KG-05,2.0,481,Four Quarter ADA,7672.7391,584.7732,8257.5126953125,3694628.8595,281583.8983,3976212.75,8252.553887,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303024,BRYANT SCHOOL DISTRICT,Robert L. Davis Elem. School,503690.0,503690.0,4506300300000.0,50369001407,551.0,KG-05,2.0,550,Four Quarter ADA,6829.2132,1222.4813,8051.6943359375,3762531.5636,673521.8543,4436053.5,8052.83064,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303023,BRYANT SCHOOL DISTRICT,Salem Elementary School,503690.0,503690.0,4506300300000.0,50369000121,544.0,KG-05,2.0,534,Four Quarter ADA,7370.8368,1057.1632,8428,3942891.3232,565509.6824,4508401,8417.992374,0,0,1,1,1,0,0
AR,2018-2019,6303000,6303025,BRYANT SCHOOL DISTRICT,Springhill Elementary School,503690.0,503690.0,4506300300000.0,50369001439,487.0,KG-05,2.0,490,Four Quarter ADA,7881.6037,889.6966,8771.30078125,3866498.1645,436460.6784,4302959,8751.126633,0,0,1,1,1,0,0
AR,2018-2019,1605000,1605061,BUFFALO IS. CENTRAL SCH. DIST.,Buffalo Island Central Elementary School,503710.0,503710.0,4501640100000.0,50371001269,420.0,PK-06,2.0,383,Four Quarter ADA,8860.1458,2246.1844,11106.330078125,3394229.2695,860489.7606,4254719,11217.42616,0,0,1,1,1,0,0
AR,2018-2019,1605000,1605065,BUFFALO IS. CENTRAL SCH. DIST.,Buffalo Island Central High School,503710.0,503710.0,4501640100000.0,50371001271,342.0,07-12,4.0,340,Four Quarter ADA,11042.3541,723.6826,11766.037109375,3755636.4905,246133.0794,4001769.5,11857.5966,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304703,CABOT SCHOOL DISTRICT,Academic Center for Excellence,503750.0,503750.0,4504300100000.0,50375001019,248.0,05-12,4.0,302,Four Quarter ADA,9836.6041,1450.9027,11287.5068359375,2971486.7704,438295.3974,3409782.25,11345.99487,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304017,CABOT SCHOOL DISTRICT,Cabot Freshman Academy,503750.0,503750.0,4504300100000.0,50375001553,837.0,09-09,3.0,824,Four Quarter ADA,6772.3629,1313.3434,8085.70654296875,5586885.2961,1083447.4156,6670332.5,8239.01281,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304005,CABOT SCHOOL DISTRICT,Cabot High School,503750.0,503750.0,4504300100000.0,50375000123,2165.0,09-12,4.0,2094,Four Quarter ADA,8614.7638,1070.2895,9685.0537109375,18043785.7577,2241741.5231,20285528,9790.996851,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304011,CABOT SCHOOL DISTRICT,Cabot Junior High North,503750.0,503750.0,4504300100000.0,50375000399,882.0,07-08,3.0,873,Four Quarter ADA,6763.629,1156.6019,7920.23095703125,5908728.6327,1010411.2342,6919140,8078.437624,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304004,CABOT SCHOOL DISTRICT,Cabot Junior High South,503750.0,503750.0,4504300100000.0,50375001182,742.0,07-08,3.0,741,Four Quarter ADA,7318.4236,1257.1572,8575.5810546875,5425372.5786,931969.2768,6357342,8714.380159,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304012,CABOT SCHOOL DISTRICT,Cabot Middle School North,503750.0,503750.0,4504300100000.0,50375000809,832.0,05-06,2.0,838,Four Quarter ADA,6167.0518,1136.354,7303.40576171875,5170740.8925,952771.654,6123512.5,7479.879114,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304010,CABOT SCHOOL DISTRICT,Cabot Middle School South,503750.0,503750.0,4504300100000.0,50375000173,789.0,05-06,2.0,789,Four Quarter ADA,6542.1049,1841.2219,8383.3271484375,5162374.9861,1452908.1823,6615283,8527.819668,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304002,CABOT SCHOOL DISTRICT,Central Elementary School,503750.0,503750.0,4504300100000.0,50375001431,408.0,PK-04,2.0,323,Four Quarter ADA,8010.1569,4335.3323,12345.4892578125,2594058.5131,1403980.6815,3998039.25,12372.64616,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304001,CABOT SCHOOL DISTRICT,Eastside Elementary School,503750.0,503750.0,4504300100000.0,50375000124,504.0,KG-04,2.0,506,Four Quarter ADA,6933.9992,1011.8944,7945.8935546875,3513670.7535,512758.0067,4026428.75,8103.340249,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304013,CABOT SCHOOL DISTRICT,Magness Creek Elementary,503750.0,503750.0,4504300100000.0,50375000125,356.0,PK-04,2.0,321,Four Quarter ADA,8279.808,1848.1556,10127.9638671875,2660174.9346,593783.9573,3253959,10220.79065,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304015,CABOT SCHOOL DISTRICT,Mountain Springs Elem School,503750.0,503750.0,4504300100000.0,50375001518,529.0,PK-04,2.0,487,Four Quarter ADA,7131.6092,1863.9442,8995.5537109375,3480115.5859,909576.1076,4389691.5,9121.91573,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304008,CABOT SCHOOL DISTRICT,Northside Elementary School,503750.0,503750.0,4504300100000.0,50375001375,398.0,PK-04,2.0,344,Four Quarter ADA,7587.0209,4318.5658,11905.5869140625,2611219.1397,1486317.4568,4097536.5,11945.7711,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304007,CABOT SCHOOL DISTRICT,Southside Elementary School,503750.0,503750.0,4504300100000.0,50375001351,472.0,KG-04,2.0,480,Four Quarter ADA,6985.6877,809.0168,7794.70458984375,3353613.7323,388384.0558,3741997.75,7956.6286,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304014,CABOT SCHOOL DISTRICT,Stagecoach Elementary School,503750.0,503750.0,4504300100000.0,50375001445,487.0,KG-04,2.0,490,Four Quarter ADA,7050.7797,1833.7649,8884.544921875,3457295.5749,899172.5043,4356468,9014.194359,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304009,CABOT SCHOOL DISTRICT,Ward Central Elementary,503750.0,503750.0,4504300100000.0,50375000170,555.0,PK-04,2.0,497,Four Quarter ADA,6897.6289,2815.5956,9713.224609375,3428174.6327,1399372.6795,4827547.5,9818.333495,0,0,1,1,1,0,0
AR,2018-2019,4304000,4304006,CABOT SCHOOL DISTRICT,Westside Elementary School,503750.0,503750.0,4504300100000.0,50375001181,420.0,PK-05,2.0,362,Four Quarter ADA,7420.5888,3182.5194,10603.1083984375,2688422.2392,1153002.3071,3841424.5,10681.86423,0,0,1,1,1,0,0
AR,2018-2019,4901000,4901001,CADDO HILLS SCHOOL DISTRICT,Caddo Hills Elementary School,503770.0,503770.0,4504900300000.0,50377000126,318.0,PK-06,2.0,289,Four Quarter ADA,8160.7078,1598.1312,9758.8388671875,2365819.4203,463304.1457,2829123.5,9859.70851,0,0,1,1,1,0,0
AR,2018-2019,4901000,4901003,CADDO HILLS SCHOOL DISTRICT,Caddo Hills High School,503770.0,503770.0,4504900300000.0,50377000127,269.0,07-12,4.0,263,Four Quarter ADA,8968.9126,1239.8579,10208.7705078125,2367726.4997,327313.2943,2695039.75,10296.31586,0,0,1,1,1,0,0
AR,2018-2019,3301000,3301001,CALICO ROCK SCHOOL DISTRICT,Calico Rock Elementary School,503840.0,503840.0,4503300100000.0,50384000131,208.0,KG-06,2.0,211,Four Quarter ADA,8887.2599,1353.337,10240.5966796875,1880557.5684,286368.1401,2166925.75,10413.62386,0,0,1,1,1,0,0
AR,2018-2019,3301000,3301002,CALICO ROCK SCHOOL DISTRICT,Calico Rock High School,503840.0,503840.0,4503300100000.0,50384000132,159.0,07-12,4.0,160,Four Quarter ADA,10812.6893,1272.1668,12084.8564453125,1730355.4816,203584.9499,1933940.375,12203.26765,0,0,1,1,1,0,0
AR,2018-2019,5204000,5204023,CAMDEN FAIRVIEW SCHOOL DIST.,Camden Fairview High School,506060.0,506060.0,4505200400000.0,50606000312,643.0,09-12,4.0,639,Four Quarter ADA,10102.8274,1269.5026,11372.330078125,6456069.495,811257.7794,7267327.5,11479.92699,0,0,1,1,1,0,0
AR,2018-2019,5204000,5204026,CAMDEN FAIRVIEW SCHOOL DIST.,Camden Fairview Intermediate,506060.0,506060.0,4505200400000.0,50606001433,384.0,04-05,2.0,383,Four Quarter ADA,8248.81,1680.9918,9929.8017578125,3163043.6771,644583.9528,3807627.75,10080.11776,0,0,1,1,1,0,0
AR,2018-2019,5204000,5204028,CAMDEN FAIRVIEW SCHOOL DIST.,Camden Fairview Middle School,506060.0,506060.0,4505200400000.0,50606001435,607.0,06-08,3.0,598,Four Quarter ADA,7762.1489,1523.1465,9285.294921875,4648978.5325,912257.0941,5561235.5,9454.697375,0,0,1,1,1,0,0
AR,2018-2019,5204000,5204021,CAMDEN FAIRVIEW SCHOOL DIST.,Fairview Elementary School,506060.0,506060.0,4505200400000.0,50606000311,453.0,PK-01,1.0,358,Four Quarter ADA,9650.6347,3397.0825,13047.716796875,3457559.2031,1217082.0287,4674641,13105.69875,0,0,1,1,1,0,0
AR,2018-2019,5204000,5204025,CAMDEN FAIRVIEW SCHOOL DIST.,Ivory Primary School,506060.0,506060.0,4505200400000.0,50606001432,374.0,02-03,2.0,373,Four Quarter ADA,8572.1881,1990.6522,10562.83984375,3200868.0222,743312.565,3944180.5,10694.40903,0,0,1,1,1,0,0
AR,2018-2019,6056700,6056701,CAPITOL CITY LIGHTHOUSE ACADEMY,Capital City Lighthouse Lower Academy,500413.0,500413.0,,50041301613,188.0,KG-05,2.0,188,Four Quarter ADA,9237.4354,1900.9927,11138.427734375,1741956.3755,358481.1425,2100437.5,10803.35083,0,0,1,1,1,0,0
AR,2018-2019,6056000,6056703,CAPITOL CITY LIGHTHOUSE ACADEMY,Capital City Lighthouse Upper Academy,500413.0,500413.0,,50041301615,,,,27,Four Quarter ADA,11522.3796,1020.7207,12543.1005859375,312064.4445,27644.5175,339708.96875,12166.42565,0,0,1,1,1,0,0
AR,2018-2019,4303000,4303012,CARLISLE SCHOOL DISTRICT,Carlisle Elementary School,503960.0,503960.0,4504300200000.0,50396000139,395.0,PK-06,2.0,335,Four Quarter ADA,8692.7623,1924.1759,10616.9384765625,2917764.0179,645858.1378,3563622.25,10707.39071,0,0,1,1,1,0,0
AR,2018-2019,4303000,4303013,CARLISLE SCHOOL DISTRICT,Carlisle High School,503960.0,503960.0,4504300200000.0,50396000140,296.0,07-12,4.0,288,Four Quarter ADA,10303.0548,657.5269,10960.58203125,2971446.4521,189633.6622,3161080,11040.85759,0,0,1,1,1,0,0
AR,2018-2019,6802000,6802001,CAVE CITY SCHOOL DISTRICT,Cave City Elementary School,504050.0,504050.0,4506800200000.0,50405000147,581.0,PK-05,2.0,514,Four Quarter ADA,7133.4909,2292.3591,9425.849609375,3671357.5807,1179796.8434,4851154.5,9521.429603,0,0,1,1,1,0,0
AR,2018-2019,6802000,6802703,CAVE CITY SCHOOL DISTRICT,Cave City High Career & Collegiate Preparatory School,504050.0,504050.0,4506800200000.0,50405000148,410.0,09-12,4.0,410,Four Quarter ADA,9272.3849,1329.113,10601.498046875,3808528.2912,545918.3002,4354446.5,10662.26234,0,0,1,1,1,0,0
AR,2018-2019,6802000,6802007,CAVE CITY SCHOOL DISTRICT,Cave City Middle School,504050.0,504050.0,4506800200000.0,50405001457,272.0,06-08,3.0,270,Four Quarter ADA,8549.7949,1622.27,10172.064453125,2312840.7481,438847.0265,2751687.75,10245.54601,0,0,1,1,1,0,0
AR,2018-2019,3212000,3212026,CEDAR RIDGE SCHOOL DISTRICT,Cedar Ridge Elementary School,500070.0,500070.0,4503200500000.0,50007000767,317.0,KG-05,2.0,317,Four Quarter ADA,10478.0896,3605.1474,14083.2373046875,3330841.8026,1146027.2135,4476869,14163.26228,0,0,1,1,1,0,0
AR,2018-2019,3212000,3212027,CEDAR RIDGE SCHOOL DISTRICT,Cedar Ridge High School,500070.0,500070.0,4503200500000.0,50007000768,416.0,06-12,4.0,404,Four Quarter ADA,11199.8104,1422.0916,12621.90234375,4528626.3674,575020.5665,5103647,12745.20335,0,0,1,1,1,0,0
AR,2018-2019,1702000,1702008,CEDARVILLE SCHOOL DISTRICT,Cedarville Elementary School,504080.0,504080.0,4501700200000.0,50408000149,246.0,KG-04,2.0,251,Four Quarter ADA,8685.0921,2006.2647,10691.3564453125,2186262.8536,505028.8316,2691291.75,10836.28757,0,0,1,1,1,0,0
AR,2018-2019,1702000,1702009,CEDARVILLE SCHOOL DISTRICT,Cedarville High School,504080.0,504080.0,4501700200000.0,50408000150,260.0,09-12,4.0,258,Four Quarter ADA,12337.4815,688.7577,13026.2392578125,3191295.2151,178158.6597,3369453.75,13102.02508,0,0,1,1,1,0,0
AR,2018-2019,1702000,1702010,CEDARVILLE SCHOOL DISTRICT,Cedarville Middle School,504080.0,504080.0,4501700200000.0,50408000332,239.0,05-08,3.0,238,Four Quarter ADA,7348.4996,1334.8422,8683.341796875,1753406.4313,318503.2388,2071909.625,8887.738345,0,0,1,1,1,0,0
AR,2018-2019,5502000,5502011,CENTERPOINT SCHOOL DISTRICT,Centerpoint Elementary School,506690.0,506690.0,4505500200000.0,50669001652,484.0,PK-05,2.0,447,Four Quarter ADA,5091.2883,1495.285,6586.5732421875,2279996.409,669623.1145,2949619.5,6473.592055,0,0,1,1,1,0,0
AR,2018-2019,5502000,5502010,CENTERPOINT SCHOOL DISTRICT,Centerpoint High School,506690.0,506690.0,4505500200000.0,50669000341,519.0,09-12,4.0,521,Four Quarter ADA,11102.2906,1264.5941,12366.884765625,5791040.201,659621.9955,6450662,12082.72521,0,0,1,1,1,0,0
