state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AZ,enrollmetric,pp_stloc_raw_AZ,pp_fed_raw_AZ,pp_total_raw_AZ,schoolstloc_raw_AZ,schoolfed_raw_AZ,schooltot_raw_AZ,pp_total_norm_NERDS,pppersonnel_raw_AZ,ppnonpersonnel_raw_AZ,ppperfed_raw_AZ,ppperstloc_raw_AZ,ppnonperfed_raw_AZ,ppnonperstloc_raw_AZ,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AZ,2018-2019,4235,4958,Mesa Unified District,Kerr Elementary School,404970.0,404970.0,3500702700000.0,40497000229.0,576.0,KG-06,2.0,576,October Count Day,9991.64462891789,267.543678145368,10259.1883070633,5755187.3062567,154105.158611732,5909292.46486846,,7451.12303986632,2808.06526719693,245.020291920368,7206.10274794596,22.5233862250003,2785.54188097193,1,1,1,1,0,0,1
AZ,2018-2019,4235,4970,Mesa Unified District,Kino Junior High School,404970.0,404970.0,3500702700000.0,40497000396.0,1068.0,07-08,3.0,1068,October Count Day,8880.3635017531,178.429637489548,9058.79313924265,9484228.21987231,190562.852838837,9674791.07271115,,6724.21454021864,2334.578599024,153.921986315725,6570.29255390292,24.507651173823,2310.07094785018,1,1,1,1,0,0,1
AZ,2018-2019,4235,4962,Mesa Unified District,Las Sendas Elementary School,404970.0,404970.0,3500702700000.0,40497001186.0,748.0,PK-06,2.0,748,October Count Day,9941.51360833413,258.654512271891,10200.168120606,7436252.17903393,193473.575179374,7629725.75421328,,7393.34069009783,2806.8274305082,236.131126046891,7157.20956405094,22.5233862250003,2784.3040442832,1,1,1,1,0,0,1
AZ,2018-2019,4235,4922,Mesa Unified District,Lehi Elementary School,404970.0,404970.0,3500702700000.0,40497000397.0,408.0,PK-06,2.0,408,October Count Day,11028.6498780441,378.896193212682,11407.5460712568,4499689.150242,154589.646830774,4654278.79707277,,8685.60995509166,2721.93611616516,356.372806987682,8329.23714810398,22.5233862250003,2699.41272994016,1,1,1,1,0,0,1
AZ,2018-2019,4235,4923,Mesa Unified District,Lincoln Elementary School-Mesa Unified District,404970.0,404970.0,3500702700000.0,40497000398.0,699.0,PK-06,2.0,699,October Count Day,10064.7878208503,232.148439808257,10296.9362606586,7035286.68677441,162271.759425971,7197558.44620036,,7520.00377231458,2776.93248834405,209.625053583257,7310.37871873133,22.5233862250003,2754.40910211905,1,1,1,1,0,0,1
AZ,2018-2019,4235,4934,Mesa Unified District,Lindbergh Elementary School,404970.0,404970.0,3500702700000.0,40497000399.0,499.0,PK-06,2.0,499,October Count Day,10067.962545691,174.887825088688,10242.8503707797,5023913.31029983,87269.0247192554,5111182.33501907,,7482.34158934884,2760.5087814309,152.364438863688,7329.97715048516,22.5233862250003,2737.9853952059,1,1,1,1,0,0,1
AZ,2018-2019,4235,4924,Mesa Unified District,Longfellow Elementary School,404970.0,404970.0,3500702700000.0,40497000400.0,447.0,PK-06,2.0,447,October Count Day,11295.1492239306,413.842375161053,11708.9915990917,5048931.70309697,184987.54169699,5233919.24479399,,8812.25816621577,2896.73343287588,391.318988936053,8420.93917727972,22.5233862250003,2874.21004665088,1,1,1,1,0,0,1
AZ,2018-2019,4235,4925,Mesa Unified District,Lowell Elementary School-Mesa Unified District,404970.0,404970.0,3500702700000.0,40497000401.0,489.0,PK-06,2.0,489,October Count Day,10910.2874470909,172.022437023541,11082.3098841145,5335130.56162747,84118.9717045117,5419249.53333199,,8293.73226912866,2788.57761498584,149.499050798541,8144.23321833012,22.5233862250003,2766.05422876084,1,1,1,1,0,0,1
AZ,2018-2019,4235,4941,Mesa Unified District,MacArthur Elementary School,404970.0,404970.0,3500702700000.0,40497000402.0,588.0,PK-06,2.0,588,October Count Day,9480.29620330086,169.706058047772,9650.00226134863,5574414.1675409,99787.1621320901,5674201.32967299,,6859.6565736802,2790.34568766843,147.182671822772,6712.47390185743,22.5233862250003,2767.82230144343,1,1,1,1,0,0,1
AZ,2018-2019,4235,4953,Mesa Unified District,Madison Elementary School,404970.0,404970.0,3500702700000.0,40497001409.0,421.0,PK-06,2.0,421,October Count Day,11062.8677509665,447.797161423489,11510.66491239,4657467.3231569,188522.604959289,4845989.92811619,,8810.00934706095,2700.65556532905,425.273775198489,8384.73557186247,22.5233862250003,2678.13217910405,1,1,1,1,0,0,1
AZ,2018-2019,4235,4951,Mesa Unified District,Mendoza Elementary School,404970.0,404970.0,3500702700000.0,40497001374.0,475.0,PK-06,2.0,475,October Count Day,11564.6282927972,345.460761141072,11910.0890539383,5493198.43907868,164093.861542009,5657292.30062069,,9125.35224589701,2784.73680804128,322.937374916072,8802.41487098094,22.5233862250003,2762.21342181628,1,1,1,1,0,0,1
