state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KS,enrollmetric,pp_stloc_raw_KS,pp_fed_raw_KS,pp_total_raw_KS,schoolstloc_raw_KS,schoolfed_raw_KS,schooltot_raw_KS,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KS,2018-2019,D0263,1997,Mulvane,Mulvane Middle School,2009840,2009840,17508702100000.0,200984001315,430.0,06-08,3.0,430,September Count Day,8972,464,9436,3857946,199507,4057453,9907.164634,1,0,1,0,1,0,0
KS,2018-2019,D0115,280,Nemaha Central,Nemaha Central Elementary and Middle School,2000353,2000353,17506602200000.0,200035302048,447.0,PK-08,3.0,375.6,September Count Day,9769,783,10552,3669162,294007,3963169,,1,0,1,0,1,1,1
KS,2018-2019,D0115,281,Nemaha Central,Nemaha Central High School,2000353,2000353,17506602200000.0,200035302050,203.0,09-12,4.0,202.3,September Count Day,12765,499,13264,2582285,100943,2683228,,1,0,1,0,1,1,1
KS,2018-2019,D0461,7226,Neodesha,Heller Elem,2009900,2009900,17510302300000.0,200990001195,254.0,PK-03,2.0,224.5,September Count Day,8913,2960,11873,2000988,664569,2665557,11800.55393,1,0,1,0,1,0,0
KS,2018-2019,D0461,7232,Neodesha,Neodesha High,2009900,2009900,17510302300000.0,200990001197,306.0,07-12,4.0,306,September Count Day,12177,1482,13659,3726058,453639,4179697,13527.55938,1,0,1,0,1,0,0
KS,2018-2019,D0461,7228,Neodesha,North Lawn Elem,2009900,2009900,17510302300000.0,200990001196,169.0,KG-06,2.0,169,September Count Day,8294,2255,10548,1401681,381013,1782694,10519.32089,1,0,1,0,1,0,0
KS,2018-2019,D0303,2948,Ness City,Ness City Elem,2009930,2009930,17506801000000.0,200993000499,160.0,PK-06,2.0,135.5,September Count Day,12768,432,13200,1730068,58551,1788619,13181.42887,1,0,1,0,1,0,0
KS,2018-2019,D0303,2952,Ness City,Ness City High,2009930,2009930,17506801000000.0,200993000500,147.0,07-12,4.0,148,September Count Day,10310,203,10512,1525867,29980,1555847,10582.21798,1,0,1,0,1,0,0
KS,2018-2019,D0373,4821,Newton,Chisholm Middle School,2009960,2009960,17504001900000.0,200996001975,507.0,07-08,3.0,481.6,September Count Day,8291,407,8698,3992899,195989,4188888,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4810,Newton,Newton Sr High,2009960,2009960,17504001900000.0,200996000796,1022.0,09-12,4.0,1020.3,September Count Day,9714,407,10121,9911370,415296,10326666,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4823,Newton,Northridge Elementary,2009960,2009960,17504001900000.0,200996002002,361.0,PK-04,2.0,236.5,September Count Day,15297,4706,20003,3617714,1112987,4730701,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4847,Newton,Opportunity Academy,2009960,2009960,17504001900000.0,200996002109,7.0,07-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4824,Newton,Santa Fe 5/6 Center,2009960,2009960,17504001900000.0,200996002006,551.0,05-06,2.0,519.8,September Count Day,6921,733,7654,3597730,380873,3978603,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4827,Newton,Slate Creek Elementary,2009960,2009960,17504001900000.0,200996001982,317.0,KG-04,2.0,247.4,September Count Day,8842,1069,9911,2187595,264487,2452082,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4831,Newton,South Breeze Elementary,2009960,2009960,17504001900000.0,200996002037,369.0,PK-04,2.0,341,September Count Day,8233,636,8870,2807565,216971,3024536,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4842,Newton,Sunset Elementary,2009960,2009960,17504001900000.0,200996002010,286.0,KG-04,2.0,286,September Count Day,8678,607,9286,2481967,173736,2655703,,1,0,1,0,1,1,1
KS,2018-2019,D0373,4843,Newton,Walton Rural Life Center,2009960,2009960,17504001900000.0,200996002031,205.0,KG-04,2.0,204,September Count Day,8486,436,8922,1731140,88863,1820003,,1,0,1,0,1,1,1
KS,2018-2019,D0309,3171,Nickerson,Central State Academy,2009990,2009990,17507802400000.0,200999002092,37.0,01-12,4.0,38,September Count Day,1165,0,1165,44256,0,44256,1597.254033,1,0,1,0,1,1,0
KS,2018-2019,D0309,3164,Nickerson,Nickerson Elem,2009990,2009990,17507802400000.0,200999000546,292.0,PK-06,2.0,260.5,September Count Day,9911,1454,11365,2581740,378893,2960633,11460.33105,1,0,1,0,1,0,0
KS,2018-2019,D0309,3166,Nickerson,Nickerson High,2009990,2009990,17507802400000.0,200999000547,317.0,09-12,4.0,316.9,September Count Day,12304,921,13225,3899223,291888,4191111,13258.89215,1,0,1,0,1,0,0
KS,2018-2019,D0309,3168,Nickerson,Reno Valley Middle School,2009990,2009990,17507802400000.0,200999000548,181.0,07-08,3.0,182,September Count Day,12168,1242,13410,2214578,225974,2440552,13437.7813,1,0,1,0,1,0,0
KS,2018-2019,D0309,3170,Nickerson,South Hutchinson Elem,2009990,2009990,17507802400000.0,200999000549,365.0,PK-06,2.0,328,September Count Day,9504,1042,10546,3117373,341790,3459163,10668.38398,1,0,1,0,1,0,0
KS,2018-2019,D0335,3871,North Jackson,Jackson Heights Elementary School,2004830,2004830,17504301400000.0,200483001955,245.0,PK-06,2.0,216,September Count Day,8730,631,9361,1885647,136309,2021956,8693.388985,1,0,1,0,1,0,0
KS,2018-2019,D0335,3872,North Jackson,Jackson Heights High School and Middle School,2004830,2004830,17504301400000.0,200483001936,163.0,07-12,4.0,163,September Count Day,15869,575,16443,2586605,93662,2680267,15541.45873,1,0,1,0,1,0,0
KS,2018-2019,D0251,1350,North Lyon County,NLC Elementary School,2003210,2003210,17505600100000.0,200321000210,236.0,PK-08,3.0,236.5,September Count Day,8343,1539,9882,1973147,363980,2337127,,1,0,1,0,1,1,1
KS,2018-2019,D0251,1358,North Lyon County,Northern Heights,2003210,2003210,17505600100000.0,200321000211,110.0,09-12,4.0,110,September Count Day,14112,1337,15449,1552332,147092,1699424,,1,0,1,0,1,1,1
KS,2018-2019,D0239,1060,North Ottawa County,Minneapolis Elementary,2009570,2009570,17507201100000.0,200957000161,332.0,PK-06,2.0,329.1,September Count Day,10520,1069,11589,3461976,351820,3813796,11868.3324,1,0,1,0,1,0,0
KS,2018-2019,D0239,1064,North Ottawa County,Minneapolis Jr-Sr High School,2009570,2009570,17507201100000.0,200957000163,267.0,07-12,4.0,265.7,September Count Day,12793,762,13555,3399211,202401,3601612,13769.39215,1,0,1,0,1,0,0
KS,2018-2019,D0246,1198,Northeast,North East High,2003480,2003480,17501900400000.0,200348000184,146.0,09-12,4.0,146,September Count Day,13752,989,14741,2007791,144380,2152171,15681.2807,1,0,1,0,1,0,0
KS,2018-2019,D0246,1194,Northeast,Northeast Elem,2003480,2003480,17501900400000.0,200348000183,329.0,PK-08,3.0,301.5,September Count Day,10597,1684,12281,3194898,507853,3702751,13302.5386,1,0,1,0,1,0,0
KS,2018-2019,D0212,404,Northern Valley,Almena Elem,2003270,2003270,17506900100000.0,200327000061,66.0,PK-04,2.0,47,September Count Day,14693,1886,16579,690565,88640,779205,17813.94778,1,0,1,0,1,0,0
KS,2018-2019,D0212,408,Northern Valley,Long Island Middle School,2003270,2003270,17506900100000.0,200327000063,45.0,05-08,3.0,45,September Count Day,13320,812,14133,599422,36548,635970,15448.74323,1,0,1,0,1,0,0
KS,2018-2019,D0212,406,Northern Valley,Northern Valley High,2003270,2003270,17506900100000.0,200327000062,54.0,09-12,4.0,54,September Count Day,14956,667,15623,807643,36009,843652,16889.52605,1,0,1,0,1,0,0
KS,2018-2019,D0211,374,Norton Community Schools,Eisenhower Elem,2010020,2010020,17506901600000.0,201002000058,381.0,PK-06,2.0,366,September Count Day,9601,1004,10605,3513816,367625,3881441,10874.56806,1,0,1,0,1,0,0
KS,2018-2019,D0211,380,Norton Community Schools,Norton High,2010020,2010020,17506901600000.0,201002000060,201.0,09-12,4.0,200,September Count Day,12477,509,12986,2495406,101857,2597263,13176.91967,1,0,1,0,1,0,0
KS,2018-2019,D0211,378,Norton Community Schools,Norton Jr High,2010020,2010020,17506901600000.0,201002000059,106.0,07-08,3.0,106,September Count Day,12393,534,12927,1313622,56636,1370258,13119.86853,1,0,1,0,1,0,0
KS,2018-2019,D0274,2262,Oakley,Oakley Elem,2010050,2010050,17505500600000.0,201005000412,211.0,PK-04,2.0,156.1,September Count Day,10315,931,11246,1610193,145268,1755461,11617.45367,1,0,1,0,1,1,0
KS,2018-2019,D0274,2268,Oakley,Oakley Middle School,2010050,2010050,17505500600000.0,201005001707,129.0,05-08,3.0,124.2,September Count Day,10597,923,11520,1316196,114601,1430797,11882.403,1,0,1,0,1,0,0
KS,2018-2019,D0274,2266,Oakley,Oakley Sr High,2010050,2010050,17505500600000.0,201005000413,127.0,09-12,4.0,127,September Count Day,11252,842,12094,1429021,106922,1535943,12437.44282,1,0,1,0,1,0,0
KS,2018-2019,D0294,2740,Oberlin,Decatur Community Jr/Sr High,2010080,2010080,17502000600000.0,201008000477,145.0,07-12,4.0,145,September Count Day,14465,537,15002,2097368,77851,2175219,15386.3264,1,0,1,0,1,0,0
KS,2018-2019,D0294,2738,Oberlin,Oberlin Elem,2010080,2010080,17502000600000.0,201008000475,209.0,PK-06,2.0,197.7,September Count Day,10090,708,10798,1994723,139945,2134668,11321.19151,1,0,1,0,1,0,0
KS,2018-2019,D0233,9302,Olathe,Arbor Creek Elementary,2010140,2010140,17504605200000.0,201014001718,433.0,PK-05,2.0,406,September Count Day,10986,267,11253,4460403,108489,4568892,11180.37519,1,0,1,0,1,0,0
KS,2018-2019,D0233,2785,Olathe,Bentwood Elem,2010140,2010140,17504605200000.0,201014001000,344.0,PK-05,2.0,328,September Count Day,11818,267,12085,3876244,87518,3963762,11984.89284,1,0,1,0,1,0,0
KS,2018-2019,D0233,876,Olathe,Black Bob Elem,2010140,2010140,17504605200000.0,201014000145,297.0,PK-05,2.0,276.6,September Count Day,12007,1129,13136,3321063,312223,3633286,13001.17656,1,0,1,0,1,0,0
KS,2018-2019,D0233,853,Olathe,Briarwood Elem,2010140,2010140,17504605200000.0,201014001668,402.0,PK-05,2.0,369.5,September Count Day,12665,376,13041,4679538,138988,4818526,12909.31457,1,0,1,0,1,0,0
KS,2018-2019,D0233,849,Olathe,Brougham Elem,2010140,2010140,17504605200000.0,201014001624,334.0,PK-05,2.0,311.6,September Count Day,11073,538,11611,3450433,167487,3617920,11526.54985,1,0,1,0,1,0,0
KS,2018-2019,D0233,2786,Olathe,California Trail Middle School,2010140,2010140,17504605200000.0,201014001019,704.0,06-08,3.0,704.1,September Count Day,11282,458,11739,7943423,322307,8265730,11650.3218,1,0,1,0,1,0,0
KS,2018-2019,D0233,953,Olathe,Canyon Creek Elementary,2010140,2010140,17504605200000.0,201014002110,,PK-05,2.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,1,0,1,1,0
KS,2018-2019,D0233,2787,Olathe,Cedar Creek Elem,2010140,2010140,17504605200000.0,201014001292,661.0,PK-05,2.0,652,September Count Day,7396,430,7827,4822332,280597,5102929,7867.541673,1,0,1,0,1,0,0
KS,2018-2019,D0233,850,Olathe,Central Elem,2010140,2010140,17504605200000.0,201014000130,279.0,PK-05,2.0,265,September Count Day,13489,1880,15369,3574523,498152,4072675,15160.41686,1,0,1,0,1,0,0
KS,2018-2019,D0233,9301,Olathe,Chisholm Trail Middle School,2010140,2010140,17504605200000.0,201014001548,730.0,06-08,3.0,729,September Count Day,10322,335,10657,7524898,244107,7769005,10604.06206,1,0,1,0,1,0,0
KS,2018-2019,D0233,9305,Olathe,Clearwater Creek Elementary,2010140,2010140,17504605200000.0,201014001760,580.0,PK-05,2.0,562.6,September Count Day,8955,361,9316,5038116,202888,5241004,9307.357524,1,0,1,0,1,0,0
KS,2018-2019,D0233,859,Olathe,Countryside Elementary,2010140,2010140,17504605200000.0,201014001669,373.0,PK-05,2.0,361,September Count Day,11106,914,12019,4009139,329884,4339023,11921.07293,1,0,1,0,1,0,0
KS,2018-2019,D0233,852,Olathe,Fairview Elem,2010140,2010140,17504605200000.0,201014000131,315.0,PK-05,2.0,274,September Count Day,13896,1853,15749,3807436,507746,4315182,15527.86482,1,0,1,0,1,0,0
KS,2018-2019,D0233,9311,Olathe,Forest View Elem,2010140,2010140,17504605200000.0,201014001929,527.0,PK-05,2.0,503.7,September Count Day,8723,343,9066,4393969,172569,4566538,9065.61544,1,0,1,0,1,0,0
KS,2018-2019,D0233,847,Olathe,Frontier Trail Middle School,2010140,2010140,17504605200000.0,201014001676,797.0,06-08,3.0,795.5,September Count Day,9956,259,10216,7920028,206429,8126457,10177.62903,1,0,1,0,1,0,0
KS,2018-2019,D0233,2781,Olathe,Green Springs Elem,2010140,2010140,17504605200000.0,201014001703,298.0,PK-05,2.0,281,September Count Day,13645,750,14395,3834128,210739,4044867,14218.5897,1,0,1,0,1,0,0
KS,2018-2019,D0233,872,Olathe,Havencroft Elem,2010140,2010140,17504605200000.0,201014000143,320.0,PK-05,2.0,308.7,September Count Day,12980,1338,14318,4006939,413095,4420034,14144.13314,1,0,1,0,1,0,0
KS,2018-2019,D0233,2784,Olathe,Heatherstone Elem,2010140,2010140,17504605200000.0,201014000910,480.0,PK-05,2.0,438.1,September Count Day,9533,844,10377,4176412,369735,4546147,10333.31093,1,0,1,0,1,0,0
KS,2018-2019,D0233,875,Olathe,Heritage Elementary,2010140,2010140,17504605200000.0,201014001670,368.0,PK-05,2.0,348,September Count Day,11140,791,11931,3876721,275350,4152071,11835.97972,1,0,1,0,1,0,0
KS,2018-2019,D0233,851,Olathe,Indian Creek Elem,2010140,2010140,17504605200000.0,201014001625,404.0,PK-05,2.0,387.3,September Count Day,10567,1291,11858,4092455,499987,4592442,11765.39103,1,0,1,0,1,0,0
KS,2018-2019,D0233,863,Olathe,Indian Trail Middle School,2010140,2010140,17504605200000.0,201014001601,651.0,06-08,3.0,650.1,September Count Day,11851,586,12437,7704471,380837,8085308,12325.2657,1,0,1,0,1,0,0
KS,2018-2019,D0233,2789,Olathe,Madison Place Elementary,2010140,2010140,17504605200000.0,201014001882,465.0,PK-05,2.0,439.1,September Count Day,9795,424,10219,4301046,186303,4487349,10180.52993,1,0,1,0,1,0,0
KS,2018-2019,D0233,2782,Olathe,Mahaffie Elem,2010140,2010140,17504605200000.0,201014001704,432.0,PK-05,2.0,402,September Count Day,11362,681,12043,4567389,273951,4841340,11944.28017,1,0,1,0,1,0,0
KS,2018-2019,D0233,9304,Olathe,Manchester Park Elementary,2010140,2010140,17504605200000.0,201014001759,555.0,PK-05,2.0,549.5,September Count Day,8151,508,8659,4479173,279061,4758234,8672.059328,1,0,1,0,1,0,0
KS,2018-2019,D0233,868,Olathe,Meadow Lane Elem,2010140,2010140,17504605200000.0,201014000140,430.0,PK-05,2.0,415.7,September Count Day,9260,390,9651,3849549,162322,4011871,9631.291916,1,0,1,0,1,0,0
KS,2018-2019,D0233,934,Olathe,Millbrooke Elementary,2010140,2010140,17504605200000.0,201014002077,468.0,PK-05,2.0,430,September Count Day,10299,530,10830,4428641,228057,4656698,10771.34758,1,0,1,0,1,0,0
KS,2018-2019,D0233,913,Olathe,Mission Trail Middle School,2010140,2010140,17504605200000.0,201014001971,793.0,06-08,3.0,793,September Count Day,9986,419,10405,7918976,331968,8250944,10360.38604,1,0,1,0,1,0,0
KS,2018-2019,D0233,871,Olathe,Northview Elem,2010140,2010140,17504605200000.0,201014000142,246.0,PK-05,2.0,241,September Count Day,13090,1546,14636,3154686,372683,3527369,14451.62907,1,0,1,0,1,0,0
KS,2018-2019,D0233,885,Olathe,Olathe East Sr High,2010140,2010140,17504605200000.0,201014000040,1903.0,09-12,4.0,1897,September Count Day,10540,546,11086,19994568,1036162,21030730,11018.89148,1,0,1,0,1,0,0
KS,2018-2019,D0233,864,Olathe,Olathe North Sr High,2010140,2010140,17504605200000.0,201014000137,2124.0,09-12,4.0,2071.5,September Count Day,10643,674,11316,22046073,1395442,23441515,11241.29419,1,0,1,0,1,0,0
KS,2018-2019,D0233,845,Olathe,Olathe Northwest High School,2010140,2010140,17504605200000.0,201014001793,1937.0,09-12,4.0,1932.5,September Count Day,9657,432,10089,18661913,834488,19496401,10054.82405,1,0,1,0,1,0,0
KS,2018-2019,D0233,865,Olathe,Olathe South Sr High,2010140,2010140,17504605200000.0,201014001602,2040.0,09-12,4.0,2037,September Count Day,9796,611,10408,19955253,1245027,21200280,10363.28695,1,0,1,0,1,0,0
KS,2018-2019,D0233,939,Olathe,Olathe West High School,2010140,2010140,17504605200000.0,201014002088,1329.0,09-12,4.0,1326.5,September Count Day,11497,445,11941,15250129,589764,15839893,11845.6494,1,0,1,0,1,0,0
KS,2018-2019,D0233,862,Olathe,Oregon Trail Middle School,2010140,2010140,17504605200000.0,201014000136,673.0,06-08,3.0,672.7,September Count Day,11940,323,12263,8031751,217608,8249359,12157.01321,1,0,1,0,1,0,0
KS,2018-2019,D0233,857,Olathe,Pioneer Trail Middle School,2010140,2010140,17504605200000.0,201014001655,682.0,06-08,3.0,681.9,September Count Day,11120,520,11639,7582423,354283,7936706,11553.62497,1,0,1,0,1,0,0
KS,2018-2019,D0233,2783,Olathe,Pleasant Ridge Elem,2010140,2010140,17504605200000.0,201014001705,307.0,PK-05,2.0,287.1,September Count Day,11990,337,12327,3442352,96790,3539142,12218.89918,1,0,1,0,1,0,0
KS,2018-2019,D0233,856,Olathe,Prairie Center Elem,2010140,2010140,17504605200000.0,201014001617,370.0,PK-05,2.0,362,September Count Day,10419,643,11062,3771697,232830,4004527,10995.68424,1,0,1,0,1,0,0
KS,2018-2019,D0233,9306,Olathe,Prairie Trail Middle School,2010140,2010140,17504605200000.0,201014001761,700.0,06-08,3.0,698.5,September Count Day,10263,233,10496,7168460,162943,7331403,10448.38016,1,0,1,0,1,0,0
KS,2018-2019,D0233,9307,Olathe,Ravenwood Elementary,2010140,2010140,17504605200000.0,201014001781,493.0,PK-05,2.0,474.4,September Count Day,9122,756,9878,4327483,358524,4686007,9850.793728,1,0,1,0,1,0,0
KS,2018-2019,D0233,846,Olathe,Regency Place Elementary,2010140,2010140,17504605200000.0,201014001484,417.0,PK-05,2.0,407,September Count Day,10433,415,10849,4246401,169084,4415485,10789.71998,1,0,1,0,1,0,0
KS,2018-2019,D0233,854,Olathe,Ridgeview Elem,2010140,2010140,17504605200000.0,201014000132,244.0,PK-05,2.0,222.5,September Count Day,14340,2512,16851,3190565,558820,3749385,16593.46393,1,0,1,0,1,0,0
KS,2018-2019,D0233,870,Olathe,Rolling Ridge Elem,2010140,2010140,17504605200000.0,201014000141,470.0,PK-05,2.0,427.5,September Count Day,11148,2107,13255,4765880,900806,5666686,13116.2458,1,0,1,0,1,0,0
KS,2018-2019,D0233,861,Olathe,Santa Fe Trail Middle School,2010140,2010140,17504605200000.0,201014000135,713.0,06-08,3.0,711.1,September Count Day,11435,626,12061,8131114,445395,8576509,11961.6856,1,0,1,0,1,0,0
KS,2018-2019,D0233,874,Olathe,Scarborough Elem,2010140,2010140,17504605200000.0,201014000144,342.0,PK-05,2.0,323.2,September Count Day,11910,505,12415,3849462,163225,4012687,12303.99239,1,0,1,0,1,0,0
KS,2018-2019,D0233,950,Olathe,Summit Trail Middle School,2010140,2010140,17504605200000.0,201014002102,514.0,06-08,3.0,513,September Count Day,13358,431,13789,6852629,221036,7073665,13632.60689,1,0,1,0,1,0,0
KS,2018-2019,D0233,9300,Olathe,Sunnyside Elementary School,2010140,2010140,17504605200000.0,201014001541,397.0,PK-05,2.0,391.1,September Count Day,10432,294,10727,4080110,115072,4195182,10671.74984,1,0,1,0,1,0,0
KS,2018-2019,D0233,877,Olathe,Tomahawk Elem,2010140,2010140,17504605200000.0,201014001590,302.0,PK-05,2.0,291.5,September Count Day,13939,813,14752,4063234,237008,4300242,14563.79739,1,0,1,0,1,0,0
KS,2018-2019,D0233,855,Olathe,Walnut Grove Elem,2010140,2010140,17504605200000.0,201014001626,371.0,PK-05,2.0,350,September Count Day,11244,562,11806,3935367,196826,4132193,11715.10868,1,0,1,0,1,0,0
KS,2018-2019,D0233,858,Olathe,Washington Elem,2010140,2010140,17504605200000.0,201014000133,463.0,PK-05,2.0,440.5,September Count Day,10972,2134,13107,4833370,940046,5773416,12973.13448,1,0,1,0,1,0,0
KS,2018-2019,D0233,860,Olathe,Westview Elem,2010140,2010140,17504605200000.0,201014000134,186.0,PK-05,2.0,170.5,September Count Day,18075,2712,20787,3081827,462406,3544233,20399.45129,1,0,1,0,1,0,0
KS,2018-2019,D0233,2790,Olathe,Woodland Elem,2010140,2010140,17504605200000.0,201014001924,357.0,PK-05,2.0,338,September Count Day,12841,690,13530,4340098,233108,4573206,13382.16209,1,0,1,0,1,0,0
KS,2018-2019,D0322,3456,Onaga-Havensville-Wheaton,Onaga Elem,2010170,2010170,17507502500000.0,201017000594,251.0,PK-08,3.0,227,September Count Day,9014,2091,11106,2046224,474742,2520966,,1,0,1,0,1,1,1
KS,2018-2019,D0322,3458,Onaga-Havensville-Wheaton,Onaga Senior High,2010170,2010170,17507502500000.0,201017000595,77.0,09-12,4.0,77,September Count Day,8791,2122,10913,676899,163423,840322,,1,0,1,0,1,1,1
KS,2018-2019,D0420,6088,Osage City,Osage City Elem,2010230,2010230,17507001800000.0,201023001005,323.0,PK-05,2.0,289,September Count Day,4739,3253,7992,1369526,940079,2309605,,1,0,1,0,1,1,1
KS,2018-2019,D0420,6090,Osage City,Osage City High,2010230,2010230,17507001800000.0,201023001006,223.0,09-12,4.0,221.5,September Count Day,5181,2671,7852,1147608,591569,1739177,,1,0,1,0,1,1,1
KS,2018-2019,D0420,6091,Osage City,Osage City Middle School,2010230,2010230,17507001800000.0,201023001839,171.0,06-08,3.0,171,September Count Day,5181,2671,7852,885963,456697,1342660,,1,0,1,0,1,1,1
KS,2018-2019,D0367,4666,Osawatomie,Osawatomie High,2010260,2010260,17506103000000.0,201026000774,350.0,09-12,4.0,348,September Count Day,13346,1213,14558,4644284,421999,5066283,13942.86595,1,0,1,0,1,0,0
KS,2018-2019,D0367,4665,Osawatomie,Osawatomie Middle School,2010260,2010260,17506103000000.0,201026000773,228.0,06-08,3.0,227,September Count Day,12847,1212,14059,2916370,275100,3191470,13460.34875,1,0,1,0,1,0,0
KS,2018-2019,D0367,4664,Osawatomie,Swenson Early Childhood Education Center,2010260,2010260,17506103000000.0,201026000772,172.0,PK-KG,1.0,112.5,September Count Day,13151,1433,14584,1479440,161215,1640655,13968.00713,1,0,1,0,1,1,0
