state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NC,enrollmetric,pp_stloc_raw_NC,pp_fed_raw_NC,pp_total_raw_NC,pp_centshare_stloc_raw_NC,pp_centshare_fed_raw_NC,pp_centshare_raw_NC,schoolstloc_raw_NC,schoolfed_raw_NC,schooltot_raw_NC,pp_total_norm_NERDS,ppsalariesst_raw_NC,ppempbenefitsst_raw_NC,pppurchservicesst_raw_NC,ppsupmaterialsst_raw_NC,ppinstrequipst_raw_NC,ppotherst_raw_NC,ppcentst_raw_NC,pptotst_raw_NC,ppsalariesfed_raw_NC,ppempbenefitsfed_raw_NC,pppurchservicesfed_raw_NC,ppsupmaterialsfed_raw_NC,ppinstrequipfed_raw_NC,ppotherfed_raw_NC,ppsalariesloc_raw_NC,ppempbenefitsloc_raw_NC,pppurchservicesloc_raw_NC,ppsupmaterialsloc_raw_NC,ppinstrequiploc_raw_NC,ppotherloc_raw_NC,ppcentloc_raw_NC,pptotloc_raw_NC,pptotsalaries_raw_NC,pptotempbenefits_raw_NC,pptotpurchservices_raw_NC,pptotsupmaterials_raw_NC,pptotinstrequipfed_raw_NC,pptotother_raw_NC,pp_site_stloc_difference_NC,pp_site_fed_difference_NC,pp_site_difference_NC,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NC,2018-2019,550,550349,Lincoln County Schools,Pumpkin Center Intermediate,3702680,3702680,34105505530100.0,370268002999,350.0,03-05,2.0,352,ADM,8705.98,666.84,9372.82,361.26,34.11,395.37,3064504.96,234727.68,3299232.63999999,9840.279478,4877.25,1820.4,79.8,272.97,11.74,0,212.98,7275.14,214.31,111.96,12.19,282.98,11.29,0,744.69,260.7,134.61,138.09,4.47,0,148.28,1430.84,5836.25,2193.06,226.6,694.04,27.5,0,8344.72,632.73,8977.44999999999,0,0,0,0,0,0,0
NC,2018-2019,550,550348,Lincoln County Schools,Pumpkin Center Primary,3702680,3702680,34105505530100.0,370268002469,316.0,PK-02,2.0,302,ADM,9041.21,152.87,9194.08,361.26,34.11,395.37,2730445.42,46166.74,2776612.16,9661.539478,4927.94,1935.85,77.81,204.66,11.74,0,212.98,7370.98,48.86,19.14,12.86,26.61,11.29,0,683.87,238.95,568.95,24.77,5.41,0,148.28,1670.23,5660.67,2193.94,659.62,256.04,28.44,0,8679.94999999999,118.76,8798.71,0,0,0,0,0,0,0
NC,2018-2019,550,550356,Lincoln County Schools,Rock Springs Elementary,3702680,3702680,34105505530100.0,370268001121,587.0,PK-05,2.0,575,ADM,7418.95,400.73,7819.68,361.26,34.11,395.37,4265896.25,230419.75,4496316,8287.139478,4108.29,1522.22,75.8,167.05,11.74,0,212.98,6098.08,154.48,60.48,14.59,125.78,11.29,0,607.52,205.5,286.93,68.66,3.98,0,148.28,1320.87,4870.29,1788.2,377.32,361.49,27.01,0,7057.69,366.62,7424.31,0,0,0,0,0,0,0
NC,2018-2019,550,550360,Lincoln County Schools,S Ray Lowder Elementary,3702680,3702680,34105505530100.0,370268001122,310.0,PK-05,2.0,292,ADM,8795.87,1242.09,10037.96,361.26,34.11,395.37,2568394.04,362690.279999999,2931084.32,10505.41948,4588.57,1819.59,83.08,227.96,11.74,0,212.98,6943.92,550.07,184.51,15.17,400.86,57.37,0,859.45,310.18,392.89,134.77,6.38,0,148.28,1851.95,5998.09,2314.28,491.14,763.59,75.49,0,8434.61,1207.98,9642.58999999999,0,0,0,0,0,0,0
NC,2018-2019,550,550362,Lincoln County Schools,St James Elementary,3702680,3702680,34105505530100.0,370268002674,598.0,PK-05,2.0,596,ADM,7083.05,371.99,7455.04,361.26,34.11,395.37,4221497.8,221706.04,4443203.84,7922.499478,3773.2,1365.3,76.45,164.56,21.05,0,212.98,5613.54,113.26,45.28,16.96,151.09,11.29,0,684.68,229.02,323.23,79.28,5.02,0,148.28,1469.51,4571.14,1639.6,416.64,394.93,37.36,0,6721.79,337.88,7059.67,0,0,0,0,0,0,0
NC,2018-2019,550,550364,Lincoln County Schools,Union Elementary,3702680,3702680,34105505530100.0,370268001123,251.0,PK-05,2.0,250,ADM,9255.41,906.66,10162.07,361.26,34.11,395.37,2313852.5,226665,2540517.5,10629.52948,4801.27,1865.93,81.08,231.21,11.74,0,212.98,7204.21,384.85,148.58,12.59,315.24,11.29,0,1061.91,369.26,364.68,102.3,4.77,0,148.28,2051.2,6248.03,2383.77,458.35,648.75,27.8,0,8894.15,872.55,9766.69999999999,0,0,0,0,0,0,0
NC,2018-2019,550,550368,Lincoln County Schools,West Lincoln High,3702680,3702680,34105505530100.0,370268001124,844.0,09-12,4.0,817,ADM,7697.32,512.08,8209.4,361.26,34.11,395.37,6288710.43999999,418369.36,6707079.8,8676.859478,3783.95,1428.96,162.21,155.56,11.74,0,212.98,5755.4,202.23,98.24,9.12,157.09,11.29,0,976.54,315.77,418.59,78.6,4.14,0,148.28,1941.92,4962.72,1842.97,589.92,391.25,27.17,0,7336.05999999999,477.97,7814.03,0,0,0,0,0,0,0
NC,2018-2019,550,550372,Lincoln County Schools,West Lincoln Middle,3702680,3702680,34105505530100.0,370268001125,614.0,06-08,3.0,607,ADM,7617.00999999999,993.72,8610.73,361.26,34.11,395.37,4623525.06999999,603188.04,5226713.10999999,9078.189478,4107.05,1543.43,80.43,133.52,11.74,0,212.98,6089.15,532.25,219.13,16.75,180.19,11.29,0,735.46,247.66,332.08,60.13,4.25,0,148.28,1527.86,5374.76,2010.22,429.26,373.84,27.28,0,7255.74999999999,959.61,8215.35999999999,0,0,0,0,0,0,0
NC,2018-2019,92U,92U000,Longleaf School of the Arts,Longleaf School of the Arts,3700337,3700337,,370033703282,349.0,09-12,4.0,334,ADM,8418.85,290.37,8709.22,,,,2811895.9,96983.58,2908879.48,8700.969341,,,,,,,,6601.32,,,,,,,,,,,,,,1817.53,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,560,560304,Macon County Schools,Cartoogechaye Elementary,3702760,3702760,34105705730100.0,370276001134,368.0,PK-04,2.0,351,ADM,9137.26,940.6,10077.86,203.37,1.04,204.41,3207178.26,330150.6,3537328.86,10327.0664,4764.36,1830.09,62.31,217.26,41.56,0,124.05,7039.63,495.69,183.64,21,230.44,8.79,0,945.93,317.75,493.77,256.74,4.12,0,79.32,2097.63,6205.98,2331.48,577.08,704.44,54.47,0,8933.89,939.56,9873.45,0,0,0,0,0,0,0
NC,2018-2019,560,560316,Macon County Schools,East Franklin Elementary,3702760,3702760,34105705730100.0,370276001137,367.0,KG-04,2.0,370,ADM,9303.55,874.5,10178.05,203.37,1.04,204.41,3442313.49999999,323565,3765878.49999999,10427.2564,4774.23,1859.32,62.61,214.4,41.55,0,124.05,7076.16,411.89,164.1,21.87,266.81,8.79,0,1010.29,338.71,442.61,351.93,4.53,0,79.32,2227.39,6196.41,2362.13,527.09,833.14,54.87,0,9100.17999999999,873.46,9973.64,0,0,0,0,0,0,0
NC,2018-2019,560,560320,Macon County Schools,Franklin High,3702760,3702760,34105705730100.0,370276001138,932.0,09-12,4.0,882,ADM,8794.96,661.78,9456.74,203.37,1.04,204.41,7757154.72,583689.96,8340844.68,9705.946397,4248.04,1583.7,90.93,303.08,60.01,0,124.05,6409.81,285.1,112.64,35.02,219.19,8.79,0,955.96,336.95,701.72,306.88,4.32,0,79.32,2385.15,5489.1,2033.29,827.67,829.15,73.12,0,8591.59,660.74,9252.33,0,0,0,0,0,0,0
NC,2018-2019,560,560324,Macon County Schools,Highlands School,3702760,3702760,34105705730100.0,370276001139,326.0,KG-12,4.0,328,ADM,11760.76,1205.76,12966.52,203.37,1.04,204.41,3857529.28,395489.279999999,4253018.56,13215.7264,5870.18,2194.81,44.45,272.96,42.28,0,124.05,8548.73,654.17,287.14,23.46,231.16,8.79,0,1469.94,521.82,627.74,508.88,4.33,0,79.32,3212.03,7994.29,3003.77,695.65,1013,55.4,0,11557.39,1204.72,12762.11,0,0,0,0,0,0,0
NC,2018-2019,560,560328,Macon County Schools,Iotla Valley Elementary,3702760,3702760,34105705730100.0,370276001140,401.0,PK-04,2.0,386,ADM,9299.86,1364.2,10664.06,203.37,1.04,204.41,3589745.96,526581.2,4116327.15999999,10913.2664,4859.91,1889.73,60.59,210.83,41.54,0,124.05,7186.65,764.54,321.51,21.24,247.08,8.79,0,916.75,317.66,475.56,319.48,4.44,0,79.32,2113.21,6541.2,2528.9,557.39,777.39,54.77,0,9096.49,1363.16,10459.65,0,0,0,0,0,0,0
NC,2018-2019,560,560329,Macon County Schools,Macon Early College High School,3702760,3702760,34105705730100.0,370276002901,152.0,09-13,0.0,149,ADM,5661.36,102.78,5764.14,203.37,1.04,204.41,843542.64,15314.22,858856.86,6013.346397,2086.76,778.54,923.33,551.56,41.36,0,124.05,4505.6,26.31,10.36,17.29,38.99,8.79,0,309,116.15,481.07,165.26,4.96,0,79.32,1155.76,2422.07,905.05,1421.69,755.81,55.11,0,5457.99,101.74,5559.73,0,0,0,0,0,0,0
NC,2018-2019,560,560330,Macon County Schools,Macon Middle School,3702760,3702760,34105705730100.0,370276001141,614.0,07-08,3.0,609,ADM,8156.41,984.62,9141.03,203.37,1.04,204.41,4967253.68999999,599633.58,5566887.27,9390.236397,4023.41,1519.72,66.24,217.9,42.12,0,124.05,5993.44,530.74,215.64,18.07,210.34,8.79,0,951.48,357.95,479.34,290.76,4.12,0,79.32,2162.97,5505.63,2093.31,563.65,719,55.03,0,7953.04,983.58,8936.62,0,0,0,0,0,0,0
NC,2018-2019,560,560331,Macon County Schools,Mountain View Intermediate,3702760,3702760,34105705730100.0,370276003219,631.0,05-06,2.0,640,ADM,7059.12,1130.51,8189.63,203.37,1.04,204.41,4517836.8,723526.4,5241363.2,8438.836397,3558.25,1313.69,45.86,216.48,42.01,0,124.05,5300.34,651.03,254.54,16.73,195.77,11.4,0,782.88,300.9,335.62,254.18,5.88,0,79.32,1758.78,4992.16,1869.13,398.21,666.43,59.29,0,6855.75,1129.47,7985.22,0,0,0,0,0,0,0
NC,2018-2019,560,560332,Macon County Schools,Nantahala School,3702760,3702760,34105705730100.0,370276001142,82.0,KG-12,4.0,79,ADM,20675.4899999999,1206.47,21881.96,203.37,1.04,204.41,1633363.70999999,95311.13,1728674.83999999,22131.1664,10501.16,4093.2,60.08,380.91,44.85,0,124.05,15204.25,620.93,230.6,16.29,328.82,8.79,0,2627.41,955.45,1039.65,765.29,4.12,0,79.32,5471.24,13749.5,5279.25,1116.02,1475.02,57.76,0,20472.12,1205.43,21677.55,0,0,0,0,0,0,0
NC,2018-2019,560,560338,Macon County Schools,South Macon Elementary,3702760,3702760,34105705730100.0,370276002589,507.0,PK-04,2.0,475,ADM,10273.08,1456.8,11729.88,203.37,1.04,204.41,4879713,691980,5571693,11979.0864,5453.64,2067.26,146.48,260.81,41.65,0,124.05,8093.89,807.03,321.01,25,293.93,8.79,0,944.53,350.92,503.24,296.91,4.27,0,79.32,2179.19,7205.2,2739.19,674.72,851.65,54.71,0,10069.71,1455.76,11525.47,0,0,0,0,0,0,0
NC,2018-2019,560,560350,Macon County Schools,Union Academy,3702760,3702760,34105705730100.0,370276003126,99.0,07-12,4.0,98,ADM,11015.27,453.42,11468.69,203.37,1.04,204.41,1079496.46,44435.16,1123931.62,11717.8964,6488.59,2469.67,49.19,260.42,41.36,0,124.05,9433.28,267.04,115.47,25.96,35.12,8.79,0,483.05,164.04,659.83,191.09,4.66,0,79.32,1581.99,7238.68,2749.18,734.98,486.63,54.81,0,10811.9,452.38,11264.28,0,0,0,0,0,0,0
NC,2018-2019,570,570306,Madison County Schools,Brush Creek Elementary,3702820,3702820,34105805830100.0,370282002590,369.0,KG-05,2.0,363,ADM,10122.74,1472.78,11595.52,572.2,60.02,632.22,3674554.62,534619.14,4209173.76,11392.44101,5572.7,2122.37,118.72,280.05,83.51,0,477.51,8654.86,745.81,281.12,47.32,337.59,0.92,0,338.44,111.28,633.6,289.39,0.48,0,94.69,1467.88,6656.95,2514.77,799.64,907.03,84.91,0,9550.54,1412.76,10963.3,0,0,0,0,0,0,0
NC,2018-2019,570,570312,Madison County Schools,Hot Springs Elementary,3702820,3702820,34105805830100.0,370282001151,129.0,KG-05,2.0,132,ADM,10279.13,2100.2,12379.33,572.2,60.02,632.22,1356845.16,277226.399999999,1634071.56,12176.25101,5594.44,2142.46,205.24,300.02,83.51,0,477.51,8803.18,1114.32,419.11,51.86,453.97,0.92,0,328.97,121.24,618.92,311.65,0.48,0,94.69,1475.95,7037.73,2682.81,876.02,1065.64,84.91,0,9706.93,2040.17999999999,11747.11,0,0,0,0,0,0,0
NC,2018-2019,570,570321,Madison County Schools,Madison County Alternative High,3702820,3702820,34105805830100.0,370282003500,,09-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,0,0,1,0
NC,2018-2019,570,570317,Madison County Schools,Madison Early College High,3702820,3702820,34105805830100.0,370282003145,255.0,09-13,0.0,244,ADM,6603.55999999999,164.45,6768.01,572.2,60.02,632.22,1611268.64,40125.7999999999,1651394.44,6564.931014,3068,1176.87,264.55,508.56,83.51,0,477.51,5579,36.08,-0.44,28.25,39.62,0.92,0,188.3,61.24,446.16,233.69,0.48,0,94.69,1024.56,3292.38,1237.67,738.96,781.87,84.91,0,6031.36,104.429999999999,6135.79,0,0,0,0,0,0,0
NC,2018-2019,570,570318,Madison County Schools,Madison High School,3702820,3702820,34105805830100.0,370282001153,538.0,09-12,4.0,508,ADM,12625.07,1107.47,13732.54,572.2,60.02,632.22,6413535.56,562594.76,6976130.32,13529.46101,6444.28,2381.07,135.58,390.39,93.35,0,477.51,9922.18,544.84,166.26,75.55,259.88,0.92,0,884.37,300.02,1047.69,375.64,0.48,0,94.69,2702.89,7873.49,2847.35,1258.82,1025.91,94.75,0,12052.8699999999,1047.45,13100.32,0,0,0,0,0,0,0
NC,2018-2019,570,570319,Madison County Schools,Madison Middle School,3702820,3702820,34105805830100.0,370282000599,482.0,06-08,3.0,483,ADM,9877.66,688.55,10566.21,572.2,60.02,632.22,4770909.78,332569.649999999,5103479.43,10363.13101,5289.73,1966.61,122.49,323,83.51,0,477.51,8262.85,294.39,109.65,31.63,191.94,0.92,0,556.82,175.58,474.01,313.23,0.48,0,94.69,1614.81,6140.94,2251.84,628.13,828.17,84.91,0,9305.46,628.53,9933.99,0,0,0,0,0,0,0
NC,2018-2019,570,570320,Madison County Schools,Mars Hill Elementary,3702820,3702820,34105805830100.0,370282001154,499.0,KG-05,2.0,504,ADM,9065.51,1370.45,10435.96,572.2,60.02,632.22,4569017.04,690706.8,5259723.84,10232.88101,4879.37,1836.56,119.09,283.89,83.51,0,477.51,7679.93,684.01,277.52,49.71,298.27,0.92,0,303.6,109.39,600,277.42,0.48,0,94.69,1385.58,5866.98,2223.47,768.8,859.58,84.91,0,8493.31,1310.43,9803.74,0,0,0,0,0,0,0
NC,2018-2019,92D,92D000,Magellan Charter,Magellan Charter,3700045,3700045,,370004502360,406.0,03-08,3.0,401,ADM,9207.68999999999,184.58,9392.27,,,,3692283.68999999,74016.58,3766300.27,9192.02303,,,,,,,,6055.26999999999,,,,,,,,,,,,,,3152.42,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,61Q,61Q000,Mallard Creek STEM Academy,Mallard Creek STEM Academy,3700410,3700410,,370041003390,769.0,KG-08,3.0,759,ADM,9315.94,235.9,9551.84,,,,7070798.46,179048.1,7249846.56,,,,,,,,,5871.56,,,,,,,,,,,,,,3444.38,,,,,,,,,,0,0,0,0,0,1,1
NC,2018-2019,580,580312,Martin County Schools,E J Hayes Elementary,3702880,3702880,34105905930100.0,370288001159,358.0,03-05,2.0,358,ADM,9289.5,1469.4,10758.9,841.26,43.99,885.25,3325641,526045.2,3851686.19999999,11047.76963,4535.68,1782.91,123.13,220.62,3.77,0,312.1,6978.21,665.01,296.03,81.03,376.9,6.44,0,796.45,278.06,536.39,153.42,17.81,0,529.16,2311.29,5997.14,2357,740.55,750.94,28.02,0,8448.24,1425.41,9873.65,0,0,0,0,0,0,0
NC,2018-2019,580,580324,Martin County Schools,Jamesville Elementary,3702880,3702880,34105905930100.0,370288000812,217.0,PK-05,2.0,204,ADM,12450.0299999999,1356.67,13806.7,841.26,43.99,885.25,2539806.11999999,276760.68,2816566.8,14095.56963,6862.63,2641.49,68.94,239.78,3.77,0,312.1,10128.71,516.51,227.57,73.65,466.41,28.54,0,605.61,215.36,785.22,167.66,18.31,0,529.16,2321.32,7984.75,3084.42,927.81,873.85,50.62,0,11608.7699999999,1312.68,12921.45,0,0,0,0,0,0,0
NC,2018-2019,580,580368,Martin County Schools,Riverside High,3702880,3702880,34105905930100.0,370288001169,531.0,09-12,4.0,512,ADM,10468.87,1336.86,11805.73,841.26,43.99,885.25,5360061.44,684472.32,6044533.76,12094.59963,5097.22,1928.61,148.39,308.16,56.04,0,312.1,7850.52,624.18,276.69,62.45,320.62,8.93,0,750.52,243.91,904.21,170.95,19.6,0,529.16,2618.35,6471.92,2449.21,1115.05,799.73,84.57,0,9627.61,1292.87,10920.48,0,0,0,0,0,0,0
NC,2018-2019,580,580372,Martin County Schools,Riverside Middle,3702880,3702880,34105905930100.0,370288001170,432.0,06-08,3.0,437,ADM,9170.26,1258.81,10429.07,841.26,43.99,885.25,4007403.62,550099.97,4557503.59,10717.93963,4363.42,1633.43,119.74,219.12,3.77,0,312.1,6651.58,585.31,240.32,66.08,323,0.11,0,818.12,274.2,676.95,153.78,66.47,0,529.16,2518.68,5766.85,2147.95,862.77,695.9,70.35,0,8329,1214.82,9543.82,0,0,0,0,0,0,0
NC,2018-2019,580,580356,Martin County Schools,Rodgers Elementary,3702880,3702880,34105905930100.0,370288001167,255.0,KG-05,2.0,248,ADM,10696.34,1365.09,12061.43,841.26,43.99,885.25,2652692.32,338542.32,2991234.64,12350.29963,5611.92,2209.47,143.69,230.81,3.77,0,312.1,8511.76,596.36,251.63,80.75,379.33,13.03,0,605.07,207.79,670.66,153.95,17.95,0,529.16,2184.58,6813.35,2668.89,895.1,764.09,34.75,0,9855.08,1321.1,11176.18,0,0,0,0,0,0,0
NC,2018-2019,580,580316,Martin County Schools,South Creek Elementary,3702880,3702880,34105905930100.0,370288001160,404.0,PK-05,2.0,370,ADM,10645.46,1542.78,12188.24,841.26,43.99,885.25,3938820.19999999,570828.6,4509648.8,12477.10963,5775,2228.93,89.43,218.63,30.72,0,312.1,8654.81,631.09,261.56,72.74,527.93,5.47,0,481.29,159.06,643.87,159.49,17.78,0,529.16,1990.65,6887.38,2649.55,806.04,906.05,53.97,0,9804.19999999999,1498.79,11302.99,0,0,0,0,0,0,0
NC,2018-2019,580,580344,Martin County Schools,South Creek Middle/High,3702880,3702880,34105905930100.0,370288001165,459.0,06-12,4.0,448,ADM,12392.02,1586.35,13978.37,841.26,43.99,885.25,5551624.96,710684.799999999,6262309.76,14267.23963,6284.19,2361.95,150.89,340.18,7.83,0,312.1,9457.14,740.23,303.06,63.81,431.23,4.03,0,1054.68,353.75,815,156.23,26.06,0,529.16,2934.88,8079.1,3018.76,1029.7,927.64,37.92,0,11550.76,1542.36,13093.12,0,0,0,0,0,0,0
NC,2018-2019,580,580308,Martin County Schools,Williamston Primary,3702880,3702880,34105905930100.0,370288001171,353.0,PK-02,2.0,321,ADM,12076.68,1528.64,13605.32,841.26,43.99,885.25,3876614.28,490693.44,4367307.72,13894.18963,6335.33,2447.53,184.45,249.94,3.77,0,312.1,9533.12,624.07,236.62,80.33,531.92,11.71,0,958,323.22,560.74,154.52,17.92,0,529.16,2543.56,7917.4,3007.37,825.52,936.38,33.4,0,11235.42,1484.65,12720.07,0,0,0,0,0,0,0
NC,2018-2019,61R,61R000,Matthews Charter Academy,Matthews Charter Academy,3700405,3700405,,370040503392,763.0,KG-08,3.0,759,ADM,8531.55,320.17,8851.72,,,,6475446.45,243009.03,6718455.48,8853.744273,,,,,,,,5855.22,,,,,,,,,,,,,,2676.33,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,32A,32A000,Maureen Joy Charter,Maureen Joy Charter School,3700022,3700022,,370002202089,639.0,KG-08,3.0,633,ADM,10788.9399999999,684.07,11473.01,,,,6829399.02,433016.31,7262415.33,11157.80604,,,,,,,,6520.44,,,,,,,,,,,,,,4268.5,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,590,590310,McDowell County Schools,East McDowell Middle School,3702940,3702940,34105605630100.0,370294001175,609.0,06-08,3.0,599,ADM,8157.75,1538.98,9696.73,31.51,2.05,33.56,4886492.25,921849.02,5808341.27,10326.60008,4592.5,1730.91,117.81,151.05,0.02,0,6.05,6598.34,848.8,315.08,95.2,274.41,3.44,0,599.63,202.22,328.49,384.11,19.5,0,25.46,1559.41,6040.93,2248.21,541.5,809.57,22.96,0,8126.24,1536.93,9663.17,0,0,0,0,0,0,0
NC,2018-2019,590,590306,McDowell County Schools,Eastfield Global Magnet School,3702940,3702940,34105605630100.0,370294001176,316.0,PK-05,2.0,312,ADM,9616.07,1931.87,11547.94,31.51,2.05,33.56,3000213.84,602743.44,3602957.28,12177.81008,4969.74,1683.13,570.15,113.03,0.02,0,6.05,7342.12,992.91,364.31,98.99,470.17,3.44,0,1008.22,384.04,417.76,418.97,19.5,0,25.46,2273.95,6970.87,2431.48,1086.9,1002.17,22.96,0,9584.56,1929.82,11514.38,0,0,0,0,0,0,0
NC,2018-2019,590,590393,McDowell County Schools,Foothills Community School,3702940,3702940,34105605630100.0,370294003353,188.0,06-08,3.0,187,ADM,6213.83,275.9,6489.73,31.51,2.05,33.56,1161986.21,51593.2999999999,1213579.51,7119.600076,3481.12,1215.78,60.66,137.85,0.02,0,6.05,4901.48,88.79,26.1,85.48,70.04,3.44,0,556.16,209.96,249.74,251.53,19.5,0,25.46,1312.35,4126.07,1451.84,395.88,459.42,22.96,0,6182.32,273.849999999999,6456.16999999999,0,0,0,0,0,0,0
NC,2018-2019,590,590316,McDowell County Schools,Glenwood Elementary School,3702940,3702940,34105605630100.0,370294001177,382.0,PK-05,2.0,377,ADM,9480.93999999999,1209.68,10690.62,31.51,2.05,33.56,3574314.37999999,456049.36,4030363.74,11320.49008,5471.99,2060.69,65.78,116.08,0.02,0,6.05,7720.61,533.08,196.26,93.39,381.46,3.44,0,692.83,245.99,380.74,395.81,19.5,0,25.46,1760.33,6697.9,2502.94,539.91,893.35,22.96,0,9449.42999999999,1207.63,10657.06,0,0,0,0,0,0,0
NC,2018-2019,590,590320,McDowell County Schools,Marion Elementary School,3702940,3702940,34105605630100.0,370294001178,366.0,PK-05,2.0,371,ADM,8507.33,1489.46,9996.79,31.51,2.05,33.56,3156219.43,552589.66,3708809.09,10626.66008,4836.54,1842.1,69.71,105.62,0.02,0,6.05,6860.04,724.44,285.59,109.7,364.24,3.44,0,712.63,246.89,320.56,322.25,19.5,0,25.46,1647.29,6273.61,2374.58,499.97,792.11,22.96,0,8475.82,1487.41,9963.23,0,0,0,0,0,0,0
NC,2018-2019,590,590326,McDowell County Schools,McDowell Academy for Innovation,3702940,3702940,34105605630100.0,370294003487,72.0,09-13,0.0,67,ADM,24489.0899999999,227.74,24716.83,31.51,2.05,33.56,1640769.02999999,15258.58,1656027.61,25346.70008,14422.89,5124.65,353.48,2530.92,0.02,0,6.05,22438.01,81.67,24.55,82.81,33.22,3.44,0,1002.62,322.34,451.38,229.78,19.5,0,25.46,2051.08,15507.18,5471.54,887.67,2793.92,22.96,0,24457.5799999999,225.69,24683.27,0,0,0,0,0,0,0
NC,2018-2019,590,590328,McDowell County Schools,McDowell Early College,3702940,3702940,34105605630100.0,370294002809,275.0,09-13,0.0,269,ADM,7168.04,232.28,7400.32,31.51,2.05,33.56,1928202.76,62483.32,1990686.07999999,8030.190076,4137.68,1460.58,206.23,343.75,0.02,0,6.05,6154.31,85.02,25.26,82.81,33.7,3.44,0,580.52,205.02,-30.88,214.11,19.5,0,25.46,1013.73,4803.22,1690.86,258.16,591.56,22.96,0,7136.53,230.23,7366.75999999999,0,0,0,0,0,0,0
NC,2018-2019,590,590330,McDowell County Schools,McDowell High School,3702940,3702940,34105605630100.0,370294001179,1436.0,09-12,4.0,1400,ADM,8662.28999999999,1035.79,9698.08,31.51,2.05,33.56,12127205.9999999,1450106,13577312,10327.95008,4855.04,1809.84,116.23,221.18,0.02,0,6.05,7008.36,494.02,191.56,98.8,245.92,3.44,0,714.99,260.04,276.36,353.21,23.87,0,25.46,1653.93,6064.05,2261.44,491.39,820.31,27.33,0,8630.77999999999,1033.74,9664.52,0,0,0,0,0,0,0
NC,2018-2019,590,590332,McDowell County Schools,Nebo Elementary School,3702940,3702940,34105605630100.0,370294001180,359.0,PK-05,2.0,356,ADM,9094.53,1854.89,10949.42,31.51,2.05,33.56,3237652.68,660340.84,3897993.52,11579.29008,5257.38,2032.05,70.88,128.64,0.02,0,6.05,7495.02,973.87,388.66,89.3,397.57,3.44,0,635.23,215.97,306.84,396.51,19.5,0,25.46,1599.51,6866.48,2636.68,467.02,922.72,22.96,0,9063.02,1852.84,10915.86,0,0,0,0,0,0,0
NC,2018-2019,590,590336,McDowell County Schools,North Cove Elementary School,3702940,3702940,34105605630100.0,370294001181,242.0,PK-05,2.0,239,ADM,10055.97,1369.3,11425.27,31.51,2.05,33.56,2403376.83,327262.7,2730639.53,12055.14008,5797.19,2190.91,66.1,106.09,0.02,0,6.05,8166.36,649.65,223.24,94.7,396.22,3.44,0,776.61,260.69,417.95,389.4,19.5,0,25.46,1889.61,7223.45,2674.84,578.75,891.71,22.96,0,10024.46,1367.25,11391.71,0,0,0,0,0,0,0
NC,2018-2019,590,590340,McDowell County Schools,Old Fort Elementary School,3702940,3702940,34105605630100.0,370294001182,307.0,PK-05,2.0,305,ADM,9600.07,1803.12,11403.19,31.51,2.05,33.56,2928021.35,549951.6,3477972.95,12033.06008,5461.44,2077.01,64.36,106.42,0.02,0,6.05,7715.3,916.73,402.54,121.11,357.25,3.44,0,798.11,317.67,345.08,378.95,19.5,0,25.46,1884.77,7176.28,2797.22,530.55,842.62,22.96,0,9568.56,1801.07,11369.63,0,0,0,0,0,0,0
NC,2018-2019,590,590344,McDowell County Schools,Pleasant Gardens Elementary School,3702940,3702940,34105605630100.0,370294001183,310.0,PK-05,2.0,318,ADM,8881.23,1531.53,10412.76,31.51,2.05,33.56,2824231.13999999,487026.54,3311257.68,11042.63008,4982.79,1922.59,73.2,118.69,0.02,0,6.05,7103.34,723.59,327.64,106.69,368.12,3.44,0,641.47,245.13,396.92,449.41,19.5,0,25.46,1777.89,6347.85,2495.36,576.81,936.22,22.96,0,8849.72,1529.48,10379.2,0,0,0,0,0,0,0
NC,2018-2019,590,590352,McDowell County Schools,West Marion Elementary School,3702940,3702940,34105605630100.0,370294001184,416.0,PK-05,2.0,419,ADM,9806.5,1656.9,11463.4,31.51,2.05,33.56,4108923.5,694241.1,4803164.6,12093.27008,5464.93,2033.08,72,109.87,0.02,0,6.05,7685.95,780.48,327.28,147.61,396.04,3.44,0,990.76,327.21,368.21,389.41,19.5,0,25.46,2120.55,7236.17,2687.57,587.82,895.32,22.96,0,9774.99,1654.85,11429.84,0,0,0,0,0,0,0
