state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TX,enrollmetric,pp_stloc_raw_TX,pp_fed_raw_TX,pp_total_raw_TX,pp_site_stloc_raw_TX,pp_site_fed_raw_TX,pp_site_raw_TX,pp_centshare_stloc_raw_TX,pp_centshare_fed_raw_TX,pp_centshare_raw_TX,schoolstloc_raw_TX,schoolfed_raw_TX,schooltot_raw_TX,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
TX,2018-2019,178901,178901001,AGUA DULCE ISD,AGUA DULCE H S,4807530,4807530,44517800100000.0,480753000044.0,197.0,06-12,4.0,197,October Count Day,12764.2754467298,986.092250814236,13750.367697544,8287.24365482233,320.33502538071,8607.57868020304,4477.03179190751,665.757225433526,5142.78901734104,2514562.26300578,194260.173410404,2708822.43641618,13085.82111,1,0,0,0,1,0,0
TX,2018-2019,15901,15901001,ALAMO HEIGHTS ISD,ALAMO HEIGHTS H S,4807590,4807590,44501500100000.0,480759000045.0,1606.0,09-12,4.0,1601,October Count Day,9512.97423327331,524.480360522144,10037.4545937954,7569.53029356652,170.559650218613,7740.08994378513,1943.44393970679,353.92071030353,2297.36465001032,15230271.7474705,839693.057195952,16069964.8046665,10255.36294,1,0,0,0,1,0,0
TX,2018-2019,15901,15901041,ALAMO HEIGHTS ISD,ALAMO HEIGHTS J H,4807590,4807590,44501500100000.0,480759000046.0,1121.0,06-08,3.0,1121,October Count Day,8145.54117431874,500.099122435555,8645.6402967543,6202.09723461195,146.178412132025,6348.27564674397,1943.44393970679,353.92071030353,2297.36465001032,9131151.65641131,560611.116250258,9691762.77266157,8862.958839,1,0,0,0,1,0,0
TX,2018-2019,15901,15901002,ALAMO HEIGHTS ISD,BEXAR CO J J A E P,4807590,4807590,44501500100000.0,480759007509.0,,07-10,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,15901,15901101,ALAMO HEIGHTS ISD,CAMBRIDGE EL,4807590,4807590,44501500100000.0,480759000047.0,836.0,01-05,2.0,836,October Count Day,8850.31834162066,683.114490207837,9533.4328318285,6906.87440191387,329.193779904306,7236.06818181818,1943.44393970679,353.92071030353,2297.36465001032,7398866.13359487,571083.713813751,7969949.84740863,9751.127593,1,0,0,0,1,0,0
TX,2018-2019,15901,15901102,ALAMO HEIGHTS ISD,HOWARD EL,4807590,4807590,44501500100000.0,480759000048.0,415.0,PK-KG,1.0,399,October Count Day,10274.9602304336,1096.04602358673,11371.0062540203,8331.51629072681,742.125313283208,9073.64160401002,1943.44393970679,353.92071030353,2297.36465001032,4099709.13194301,437322.363411108,4537031.49535412,11589.47972,1,0,0,0,1,0,0
TX,2018-2019,15901,15901104,ALAMO HEIGHTS ISD,WOODRIDGE EL,4807590,4807590,44501500100000.0,480759000050.0,886.0,01-05,2.0,886,October Count Day,8472.33445889415,547.892493599241,9020.22695249339,6528.89051918735,193.971783295711,6722.86230248307,1943.44393970679,353.92071030353,2297.36465001032,7506488.33058022,485432.749328928,7991921.07990914,9237.704233,1,0,0,0,1,0,0
TX,2018-2019,250906,250906101,ALBA-GOLDEN ISD,ALBA-GOLDEN EL,4807650,4807650,44525000100000.0,480765000052.0,461.0,PK-05,2.0,460,October Count Day,7774.50025874159,920.282671567442,8694.78293030903,5530.44130434782,453.660869565217,5984.10217391304,2244.05895439377,466.621802002224,2710.68075639599,3576270.11902113,423330.028921023,3999600.14794215,8646.784499,1,0,0,0,1,0,0
TX,2018-2019,250906,250906001,ALBA-GOLDEN ISD,ALBA-GOLDEN H S,4807650,4807650,44525000100000.0,480765000053.0,433.0,06-12,4.0,433,October Count Day,10404.1213100519,823.91510454264,11228.0364145946,8160.06235565819,357.293302540415,8517.35565819861,2244.05895439377,466.621802002224,2710.68075639599,4504984.5272525,356755.240266963,4861739.76751946,11181.1115,1,0,0,0,1,0,0
TX,2018-2019,250906,250906002,ALBA-GOLDEN ISD,ALTER SCHOOL,4807650,4807650,44525000100000.0,480765007158.0,6.0,09-11,4.0,6,October Count Day,12392.5589543937,466.621802002224,12859.1807563959,10148.5,0,10148.5,2244.05895439377,466.621802002224,2710.68075639599,74355.3537263626,2799.73081201334,77155.0845383759,12812.94706,1,0,0,0,1,0,0
TX,2018-2019,209901,209901001,ALBANY ISD,ALBANY JR-SR H S,4807680,4807680,44520900100000.0,480768000054.0,221.0,07-12,4.0,221,October Count Day,12778.1878422231,748.524219571278,13526.7120617944,10695.4524886877,565.782805429864,11261.2352941176,2082.73535353535,182.741414141414,2265.47676767676,2823979.51313131,165423.852525252,2989403.36565656,13614.52346,1,0,0,0,1,0,0
TX,2018-2019,209901,209901101,ALBANY ISD,NANCY SMITH EL,4807680,4807680,44520900100000.0,480768000055.0,274.0,PK-06,2.0,274,October Count Day,8204.90688638206,1112.55528275455,9317.46216913662,6122.17153284671,929.813868613138,7051.98540145985,2082.73535353535,182.741414141414,2265.47676767676,2248144.48686868,304840.147474747,2552984.63434343,9403.489825,1,0,0,0,1,0,0
TX,2018-2019,101902,101902090,ALDINE ISD,ALDINE EDUCATION CENTER,4807710,4807710,44510100200000.0,480771011250.0,0.0,03-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,101902,101902001,ALDINE ISD,ALDINE H S,4807710,4807710,44510100200000.0,480771000057.0,2327.0,09-12,4.0,2318,October Count Day,7669.93990479916,1419.19012501913,9089.1300298183,5980.27480586712,1119.98188093183,7100.25668679896,1689.66509893204,299.208244087293,1988.87334301933,17778920.6993244,3289682.70979434,21068603.4091188,9357.050963,1,0,0,0,1,0,0
TX,2018-2019,101902,101902099,ALDINE ISD,ALDINE J J A E P,4807710,4807710,44510100200000.0,480771007620.0,1.0,08-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,101902,101902041,ALDINE ISD,ALDINE MIDDLE,4807710,4807710,44510100200000.0,480771000058.0,952.0,06-08,3.0,952,October Count Day,8361.28379641103,1185.00656341502,9546.29035982606,6671.61869747899,885.798319327731,7557.41701680672,1689.66509893204,299.208244087293,1988.87334301933,7959942.1741833,1128126.2483711,9088068.42255441,9814.405023,1,0,0,0,1,0,0
TX,2018-2019,101902,101902081,ALDINE ISD,ALDINE NINTH GRADE,4807710,4807710,44510100200000.0,480771007917.0,,,,703,October Count Day,8129.79454416675,1114.79572630635,9244.5902704731,6440.1294452347,815.587482219061,7255.71692745376,1689.66509893204,299.208244087293,1988.87334301933,5715245.56454922,783701.395593367,6498946.96014259,9512.577083,1,0,0,0,1,0,0
TX,2018-2019,101902,101902101,ALDINE ISD,ANDERSON ACADEMY,4807710,4807710,44510100200000.0,480771000059.0,845.0,01-04,2.0,845,October Count Day,8049.95503976044,1225.20232692753,9275.15736668797,6360.2899408284,925.994082840236,7286.28402366864,1689.66509893204,299.208244087293,1988.87334301933,6802212.00859757,1035295.96625376,7837507.97485133,9543.157132,1,0,0,0,1,0,0
TX,2018-2019,101902,101902015,ALDINE ISD,AVALOS P-TECH SCHOOL,4807710,4807710,44510100200000.0,480771013696.0,,09-09,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,101902,101902126,ALDINE ISD,BLACK EL,4807710,4807710,44510100200000.0,480771006639.0,531.0,01-05,2.0,531,October Count Day,8694.36943038213,1356.17811226055,10050.5475426426,7004.70433145009,1056.96986817325,8061.67419962335,1689.66509893204,299.208244087293,1988.87334301933,4616710.16753291,720130.577610353,5336840.74514326,10318.87589,1,0,0,0,1,0,0
TX,2018-2019,101902,101902014,ALDINE ISD,BLANSON CTE H S,4807710,4807710,44510100200000.0,480771013733.0,994.0,09-12,4.0,994,October Count Day,8027.82405265437,1220.77766058628,9248.60171324066,6338.15895372233,921.569416498994,7259.72837022132,1689.66509893204,299.208244087293,1988.87334301933,7979657.10833845,1213452.99462277,9193110.10296122,9516.590225,1,0,0,0,1,0,0
TX,2018-2019,101902,101902131,ALDINE ISD,BUSSEY EL,4807710,4807710,44510100200000.0,480771009528.0,583.0,01-05,2.0,583,October Count Day,8052.99957577595,1329.26484786087,9382.26442363683,6363.33447684391,1030.05660377358,7393.39108061749,1689.66509893204,299.208244087293,1988.87334301933,4694898.75267738,774961.406302892,5469860.15898027,9650.309578,1,0,0,0,1,0,0
TX,2018-2019,101902,101902128,ALDINE ISD,CALVERT EL,4807710,4807710,44510100200000.0,480771021292.0,391.0,01-05,2.0,391,October Count Day,9196.91062322871,1613.99085278294,10810.9014760116,7507.24552429667,1314.78260869565,8822.02813299232,1689.66509893204,299.208244087293,1988.87334301933,3595992.05368242,631070.423438131,4227062.47712056,11079.55204,1,0,0,0,1,0,0
TX,2018-2019,101902,101902141,ALDINE ISD,CARAWAY EL,4807710,4807710,44510100200000.0,480771013787.0,548.0,01-05,2.0,548,October Count Day,8265.19977046489,1268.39620029167,9533.59597075656,6575.53467153284,969.187956204379,7544.72262773722,1689.66509893204,299.208244087293,1988.87334301933,4529329.47421476,695081.117759837,5224410.59197459,9801.705254,1,0,0,0,1,0,0
TX,2018-2019,101902,101902122,ALDINE ISD,CARMICHAEL EL,4807710,4807710,44510100200000.0,480771000061.0,511.0,01-05,2.0,511,October Count Day,9319.17586214143,1362.08495641606,10681.2608185574,7629.51076320939,1062.87671232876,8692.38747553816,1689.66509893204,299.208244087293,1988.87334301933,4762098.86555427,696025.412728607,5458124.27828288,10949.85645,1,0,0,0,1,0,0
TX,2018-2019,101902,101902103,ALDINE ISD,CARROLL EL,4807710,4807710,44510100200000.0,480771000062.0,796.0,01-05,2.0,796,October Count Day,6954.43896827877,1250.51980187623,8204.95877015501,5264.77386934673,951.311557788944,6216.08542713567,1689.66509893204,299.208244087293,1988.87334301933,5535733.4187499,995413.762293486,6531147.18104339,8472.50502,1,0,0,0,1,0,0
TX,2018-2019,101902,101902107,ALDINE ISD,CARTER ACADEMY,4807710,4807710,44510100200000.0,480771007919.0,656.0,01-05,2.0,656,October Count Day,8000.98217210277,1182.57257335558,9183.55474545836,6311.31707317073,883.364329268292,7194.68140243902,1689.66509893204,299.208244087293,1988.87334301933,5248644.30489942,775767.608121264,6024411.91302068,9451.515693,1,0,0,0,1,0,0
TX,2018-2019,101902,101902002,ALDINE ISD,CARVER H S FOR APPLIED TECH/ENGINE,4807710,4807710,44510100200000.0,480771000056.0,776.0,09-12,4.0,776,October Count Day,9213.4846865609,1894.40927501512,11107.893961576,7523.81958762886,1595.20103092783,9119.0206185567,1689.66509893204,299.208244087293,1988.87334301933,7149664.11677126,1470061.59741174,8619725.714183,11376.67038,1,0,0,0,1,0,0
TX,2018-2019,101902,101902123,ALDINE ISD,CONLEY EL,4807710,4807710,44510100200000.0,480771005634.0,532.0,01-05,2.0,532,October Count Day,8128.16697863129,1230.63681551586,9358.80379414715,6438.50187969924,931.428571428571,7369.93045112782,1689.66509893204,299.208244087293,1988.87334301933,4324184.83263184,654698.78585444,4978883.61848628,9626.839006,1,0,0,0,1,0,0
TX,2018-2019,101902,101902136,ALDINE ISD,CYPRESSWOOD EL,4807710,4807710,44510100200000.0,480771012216.0,937.0,01-05,2.0,937,October Count Day,6647.20832198433,1068.62019712891,7715.82851911325,4957.54322305229,769.411953041622,5726.95517609391,1689.66509893204,299.208244087293,1988.87334301933,6228434.19769932,1001297.12470979,7229731.32240911,7983.167491,1,0,0,0,1,0,0
TX,2018-2019,101902,101902012,ALDINE ISD,DAVIS H S ALDINE,4807710,4807710,44510100200000.0,480771012108.0,2556.0,09-12,4.0,2528,October Count Day,7217.57965589406,1230.24700991007,8447.82666580414,5527.91455696202,931.038765822784,6458.95332278481,1689.66509893204,299.208244087293,1988.87334301933,18246041.3701002,3110064.44105267,21356105.8111528,8715.475835,1,0,0,0,1,0,0
TX,2018-2019,101902,101902082,ALDINE ISD,DAVIS NINTH GRADE,4807710,4807710,44510100200000.0,480771012202.0,,,,850,October Count Day,7650.14509893204,1133.63647938141,8783.78157831345,5960.48,834.428235294117,6794.90823529411,1689.66509893204,299.208244087293,1988.87334301933,6502623.33409223,963591.007474199,7466214.34156643,9051.573114,1,0,0,0,1,0,0
TX,2018-2019,101902,101902155,ALDINE ISD,DE SANTIAGO EC/PK/K,4807710,4807710,44510100200000.0,480771007921.0,724.0,PK-KG,1.0,722,October Count Day,7062.17202413979,2410.6085210956,9472.7805452354,5372.50692520775,2111.40027700831,7483.90720221606,1689.66509893204,299.208244087293,1988.87334301933,5098888.20142893,1740459.35223102,6839347.55365996,9740.864057,1,0,0,0,1,0,0
TX,2018-2019,101902,101902042,ALDINE ISD,DREW ACADEMY,4807710,4807710,44510100200000.0,480771017014.0,572.0,07-08,3.0,572,October Count Day,9707.84691711386,1414.68202031107,11122.5289374249,8018.18181818181,1115.47377622377,9133.65559440559,1689.66509893204,299.208244087293,1988.87334301933,5552888.43658912,809198.115617932,6362086.55220706,11391.31156,1,0,0,0,1,0,0
TX,2018-2019,101902,101902124,ALDINE ISD,DUNN EL,4807710,4807710,44510100200000.0,480771006204.0,501.0,01-05,2.0,501,October Count Day,9097.47947018952,1364.40385286972,10461.8833230592,7407.81437125748,1065.19560878243,8473.00998003992,1689.66509893204,299.208244087293,1988.87334301933,4557837.21456495,683566.330287734,5241403.54485268,10730.38599,1,0,0,0,1,0,0
TX,2018-2019,101902,101902137,ALDINE ISD,ECKERT EL,4807710,4807710,44510100200000.0,480771013688.0,663.0,01-05,2.0,663,October Count Day,7395.52181084757,1232.76028028638,8628.28209113396,5705.85671191553,933.552036199095,6639.40874811463,1689.66509893204,299.208244087293,1988.87334301933,4903230.96059194,817320.065829875,5720551.02642182,8896.007731,1,0,0,0,1,0,0
TX,2018-2019,101902,101902004,ALDINE ISD,EISENHOWER H S,4807710,4807710,44510100200000.0,480771000066.0,2146.0,09-12,4.0,2138,October Count Day,7636.68895300126,1356.6030055466,8993.29195854786,5947.02385406922,1057.3947614593,7004.41861552853,1689.66509893204,299.208244087293,1988.87334301933,16327240.9815167,2900417.22585863,19227658.2073753,9261.172278,1,0,0,0,1,0,0
TX,2018-2019,101902,101902084,ALDINE ISD,EISENHOWER NINTH GRADE,4807710,4807710,44510100200000.0,480771007918.0,,,,603,October Count Day,8785.44287670982,1223.55152766938,10008.9944043792,7095.77777777777,924.343283582089,8020.12106135986,1689.66509893204,299.208244087293,1988.87334301933,5297622.05465602,737801.571184638,6035423.62584066,10277.30515,1,0,0,0,1,0,0
TX,2018-2019,101902,101902121,ALDINE ISD,ERMEL EL,4807710,4807710,44510100200000.0,480771000067.0,512.0,01-05,2.0,512,October Count Day,8873.05181768204,1205.56566596229,10078.6174836443,7183.38671875,906.357421875,8089.744140625,1689.66509893204,299.208244087293,1988.87334301933,4543002.5306532,617249.620972694,5160252.1516259,10346.95773,1,0,0,0,1,0,0
TX,2018-2019,101902,101902138,ALDINE ISD,ESCAMILLA EL,4807710,4807710,44510100200000.0,480771013771.0,842.0,01-05,2.0,842,October Count Day,6796.27436259,1178.82582128444,7975.10018387444,5106.60926365795,879.617577197149,5986.2268408551,1689.66509893204,299.208244087293,1988.87334301933,5722463.01330078,992571.341521501,6715034.35482228,8242.549027,1,0,0,0,1,0,0
TX,2018-2019,101902,101902105,ALDINE ISD,FRANCIS EL,4807710,4807710,44510100200000.0,480771000069.0,813.0,01-05,2.0,813,October Count Day,7991.76718995295,1292.42595626441,9284.19314621736,6302.10209102091,993.217712177121,7295.31980319803,1689.66509893204,299.208244087293,1988.87334301933,6497306.72543175,1050742.30244297,7548049.02787472,9552.196741,1,0,0,0,1,0,0
TX,2018-2019,101902,101902053,ALDINE ISD,GARCIA MIDDLE,4807710,4807710,44510100200000.0,480771012191.0,1177.0,06-08,3.0,1177,October Count Day,7446.22414736025,1055.55828656817,8501.78243392842,5756.5590484282,756.350042480883,6512.90909090909,1689.66509893204,299.208244087293,1988.87334301933,8764205.82144301,1242392.10329074,10006597.9247337,8769.454468,1,0,0,0,1,0,0
TX,2018-2019,101902,101902163,ALDINE ISD,GARCIA-LEZA EC/PK/K,4807710,4807710,44510100200000.0,480771012009.0,850.0,PK-KG,1.0,850,October Count Day,7245.82745187322,1348.97177349905,8594.79922537227,5556.16235294117,1049.76352941176,6605.92588235294,1689.66509893204,299.208244087293,1988.87334301933,6158953.33409223,1146626.00747419,7305579.34156643,8862.510677,1,0,0,0,1,0,0
TX,2018-2019,101902,101902106,ALDINE ISD,GOODMAN EL,4807710,4807710,44510100200000.0,480771000071.0,404.0,01-05,2.0,404,October Count Day,9770.8309405162,1466.46566982986,11237.296610346,8081.16584158415,1167.25742574257,9248.42326732673,1689.66509893204,299.208244087293,1988.87334301933,3947415.69996854,592452.130611266,4539867.83057981,11506.12787,1,0,0,0,1,0,0
TX,2018-2019,101902,101902048,ALDINE ISD,GRANTHAM ACADEMY,4807710,4807710,44510100200000.0,480771005942.0,1140.0,06-08,3.0,1140,October Count Day,7542.48351998467,1173.5626300522,8716.04615003688,5852.81842105263,874.354385964912,6727.17280701754,1689.66509893204,299.208244087293,1988.87334301933,8598431.21278253,1337861.39825951,9936292.61104204,8983.808982,1,0,0,0,1,0,0
TX,2018-2019,101902,101902125,ALDINE ISD,GRAY EL,4807710,4807710,44510100200000.0,480771006638.0,602.0,01-05,2.0,601,October Count Day,8667.93132189377,1452.38128901241,10120.3126109061,6978.26622296173,1153.17304492512,8131.43926788685,1689.66509893204,299.208244087293,1988.87334301933,5209426.72445815,872881.154696463,6082307.87915462,10388.67053,1,0,0,0,1,0,0
TX,2018-2019,101902,101902135,ALDINE ISD,GREENSPOINT EL,4807710,4807710,44510100200000.0,480771012174.0,686.0,01-05,2.0,686,October Count Day,7998.4828831886,1340.95168432053,9339.43456750913,6308.81778425655,1041.74344023323,7350.56122448979,1689.66509893204,299.208244087293,1988.87334301933,5486959.25786738,919892.855443883,6406852.11331126,9607.461572,1,0,0,0,1,0,0
TX,2018-2019,101902,101902161,ALDINE ISD,GRIGGS EC/PK/K,4807710,4807710,44510100200000.0,480771012117.0,865.0,PK-KG,1.0,864,October Count Day,6676.034311895,1053.28579038359,7729.32010227859,4986.36921296296,754.077546296296,5740.44675925925,1689.66509893204,299.208244087293,1988.87334301933,5768093.64547728,910038.922891422,6678132.5683687,7996.664791,1,0,0,0,1,0,0
TX,2018-2019,101902,101902013,ALDINE ISD,HALL CENTER FOR EDUCATION,4807710,4807710,44510100200000.0,480771012521.0,206.0,09-12,4.0,195,October Count Day,20837.1009963679,1298.11593639498,22135.2169327629,19147.4358974359,998.907692307692,20146.3435897435,1689.66509893204,299.208244087293,1988.87334301933,4063234.69429174,253132.607597022,4316367.30188877,22408.66638,1,0,0,0,1,0,0
TX,2018-2019,101902,101902043,ALDINE ISD,HAMBRICK MIDDLE,4807710,4807710,44510100200000.0,480771000070.0,1246.0,06-08,3.0,1246,October Count Day,7503.71967357088,1126.28288293159,8630.00255650248,5814.05457463884,827.074638844301,6641.12921348314,1689.66509893204,299.208244087293,1988.87334301933,9349634.71326932,1403348.47213276,10752983.185402,8897.728926,1,0,0,0,1,0,0
TX,2018-2019,101902,101902129,ALDINE ISD,HARRIS EL,4807710,4807710,44510100200000.0,480771008260.0,596.0,01-05,2.0,596,October Count Day,7968.6533539656,1246.50857965776,9215.16193362336,6278.98825503355,947.300335570469,7226.28859060402,1689.66509893204,299.208244087293,1988.87334301933,4749317.39896349,742919.113476027,5492236.51243952,9483.136275,1,0,0,0,1,0,0
TX,2018-2019,101902,101902098,ALDINE ISD,HIGHPOINT,4807710,4807710,44510100200000.0,480771010723.0,8.0,06-10,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,101902,101902144,ALDINE ISD,HILL EL,4807710,4807710,44510100200000.0,480771013675.0,641.0,01-05,2.0,641,October Count Day,8062.33904588992,1240.03195703581,9302.37100292573,6372.67394695787,940.823712948517,7313.49765990639,1689.66509893204,299.208244087293,1988.87334301933,5167959.32841543,794860.484459955,5962819.81287539,9570.382301,1,0,0,0,1,0,0
TX,2018-2019,101902,101902153,ALDINE ISD,HINOJOSA EC/PK/K,4807710,4807710,44510100200000.0,480771007621.0,769.0,PK-KG,1.0,766,October Count Day,7024.42750102081,2628.66516314734,9653.09266416816,5334.76240208877,2329.45691906005,7664.21932114882,1689.66509893204,299.208244087293,1988.87334301933,5380711.46578194,2013557.51497086,7394268.98075281,9921.252587,1,0,0,0,1,0,0
TX,2018-2019,101902,101902046,ALDINE ISD,HOFFMAN MIDDLE,4807710,4807710,44510100200000.0,480771000072.0,1027.0,06-08,3.0,1027,October Count Day,12758.6991787762,1121.91223629761,13880.6114150738,11069.0340798442,822.703992210321,11891.7380720545,1689.66509893204,299.208244087293,1988.87334301933,13103184.0566032,1152203.86667765,14255387.9232808,14150.56283,1,0,0,0,1,0,0
TX,2018-2019,101902,101902062,ALDINE ISD,HOUSTON ACADEMY,4807710,4807710,44510100200000.0,480771009550.0,556.0,05-06,2.0,556,October Count Day,8899.18668166585,1379.54997070599,10278.7366523718,7209.52158273381,1080.3417266187,8289.86330935251,1689.66509893204,299.208244087293,1988.87334301933,4947947.79500621,767029.783712535,5714977.57871875,10547.1617,1,0,0,0,1,0,0
TX,2018-2019,101902,101902116,ALDINE ISD,JOHNSON EL,4807710,4807710,44510100200000.0,480771000074.0,710.0,01-05,2.0,710,October Count Day,8081.92707076302,1210.36176521405,9292.28883597708,6392.26197183098,911.15352112676,7303.41549295774,1689.66509893204,299.208244087293,1988.87334301933,5738168.22024175,859356.853301978,6597525.07354372,9560.295861,1,0,0,0,1,0,0
TX,2018-2019,101902,101902165,ALDINE ISD,JONES EC/PK/K,4807710,4807710,44510100200000.0,480771011867.0,891.0,PK-KG,1.0,888,October Count Day,7093.72027911222,1080.20261345666,8173.92289256888,5404.05518018018,780.994369369369,6185.04954954955,1689.66509893204,299.208244087293,1988.87334301933,6299223.60785165,959219.920749516,7258443.52860117,8441.45599,1,0,0,0,1,0,0
TX,2018-2019,101902,101902134,ALDINE ISD,JONES EL,4807710,4807710,44510100200000.0,480771011899.0,813.0,01-05,2.0,813,October Count Day,7162.48059708702,1243.354615551,8405.83521263803,5472.81549815498,944.146371463714,6416.96186961869,1689.66509893204,299.208244087293,1988.87334301933,5823096.72543175,1010847.30244296,6833944.02787472,8673.466587,1,0,0,0,1,0,0
TX,2018-2019,101902,101902054,ALDINE ISD,JONES MIDDLE,4807710,4807710,44510100200000.0,480771013718.0,1265.0,06-08,3.0,1265,October Count Day,6940.78525703481,1085.90073420587,8026.68599124068,5251.12015810276,786.692490118577,6037.81264822134,1689.66509893204,299.208244087293,1988.87334301933,8780093.35014903,1373664.42877042,10153757.7789194,8294.156694,1,0,0,0,1,0,0
TX,2018-2019,101902,101902151,ALDINE ISD,KEEBLE EC/PK/K,4807710,4807710,44510100200000.0,480771007920.0,785.0,PK-KG,1.0,783,October Count Day,6535.85156125643,2486.89406784208,9022.74562909852,4846.18646232439,2187.68582375478,7033.87228607918,1689.66509893204,299.208244087293,1988.87334301933,5117571.77246379,1947238.05512035,7064809.82758414,9290.638431,1,0,0,0,1,0,0
TX,2018-2019,101902,101902164,ALDINE ISD,KUJAWA EC/PK/K,4807710,4807710,44510100200000.0,480771011785.0,803.0,PK-KG,1.0,802,October Count Day,7875.43317873254,1459.72320668081,9335.15638541335,6185.76807980049,1160.51496259351,7346.28304239401,1689.66509893204,299.208244087293,1988.87334301933,6316097.40934349,1170698.011758,7486795.4211015,9603.181577,1,0,0,0,1,0,0
TX,2018-2019,101902,101902130,ALDINE ISD,KUJAWA EL,4807710,4807710,44510100200000.0,480771009556.0,681.0,01-05,2.0,681,October Count Day,8149.04689041515,1283.44466112106,9432.49155153622,6459.38179148311,984.236417033773,7443.61820851688,1689.66509893204,299.208244087293,1988.87334301933,5549500.93237272,874025.814223447,6423526.74659616,9700.55799,1,0,0,0,1,0,0
TX,2018-2019,101902,101902108,ALDINE ISD,LANE SCHOOL,4807710,4807710,44510100200000.0,480771000075.0,130.0,PK-12,4.0,123,October Count Day,45128.5431477125,30641.3545855507,75769.8977332632,43438.8780487804,30342.1463414634,73781.0243902439,1689.66509893204,299.208244087293,1988.87334301933,5550810.80716864,3768886.61402273,9319697.42119138,76066.07585,1,0,0,0,1,0,0
TX,2018-2019,101902,101902052,ALDINE ISD,LEWIS MIDDLE,4807710,4807710,44510100200000.0,480771012198.0,1141.0,06-08,3.0,1141,October Count Day,7742.83863092152,1295.45802498124,9038.29665590277,6053.17353198948,996.249780893952,7049.42331288343,1689.66509893204,299.208244087293,1988.87334301933,8834578.87788146,1478117.6065036,10312696.484385,9306.196047,1,0,0,0,1,0,0
TX,2018-2019,101902,101902003,ALDINE ISD,MACARTHUR H S,4807710,4807710,44510100200000.0,480771000076.0,2835.0,09-12,4.0,2826,October Count Day,7237.13466722645,1336.68312023732,8573.81778746378,5547.4695682944,1037.47487615003,6584.94444444444,1689.66509893204,299.208244087293,1988.87334301933,20452142.5695819,3777466.49779069,24229609.0673726,8841.520348,1,0,0,0,1,0,0
TX,2018-2019,101902,101902083,ALDINE ISD,MACARTHUR NINTH GRADE,4807710,4807710,44510100200000.0,480771008258.0,,,,918,October Count Day,7363.802353834,1159.5110763313,8523.3134301653,5674.13725490196,860.302832244008,6534.44008714596,1689.66509893204,299.208244087293,1988.87334301933,6759970.56081961,1064431.16807213,7824401.72889175,8790.994588,1,0,0,0,1,0,0
TX,2018-2019,101902,101902162,ALDINE ISD,MAGRILL EC/PK/K,4807710,4807710,44510100200000.0,480771013786.0,729.0,PK-KG,1.0,729,October Count Day,7497.69664900063,1452.32484216685,8950.02149116748,5808.03155006858,1153.11659807956,6961.14814814814,1689.66509893204,299.208244087293,1988.87334301933,5465820.85712145,1058744.80993963,6524565.66706109,9217.883474,1,0,0,0,1,0,0
