state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IA,enrollmetric,pp_stloc_raw_IA,pp_fed_raw_IA,pp_total_raw_IA,schoolstloc_raw_IA,schoolfed_raw_IA,schooltot_raw_IA,pp_total_norm_NERDS,pppersonnel_raw_IA,ppnonpersonnel_raw_IA,schlevel_raw_IA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IA,2018-2019,4043,409,Maquoketa Valley,Earlville Elementary School,1918540.0,1918540.0,16502850100000.0,191854001065.0,105.0,PK-KG,1.0,103.4,ADM,11259,824,12083,1164180.6,85201.6,1249382.2,,8486,3599,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4043,427,Maquoketa Valley,Johnston Elementary School,1918540.0,1918540.0,16502850100000.0,191854001066.0,94.0,01-02,2.0,93.8,ADM,12791,273,13064,1199795.8,25607.3999999999,1225403.2,,9721,3345,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4043,209,Maquoketa Valley,Maquoketa Valley Middle School,1918540.0,1918540.0,16502850100000.0,191854000725.0,150.0,06-08,3.0,149.5,ADM,10199,273,10472,1524750.5,40813.5,1565564,,6714,3759,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,4043,109,Maquoketa Valley,Maquoketa Valley Senior High School,1918540.0,1918540.0,16502850100000.0,191854001067.0,204.0,09-12,4.0,205,ADM,15802,544,16346,3239410,111520,3350930,,11617,4730,Public High School,0,0,1,1,0,0,1
IA,2018-2019,4068,109,Marcus-Meriden-Cleghorn,MMCRU High School,1918630.0,1918630.0,16501801300000.0,191863001072.0,159.0,09-12,4.0,156.2,ADM,18767,284,19051,2931405.4,44360.7999999999,2975766.19999999,,8782,10270,Public High School,0,0,1,1,0,0,1
IA,2018-2019,4068,427,Marcus-Meriden-Cleghorn,MMCRU Marcus Elementary,1918630.0,1918630.0,16501801300000.0,191863002226.0,183.0,PK-04,2.0,185.9,ADM,16114,450,16564,2995592.6,83655,3079247.6,,10958,5606,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4086,509,Marion Independent,Emerson Learning Center (HSAP),1918690.0,1918690.0,16505701700000.0,191869002098.0,0.0,KG-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,1,1,0,1,1
IA,2018-2019,4086,450,Marion Independent,Francis Marion Intermediate School,1918690.0,1918690.0,16505701700000.0,191869000437.0,322.0,03-04,2.0,320.9,ADM,14080,100,14180,4518272,32089.9999999999,4550362,,9835,4344,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4086,410,Marion Independent,Longfellow Elementary,1918690.0,1918690.0,16505701700000.0,191869002245.0,294.0,PK-02,2.0,261.1,ADM,14815,630,15445,3868196.5,164493,4032689.5,,11305,4139,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4086,109,Marion Independent,Marion High School,1918690.0,1918690.0,16505701700000.0,191869001075.0,664.0,09-12,4.0,663.2,ADM,13663,140,13803,9061301.6,92848,9154149.6,,8856,4947,Public High School,0,0,1,1,0,0,1
IA,2018-2019,4086,445,Marion Independent,Starry Elementary School,1918690.0,1918690.0,16505701700000.0,191869001077.0,237.0,KG-02,2.0,235.4,ADM,13195,720,13915,3106103,169488,3275591,,9844,4069,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4086,209,Marion Independent,Vernon Middle School,1918690.0,1918690.0,16505701700000.0,191869001078.0,675.0,05-08,3.0,674.7,ADM,11527,388,11915,7777266.9,261783.6,8039050.5,,7681,4233,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,4104,427,Marshalltown,Anson Elementary School,1918720.0,1918720.0,16506401600000.0,191872001082.0,327.0,PK-04,2.0,326.5,ADM,12890,1598,14488,4208585,521747,4730332,,11282,3206,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,4104,218,Marshalltown,B R Miller Middle School,1918720.0,1918720.0,16506401600000.0,191872001084.0,783.0,07-08,3.0,774.3,ADM,13503,450,13953,10455372.8999999,348435,10803807.8999999,,10040,3914,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,4104,445,Marshalltown,Fisher Elementary School,1918720.0,1918720.0,16506401600000.0,191872001086.0,390.0,PK-04,2.0,375.8,ADM,12447,685,13132,4677582.6,257423,4935005.6,,9992,3140,Public Elementary School,0,0,1,1,0,0,1
