state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MT,enrollmetric,pp_stloc_raw_MT,pp_fed_raw_MT,pp_total_raw_MT,schoolstloc_raw_MT,schoolfed_raw_MT,schooltot_raw_MT,pp_total_norm_NERDS,exclusionamounts_raw_MT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MT,2018-2019,659,875,Malta K-12 Schools,Malta High School,3017580,3017580,27503640300000.0,301758000546,143.0,9-12,4.0,143,October Count Day,10118.8841958041,737.494825174825,10856.3789510489,1447000.44,105461.76,1552462.18999999,13027.02702,385263.34,1,0,1,0,0,0,0
MT,2018-2019,659,1504,Malta K-12 Schools,Malta K-5,3017580,3017580,27503640300000.0,301758000545,225.0,PK-5,2.0,225,October Count Day,10118.8841777777,737.4948,10856.3789777777,2276748.94,165936.33,2442685.27,13027.02704,606183.579999999,1,0,1,0,0,0,0
MT,2018-2019,348,465,Manhattan High School,Manhattan H S,3017640,3017640,27501640330200.0,301764000548,271.0,9-12,4.0,271,October Count Day,9426.74682656826,351.02553505535,9777.77236162361,2554648.39,95127.9199999999,2649776.31,,3723538.59,1,0,1,0,0,1,1
MT,2018-2019,347,1699,Manhattan School,Manhattan 5-8,3017610,3017610,27501640330100.0,301761000971,225.0,5-8,3.0,225,October Count Day,7956.86328888889,323.771955555555,8280.63524444444,1790294.24,72848.6899999999,1863142.93,8763.31172,1025738.48,1,0,1,0,0,0,0
MT,2018-2019,347,464,Manhattan School,Manhattan Elem,3017610,3017610,27501640330100.0,301761000547,263.0,PK-4,2.0,263,October Count Day,7901.74498098859,323.771939163498,8225.51692015209,2078158.93,85152.0199999999,2163310.95,8708.193396,1198974.32,1,0,1,0,0,0,0
MT,2018-2019,341,1697,Marion Elem,Marion 7-8,3017700,3017700,27501503200000.0,301770000968,24.0,7-8,3.0,24,October Count Day,8402.36291666666,2044.65041666666,10447.0133333333,201656.71,49071.61,250728.319999999,11795.62034,62897.11,1,0,1,0,0,0,0
MT,2018-2019,341,455,Marion Elem,Marion School,3017700,3017700,27501503200000.0,301770000549,113.0,PK-6,2.0,113,October Count Day,8402.36300884955,2044.6503539823,10447.0134513274,949467.02,231045.489999999,1180512.52,11795.62046,296140.539999999,1,0,1,0,0,0,0
MT,2018-2019,530,713,McCormick Elem,McCormick School,3006030,3006030,27502700100000.0,300603000173,14.0,PK-8,3.0,14,October Count Day,15272.8385714285,0,15272.8385714285,213819.74,0,213819.74,17357.14286,28535.18,1,0,1,0,0,0,0
MT,2018-2019,875,1140,McLeod Elem,McLeod School,3018060,3018060,27504901700000.0,301806000550,8.0,PK-8,3.0,8,October Count Day,21714.33625,208.675,21923.01,173714.69,1669.4,175384.08,21500.0,3672.73,1,0,1,0,0,0,0
MT,2018-2019,822,1662,Medicine Lake K-12 Schools,Medicine Lake 7-8,3018170,3018170,27504640100000.0,301817001055,12.0,7-8,3.0,12,October Count Day,19180.8166666666,790.6825,19971.4991666666,230169.8,9488.19,239657.99,23384.61513,97142.21,1,0,1,0,0,0,0
MT,2018-2019,822,1065,Medicine Lake K-12 Schools,Medicine Lake High School,3018170,3018170,27504640100000.0,301817000552,27.0,9-12,4.0,27,October Count Day,19180.8166666666,790.682962962962,19971.4996296296,517882.05,21348.4399999999,539230.49,23384.61559,218569.97,1,0,1,0,0,0,0
MT,2018-2019,822,1064,Medicine Lake K-12 Schools,Medicine Lake School,3018170,3018170,27504640100000.0,301817000551,65.0,PK-6,2.0,65,October Count Day,19180.8166153846,790.682769230769,19971.4993846153,1246753.08,51394.38,1298147.46,23384.61535,526186.96,1,0,1,0,0,0,0
MT,2018-2019,844,1107,Melrose Elem,Melrose School,3018210,3018210,27504700500000.0,301821000553,3.0,PK-5,2.0,3,October Count Day,34720.72,10633.8466666666,45354.5666666666,104162.16,31901.54,136063.7,45333.33333,1067.39,1,0,1,0,0,0,0
MT,2018-2019,607,1742,Melstone Elem,Melstone 6-8,3018240,3018240,27503340230100.0,301824001020,17.0,6-8,3.0,17,October Count Day,16191.3517647058,2353.32352941176,18544.6747058823,275252.98,40006.5,315259.47,21924.99996,97220.85,1,0,1,0,0,0,0
MT,2018-2019,607,812,Melstone Elem,Melstone School,3018240,3018240,27503340230100.0,301824000554,23.0,PK-5,2.0,23,October Count Day,16191.3517391304,2353.32304347826,18544.6747826086,372401.089999999,54126.43,426527.519999999,21925.00003,131534.1,1,0,1,0,0,0,0
MT,2018-2019,608,813,Melstone H S,Melstone High School,3018270,3018270,27503340230200.0,301827000555,29.0,9-12,4.0,29,October Count Day,22027.7565517241,1337.88896551724,23365.6455172413,638804.94,38798.78,677603.72,,288943.03,1,0,1,0,0,1,1
MT,2018-2019,868,1133,Melville Elem,Melville School,3018290,3018290,27504901800000.0,301829000556,25.0,PK-8,3.0,25,October Count Day,11516.5852,208.674,11725.2592,287914.63,5216.85,293131.48,11280.0,8235.44,1,0,1,0,0,0,0
MT,2018-2019,684,904,Miami Elem,Miami School,3021150,3021150,27503701400000.0,302115000634,25.0,PK-8,3.0,25,October Count Day,8149.9584,1360.318,9510.2764,203748.96,34007.95,237756.91,9040.0,5267.49,1,0,1,0,0,0,0
MT,2018-2019,172,234,Miles City Elem,Garfield School,3018410,3018410,27500940130100.0,301841000823,215.0,PK-6,2.0,215,October Count Day,9480.62409302325,1209.29879069767,10689.9228837209,2038334.18,259999.24,2298333.42,11608.6254,203889.5,1,0,1,0,0,0,0
MT,2018-2019,172,1579,Miles City Elem,Highland Park School,3018410,3018410,27500940130100.0,301841000557,159.0,PK-2,2.0,159,October Count Day,8229.00899371069,979.187358490566,9208.19635220125,1308412.43,155690.79,1464103.22,10126.89887,150783.4,1,0,1,0,0,0,0
MT,2018-2019,172,1561,Miles City Elem,Jefferson School,3018410,3018410,27500940130100.0,301841000558,119.0,PK-2,2.0,119,October Count Day,9071.72184873949,799.155042016806,9870.8768907563,1079534.9,95099.45,1174634.35,10789.57941,112850.47,1,0,1,0,0,0,0
MT,2018-2019,172,236,Miles City Elem,Lincoln School,3018410,3018410,27500940130100.0,301841000559,245.0,3-6,2.0,245,October Count Day,9028.41502040816,137.863591836734,9166.27861224489,2211961.68,33776.5799999999,2245738.26,10084.98113,232339.2,1,0,1,0,0,0,0
MT,2018-2019,172,238,Miles City Elem,Washington 7-8,3018410,3018410,27500940130100.0,301841000561,232.0,7-8,3.0,232,October Count Day,10220.4543103448,646.137543103448,10866.5918534482,2371145.4,149903.91,2521049.31,11785.29437,220011,1,0,1,0,0,0,0
MT,2018-2019,583,1819,Missoula Elem,Chief Charlo School,3018570,3018570,27503201500000.0,301857000164,416.0,PK-5,2.0,416,October Count Day,9700.85675480769,586.931177884615,10287.7879086538,4035556.40999999,244163.37,4279719.77,11657.23125,1885724.35,1,0,1,0,0,0,0
MT,2018-2019,583,773,Missoula Elem,Franklin School,3018570,3018570,27503201500000.0,301857000569,304.0,PK-5,2.0,304,October Count Day,9229.25907894736,919.980986842105,10149.2400657894,2805694.76,279674.22,3085368.98,11518.6834,1385981.27,1,0,1,0,0,0,0
MT,2018-2019,583,787,Missoula Elem,Hawthorne School,3018570,3018570,27503201500000.0,301857000570,414.0,PK-5,2.0,414,October Count Day,8836.54780193236,833.041980676328,9669.58980676328,3658330.78999999,344879.379999999,4003210.17999999,11039.03314,4772323.45,1,0,1,0,0,0,0
MT,2018-2019,583,1443,Missoula Elem,Jeannette Rankin El,3018570,3018570,27503201500000.0,301857000567,504.0,PK-5,2.0,504,October Count Day,8331.29595238095,442.257698412698,8773.55365079365,4198973.15999999,222897.879999999,4421871.04,10142.99699,4678766.32,1,0,1,0,0,0,0
MT,2018-2019,583,774,Missoula Elem,Lewis & Clark School,3018570,3018570,27503201500000.0,301857000572,483.0,PK-5,2.0,483,October Count Day,8676.19093167701,569.695465838509,9245.88639751552,4190600.21999999,275162.91,4465763.13,10615.32973,7559107.59999999,1,0,1,0,0,0,0
MT,2018-2019,583,775,Missoula Elem,Lowell School,3018570,3018570,27503201500000.0,301857000574,302.0,PK-5,2.0,302,October Count Day,9733.85589403973,1237.87546357615,10971.7313576158,2939624.48,373838.389999999,3313462.87,12341.17469,1384950.09,1,0,1,0,0,0,0
MT,2018-2019,583,1491,Missoula Elem,Meadow Hill Middle School,3018570,3018570,27503201500000.0,301857000575,521.0,6-8,3.0,521,October Count Day,9122.29151631477,443.136909788867,9565.42842610364,4752713.88,230874.329999999,4983588.21,10934.87176,7407909.01999999,1,0,1,0,0,0,0
MT,2018-2019,583,776,Missoula Elem,Paxson School,3018570,3018570,27503201500000.0,301857000576,482.0,PK-5,2.0,482,October Count Day,8200.08381742738,443.295041493775,8643.37885892116,3952440.39999999,213668.209999999,4166108.61,10012.8222,2184891.38,1,0,1,0,0,0,0
MT,2018-2019,583,1486,Missoula Elem,Porter Middle School,3018570,3018570,27503201500000.0,301857000565,553.0,6-8,3.0,553,October Count Day,8580.76090415913,576.891446654611,9157.65235081374,4745160.77999999,319020.97,5064181.75,10527.09569,8221152.96,1,0,1,0,0,0,0
MT,2018-2019,583,785,Missoula Elem,Rattlesnake Elementary School,3018570,3018570,27503201500000.0,301857000578,475.0,PK-5,2.0,475,October Count Day,7687.45471578947,742.542989473684,8429.99770526315,3651540.99,352707.919999999,4004248.91,9799.441042,2169196.77,1,0,1,0,0,0,0
MT,2018-2019,583,778,Missoula Elem,Russell School,3018570,3018570,27503201500000.0,301857000580,360.0,PK-5,2.0,360,October Count Day,9797.72630555555,766.898888888888,10564.6252222222,3527181.46999999,276083.6,3803265.08,11934.06856,1976625.42,1,0,1,0,0,0,0
MT,2018-2019,583,779,Missoula Elem,Washington Middle School,3018570,3018570,27503201500000.0,301857000581,641.0,6-8,3.0,641,October Count Day,8285.32290171606,751.959594383775,9037.28248049922,5310891.97999999,482006.099999999,5792898.06999999,10406.72582,3770232.54,1,0,1,0,0,0,0
MT,2018-2019,584,1592,Missoula H S,Big Sky High School,3018540,3018540,27503201200000.0,301854000824,1116.0,9-12,4.0,1116,October Count Day,11424.6087544802,858.2333781362,12282.8421326164,12749863.37,957788.449999999,13707651.82,14055.31764,15864704.73,1,0,1,0,0,0,0
MT,2018-2019,584,1432,Missoula H S,Hellgate High School,3018540,3018540,27503201200000.0,301854000562,1231.0,9-12,4.0,1231,October Count Day,10068.8003655564,732.783119415109,10801.583493095,12394693.25,902056.019999999,13296749.28,12574.059,16920785.8799999,1,0,1,0,0,0,0
MT,2018-2019,584,1434,Missoula H S,Seeley-Swan High School,3018540,3018540,27503201200000.0,301854000563,88.0,9-12,4.0,88,October Count Day,19463.7268181818,720.053068181818,20183.7798863636,1712807.96,63364.6699999999,1776172.63,21956.2554,583041.91,1,0,1,0,0,0,0
MT,2018-2019,584,1433,Missoula H S,Sentinel High School,3018540,3018540,27503201200000.0,301854000564,1268.0,9-12,4.0,1268,October Count Day,10467.4160488958,873.238099369085,11340.6541482649,13272683.5499999,1107265.91,14379949.46,13113.12966,10680034,1,0,1,0,0,0,0
MT,2018-2019,852,1115,Molt Elem,Molt School,3018660,3018660,27504801000000.0,301866000584,2.0,PK-8,3.0,2,October Count Day,45110.47,867.42,45977.885,90220.94,1734.84,91955.77,46000.0,5555.34,1,0,1,0,0,0,0
MT,2018-2019,363,1701,Monforton Elem,Monforton 6-8,3018750,3018750,27501602700000.0,301875000974,158.0,6-8,3.0,158,October Count Day,6721.58746835443,412.712658227848,7134.30012658227,1062010.81999999,65208.5999999999,1127219.42,7836.521761,1374256.69,1,0,1,0,0,0,0
MT,2018-2019,363,1601,Monforton Elem,Monforton Primary,3018750,3018750,27501602700000.0,301875000826,228.0,PK-2,2.0,228,October Count Day,6721.58745614035,412.712675438596,7134.30008771929,1532521.94,94098.4899999999,1626620.42,7836.521723,1983104.59,1,0,1,0,0,0,0
MT,2018-2019,363,485,Monforton Elem,Monforton School,3018750,3018750,27501602700000.0,301875000585,189.0,3-5,2.0,189,October Count Day,6721.58746031746,412.712645502645,7134.3001058201,1270380.02999999,78002.6899999999,1348382.72,7836.521741,1643889.33,1,0,1,0,0,0,0
MT,2018-2019,9258,9368,Mont Sch for Deaf Blind,MT Sch For Deaf & Blnd El,3000100,3000100,,300010001084,16.0,PK-8,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,1,0,1,0,0,1,1
MT,2018-2019,9258,9371,Mont Sch for Deaf Blind,MT Sch For Deaf & Blnd HS,3000100,3000100,,300010000114,18.0,9-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,1,0,1,0,0,1,1
MT,2018-2019,460,1715,Montana City Elem,Montana City Middle Schl,3018780,3018780,27502200800000.0,301878000990,173.0,6-8,3.0,173,October Count Day,8472.63190751445,454.972947976878,8927.60485549133,1465765.32,78710.3199999999,1544475.64,9475.479738,419994.77,1,0,1,0,0,0,0
MT,2018-2019,460,614,Montana City Elem,Montana City School,3018780,3018780,27502200800000.0,301878000586,296.0,PK-5,2.0,296,October Count Day,8472.63192567567,454.972939189189,8927.60486486486,2507899.05,134671.989999999,2642571.04,9475.479748,718603.77,1,0,1,0,0,0,0
MT,2018-2019,273,1688,Moore Elem,Moore 6-8,3018870,3018870,27501440330100.0,301887000956,16.0,6-8,3.0,16,October Count Day,14842.089375,1459.041875,16301.13,237473.43,23344.67,260818.08,17879.9998,66079.78,1,0,1,0,0,0,0
MT,2018-2019,273,372,Moore Elem,Moore School,3018870,3018870,27501440330100.0,301887000588,34.0,PK-5,2.0,34,October Count Day,14842.0888235294,1459.04147058823,16301.1302941176,504631.02,49607.4099999999,554238.43,17880.00009,140419.54,1,0,1,0,0,0,0
MT,2018-2019,274,373,Moore H S,Moore High School,3018900,3018900,27501440330200.0,301890000589,24.0,9-12,4.0,24,October Count Day,25716.22375,376.539999999999,26092.7641666666,617189.37,9036.95999999999,626226.34,30583.33333,244839.99,1,0,1,0,0,0,0
MT,2018-2019,976,1290,Morin Elem,Morin School,3018960,3018960,27505600900000.0,301896000590,51.0,PK-6,2.0,51,October Count Day,11857.7670588235,1566.65705882352,13424.424117647,604746.12,79899.51,684645.63,15666.66667,239249.18,1,0,1,0,0,0,0
MT,2018-2019,1222,1621,Mountain View Elem,Mountain View Elementary,3000004,3000004,27501840300000.0,300000400899,18.0,PK-8,3.0,18,October Count Day,8705.415,2293.38666666666,10998.8016666666,156697.47,41280.9599999999,197978.43,10555.55556,10108.78,1,0,1,0,0,0,0
MT,2018-2019,937,1786,Nashua K-12 Schools,Nashua 7-8,3019170,3019170,27505340300000.0,301917001075,17.0,6-8,3.0,17,October Count Day,14098.63,110.708235294117,14209.3388235294,239676.71,1882.03999999999,241558.76,16559.99982,49146.69,1,0,1,0,0,0,0
MT,2018-2019,937,1219,Nashua K-12 Schools,Nashua High School,3019170,3019170,27505340300000.0,301917000594,30.0,9-12,4.0,30,October Count Day,14098.6303333333,110.708333333333,14209.339,422958.91,3321.24999999999,426280.17,16560.0,86729.46,1,0,1,0,0,0,0
MT,2018-2019,937,1218,Nashua K-12 Schools,Nashua School,3019170,3019170,27505340300000.0,301917000593,53.0,PK-5,2.0,53,October Count Day,14098.6303773584,110.708490566037,14209.3390566037,747227.41,5867.54999999999,753094.97,16560.00006,175328.04,1,0,1,0,0,0,0
MT,2018-2019,1216,1565,North Harlem Colony Elem,North Harlem Elementary,3019310,3019310,27500390100000.0,301931000597,13.0,PK-8,3.0,13,October Count Day,12280.1153846153,313.209999999999,12593.3253846153,159641.5,4071.72999999999,163713.229999999,12076.92308,533.99,1,0,1,0,0,0,0
MT,2018-2019,1233,588,North Star Elem,North Star 7-8,3000096,3000096,27502140430200.0,300009600441,28.0,7-8,3.0,28,October Count Day,8614.80821428571,1245.59071428571,9860.39892857142,241214.629999999,34876.54,276091.17,11666.66668,129508.99,1,0,1,0,0,0,0
MT,2018-2019,1233,1536,North Star Elem,North Star School,3000096,3000096,27502140430200.0,300009600485,101.0,PK-6,2.0,101,October Count Day,8614.80811881188,1245.5907920792,9860.39891089109,870095.62,125804.67,995900.29,11666.66666,467157.42,1,0,1,0,0,0,0
MT,2018-2019,1234,591,North Star HS,North Star High School,3000097,3000097,27502140430100.0,300009700679,50.0,9-12,4.0,50,October Count Day,19279.1016,1108.7716,20387.873,963955.08,55438.58,1019393.65,,589755.54,1,0,1,0,0,1,1
MT,2018-2019,811,1765,Noxon Elem,Noxon 7-8,3000090,3000090,27504540230100.0,300009001053,21.0,7-8,3.0,21,October Count Day,9202.12095238095,1883.17333333333,11085.2938095238,193244.539999999,39546.64,232791.17,13652.89249,108999.07,1,0,1,0,0,0,0
MT,2018-2019,811,1054,Noxon Elem,Noxon School,3000090,3000090,27504540230100.0,300009000599,100.0,PK-6,2.0,100,October Count Day,9202.1205,1883.1734,11085.2939,920212.05,188317.34,1108529.39,13652.89258,519043.18,1,0,1,0,0,0,0
MT,2018-2019,812,1055,Noxon H S,Noxon High School,3019500,3019500,27504540230200.0,301950000600,71.0,9-12,4.0,71,October Count Day,15694.8149295774,514.02028169014,16208.8352112676,1114331.85999999,36495.4399999999,1150827.3,20323.94366,434126.54,1,0,1,0,0,0,0
MT,2018-2019,857,1121,Nye Elem,Nye School,3019530,3019530,27504801300000.0,301953000601,3.0,PK-6,2.0,3,October Count Day,36798.0066666666,349.673333333333,37147.6833333333,110394.02,1049.02,111443.05,36666.66667,2151.44999999999,1,0,1,0,0,0,0
MT,2018-2019,342,1698,Olney-Bissell Elem,Bissell 7-8,3010950,3010950,27501503500000.0,301095000969,5.0,7-8,3.0,5,October Count Day,12525.184,202.314,12727.498,62625.92,1011.56999999999,63637.49,,17102.39,1,0,1,0,0,0,1
MT,2018-2019,342,457,Olney-Bissell Elem,Bissell School,3010950,3010950,27501503500000.0,301095000296,62.0,PK-6,2.0,62,October Count Day,12525.184032258,202.314193548387,12727.4982258064,776561.41,12543.4799999999,789104.89,,212069.61,1,0,1,0,0,0,1
MT,2018-2019,935,1785,Opheim K-12 Schools,Opheim 7-8,3019740,3019740,27505340500000.0,301974001074,3.0,7-8,3.0,3,October Count Day,36091.3633333333,1311.71333333333,37403.0766666666,108274.089999999,3935.14,112209.23,44607.14202,23100.52,1,0,1,0,0,0,0
MT,2018-2019,935,1215,Opheim K-12 Schools,Opheim High School,3019740,3019740,27505340500000.0,301974000603,12.0,9-12,4.0,12,October Count Day,36091.3625,1311.715,37403.0775,433096.35,15740.5799999999,448836.93,44607.14286,92402.08,1,0,1,0,0,0,0
MT,2018-2019,935,1214,Opheim K-12 Schools,Opheim School,3019740,3019740,27505340500000.0,301974000602,13.0,PK-6,2.0,13,October Count Day,36091.363076923,1311.71538461538,37403.0776923076,469187.72,17052.3,486240.01,44607.14305,100102.25,1,0,1,0,0,0,0
MT,2018-2019,715,942,Ovando Elem,Ovando School,3019950,3019950,27503901300000.0,301995000607,9.0,PK-8,3.0,9,October Count Day,20653.7422222222,300.555555555555,20954.2966666666,185883.68,2704.99999999999,188588.669999999,20555.55556,3420.99,1,0,1,0,0,0,0
MT,2018-2019,846,1771,Park City Elem,Park City 7-8,3020040,3020040,27504840330100.0,302004001059,53.0,7-8,3.0,53,October Count Day,7197.27754716981,649.335094339622,7846.61264150943,381455.71,34414.7599999999,415870.47,9156.681996,135313.18,1,0,1,0,0,0,0
MT,2018-2019,846,1109,Park City Elem,Park City School,3020040,3020040,27504840330100.0,302004000609,164.0,PK-6,2.0,164,October Count Day,7197.27756097561,649.335060975609,7846.61268292682,1180353.52,106490.949999999,1286844.48,9156.682038,418704.93,1,0,1,0,0,0,0
MT,2018-2019,847,1110,Park City H S,Park City High School,3020070,3020070,27504840330200.0,302007000610,98.0,9-12,4.0,98,October Count Day,10853.9914285714,245.296326530612,11099.287755102,1063691.16,24039.0399999999,1087730.2,12551.02041,324830.71,1,0,1,0,0,0,0
MT,2018-2019,613,823,Park H S,Park High School,3020100,3020100,27503440330200.0,302010000611,439.0,9-12,4.0,439,October Count Day,11430.5412756264,744.786264236902,12175.3275170842,5018007.62,326961.17,5344968.77999999,14974.94305,2607093.79999999,1,0,1,0,0,0,0
MT,2018-2019,362,484,Pass Creek Elem,Pass Creek School,3020170,3020170,27501603000000.0,302017000612,13.0,PK-8,3.0,13,October Count Day,9537.31615384615,2424.67384615384,11961.9907692307,123985.11,31520.76,155505.88,12615.38462,18321.79,1,0,1,0,0,0,0
MT,2018-2019,898,1163,Pendroy Elem,Pendroy School,3020240,3020240,27505001500000.0,302024000615,14.0,PK-8,3.0,14,October Count Day,10498.1092857142,4454.12714285714,14952.2364285714,146973.53,62357.78,209331.309999999,14500.0,15176.95,1,0,1,0,0,0,0
MT,2018-2019,416,565,Philipsburg K-12 Schools,Granite High School,3012840,3012840,27502040200000.0,301284000349,59.0,9-12,4.0,59,October Count Day,11508.4150847457,592.735254237288,12101.1501694915,678996.49,34971.3799999999,713967.859999999,14304.0935,267550.26,1,0,1,0,0,0,0
MT,2018-2019,416,1708,Philipsburg K-12 Schools,Philipsburg 7-8,3012840,3012840,27502040200000.0,301284000983,22.0,7-8,3.0,22,October Count Day,11508.415,592.735454545454,12101.1504545454,253185.13,13040.1799999999,266225.31,14304.09379,99764.5,1,0,1,0,0,0,0
MT,2018-2019,416,560,Philipsburg K-12 Schools,Philipsburg School,3012840,3012840,27502040200000.0,301284000616,90.0,PK-6,2.0,90,October Count Day,11508.415,592.735222222222,12101.1502222222,1035757.35,53346.1699999999,1089103.52,14304.09356,408127.51,1,0,1,0,0,0,0
MT,2018-2019,620,1823,Pine Creek Elem,Pine Creek 6-8,3020670,3020670,27503402300000.0,302067000166,12.0,6-8,3.0,12,October Count Day,9616.24333333333,1192.6825,10808.925,115394.919999999,14312.1899999999,129707.099999999,10756.75662,21180.98,1,0,1,0,0,0,0
