state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_LA,enrollmetric,pp_stloc_raw_LA,pp_fed_raw_LA,pp_total_raw_LA,pp_site_stloc_raw_LA,pp_site_fed_raw_LA,pp_site_raw_LA,pp_centshare_stloc_raw_LA,pp_centshare_fed_raw_LA,pp_centshare_raw_LA,schoolstloc_raw_LA,schoolfed_raw_LA,schooltot_raw_LA,pp_total_norm_NERDS,percentsiteexp_raw_LA,percentcentexp_raw_LA,percentspendinstruction_raw_LA,percentspendinstrsupport_raw_LA,percentspendtransp_raw_LA,percentspendadmin_raw_LA,percentspendothersupport_raw_LA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
LA,2018-2019,007,007006,Bienville Parish,Gibsland-Coleman High School,2200210,2200210,19500700100000.0,220021000095.0,159.0,PK-12,4.0,157,ADM,21973,847,22820,19445,790,20235,2528,57,2585,3449761,132979,3582740,22924.24536,0.89,0.11,0.62,0.04,0.07,0.07,0.2,0,1,0,0,0,0,0
LA,2018-2019,007,007007,Bienville Parish,Ringgold Elementary School,2200210,2200210,19500700100000.0,220021000097.0,260.0,PK-05,2.0,254,ADM,17005,742,17747,14477,685,15162,2528,57,2585,4319270,188468,4507738,17851.24536,0.85,0.15,0.569999999999999,0.09,0.02,0.09,0.23,0,1,0,0,0,0,0
LA,2018-2019,007,007008,Bienville Parish,Ringgold High School,2200210,2200210,19500700100000.0,220021000098.0,252.0,06-12,4.0,251,ADM,17030,635,17665,14502,578,15080,2528,57,2585,4274530,159385,4433915,17769.24536,0.85,0.15,0.579999999999999,0.03,0.12,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,007,007009,Bienville Parish,Saline High School,2200210,2200210,19500700100000.0,220021000099.0,373.0,PK-12,4.0,379,ADM,15512,657,16169,12984,600,13584,2528,57,2585,5879048,249003,6128051,16273.24536,0.84,0.16,0.61,0.06,0.08,0.04,0.22,0,1,0,0,0,0,0
LA,2018-2019,008,008001,Bossier Parish,Airline High School,2200270,2200270,19500800100000.0,220027000112.0,1854.0,08-12,4.0,1785,ADM,9314,516,9830,7859,377,8236,1455,139,1594,16625490,921060,17546550,10095.86724,0.84,0.16,0.59,0.12,0.05,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008002,Bossier Parish,Apollo Elementary School,2200270,2200270,19500800100000.0,220027000113.0,665.0,PK-05,2.0,679,ADM,10544,604,11148,9089,465,9554,1455,139,1594,7159376,410116,7569492,11413.86724,0.86,0.14,0.6,0.13,0.05,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008003,Bossier Parish,Bellaire Elementary School,2200270,2200270,19500800100000.0,220027000114.0,407.0,PK-03,2.0,413,ADM,11888,713,12602,10433,574,11007,1455,139,1594,4909744,294469,5204626,12867.86724,0.87,0.13,0.569999999999999,0.15,0.05,0.06,0.16,0,1,0,0,0,0,0
LA,2018-2019,008,008005,Bossier Parish,Benton Elementary School,2200270,2200270,19500800100000.0,220027000116.0,628.0,PK-05,2.0,634,ADM,9813,571,10384,8358,432,8790,1455,139,1594,6221442,362014,6583456,10649.86724,0.85,0.15,0.579999999999999,0.13,0.05,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008006,Bossier Parish,Benton High School,2200270,2200270,19500800100000.0,220027000117.0,1267.0,08-12,4.0,1229,ADM,9242,536,9779,7787,397,8184,1455,139,1594,11358418,658744,12018391,10044.86724,0.84,0.16,0.569999999999999,0.13,0.07,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008038,Bossier Parish,Benton Middle School,2200270,2200270,19500800100000.0,220027000842.0,1053.0,06-08,3.0,1057,ADM,8821,526,9347,7366,387,7753,1455,139,1594,9323797,555982,9879779,9612.867236,0.83,0.17,0.56,0.14,0.06,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008007,Bossier Parish,Bossier Elementary School,2200270,2200270,19500800100000.0,220027000118.0,282.0,PK-05,2.0,283,ADM,13582,763,14345,12127,624,12751,1455,139,1594,3843706,215929,4059635,14610.86724,0.89,0.11,0.55,0.14,0.04,0.1,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008009,Bossier Parish,Bossier High School,2200270,2200270,19500800100000.0,220027000120.0,621.0,08-12,4.0,620,ADM,12370,661,13031,10915,522,11437,1455,139,1594,7669400,409820,8079220,13296.86724,0.88,0.12,0.579999999999999,0.12,0.06,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,008,008012,Bossier Parish,Central Park Elementary School,2200270,2200270,19500800100000.0,220027000123.0,377.0,PK-05,2.0,412,ADM,11112,615,11727,9657,476,10133,1455,139,1594,4578144,253380,4831524,11992.86724,0.86,0.14,0.6,0.13,0.02,0.07,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008013,Bossier Parish,Cope Middle School,2200270,2200270,19500800100000.0,220027001573.0,839.0,06-08,3.0,839,ADM,9805,581,10387,8350,442,8793,1455,139,1594,8226395,487459,8714693,10652.86724,0.85,0.15,0.55,0.14,0.08,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008014,Bossier Parish,Curtis Elementary School,2200270,2200270,19500800100000.0,220027000124.0,474.0,04-05,2.0,475,ADM,9566,592,10158,8111,453,8564,1455,139,1594,4543850,281200,4825050,10423.86724,0.84,0.16,0.5,0.16,0.08,0.07,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008044,Bossier Parish,Elm Grove Elementary School,2200270,2200270,19500800100000.0,220027002310.0,385.0,PK-05,2.0,395,ADM,12557,696,13254,11102,557,11659,1455,139,1594,4960015,274920,5235330,13519.86724,0.88,0.12,0.56,0.13,0.07,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,008,008015,Bossier Parish,Elm Grove Middle School,2200270,2200270,19500800100000.0,220027000125.0,993.0,06-08,3.0,991,ADM,9329,522,9851,7874,383,8257,1455,139,1594,9245039,517302,9762341,10116.86724,0.84,0.16,0.569999999999999,0.12,0.06,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008016,Bossier Parish,Greenacres Middle School,2200270,2200270,19500800100000.0,220027000126.0,765.0,06-08,3.0,758,ADM,9742,548,10290,8287,409,8696,1455,139,1594,7384436,415384,7799820,10555.86724,0.85,0.15,0.569999999999999,0.13,0.06,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008046,Bossier Parish,Haughton Elementary School,2200270,2200270,19500800100000.0,220027002450.0,576.0,PK-05,2.0,580,ADM,9818,559,10377,8363,420,8782,1455,139,1594,5694440,324220,6018660,10642.86724,0.85,0.15,0.55,0.13,0.07,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,008,008017,Bossier Parish,Haughton High School,2200270,2200270,19500800100000.0,220027000127.0,1257.0,08-12,4.0,1213,ADM,10118,561,10679,8663,422,9085,1455,139,1594,12273134,680493,12953627,10944.86724,0.85,0.15,0.579999999999999,0.12,0.07,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008025,Bossier Parish,Haughton Middle School,2200270,2200270,19500800100000.0,220027000135.0,1048.0,06-08,3.0,1039,ADM,9770,535,10305,8315,396,8711,1455,139,1594,10151030,555865,10706895,10570.86724,0.85,0.15,0.54,0.12,0.1,0.04,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008036,Bossier Parish,Johnny Gray Jones Youth Shelter & Detention Center,2200270,2200270,19500800100000.0,220027000218.0,23.0,KG-12,4.0,17,ADM,16463,661,17125,15008,522,15531,1455,139,1594,279871,11237,291125,17390.86724,0.91,0.09,0.85,0.05,0.01,0,0.09,0,1,0,0,0,0,0
LA,2018-2019,008,008045,Bossier Parish,Kingston Elementary School,2200270,2200270,19500800100000.0,220027002409.0,764.0,PK-05,2.0,774,ADM,8433,515,8948,6978,376,7354,1455,139,1594,6527142,398610,6925752,9213.867236,0.82,0.18,0.569999999999999,0.14,0.03,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,008,008042,Bossier Parish,Legacy Elementary School,2200270,2200270,19500800100000.0,220027002080.0,763.0,PK-05,2.0,784,ADM,9568,593,10161,8113,454,8567,1455,139,1594,7501312,464912,7966224,10426.86724,0.84,0.16,0.56,0.15,0.06,0.04,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008019,Bossier Parish,Meadowview Elementary School,2200270,2200270,19500800100000.0,220027000129.0,486.0,PK-05,2.0,486,ADM,11484,644,12128,10029,505,10534,1455,139,1594,5581224,312984,5894208,12393.86724,0.87,0.13,0.59,0.13,0.06,0.05,0.17,0,1,0,0,0,0,0
LA,2018-2019,008,008020,Bossier Parish,Parkway High School,2200270,2200270,19500800100000.0,220027000130.0,1295.0,08-12,4.0,1261,ADM,9593,547,10140,8138,408,8546,1455,139,1594,12096773,689767,12786540,10405.86724,0.84,0.16,0.579999999999999,0.13,0.06,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008022,Bossier Parish,Plain Dealing High School,2200270,2200270,19500800100000.0,220027000132.0,333.0,PK-12,4.0,319,ADM,19254,902,20156,17799,763,18562,1455,139,1594,6142026,287738,6429764,20421.86724,0.92,0.08,0.579999999999999,0.11,0.11,0.08,0.13,0,1,0,0,0,0,0
LA,2018-2019,008,008023,Bossier Parish,Plantation Park Elementary School,2200270,2200270,19500800100000.0,220027000133.0,626.0,PK-05,2.0,650,ADM,10856,623,11479,9401,484,9885,1455,139,1594,7056400,404950,7461350,11744.86724,0.86,0.14,0.61,0.13,0.04,0.04,0.17,0,1,0,0,0,0,0
LA,2018-2019,008,008024,Bossier Parish,Platt Elementary School,2200270,2200270,19500800100000.0,220027000134.0,477.0,02-03,2.0,475,ADM,11189,632,11821,9734,493,10227,1455,139,1594,5314775,300200,5614975,12086.86724,0.87,0.13,0.569999999999999,0.13,0.06,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008040,Bossier Parish,Princeton Elementary School,2200270,2200270,19500800100000.0,220027001079.0,480.0,04-05,2.0,478,ADM,10382,587,10969,8927,448,9375,1455,139,1594,4962596,280586,5243182,11234.86724,0.85,0.15,0.54,0.13,0.07,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008018,Bossier Parish,R. V. Kerr Elementary School,2200270,2200270,19500800100000.0,220027000128.0,442.0,PK-05,2.0,453,ADM,11325,653,11978,9870,514,10384,1455,139,1594,5130225,295809,5426034,12243.86724,0.87,0.13,0.6,0.14,0.03,0.06,0.17,0,1,0,0,0,0,0
LA,2018-2019,008,008028,Bossier Parish,Rusheon Middle School,2200270,2200270,19500800100000.0,220027000137.0,536.0,06-08,3.0,555,ADM,11353,624,11977,9898,485,10383,1455,139,1594,6300915,346320,6647235,12242.86724,0.87,0.13,0.53,0.13,0.06,0.1,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008033,Bossier Parish,Stockwell Place Elementary School,2200270,2200270,19500800100000.0,220027001870.0,733.0,PK-05,2.0,746,ADM,10095,582,10677,8640,443,9083,1455,139,1594,7530870,434172,7965042,10942.86724,0.85,0.15,0.6,0.13,0.05,0.04,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008029,Bossier Parish,Sun City Elementary School,2200270,2200270,19500800100000.0,220027000138.0,556.0,PK-03,2.0,565,ADM,10150,610,10760,8695,471,9165,1455,139,1594,5734750,344650,6079400,11025.86724,0.85,0.15,0.59,0.14,0.03,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,008,008027,Bossier Parish,T.L. Rodes Elementary School,2200270,2200270,19500800100000.0,220027001574.0,594.0,PK-01,1.0,627,ADM,12192,667,12859,10737,528,11265,1455,139,1594,7644384,418209,8062593,13124.86724,0.88,0.12,0.59,0.13,0.08,0.04,0.16,0,1,0,0,0,0,0
LA,2018-2019,008,008043,Bossier Parish,W.T. Lewis Elementary School,2200270,2200270,19500800100000.0,220027002074.0,512.0,PK-05,2.0,517,ADM,10388,590,10978,8933,451,9384,1455,139,1594,5370596,305030,5675626,11243.86724,0.85,0.15,0.579999999999999,0.13,0.06,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,008,008030,Bossier Parish,Waller Elementary School,2200270,2200270,19500800100000.0,220027000139.0,478.0,PK-05,2.0,483,ADM,11670,671,12342,10215,532,10747,1455,139,1594,5636610,324093,5961186,12607.86724,0.87,0.13,0.579999999999999,0.14,0.05,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,WBK,WBK001,Bricolage Academy,Bricolage Academy,2200289,2200289,,220028902364.0,577.0,PK-06,2.0,575,ADM,12727,629,13356,12350,629,12979,377,0,377,7318025,361675,7679700,13328.79029,0.97,0.03,0.53,0.1,0.05,0.13,0.19,0,1,0,0,0,0,0
LA,2018-2019,009,009060,Caddo Parish,A.C. Steere Elementary School,2200300,2200300,19500900100000.0,220030000198.0,447.0,PK-05,2.0,458,ADM,11183,1018,12202,9169,738,9908,2014,280,2294,5121814,466244,5588516,12435.90856,0.81,0.19,0.59,0.14,0.03,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,009,009104,Caddo Parish,Academic Recovery Ombudsman,2200300,2200300,19500900100000.0,220030002343.0,83.0,02-12,4.0,98,ADM,4658,580,5239,2644,300,2944,2014,280,2294,456484,56840,513422,5472.908557,0.56,0.44,0.18,0.2,0.07,0.01,0.54,0,1,0,0,0,1,0
LA,2018-2019,009,009096,Caddo Parish,Alexander Learning Center,2200300,2200300,19500900100000.0,220030001698.0,,,,73,ADM,47038,3187,50225,45024,2907,47930,2014,280,2294,3433774,232651,3666425,50458.90856,0.95,0.05,0.63,0.1,0.08,0.1,0.09,0,1,0,0,0,1,0
LA,2018-2019,009,009111,Caddo Parish,AmiKiDs Caddo,2200300,2200300,19500900100000.0,220030002431.0,149.0,06-08,3.0,226,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,0
LA,2018-2019,009,009002,Caddo Parish,Arthur Circle Elementary School,2200300,2200300,19500900100000.0,220030000141.0,405.0,PK-05,2.0,409,ADM,11923,1016,12939,9909,736,10645,2014,280,2294,4876507,415544,5292051,13172.90856,0.82,0.18,0.579999999999999,0.12,0.05,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,009,009003,Caddo Parish,Atkins Technology Elementary School,2200300,2200300,19500900100000.0,220030000142.0,320.0,PK-05,2.0,328,ADM,12946,1434,14380,10932,1154,12085,2014,280,2294,4246288,470352,4716640,14613.90856,0.84,0.16,0.51,0.22,0.04,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,009,009006,Caddo Parish,Blanchard Elementary School,2200300,2200300,19500900100000.0,220030000145.0,438.0,PK-04,2.0,433,ADM,11307,1024,12331,9293,744,10037,2014,280,2294,4895931,443392,5339323,12564.90856,0.81,0.19,0.569999999999999,0.14,0.04,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,009,009069,Caddo Parish,Booker T. Washington New Technology High School,2200300,2200300,19500900100000.0,220030000208.0,849.0,09-12,4.0,824,ADM,13100,1169,14269,11086,889,11975,2014,280,2294,10794400,963256,11757656,14502.90856,0.84,0.16,0.579999999999999,0.14,0.03,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,009,009007,Caddo Parish,Broadmoor Middle Laboratory School,2200300,2200300,19500900100000.0,220030000146.0,467.0,06-08,3.0,451,ADM,12211,1174,13385,10197,894,11090,2014,280,2294,5507161,529474,6036635,13618.90856,0.83,0.17,0.48,0.17,0.06,0.08,0.2,0,1,0,0,0,0,0
LA,2018-2019,009,009008,Caddo Parish,C.E. Byrd High School,2200300,2200300,19500900100000.0,220030000147.0,1955.0,09-12,4.0,1922,ADM,9348,868,10217,7334,588,7922,2014,280,2294,17966856,1668296,19637074,10450.90856,0.78,0.22,0.55,0.14,0.05,0.07,0.2,0,1,0,0,0,0,0
LA,2018-2019,009,009009,Caddo Parish,Caddo Career & Technical Center,2200300,2200300,19500900100000.0,220030001088.0,0.0,09-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,0
