state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_PA,enrollmetric,pp_stloc_raw_PA,pp_fed_raw_PA,pp_total_raw_PA,schoolstloc_raw_PA,schoolfed_raw_PA,schooltot_raw_PA,pp_total_norm_NERDS,perlocal_raw_PA,nonperlocal_raw_PA,perstate_raw_PA,nonperstate_raw_PA,perfed_raw_PA,nonperfed_raw_PA,pp_personnel_raw_PA,pp_nonpersonnel_raw_PA,pp_perfed_raw_PA,pp_perstloc_raw_PA,pp_perstate_raw_PA,pp_perlocal_raw_PA,pp_nonperfed_raw_PA,pp_nonperstloc_raw_PA,pp_nonperstate_raw_PA,pp_nonperlocal_raw_PA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
PA,2018-2019,121395103,2826,Parkland SD,Parkway Manor Sch,4218510,4218510,39503901000000.0,421851002826,547.0,KG-05,2,560.528,ADM,16390.78,433.51,16824.2899999999,9187492.78,242992.44,9430485.21999999,17233.03974,6778539.24,681024.19,1570177.26,157752.09,230920.95,12071.49,8579637.45,850847.769999999,411.97,14894.38,2801.25,12093.13,21.54,1496.4,281.43,1214.97,0,0,1,0,1,0,0
PA,2018-2019,121395103,2825,Parkland SD,Schnecksville Sch,4218510,4218510,39503901000000.0,421851002825,431.0,KG-05,2,431.839,ADM,16307.44,631.79,16939.23,7042187.76,272833.04,7315020.8,17347.97974,5150952.19,566782.52,1193163.85,131289.2,263720.46,9112.58,6607836.5,707184.299999999,610.69,14690.93,2762.98,11927.95,21.1,1616.51,304.02,1312.49,0,0,1,0,1,0,0
PA,2018-2019,121395103,7603,Parkland SD,Springhouse MS,4218510,4218510,39503901000000.0,421851000476,1272.0,06-08,3,1285.26,ADM,13819.57,57.54,13877.11,17761738.31,73957.74,17835696.05,14285.85974,13034848.2799999,1386367.26,3019385.39,321137.38,73957.74,0,16128191.41,1707504.64,57.54,12491.0399999999,2349.24,10141.8,0,1328.53,249.86,1078.67,0,0,1,0,1,0,0
PA,2018-2019,103027307,5274,Parkway West CTC,PARKWAY WEST CTC,4280040,4280040,39500290400000.0,428004007252,0.0,09-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,0,1,1,1
PA,2018-2019,102023217,8308,Passport Academy CS,Passport Academy CS,4200882,4200882,,420088207549,169.0,09-12,4,147.238,ADM,1287.12,1250.14,2537.26,189514,184069,373583,,95329,36227,0,57958,164895,19174,260224,113359,1119.92,647.45,0,647.45,130.22,639.67,393.63,246.04,0,0,1,0,1,1,1
PA,2018-2019,120485603,6439,Pen Argyl Area SD,Pen Argyl Area HS,4218570,4218570,39504802500000.0,421857006439,518.0,09-12,4,478.97,ADM,19263.87,139.07,19402.94,9226813.62,66609.37,9293422.98999999,20113.8233,5143296.68,880229.52,2735184.84,468102.58,50210.85,16398.52,7928692.36999999,1364730.62,104.83,16448.8,5710.56,10738.24,34.24,2815.06999999999,977.31,1837.76,0,0,1,0,1,0,0
PA,2018-2019,120485603,3511,Pen Argyl Area SD,Plainfield El Sch,4218570,4218570,39504802500000.0,421857003511,418.0,KG-03,2,410.418,ADM,14386.44,762.219999999999,15148.66,5904455.92,312827.339999999,6217283.26,15859.5433,3326241.34,528355.31,1768882,280977.27,297520.12,15307.22,5392643.46,824639.8,724.92,12414.47,4309.95,8104.52,37.3,1971.96999999999,684.61,1287.36,0,0,1,0,1,0,0
PA,2018-2019,120485603,5351,Pen Argyl Area SD,Wind Gap MS,4218570,4218570,39504802500000.0,421857005351,632.0,04-09,3,624.934,ADM,13164.86,243.96,13408.82,8227170.77,152457.97,8379628.74,14119.7033,4690520.94,680409.99,2494400.5,361839.34,133005,19452.97,7317926.44,1061702.3,212.83,11497.09,3991.46,7505.63,31.13,1667.77,579,1088.77,0,0,1,0,1,0,0
PA,2018-2019,108116003,1213,Penn Cambria SD,Penn Cambria HS,4213770,4213770,39501170700000.0,421377001213,558.0,08-12,4,494.733,ADM,13831.02,126.21,13957.23,6842664.66,62438.05,6905102.71,14399.50414,1766319.59,347348.57,3951859.27,777137.23,56916.61,5521.44,5775095.47,1130007.24,115.05,11558.11,7987.86,3570.25,11.16,2272.91,1570.82,702.09,0,0,1,0,1,0,0
PA,2018-2019,108116003,7139,Penn Cambria SD,Penn Cambria Intrmd Sch,4213770,4213770,39501170700000.0,421377007172,237.0,01-07,3,240.532,ADM,12408.89,532.09,12940.98,2984737.53,127983.52,3112721.05,13383.25414,763298.22,158673.7,1707758.42,355007.19,111485.44,16498.08,2582542.07999999,530178.97,463.5,10273.29,7099.92,3173.37,68.59,2135.6,1475.92,659.68,0,0,1,0,1,0,0
PA,2018-2019,108116003,6990,Penn Cambria SD,Penn Cambria MS,4213770,4213770,39501170700000.0,421377006990,522.0,05-08,3,520.127,ADM,11707.25,153.65,11860.9,6089254.55,79917.31,6169171.85999999,12303.17414,1548039.41,332903.78,3463492.09,744819.27,70386.95,9530.36,5081918.45,1087253.41,135.33,9635.21,6658.94,2976.27,18.32,2072.04,1432,640.04,0,0,1,0,1,0,0
PA,2018-2019,108116003,6202,Penn Cambria SD,Penn Cambria Pre-Primary,4213770,4213770,39501170700000.0,421377006202,117.0,PK-K,1,97.883,ADM,17090.76,138.13,17228.89,1672894.79999999,13520.19,1686414.98999999,17671.16414,431089.61,85660.03,964494.48,191650.68,8236.44,5283.75,1403820.52999999,282594.459999999,84.15,14257.67,9853.54,4404.13,53.98,2833.09,1957.96,875.13,0,0,1,0,1,0,0
PA,2018-2019,108116003,1255,Penn Cambria SD,Penn Cambria Primary Sch,4213770,4213770,39501170700000.0,421377001255,216.0,KG-02,2,211.926,ADM,11485.77,1255.94,12741.71,2434132.73999999,266166.12,2700298.86,13183.98414,624015.73,127876.86,1396136.01,286104.14,259224.73,6941.39,2279376.47,420922.39,1223.19,9532.35,6587.85,2944.5,32.75,1953.42,1350.02,603.4,0,0,1,0,1,0,0
PA,2018-2019,103022481,8160,Penn Hills CS of Entrepreneurship,Penn Hills CS of Entrepreneurship,4200853,4200853,,420085307381,401.0,KG-08,3,369.949,ADM,15224.25,981.34,16205.59,5632192,363047,5995239,16915.71718,4137782,1450990,0,43420,291096,71951,4428878,1566361,786.85,11184.74,0,11184.74,194.49,4039.50999999999,117.37,3922.14,0,0,1,0,1,0,0
PA,2018-2019,103027352,5019,Penn Hills SD,Linton MS,4218590,4218590,39500207500000.0,421859005019,995.0,05-08,3,1002.2,ADM,16955.38,667.17,17622.55,16992690.94,668631.28,17661322.22,18596.69933,5842777.87,1414800.43,7837338.9,1897773.74,557188.23,111443.05,14237305,3424017.21999999,555.97,13650.08,7820.13,5829.95,111.2,3305.3,1893.61,1411.69,0,0,1,0,1,0,0
PA,2018-2019,103027352,8327,Penn Hills SD,Penn Hills El Sch,4218590,4218590,39500207500000.0,421859007532,1179.0,PK-04,2,1150.96,ADM,15184.0999999999,1449.49,16633.59,17476287.87,1668304.2,19144592.07,17607.73933,6088749.76999999,1375372.78,8167278.73,1844886.59,1392630.85,275673.349999999,15648659.35,3495932.72,1209.97,12386.21,7096.06,5290.15,239.52,2797.89,1602.91,1194.98,0,0,1,0,1,0,0
PA,2018-2019,103027352,309,Penn Hills SD,Penn Hills SHS,4218590,4218590,39500207500000.0,421859000309,1186.0,09-12,4,1064.93,ADM,18913.4699999999,376.95,19290.42,20141516.2699999,401427.69,20542943.9599999,20264.56933,6644127.26999999,1958314.33,8912246.58,2626828.09,337215.38,64212.31,15893589.23,4649354.72999999,316.65,14607.89,8368.86,6239.03,60.3,4305.58,2466.67,1838.91,0,0,1,0,1,0,0
PA,2018-2019,113365203,7141,Penn Manor SD,Central Manor El Sch,4218630,4218630,39503670300000.0,421863007175,618.0,KG-06,2,616.767,ADM,11260.33,230.56,11490.89,6945004,142204,7087208,11952.96078,4119389,742114,1765452,318049,107503,34701,5992344,1094864,174.3,9541.43,2862.43,6679,56.26,1718.9,515.67,1203.23,0,0,1,0,1,0,0
PA,2018-2019,113365203,2516,Penn Manor SD,Conestoga El Sch,4218630,4218630,39503670300000.0,421863002516,308.0,KG-06,2,308.034,ADM,11310.1899999999,400.4,11710.5899999999,3483922,123339,3607261,12172.66078,2059695,379051,882726,162450,87698,35641,3030119,577142,284.7,9552.26,2865.68,6686.58,115.7,1757.92999999999,527.38,1230.55,0,0,1,0,1,0,0
PA,2018-2019,113365203,2629,Penn Manor SD,Eshleman El Sch,4218630,4218630,39503670300000.0,421863002629,345.0,KG-06,2,342.702,ADM,11299.86,83.15,11383.01,3872482,28496,3900978,11845.08078,2285597,425141,979541,182203,0,28496,3265138,635840,0,9527.63,2858.29,6669.34,83.15,1772.23,531.67,1240.56,0,0,1,0,1,0,0
PA,2018-2019,113365203,2626,Penn Manor SD,Hambright El Sch,4218630,4218630,39503670300000.0,421863002626,592.0,KG-06,2,594.145,ADM,11364.83,617.74,11982.57,6752352,367025,7119377,12444.64078,3999794,726853,1714197,311508,333195,33830,6047186,1072191,560.8,9617.17,2885.15,6732.02,56.94,1747.65999999999,524.3,1223.36,0,0,1,0,1,0,0
PA,2018-2019,113365203,2627,Penn Manor SD,Letort El Sch,4218630,4218630,39503670300000.0,421863002627,305.0,KG-06,2,309.264,ADM,11087.15,92.14,11179.2899999999,3428859,28496,3457355,11641.36078,2026474,373727,868489,160169,0,28496,2894963,562392,0,9360.81,2808.24,6552.57,92.14,1726.34,517.9,1208.44,0,0,1,0,1,0,0
PA,2018-2019,113365203,7410,Penn Manor SD,Manor Middle School,4218630,4218630,39503670300000.0,421863000119,486.0,07-08,3,488.252,ADM,13553.1699999999,361.299999999999,13914.4699999999,6617367,176408,6793775,14376.54078,3894900,737257,1669243,315967,147433,28975,5711576,1082199,301.96,11396.0399999999,3418.81,7977.23,59.34,2157.13,647.14,1509.99,0,0,1,0,1,0,0
PA,2018-2019,113365203,2628,Penn Manor SD,Martic El Sch,4218630,4218630,39503670300000.0,421863002628,339.0,KG-06,2,337.438,ADM,11345.96,870.98,12216.94,3828559,293902,4122461,12679.01078,2265664,414327,970999,177569,257552,36350,3494215,628246,763.26,9591.87,2877.56,6714.31,107.72,1754.09,526.23,1227.86,0,0,1,0,1,0,0
PA,2018-2019,113365203,5238,Penn Manor SD,Marticville MS,4218630,4218630,39503670300000.0,421863005238,381.0,07-08,3,384.338,ADM,13549.5599999999,58.89,13608.4499999999,5207610,22632,5230242,14070.52078,3027615,617712,1297549,264734,0,22632,4325164,905078,0,11253.5399999999,3376.06,7877.48,58.89,2296.02,688.81,1607.21,0,0,1,0,1,0,0
PA,2018-2019,113365203,2633,Penn Manor SD,Penn Manor HS,4218630,4218630,39503670300000.0,421863002633,1636.0,09-12,4,1504.12,ADM,14825.5,18.8,14844.3,22299326,28282,22327608,15306.37078,13126589,2482939,5625681,1064117,0,28282,18752270,3575338,0,12467.27,3740.18,8727.09,18.8,2358.23,707.47,1650.76,0,0,1,0,1,0,0
PA,2018-2019,113365203,2634,Penn Manor SD,Pequea El Sch,4218630,4218630,39503670300000.0,421863002634,371.0,KG-06,2,380,ADM,11023.32,305.46,11328.7799999999,4188864,116075,4304939,11790.85078,2478278,453927,1062119,194540,84185,31890,3624582,680357,221.54,9316.83,2795.05,6521.78,83.92,1706.49,511.95,1194.54,0,0,1,0,1,0,0
PA,2018-2019,125236903,1911,Penn-Delco SD,Aston El Sch,4218580,4218580,39502350200000.0,421858001911,483.0,KG-05,2,479.645,ADM,14734.62,197.16,14931.78,7067391.32,94568.36,7161959.68,15295.11842,4206511.79,900029.3,1615249.83,345600.4,52091.61,42476.75,5873853.23,1288106.45,108.6,12137.64,3367.59,8770.05,88.56,2596.98,720.53,1876.45,0,0,1,0,1,0,0
PA,2018-2019,125236903,1910,Penn-Delco SD,Coebourn El Sch,4218580,4218580,39502350200000.0,421858001910,353.0,KG-05,2,353.417,ADM,14727.1999999999,197.06,14924.2599999999,5204842.45,69645.7,5274488.15,15287.59842,3097922.58,662834.49,1189564.93,254520.45,38363.33,31282.37,4325850.84,948637.309999999,108.55,12131.5299999999,3365.9,8765.63,88.51,2595.67,720.17,1875.5,0,0,1,0,1,0,0
PA,2018-2019,125236903,5143,Penn-Delco SD,Northley MS,4218580,4218580,39502350200000.0,421858005143,817.0,06-08,3,817.181,ADM,14733.7799999999,197.149999999999,14930.9299999999,12040168.87,161108.81,12201277.68,15294.26842,7166309.32,1533310.42,2751776.41,588772.72,88744.46,72364.35,10006830.19,2194447.48999999,108.6,12136.9499999999,3367.4,8769.55,88.55,2596.83,720.49,1876.34,0,0,1,0,1,0,0
PA,2018-2019,125236903,1912,Penn-Delco SD,Parkside El Sch,4218580,4218580,39502350200000.0,421858001912,281.0,KG-05,2,280.53,ADM,14708.89,196.81,14905.6999999999,4126284.73,55213.58,4181498.31,15269.03842,2455964.95,525480.62,943060.94,201778.22,30413.5999999999,24799.98,3429439.49,752058.82,108.41,12116.4399999999,3361.71,8754.73,88.4,2592.45,719.28,1873.17,0,0,1,0,1,0,0
PA,2018-2019,125236903,5223,Penn-Delco SD,Pennell El Sch,4218580,4218580,39502350200000.0,421858005223,393.0,KG-05,2,390.196,ADM,14734.31,197.16,14931.47,5749268.5,76930.64,5826199.14,15294.80842,3421965,732166.91,1313993.32,281143.27,42376.13,34554.51,4778334.45,1047864.69,108.6,12137.38,3367.52,8769.86,88.56,2596.93,720.52,1876.41,0,0,1,0,1,0,0
PA,2018-2019,125236903,1915,Penn-Delco SD,Sun Valley HS,4218580,4218580,39502350200000.0,421858001915,1048.0,09-12,4,1007.82,ADM,14687.3,196.53,14883.83,14802153.0999999,198066.76,15000219.8599999,15247.16842,8810242.51999999,1885047.94,3383026.95,723835.69,109102.21,88964.55,12302371.68,2697848.17999999,108.26,12098.66,3356.78,8741.88,88.27,2588.64,718.22,1870.42,0,0,1,0,1,0,0
