state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_ME,enrollmetric,pp_stloc_raw_ME,pp_fed_raw_ME,pp_total_raw_ME,pp_site_stloc_raw_ME,pp_site_fed_raw_ME,pp_site_raw_ME,pp_centshare_stloc_raw_ME,pp_centshare_fed_raw_ME,pp_centshare_raw_ME,schoolstloc_raw_ME,schoolfed_raw_ME,schooltot_raw_ME,pp_total_norm_NERDS,pp_salary_site_raw_ME,pp_salary_cent_raw_ME,pp_benefit_site_ME,pp_benefit_cent_ME,pp_nonperson_site_ME,pp_nonperson_cent_raw_ME,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
ME,2018-2019,743,748,RSU 35/MSAD 35,Marshwood High School,2311370,2311370,20501670100000.0,231137000491.0,666.0,09-12,4.0,776,October Count Day,13913.66,137.52,14051.18,11084.95,0,11084.95,2828.71,137.52,2966.23,10797000.16,106715.52,10903715.68,14112.51298,7017.52,1691.02,2668.05,539.52,1399.39,735.69,1,0,0,1,0,0,0
ME,2018-2019,743,745,RSU 35/MSAD 35,Marshwood Middle School,2311370,2311370,20501670100000.0,231137000453.0,458.0,06-08,3.0,512,October Count Day,13866.5699999999,431.4,14297.9699999999,10238.2799999999,0,10238.2799999999,3628.29,431.4,4059.69,7099683.83999999,220876.8,7320560.63999999,14359.30298,6622.37,2451.17,2714.01,727.35,901.91,881.16,1,0,0,1,0,0,0
ME,2018-2019,753,754,RSU 37/MSAD 37,Daniel W Merritt School,2311430,2311430,20501570100000.0,231143000463.0,99.0,PK-06,2.0,99,October Count Day,15660.1,1551.90999999999,17212.01,13337.26,1297.37,14634.63,2322.84,254.54,2577.38,1550349.9,153639.09,1703988.99,17506.46805,8673.66,1429.71,3626.95,459.16,2334.03,688.51,1,0,0,1,0,0,0
ME,2018-2019,753,758,RSU 37/MSAD 37,Harrington Elementary School,2311430,2311430,20501570100000.0,231143000928.0,149.0,PK-06,2.0,149,October Count Day,11800.16,1507.67,13307.83,9477.32,1253.13,10730.45,2322.84,254.54,2577.38,1758223.84,224642.83,1982866.67,13602.28805,5906.1,1429.71,2924.26,459.16,1900.09,688.51,1,0,0,1,0,0,0
ME,2018-2019,753,759,RSU 37/MSAD 37,Milbridge Elementary School,2311430,2311430,20501570100000.0,231143000465.0,128.0,PK-06,2.0,128,October Count Day,12786.14,1133.88,13920.02,10463.3,879.34,11342.64,2322.84,254.54,2577.38,1636625.92,145136.64,1781762.56,14214.47805,6733.7,1429.71,2826.6,459.16,1782.34,688.51,1,0,0,1,0,0,0
ME,2018-2019,753,757,RSU 37/MSAD 37,Narraguagus High School,2311430,2311430,20501570100000.0,231143000466.0,305.0,07-12,4.0,305,October Count Day,12079.58,713.39,12792.97,9875.42,590.21,10465.63,2204.16,123.18,2327.34,3684271.9,217583.95,3901855.84999999,13087.42805,6191.33,1259.43,2571.97,397.24,1702.33,670.67,1,0,0,1,0,0,0
ME,2018-2019,1467,288,RSU 38,Manchester Elementary School,2314788,2314788,20500610300000.0,231478800217.0,176.0,PK-05,2.0,176,October Count Day,14578.45,373.21,14951.66,11828.03,54.14,11882.17,2750.42,319.07,3069.49,2565807.2,65684.9599999999,2631492.16,15272.19042,7718.81,1768.93,3198.18,569.36,965.18,731.19,1,0,0,1,0,0,0
ME,2018-2019,1467,1043,RSU 38,Maranacook Community High Sch,2314788,2314788,20500610300000.0,231478800234.0,359.0,09-12,4.0,359,October Count Day,15472.07,289.78,15761.85,13350.51,281.75,13632.26,2121.56,8.03,2129.59,5554473.13,104031.019999999,5658504.15,16082.38042,8648.78,1109.62,2989.08,354.85,1994.4,665.12,1,0,0,1,0,0,0
ME,2018-2019,1467,1044,RSU 38,Maranacook Community Middle Sch,2314788,2314788,20500610300000.0,231478800540.0,288.0,06-08,3.0,288,October Count Day,15115.48,360.49,15475.97,12365.06,41.42,12406.48,2750.42,319.07,3069.49,4353258.24,103821.12,4457079.35999999,15796.50042,7733.54,1768.93,3273.57,569.36,1399.36,731.19,1,0,0,1,0,0,0
ME,2018-2019,1467,314,RSU 38,Mt Vernon Elementary School,2314788,2314788,20500610300000.0,231478800235.0,113.0,PK-05,2.0,113,October Count Day,15707.28,1571.12999999999,17278.41,12956.86,1252.06,14208.92,2750.42,319.07,3069.49,1774922.64,177537.689999999,1952460.33,17598.94042,8884.77,1768.93,4037.02,569.36,1287.14,731.19,1,0,0,1,0,0,0
ME,2018-2019,1467,398,RSU 38,Readfield Elementary School,2314788,2314788,20500610300000.0,231478800294.0,224.0,PK-05,2.0,224,October Count Day,11982.7,411.33,12394.03,9232.28,92.26,9324.54,2750.42,319.07,3069.49,2684124.8,92137.92,2776262.72,12714.56042,5753.88,1768.93,2662.15,569.36,908.52,731.19,1,0,0,1,0,0,0
ME,2018-2019,1467,487,RSU 38,Wayne Elementary School,2314788,2314788,20500610300000.0,231478800608.0,67.0,KG-05,2.0,67,October Count Day,15382.52,1029.27,16411.79,12632.1,710.2,13342.3,2750.42,319.07,3069.49,1030628.84,68961.09,1099589.93,16732.32042,8458.55,1768.93,3280.51,569.36,1603.24,731.19,1,0,0,1,0,0,0
ME,2018-2019,1468,1971,RSU 39,Caribou High School,2314794,2314794,20500210100000.0,231479423170.0,465.0,09-12,4.0,465,October Count Day,12984.01,193.04,13177.05,9398.79,97.24,9496.03,3585.22,95.8,3681.02,6037564.65,89763.5999999999,6127328.25,12705.50086,5070.68,2059.6,2247.14,675.83,2178.22,945.59,1,0,0,1,0,0,0
ME,2018-2019,1468,1970,RSU 39,Caribou Middle School,2314794,2314794,20500210100000.0,231479423168.0,415.0,04-08,3.0,415,October Count Day,12015.58,803.93,12819.51,7990.36,437.02,8427.38,4025.22,366.91,4392.13,4986465.7,333630.95,5320096.65,12347.96086,5216.53,2542.76,2606.18,878.82,604.67,970.55,1,0,0,1,0,0,0
ME,2018-2019,1468,123,RSU 39,Caribou RegionalTechnology Ctr,2314794,2314794,20500210100000.0,231479400077.0,,,0.0,186,October Count Day,12254.06,320.92,12574.98,8668.84,225.12,8893.96,3585.22,95.8,3681.02,2279255.16,59691.12,2338946.28,12103.43086,4897.93,2059.6,2373.17,675.83,1622.86,945.59,1,0,0,1,0,0,0
ME,2018-2019,1468,1969,RSU 39,Limestone Community School,2314794,2314794,20500210100000.0,231479423169.0,,,,129,October Count Day,18038.36,1750.24,19788.6,14013.14,1383.33,15396.47,4025.22,366.91,4392.13,2326948.44,225780.96,2552729.4,19317.05086,7840.31,2542.76,3656.93,878.82,3899.23,970.55,1,0,0,1,0,0,0
ME,2018-2019,1468,1972,RSU 39,Teague Park School,2314794,2314794,20500210100000.0,231479423171.0,371.0,PK-03,2.0,373,October Count Day,10344.07,995.44,11339.51,6318.85,628.53,6947.38,4025.22,366.91,4392.13,3858338.11,371299.12,4229637.23,10867.96086,4039.75,2542.76,2335.88,878.82,571.75,970.55,1,0,0,1,0,0,0
ME,2018-2019,765,766,RSU 40/MSAD 40,Friendship Village School,2311550,2311550,20500870100000.0,231155000482.0,96.0,KG-06,2.0,96,October Count Day,13955.22,663.319999999999,14618.54,11011.36,314.17,11325.53,2943.85999999999,349.15,3293.00999999999,1339701.12,63678.7199999999,1403379.84,14348.81419,7234.55,1339.64,3258.38,488.62,832.6,1464.75,1,0,0,1,0,0,0
ME,2018-2019,765,773,RSU 40/MSAD 40,Medomak Middle School,2311550,2311550,20500870100000.0,231155023111.0,283.0,07-08,3.0,283,October Count Day,15320.46,623.74,15944.2,12376.6,274.59,12651.19,2943.85999999999,349.15,3293.00999999999,4335690.18,176518.42,4512208.6,15674.47419,8082.38,1339.64,3573.14,488.62,995.67,1464.75,1,0,0,1,0,0,0
ME,2018-2019,765,770,RSU 40/MSAD 40,Medomak Valley High School,2311550,2311550,20500870100000.0,231155000483.0,572.0,09-12,4.0,572,October Count Day,13816.97,204.7,14021.67,11508.46,152.08,11660.5399999999,2308.50999999999,52.62,2361.12999999999,7903306.84,117088.4,8020395.24,13751.94419,6953.29,1039.06,2992.53,407.83,1714.72,914.23,1,0,0,1,0,0,0
ME,2018-2019,765,768,RSU 40/MSAD 40,Miller School,2311550,2311550,20500870100000.0,231155000484.0,341.0,PK-06,2.0,342,October Count Day,13505.65,1494.08,14999.73,10561.79,1144.93,11706.72,2943.85999999999,349.15,3293.00999999999,4618932.3,510975.36,5129907.66,14730.00419,7566.12,1339.64,3491.21,488.62,649.39,1464.75,1,0,0,1,0,0,0
ME,2018-2019,765,772,RSU 40/MSAD 40,Prescott Memorial School,2311550,2311550,20500870100000.0,231155000485.0,99.0,KG-06,2.0,99,October Count Day,14984.98,831.02,15816,12041.12,481.87,12522.99,2943.85999999999,349.15,3293.00999999999,1483513.02,82270.98,1565784,15546.27419,7918.01,1339.64,3611.51,488.62,993.46,1464.75,1,0,0,1,0,0,0
ME,2018-2019,765,767,RSU 40/MSAD 40,Union Elementary,2311550,2311550,20500870100000.0,231155000486.0,155.0,PK-06,2.0,156,October Count Day,12104.42,626.53,12730.95,9160.56,277.38,9437.93999999999,2943.85999999999,349.15,3293.00999999999,1888289.52,97738.68,1986028.2,12461.22419,5827.1,1339.64,2649.22,488.62,961.61,1464.75,1,0,0,1,0,0,0
ME,2018-2019,765,771,RSU 40/MSAD 40,Warren Community School,2311550,2311550,20500870100000.0,231155000508.0,358.0,PK-06,2.0,359,October Count Day,13347.29,973.39,14320.68,10403.43,624.24,11027.67,2943.85999999999,349.15,3293.00999999999,4791677.11,349447.01,5141124.12,14050.95419,7044.59,1339.64,3306.9,488.62,676.18,1464.75,1,0,0,1,0,0,0
ME,2018-2019,774,1959,RSU 41/MSAD 41,Brownville Elementary School,2311580,2311580,20501170200000.0,231158023163.0,84.0,03-04,2.0,84,October Count Day,18122.79,0,18122.79,15739.57,0,15739.57,2383.22,0,2383.22,1522314.36,0,1522314.36,18158.91336,9847.12,808.73,4633.86,308.25,1258.6,1266.23,1,0,0,1,0,0,0
ME,2018-2019,774,1960,RSU 41/MSAD 41,Milo Elementary School,2311580,2311580,20501170200000.0,231158023161.0,157.0,PK-02,2.0,158,October Count Day,16200.2899999999,0,16200.2899999999,13817.07,0,13817.07,2383.22,0,2383.22,2559645.82,0,2559645.82,16236.41336,8788.98,808.73,3817.69,308.25,1210.4,1266.23,1,0,0,1,0,0,0
ME,2018-2019,774,778,RSU 41/MSAD 41,Penquis Valley Middle/High School,2311580,2311580,20501170200000.0,231158000493.0,384.0,05-12,4.0,384,October Count Day,18016.8299999999,0,18016.8299999999,15378.81,0,15378.81,2638.02,0,2638.02,6918462.71999999,0,6918462.71999999,18052.95336,7157.74,984.42,3299.78,321.98,4921.29,1331.61,1,0,0,1,0,0,0
ME,2018-2019,780,782,RSU 42/MSAD 42,Central Aroostook Jr-Sr H S,2311610,2311610,20500270700000.0,231161000497.0,190.0,07-12,4.0,190,October Count Day,14295.13,70.0399999999999,14365.17,10977.01,65.19,11042.2,3318.12,4.85,3322.97,2716074.7,13307.5999999999,2729382.3,14425.9641,7241.92,1773.76,2674.53,455,1125.76,1094.22,1,0,0,1,0,0,0
ME,2018-2019,780,781,RSU 42/MSAD 42,Fort Street School,2311610,2311610,20500270700000.0,231161000499.0,200.0,PK-06,2.0,200,October Count Day,12639.43,975.11,13614.54,9281.99,970.26,10252.25,3357.44,4.85,3362.29,2527886,195022,2722908,13675.3341,6431.76,1810.93,2692.72,457.03,1127.76,1094.34,1,0,0,1,0,0,0
ME,2018-2019,789,791,RSU 44/MSAD 44,Crescent Park School,2311670,2311670,20500970300000.0,231167000506.0,272.0,PK-05,2.0,272,October Count Day,15657.47,1200.13999999999,16857.61,12687.85,590.06,13277.91,2969.62,610.08,3579.7,4258831.84,326438.079999999,4585269.92,16406.73972,8017.9,1705.4,3192.72,578.13,2067.29,1296.17,1,0,0,1,0,0,0
ME,2018-2019,789,792,RSU 44/MSAD 44,Telstar High School,2311670,2311670,20500970300000.0,231167000510.0,192.0,09-12,4.0,192,October Count Day,17209.43,439.37,17648.8,14108.91,340.4,14449.31,3100.52,98.97,3199.49,3304210.56,84359.04,3388569.59999999,17197.92972,8729.62,1398.57,3019.63,456.5,2700.06,1344.42,1,0,0,1,0,0,0
ME,2018-2019,789,793,RSU 44/MSAD 44,Telstar Middle School,2311670,2311670,20500970300000.0,231167001010.0,175.0,06-08,3.0,175,October Count Day,13276.05,1046.3,14322.3499999999,10306.43,436.22,10742.65,2969.62,610.08,3579.7,2323308.75,183102.5,2506411.24999999,13871.47972,7672.87,1705.4,2657.46,578.13,412.32,1296.17,1,0,0,1,0,0,0
ME,2018-2019,789,794,RSU 44/MSAD 44,Woodstock School,2311670,2311670,20500970300000.0,231167000990.0,88.0,KG-05,2.0,88,October Count Day,12145.22,1065.37,13210.59,9175.6,455.29,9630.89,2969.62,610.08,3579.7,1068779.35999999,93752.56,1162531.92,12759.71972,5856.69,1705.4,2571.25,578.13,1202.95,1296.17,1,0,0,1,0,0,0
ME,2018-2019,795,797,RSU 45/MSAD 45,Washburn District Elem School,2311700,2311700,20500270800000.0,231170001033.0,197.0,PK-08,3.0,198,October Count Day,14555.25,1645.58,16200.83,9342.11,0,9342.11,5213.14,1645.58,6858.72,2881939.5,325824.839999999,3207764.34,16167.93997,5586.88,3376.84,2400.79,1370.24,1354.43,2111.63,1,0,0,1,0,0,0
ME,2018-2019,795,796,RSU 45/MSAD 45,Washburn District High School,2311700,2311700,20500270800000.0,231170000514.0,100.0,09-12,4.0,100,October Count Day,13981.67,268.37,14250.04,10187.08,0,10187.08,3794.59,268.37,4062.96,1398167,26837,1425004,14217.14997,5627.73,1972.68,2304.15,679.3,2255.2,1410.98,1,0,0,1,0,0,0
ME,2018-2019,826,827,RSU 49/MSAD 49,Albion Elementary School,2314330,2314330,20501370400000.0,231433000691.0,104.0,PK-06,2.0,104,October Count Day,15421.5,1608.48,17029.98,10390.91,994.53,11385.44,5030.59,613.95,5644.54,1603836,167281.92,1771117.92,16662.74129,7229.56,3020.04,3167.42,1095.85,988.45,1528.65,1,0,0,1,0,0,0
ME,2018-2019,826,828,RSU 49/MSAD 49,Benton Elementary School,2314330,2314330,20501370400000.0,231433001037.0,618.0,01-06,2.0,614,October Count Day,13094.32,1271.88,14366.2,8063.73,657.93,8721.66,5030.59,613.95,5644.54,8039912.48,780934.32,8820846.8,13998.96129,5284.94,3020.04,2581.49,1095.85,855.24,1528.65,1,0,0,1,0,0,0
ME,2018-2019,826,829,RSU 49/MSAD 49,Clinton Elementary School,2314330,2314330,20501370400000.0,231433000698.0,259.0,PK-06,2.0,259,October Count Day,12925.7,1380.62,14306.32,7895.11,766.67,8661.78,5030.59,613.95,5644.54,3347756.3,357580.579999999,3705336.88,13939.08129,5104.52,3020.04,2519.91,1095.85,1037.35,1528.65,1,0,0,1,0,0,0
ME,2018-2019,826,832,RSU 49/MSAD 49,Fairfield Primary School,2314330,2314330,20501370400000.0,231433000997.0,142.0,PK-KG,1.0,145,October Count Day,13606.16,1411.64,15017.8,8575.57,797.69,9373.26,5030.59,613.95,5644.54,1972893.2,204687.8,2177581,14650.56129,5976.38,3020.04,2644.55,1095.85,752.34,1528.65,1,0,0,1,0,0,0
ME,2018-2019,826,830,RSU 49/MSAD 49,Lawrence High School,2314330,2314330,20501370400000.0,231433000695.0,646.0,09-12,4.0,646,October Count Day,13081.71,140.9,13222.6099999999,9190.23,25.94,9216.17,3891.48,114.96,4006.44,8450784.66,91021.4,8541806.05999999,12855.37129,5449.55,2003.07,2472.74,773.5,1293.88,1229.87,1,0,0,1,0,0,0
ME,2018-2019,826,831,RSU 49/MSAD 49,Lawrence Jr High School,2314330,2314330,20501370400000.0,231433000696.0,339.0,07-08,3.0,339,October Count Day,14007.02,641.41,14648.43,8976.43,27.46,9003.89,5030.59,613.95,5644.54,4748379.78,217437.99,4965817.77,14281.19129,5668.69,3020.04,2411.73,1095.85,923.48,1528.65,1,0,0,1,0,0,0
ME,2018-2019,1500,1041,RSU 50,So Aroostook School,2314806,2314806,20500210400000.0,231480600590.0,358.0,PK-12,4.0,358,October Count Day,13973.64,1010.87,14984.51,10989.22,696.82,11686.04,2984.42,314.05,3298.47,5002563.12,361891.46,5364454.58,,6655.72,1315.72,2798.18,474.44,2232.13,1508.31,1,0,0,1,0,1,1
ME,2018-2019,839,843,RSU 51/MSAD 51,Greely High School,2314240,2314240,20500370100000.0,231424000679.0,667.0,09-12,4.0,667,October Count Day,18735.69,122.289999999999,18857.98,16056.56,116.02,16172.58,2679.13,6.27,2685.4,12496705.2299999,81567.43,12578272.66,18534.41129,10418.51,1080.35,3747.82,405.65,2006.24,1199.39,1,0,0,1,0,0,0
ME,2018-2019,839,846,RSU 51/MSAD 51,Greely Middle School,2314240,2314240,20500370100000.0,231424000577.0,476.0,06-08,3.0,476,October Count Day,19112.96,409.53,19522.49,16433.83,403.26,16837.09,2679.13,6.27,2685.4,9097768.96,194936.28,9292705.24,19198.92129,11058.84,1080.35,4237.06,405.65,1541.19,1199.39,1,0,0,1,0,0,0
ME,2018-2019,839,845,RSU 51/MSAD 51,Greely Middle School 4-5,2314240,2314240,20500370100000.0,231424000682.0,318.0,04-05,2.0,318,October Count Day,15360.8599999999,214.28,15575.14,12681.73,208.01,12889.74,2679.13,6.27,2685.4,4884753.47999999,68141.04,4952894.52,15251.57129,8647.97,1080.35,3377.83,405.65,863.95,1199.39,1,0,0,1,0,0,0
ME,2018-2019,839,844,RSU 51/MSAD 51,Mabel I Wilson School,2314240,2314240,20500370100000.0,231424000681.0,614.0,PK-03,2.0,614,October Count Day,16073.6899999999,299.039999999999,16372.73,13394.56,292.77,13687.33,2679.13,6.27,2685.4,9869245.65999999,183610.559999999,10052856.2199999,16049.16129,8902.47,1080.35,3647.03,405.65,1137.83,1199.39,1,0,0,1,0,0,0
ME,2018-2019,847,848,RSU 52/MSAD 52,Greene Central School,2314160,2314160,20500170200000.0,231416000657.0,388.0,PK-06,2.0,389,October Count Day,11398.5,564.66,11963.16,8685.11,379.91,9065.02,2713.39,184.75,2898.14,4434016.5,219652.74,4653669.24,12111.50321,5924.67,1506.63,2394.65,410.61,745.7,980.89,1,0,0,1,0,0,0
ME,2018-2019,847,851,RSU 52/MSAD 52,Leavitt Area High School,2314160,2314160,20500170200000.0,231416000658.0,583.0,09-12,4.0,583,October Count Day,13715.47,162.329999999999,13877.8,10140.84,95.28,10236.12,3574.63,67.05,3641.68,7996119.01,94638.3899999999,8090757.4,14026.14321,6295.68,2133.69,2431.64,679.29,1508.8,828.7,1,0,0,1,0,0,0
ME,2018-2019,847,849,RSU 52/MSAD 52,Leeds Central School,2314160,2314160,20500170200000.0,231416000659.0,201.0,PK-06,2.0,202,October Count Day,12942.81,1139.8,14082.6099999999,10229.42,955.05,11184.47,2713.39,184.75,2898.14,2614447.62,230239.599999999,2844687.21999999,14230.95321,7270.26,1506.63,2961.96,410.61,952.25,980.89,1,0,0,1,0,0,0
ME,2018-2019,847,850,RSU 52/MSAD 52,Tripp Middle School,2314160,2314160,20500170200000.0,231416000656.0,292.0,07-08,3.0,292,October Count Day,13938.32,287.52,14225.84,11224.93,102.77,11327.7,2713.39,184.75,2898.14,4069989.44,83955.84,4153945.28,14374.18321,7582.48,1506.63,2716.74,410.61,1028.5,980.89,1,0,0,1,0,0,0
ME,2018-2019,847,852,RSU 52/MSAD 52,Turner Elementary School,2314160,2314160,20500170200000.0,231416000660.0,276.0,03-06,2.0,276,October Count Day,11975.26,404.43,12379.69,9261.87,219.68,9481.55,2713.39,184.75,2898.14,3305171.76,111622.68,3416794.44,12528.03321,6280.69,1506.63,2473.46,410.61,727.39,980.89,1,0,0,1,0,0,0
ME,2018-2019,847,853,RSU 52/MSAD 52,Turner Primary School,2314160,2314160,20500170200000.0,231416000027.0,278.0,PK-02,2.0,279,October Count Day,11333.1199999999,619,11952.1199999999,8619.73,434.25,9053.98,2713.39,184.75,2898.14,3161940.47999999,172701,3334641.47999999,12100.46321,5875.72,1506.63,2337.24,410.61,841.02,980.89,1,0,0,1,0,0,0
ME,2018-2019,854,856,RSU 53/MSAD 53,Manson Park School,2314610,2314610,20501370300000.0,231461000760.0,98.0,PK-KG,1.0,99,October Count Day,10152.75,1991.64999999999,12144.4,7131.33,1100.62,8231.95,3021.42,891.03,3912.45,1005122.25,197173.349999999,1202295.59999999,8375.506799,4936.24,2156.24,2265.41,668.2,1030.31,1088.02,1,0,0,1,0,0,0
ME,2018-2019,854,859,RSU 53/MSAD 53,SAD #53 Alternative Education,2314610,2314610,20501370300000.0,231461000620.0,4.0,07-12,4.0,7,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
ME,2018-2019,854,857,RSU 53/MSAD 53,Vickery School,2314610,2314610,20501370300000.0,231461000763.0,252.0,01-04,2.0,252,October Count Day,13075.13,891.03,13966.16,10053.71,0,10053.71,3021.42,891.03,3912.45,3294932.76,224539.56,3519472.32,10197.2668,6076.78,2156.24,2988.85,668.2,988.08,1088.02,1,0,0,1,0,0,0
ME,2018-2019,854,858,RSU 53/MSAD 53,Warsaw Middle School,2314610,2314610,20501370300000.0,231461000764.0,302.0,04-08,3.0,302,October Count Day,14407.07,891.03,15298.1,11385.65,0,11385.65,3021.42,891.03,3912.45,4350935.14,269091.06,4620026.2,11529.2068,6454.4,2156.24,3325.5,668.2,1605.75,1088.02,1,0,0,1,0,0,0
ME,2018-2019,860,869,RSU 54/MSAD 54,Bloomfield Elementary School,2314590,2314590,20501370200000.0,231459000948.0,272.0,01-03,2.0,272,October Count Day,14834.9,2252.65,17087.55,13289.38,2248.01,15537.39,1545.52,4.64,1550.16,4035092.8,612720.8,4647813.6,17091.42896,9534.43,655.96,4853.13,303.76,1149.83,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,861,RSU 54/MSAD 54,Canaan Elementary School,2314590,2314590,20501370200000.0,231459000746.0,225.0,PK-06,2.0,225,October Count Day,12590.39,1336.03,13926.42,11044.8699999999,1331.39,12376.2599999999,1545.52,4.64,1550.16,2832837.75,300606.75,3133444.5,13930.29896,7096.9,655.96,3704.48,303.76,1574.89,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,868,RSU 54/MSAD 54,Margaret Chase Smith Sch - Skowhegan,2314590,2314590,20501370200000.0,231459000751.0,207.0,04-05,2.0,207,October Count Day,11764.57,1580.24,13344.81,10219.05,1575.6,11794.65,1545.52,4.64,1550.16,2435265.99,327109.68,2762375.67,13348.68896,7014.03,655.96,3837.65,303.76,942.98,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,873,RSU 54/MSAD 54,Mill Stream Elementary School,2314590,2314590,20501370200000.0,231459023112.0,327.0,PK-06,2.0,328,October Count Day,13947.86,1824.45,15772.31,12402.34,1819.81,14222.15,1545.52,4.64,1550.16,4574898.08,598419.6,5173317.68,15776.18896,8524.97,655.96,4155.65,303.76,1541.54,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,865,RSU 54/MSAD 54,North Elementary School,2314590,2314590,20501370200000.0,231459000753.0,154.0,PK-KG,1.0,157,October Count Day,12749.39,1286.3,14035.69,11203.87,1281.66,12485.53,1545.52,4.64,1550.16,2001654.23,201949.1,2203603.33,14039.56896,6722.91,655.96,3744.05,303.76,2018.57,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,867,RSU 54/MSAD 54,Skowhegan Area High School,2314590,2314590,20501370200000.0,231459000755.0,760.0,09-12,4.0,760,October Count Day,14010.2,402.75,14412.95,12464.97,398.11,12863.08,1545.23,4.64,1549.87,10647752,306090,10953842,14416.82896,7666.46,655.81,3302.3,303.75,1894.32,590.31,1,0,0,1,0,0,0
ME,2018-2019,860,870,RSU 54/MSAD 54,Skowhegan Area Middle School,2314590,2314590,20501370200000.0,231459000756.0,496.0,06-08,3.0,496,October Count Day,12244.6199999999,529.11,12773.73,10699.0999999999,524.47,11223.5699999999,1545.52,4.64,1550.16,6073331.52,262438.56,6335770.08,12777.60896,6714.83,655.96,3317.35,303.76,1191.38,590.44,1,0,0,1,0,0,0
ME,2018-2019,860,871,RSU 54/MSAD 54,Somerset Career & Technical Center,2314590,2314590,20501370200000.0,231459000185.0,,,0.0,304,October Count Day,7722.21,348.03,8070.24,6176.98,343.39,6520.37,1545.23,4.64,1549.87,2347551.84,105801.12,2453352.96,8074.118961,3313.77,655.81,1710.11,303.75,1496.49,590.31,1,0,0,1,0,0,0
ME,2018-2019,874,879,RSU 55/MSAD 55,Sacopee Valley Elementary School,2314190,2314190,20500970400000.0,231419000995.0,293.0,PK-03,2.0,295,October Count Day,12117.26,2153,14270.26,9819.67,1386.89,11206.56,2297.58999999999,766.11,3063.7,3574591.7,635135,4209726.7,14528.9056,6575.73,1381.69,2655.13,390.51,1975.7,1291.5,1,0,0,1,0,0,0
ME,2018-2019,874,877,RSU 55/MSAD 55,Sacopee Valley High Sch,2314190,2314190,20500970400000.0,231419000667.0,308.0,09-12,4.0,308,October Count Day,14921.97,309.13,15231.0999999999,11974.37,13.21,11987.58,2947.6,295.92,3243.52,4595966.76,95212.04,4691178.8,15489.7456,7001.19,1321.34,2467.26,288.29,2519.13,1633.9,1,0,0,1,0,0,0
ME,2018-2019,874,881,RSU 55/MSAD 55,Sacopee Valley Middle School,2314190,2314190,20500970400000.0,231419001057.0,377.0,04-08,3.0,377,October Count Day,13067.26,1071.04,14138.3,10769.67,304.93,11074.6,2297.58999999999,766.11,3063.7,4926357.02,403782.079999999,5330139.1,14396.9456,6866.29,1381.69,2731.3,390.51,1477.01,1291.5,1,0,0,1,0,0,0
