state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CO,enrollmetric,pp_stloc_raw_CO,pp_fed_raw_CO,pp_total_raw_CO,pp_site_stloc_raw_CO,pp_site_fed_raw_CO,pp_site_raw_CO,pp_centshare_stloc_raw_CO,pp_centshare_fed_raw_CO,pp_centshare_raw_CO,schoolstloc_raw_CO,schoolfed_raw_CO,schooltot_raw_CO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CO,2018-2019,2700,8810,PUEBLO COUNTY 70,THE CONNECT CHARTER SCHOOL,806150,806150,6505100200000.0,80615000632,275.0,06-08,3.0,275,School Membership,6634,0,6634,6634,0,6634,0,0,0,1824350,0,1824350,6501.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,9084,PUEBLO COUNTY 70,Villa Bella Expeditionary School,806150,806150,6505100200000.0,80615006773,,KG-05,2.0,0,School Membership,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
CO,2018-2019,2700,9130,PUEBLO COUNTY 70,VINELAND ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001084,289.0,PK-05,2.0,289,School Membership,8084,599,8683,6096,313,6409,1988,286,2274,2336276,173111,2509387,8550.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,9134,PUEBLO COUNTY 70,VINELAND MIDDLE SCHOOL,806150,806150,6505100200000.0,80615001085,316.0,06-08,3.0,316,School Membership,9921,286,10207,7933,0,7933,1988,286,2274,3135036,90376,3225412,10074.2717,1,0,0,0,0,0,0
CO,2018-2019,2720,7268,RANGELY RE-4,PARKVIEW ELEMENTARY SCHOOL,806180,806180,6505200600000.0,80618001086,277.0,PK-05,2.0,277,School Membership,10979,265,11244,6323,239,6562,4656,26,4682,3041183,73405,3114588,,1,0,0,0,0,0,1
CO,2018-2019,2720,7276,RANGELY RE-4,RANGELY JUNIOR/SENIOR HIGH SCHOOL,806180,806180,6505200600000.0,80618001088,232.0,06-12,4.0,232,School Membership,13932,286,14218,9276,260,9536,4656,26,4682,3232224,66352,3298576,,1,0,0,0,0,0,1
CO,2018-2019,2865,7050,REVERE SCHOOL DISTRICT,REVERE ELEMENTARY,806000,806000,6505870200000.0,80600001020,78.0,KG-06,2.0,78,School Membership,13979,2,13981,7237,1,7238,6742,1,6742,1090362,156,1090518,13197.44118,1,0,0,0,0,0,0
CO,2018-2019,2865,7322,REVERE SCHOOL DISTRICT,REVERE JUNIOR-SENIOR HIGH SCHOOL,806000,806000,6505870200000.0,80600001021,58.0,07-12,4.0,58,School Membership,22273,814,23087,15531,813,16344,6742,1,6742,1291834,47212,1339046,22303.44118,1,0,0,0,0,0,0
CO,2018-2019,2590,7342,RIDGWAY R-2,RIDGWAY ELEMENTARY SCHOOL,806210,806210,6504600200000.0,80621001089,172.0,PK-05,2.0,172,School Membership,13194,2,13196,9039,2,9040,4155,0,4156,2269368,344,2269712,13085.58889,1,0,0,0,0,0,0
CO,2018-2019,2590,7346,RIDGWAY R-2,RIDGWAY HIGH SCHOOL,806210,806210,6504600200000.0,80621001090,100.0,09-12,4.0,100,School Membership,20128,588,20717,15973,588,16562,4155,0,4156,2012800,58800,2071700,20606.58889,1,0,0,0,0,0,0
CO,2018-2019,2590,7344,RIDGWAY R-2,RIDGWAY MIDDLE SCHOOL,806210,806210,6504600200000.0,80621006166,88.0,06-08,3.0,88,School Membership,8572,0,8572,4417,0,4417,4155,0,4156,754336,0,754336,8461.588889,1,0,0,0,0,0,0
CO,2018-2019,1180,560,ROARING FORK RE-1,BASALT ELEMENTARY SCHOOL,804260,804260,6502350100000.0,80426000582,573.0,PK-04,2.0,573,School Membership,12221,392,12613,9450,326,9775,2771,66,2837,7002633,224616,7227249,12395.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,570,ROARING FORK RE-1,BASALT HIGH SCHOOL,804260,804260,6502350100000.0,80426000584,490.0,09-12,4.0,490,School Membership,11451,280,11731,8680,214,8894,2771,66,2837,5610990,137200,5748190,11513.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,561,ROARING FORK RE-1,BASALT MIDDLE SCHOOL,804260,804260,6502350100000.0,80426000133,484.0,05-08,3.0,484,School Membership,10578,379,10958,7807,313,8120,2771,66,2837,5119752,183436,5303672,10740.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,1006,ROARING FORK RE-1,BRIDGES,804260,804260,6502350100000.0,80426001596,77.0,09-12,4.0,77,School Membership,15379,125,15504,12608,59,12667,2771,66,2837,1184183,9625,1193808,15286.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,429,ROARING FORK RE-1,Carbondale Community Charter School,804260,804260,6502350100000.0,80426001505,135.0,KG-08,3.0,135,School Membership,NRD,NRD,12135,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1638225,11917.04537,1,0,0,0,0,1,0
CO,2018-2019,1180,1296,ROARING FORK RE-1,CARBONDALE MIDDLE SCHOOL,804260,804260,6502350100000.0,80426000586,356.0,05-08,3.0,356,School Membership,11075,743,11818,8304,677,8981,2771,66,2837,3942700,264508,4207208,11600.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,2063,ROARING FORK RE-1,CRYSTAL RIVER ELEMENTARY SCHOOL,804260,804260,6502350100000.0,80426001540,434.0,PK-04,2.0,434,School Membership,13222,780,14003,10451,714,11165,2771,66,2837,5738348,338520,6077302,13785.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,3460,ROARING FORK RE-1,GLENWOOD SPRINGS ELEMENTARY SCHOOL,804260,804260,6502350100000.0,80426000589,519.0,PK-05,2.0,519,School Membership,12730,745,13475,9959,679,10637,2771,66,2837,6606870,386655,6993525,13257.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,3468,ROARING FORK RE-1,GLENWOOD SPRINGS HIGH SCHOOL,804260,804260,6502350100000.0,80426000588,988.0,09-12,4.0,988,School Membership,11103,282,11385,8332,216,8548,2771,66,2837,10969764,278616,11248380,11167.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,3464,ROARING FORK RE-1,GLENWOOD SPRINGS MIDDLE SCHOOL,804260,804260,6502350100000.0,80426000587,462.0,06-08,3.0,462,School Membership,10673,526,11200,7902,460,8362,2771,66,2837,4930926,243012,5174400,10982.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,7298,ROARING FORK RE-1,RIVERVIEW SCHOOL,804260,804260,6502350100000.0,80426006715,405.0,PK-08,3.0,405,School Membership,12981,378,13359,10210,312,10522,2771,66,2837,5257305,153090,5410395,13141.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,7422,ROARING FORK RE-1,ROARING FORK HIGH SCHOOL,804260,804260,6502350100000.0,80426000590,374.0,09-12,4.0,374,School Membership,12902,354,13256,10131,288,10419,2771,66,2837,4825348,132396,4957744,13038.04537,1,0,0,0,0,0,0
CO,2018-2019,1180,8038,ROARING FORK RE-1,SOPRIS ELEMENTARY SCHOOL,804260,804260,6502350100000.0,80426001597,390.0,PK-05,2.0,390,School Membership,11862,957,12819,9091,891,9982,2771,66,2837,4626180,373230,4999410,12601.04537,1,0,0,0,0,0,0
CO,2018-2019,2530,5114,ROCKY FORD R-2,JEFFERSON INTERMEDIATE SCHOOL,806270,806270,6504550300000.0,80627001101,251.0,03-06,2.0,251,School Membership,9614,927,10542,5162,888,6050,4452,39,4492,2413114,232677,2646042,10404.54319,1,0,0,0,0,0,0
CO,2018-2019,2530,7442,ROCKY FORD R-2,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,806270,806270,6504550300000.0,80627001103,318.0,07-12,4.0,318,School Membership,11958,732,12690,7506,693,8198,4452,39,4492,3802644,232776,4035420,12552.54319,1,0,0,0,0,0,0
CO,2018-2019,2530,9264,ROCKY FORD R-2,WASHINGTON PRIMARY SCHOOL,806270,806270,6504550300000.0,80627001104,195.0,PK-02,2.0,195,School Membership,10673,975,11649,6221,936,7157,4452,39,4492,2081235,190125,2271555,11511.54319,1,0,0,0,0,0,0
CO,2018-2019,500,1554,SALIDA R-32,CREST ACADEMY,806330,806330,6500801200000.0,80633006500,34.0,05-08,3.0,34,School Membership,14107,1466,15572,9222,0,9222,4885,1466,6351,479638,49844,529448,15287.96759,1,0,0,0,0,0,0
CO,2018-2019,500,4085,SALIDA R-32,HORIZONS EXPLORATORY ACADEMY,806330,806330,6500801200000.0,80633006413,30.0,09-12,4.0,30,School Membership,12584,2295,14879,7699,829,8528,4885,1466,6351,377520,68850,446370,14594.96759,1,0,0,0,0,0,0
CO,2018-2019,500,5268,SALIDA R-32,LONGFELLOW ELEMENTARY SCHOOL,806330,806330,6500801200000.0,80633001108,416.0,KG-04,2.0,416,School Membership,10991,1581,12572,6106,115,6221,4885,1466,6351,4572256,657696,5229952,12287.96759,1,0,0,0,0,0,0
CO,2018-2019,500,7643,SALIDA R-32,SALIDA EARLY CHILDHOOD CENTER,806330,806330,6500801200000.0,80633006501,61.0,PK-PK,1.0,61,School Membership,12827,10640,23467,7942,9174,17116,4885,1466,6351,782447,649040,1431487,23182.96759,1,0,0,0,0,0,0
CO,2018-2019,500,7568,SALIDA R-32,SALIDA HIGH SCHOOL,806330,806330,6500801200000.0,80633001109,378.0,09-12,4.0,378,School Membership,10513,1509,12022,5628,43,5672,4885,1466,6351,3973914,570402,4544316,11737.96759,1,0,0,0,0,0,0
CO,2018-2019,500,4680,SALIDA R-32,SALIDA MIDDLE SCHOOL,806330,806330,6500801200000.0,80633001107,346.0,05-08,3.0,346,School Membership,10552,1717,12268,5667,251,5918,4885,1466,6351,3650992,594082,4244728,11983.96759,1,0,0,0,0,0,0
CO,2018-2019,9050,8121,San Juan boces,Southwest Colorado eSchool,899300,899300,6503460100000.0,89930006497,50.0,06-12,4.0,50,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
CO,2018-2019,560,7612,SANFORD 6J,SANFORD ELEMENTARY SCHOOL,806390,806390,6501101500000.0,80639001113,210.0,PK-06,2.0,210,School Membership,9797,581,10378,7199,581,7780,2598,0,2598,2057370,122010,2179380,10241.11204,1,0,0,0,0,0,0
CO,2018-2019,560,7616,SANFORD 6J,SANFORD JUNIOR/SENIOR HIGH SCHOOL,806390,806390,6501101500000.0,80639001114,147.0,07-12,4.0,147,School Membership,12162,25,12187,9564,25,9589,2598,0,2598,1787814,3675,1791489,12050.11204,1,0,0,0,0,0,0
CO,2018-2019,110,7626,SANGRE DE CRISTO RE-22J,SANGRE DE CRISTO ELEMENTARY SCHOOL,806420,806420,6500200600000.0,80642001115,154.0,PK-05,2.0,154,School Membership,11034,870,11904,6193,766,6959,4841,104,4945,1699236,133980,1833216,11825.09677,1,0,0,0,0,0,0
CO,2018-2019,110,7630,SANGRE DE CRISTO RE-22J,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,806420,806420,6500200600000.0,80642001116,156.0,06-12,4.0,156,School Membership,13558,341,13899,8717,237,8954,4841,104,4945,2115048,53196,2168244,13820.09677,1,0,0,0,0,0,0
CO,2018-2019,2750,7660,SARGENT RE-33J,SARGENT ELEMENTARY SCHOOL,806450,806450,6505300400000.0,80645001117,189.0,KG-06,2.0,189,School Membership,10622,495,11117,6436,495,6931,4186,0,4186,2007558,93555,2101113,11088.99712,1,0,0,0,0,0,0
CO,2018-2019,2750,7668,SARGENT RE-33J,SARGENT JUNIOR HIGH SCHOOL,806450,806450,6505300400000.0,80645002015,51.0,07-08,3.0,51,School Membership,9446,0,9446,5260,0,5260,4186,0,4186,481746,0,481746,9417.997118,1,0,0,0,0,0,0
CO,2018-2019,2750,7664,SARGENT RE-33J,SARGENT SENIOR HIGH SCHOOL,806450,806450,6505300400000.0,80645001118,107.0,09-12,4.0,107,School Membership,16334,159,16494,12148,159,12308,4186,0,4186,1747738,17013,1764858,16465.99712,1,0,0,0,0,0,0
CO,2018-2019,40,9801,SCHOOL DISTRICT 27J,ADAMS YOUTH SERVICE CENTER,802580,802580,6500100400000.0,80258006343,29.0,04-12,4.0,29,School Membership,19793,90,19884,17015,0,17015,2778,90,2868,573997,2610,576636,20067.89334,1,0,0,0,0,0,0
CO,2018-2019,40,700,SCHOOL DISTRICT 27J,Belle Creek Charter School,802580,802580,6500100400000.0,80258001948,685.0,KG-08,3.0,685,School Membership,NRD,NRD,7726,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,5292310,7909.893339,1,0,0,0,0,1,0
CO,2018-2019,40,1560,SCHOOL DISTRICT 27J,BOLT ACADEMY,802580,802580,6500100400000.0,80258006575,61.0,09-12,4.0,61,School Membership,13037,90,13127,10259,0,10259,2778,90,2868,795257,5490,800747,13310.89334,1,0,0,0,0,0,0
CO,2018-2019,40,1013,SCHOOL DISTRICT 27J,BRANTNER ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258006549,647.0,PK-05,2.0,647,School Membership,8158,279,8437,5380,189,5569,2778,90,2868,5278226,180513,5458739,8620.893339,1,0,0,0,0,0,0
CO,2018-2019,40,1021,SCHOOL DISTRICT 27J,BRIGHTON HERITAGE ACADEMY,802580,802580,6500100400000.0,80258000729,209.0,06-12,4.0,209,School Membership,11028,153,11182,8250,63,8313,2778,90,2868,2304852,31977,2337038,11365.89334,1,0,0,0,0,0,0
CO,2018-2019,40,1022,SCHOOL DISTRICT 27J,BRIGHTON HIGH SCHOOL,802580,802580,6500100400000.0,80258000144,1815.0,09-12,4.0,1815,School Membership,8700,207,8907,5922,117,6039,2778,90,2868,15790500,375705,16166205,9090.893339,1,0,0,0,0,0,0
CO,2018-2019,40,1052,SCHOOL DISTRICT 27J,BROMLEY EAST CHARTER SCHOOL,802580,802580,6500100400000.0,80258001729,1241.0,PK-08,3.0,1241,School Membership,8412,128,8539,8412,128,8539,0,0,0,10439292,158848,10596899,8722.893339,1,0,0,0,0,0,0
CO,2018-2019,40,2399,SCHOOL DISTRICT 27J,EAGLE RIDGE ACADEMY,802580,802580,6500100400000.0,80258006474,524.0,09-12,4.0,524,School Membership,5756,40,5795,5756,40,5795,0,0,0,3016144,20960,3036580,5978.893339,1,0,0,0,0,1,0
CO,2018-2019,40,2945,SCHOOL DISTRICT 27J,FOUNDATIONS ACADEMY,802580,802580,6500100400000.0,80258006465,754.0,KG-08,3.0,754,School Membership,8073,124,8197,8073,124,8197,0,0,0,6087042,93496,6180538,8380.893339,1,0,0,0,0,0,0
CO,2018-2019,40,3900,SCHOOL DISTRICT 27J,HENDERSON ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258000146,369.0,PK-05,2.0,369,School Membership,10408,523,10931,7630,433,8063,2778,90,2868,3840552,192987,4033539,11114.89334,1,0,0,0,0,0,0
CO,2018-2019,40,8032,SCHOOL DISTRICT 27J,JOHN W THIMMIG ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258001822,636.0,PK-05,2.0,636,School Membership,8931,235,9166,6153,145,6298,2778,90,2868,5680116,149460,5829576,9349.893339,1,0,0,0,0,0,0
CO,2018-2019,40,4950,SCHOOL DISTRICT 27J,Landmark Academy at Reunion,802580,802580,6500100400000.0,80258006325,747.0,KG-08,3.0,747,School Membership,NRD,NRD,8247,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,6160509,8430.893339,1,0,0,0,0,1,0
CO,2018-2019,40,5615,SCHOOL DISTRICT 27J,MARY E PENNOCK ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258001949,640.0,PK-05,2.0,640,School Membership,8761,179,8940,5983,89,6072,2778,90,2868,5607040,114560,5721600,9123.893339,1,0,0,0,0,0,0
CO,2018-2019,40,6294,SCHOOL DISTRICT 27J,NORTH ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258000148,306.0,PK-05,2.0,306,School Membership,11365,891,12256,8587,801,9388,2778,90,2868,3477690,272646,3750336,12439.89334,1,0,0,0,0,0,0
CO,2018-2019,40,6395,SCHOOL DISTRICT 27J,NORTHEAST ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258000149,577.0,PK-06,2.0,577,School Membership,10300,665,10966,7522,575,8097,2778,90,2868,5943100,383705,6327382,11149.89334,1,0,0,0,0,0,0
CO,2018-2019,40,6702,SCHOOL DISTRICT 27J,OTHO E STUART MIDDLE SCHOOL,802580,802580,6500100400000.0,80258006420,768.0,06-08,3.0,768,School Membership,8329,250,8579,5551,160,5711,2778,90,2868,6396672,192000,6588672,8762.893339,1,0,0,0,0,0,0
CO,2018-2019,40,6638,SCHOOL DISTRICT 27J,OVERLAND TRAIL MIDDLE SCHOOL,802580,802580,6500100400000.0,80258001377,621.0,06-08,3.0,621,School Membership,8984,321,9306,6206,231,6437,2778,90,2868,5579064,199341,5779026,9489.893339,1,0,0,0,0,0,0
CO,2018-2019,40,7129,SCHOOL DISTRICT 27J,PRAIRIE VIEW HIGH SCHOOL,802580,802580,6500100400000.0,80258002003,1909.0,09-12,4.0,1909,School Membership,8734,229,8964,5956,139,6095,2778,90,2868,16673206,437161,17112276,9147.893339,1,0,0,0,0,0,0
CO,2018-2019,40,7131,SCHOOL DISTRICT 27J,PRAIRIE VIEW MIDDLE SCHOOL,802580,802580,6500100400000.0,80258006362,609.0,06-08,3.0,609,School Membership,8533,410,8943,5755,320,6075,2778,90,2868,5196597,249690,5446287,9126.893339,1,0,0,0,0,0,0
CO,2018-2019,40,7318,SCHOOL DISTRICT 27J,REUNION ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258006718,640.0,PK-05,2.0,640,School Membership,5720,65,5785,5720,65,5785,0,0,0,3660800,41600,3702400,5968.893339,1,0,0,0,0,1,0
CO,2018-2019,40,7340,SCHOOL DISTRICT 27J,RIVERDALE RIDGE HIGH SCHOOL,802580,802580,6500100400000.0,80258006738,543.0,09-11,4.0,543,School Membership,11040,199,11240,8262,109,8371,2778,90,2868,5994720,108057,6103320,11423.89334,1,0,0,0,0,0,0
CO,2018-2019,40,7351,SCHOOL DISTRICT 27J,RODGER QUIST MIDDLE SCHOOL,802580,802580,6500100400000.0,80258006753,668.0,06-08,3.0,668,School Membership,7264,106,7371,4486,16,4502,2778,90,2868,4852352,70808,4923828,7554.893339,1,0,0,0,0,0,0
CO,2018-2019,40,7725,SCHOOL DISTRICT 27J,SD 27J PRESCHOOL AT THE BRIGHTON LRC,802580,802580,6500100400000.0,80258006377,53.0,PK-PK,1.0,53,School Membership,20137,284,20422,17359,194,17554,2778,90,2868,1067261,15052,1082366,20605.89334,1,0,0,0,0,0,0
CO,2018-2019,40,7714,SCHOOL DISTRICT 27J,SECOND CREEK ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258001950,654.0,PK-05,2.0,654,School Membership,8899,178,9078,6121,88,6209,2778,90,2868,5819946,116412,5937012,9261.893339,1,0,0,0,0,0,0
CO,2018-2019,40,8060,SCHOOL DISTRICT 27J,SOUTH ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258000150,478.0,PK-05,2.0,478,School Membership,9506,871,10378,6728,781,7509,2778,90,2868,4543868,416338,4960684,10561.89334,1,0,0,0,0,0,0
CO,2018-2019,40,8130,SCHOOL DISTRICT 27J,SOUTHEAST ELEMENTARY SCHOOL,802580,802580,6500100400000.0,80258000151,482.0,PK-05,2.0,482,School Membership,10220,608,10828,7442,518,7960,2778,90,2868,4926040,293056,5219096,11011.89334,1,0,0,0,0,0,0
CO,2018-2019,40,8820,SCHOOL DISTRICT 27J,TURNBERRY ELEMENTARY,802580,802580,6500100400000.0,80258006401,738.0,PK-05,2.0,738,School Membership,8364,237,8601,5586,147,5733,2778,90,2868,6172632,174906,6347538,8784.893339,1,0,0,0,0,0,0
CO,2018-2019,40,9230,SCHOOL DISTRICT 27J,VIKAN MIDDLE SCHOOL,802580,802580,6500100400000.0,80258000152,609.0,06-08,3.0,609,School Membership,3591,228,3820,813,138,951,2778,90,2868,2186919,138852,2326380,4003.893339,1,0,0,0,0,1,0
CO,2018-2019,40,9426,SCHOOL DISTRICT 27J,WEST RIDGE ELEMENTARY,802580,802580,6500100400000.0,80258006326,728.0,PK-05,2.0,728,School Membership,9140,219,9359,6362,129,6491,2778,90,2868,6653920,159432,6813352,9542.893339,1,0,0,0,0,0,0
CO,2018-2019,123,3054,SHERIDAN 2,ALICE TERRY ELEMENTARY SCHOOL,806540,806540,6500301400000.0,80654001132,225.0,KG-02,2.0,225,School Membership,14134,2155,16290,9196,1059,10255,4938,1096,6034,3180150,484875,3665250,16115.31831,1,0,0,0,0,0,0
CO,2018-2019,123,7843,SHERIDAN 2,EARLY CHILDHOOD EDUCATION CENTER,806540,806540,6500301400000.0,80654000032,172.0,PK-PK,1.0,172,School Membership,8630,8109,16740,3692,7013,10705,4938,1096,6034,1484360,1394748,2879280,16565.31831,1,0,0,0,0,1,0
CO,2018-2019,123,7837,SHERIDAN 2,FORT LOGAN NORTHGATE,806540,806540,6500301400000.0,80654001135,573.0,03-08,3.0,573,School Membership,12184,1695,13880,7246,599,7846,4938,1096,6034,6981432,971235,7953240,13705.31831,1,0,0,0,0,0,0
CO,2018-2019,123,7842,SHERIDAN 2,SHERIDAN HIGH SCHOOL,806540,806540,6500301400000.0,80654001134,348.0,09-12,4.0,348,School Membership,13471,1895,15366,8533,799,9332,4938,1096,6034,4687908,659460,5347368,15191.31831,1,0,0,0,0,0,0
CO,2018-2019,123,8123,SHERIDAN 2,SOAR ACADEMY,806540,806540,6500301400000.0,80654006565,102.0,06-12,4.0,102,School Membership,11505,2200,13705,6567,1104,7671,4938,1096,6034,1173510,224400,1397910,13530.31831,1,0,0,0,0,0,0
CO,2018-2019,740,7880,SIERRA GRANDE R-30,SIERRA GRANDE K-12 SCHOOL,804140,804140,6501201200000.0,80414000572,293.0,PK-12,4.0,293,School Membership,12985,1041,14025,7294,853,8147,5691,188,5879,3804605,305013,4109325,13802.04778,1,0,0,0,0,0,0
CO,2018-2019,2820,7900,SILVERTON 1,SILVERTON ELEMENTARY SCHOOL,806570,806570,6505600100000.0,80657001136,33.0,PK-05,2.0,33,School Membership,21508,868,22377,5810,224,6035,15698,644,16342,709764,28644,738441,22513.73913,1,0,0,0,0,1,0
CO,2018-2019,2820,7904,SILVERTON 1,SILVERTON HIGH SCHOOL,806570,806570,6505600100000.0,80657001137,18.0,09-12,4.0,18,School Membership,23773,644,24417,8075,0,8075,15698,644,16342,427914,11592,439506,24553.73913,1,0,0,0,0,0,0
CO,2018-2019,2820,7902,SILVERTON 1,SILVERTON MIDDLE SCHOOL,806570,806570,6505600100000.0,80657001985,18.0,06-08,3.0,18,School Membership,25557,644,26201,9859,0,9859,15698,644,16342,460026,11592,471618,26337.73913,1,0,0,0,0,0,0
CO,2018-2019,580,252,SOUTH CONEJOS RE-10,ANTONITO HIGH SCHOOL,802130,802130,6501150200000.0,80213000035,45.0,09-12,4.0,45,School Membership,18877,1234,20111,9632,271,9902,9245,963,10209,849465,55530,904995,19878.2994,1,0,0,0,0,0,0
CO,2018-2019,580,250,SOUTH CONEJOS RE-10,ANTONITO MIDDLE SCHOOL,802130,802130,6501150200000.0,80213001464,22.0,07-08,3.0,22,School Membership,14366,1936,16303,5121,973,6094,9245,963,10209,316052,42592,358666,16070.2994,1,0,0,0,0,0,0
CO,2018-2019,580,248,SOUTH CONEJOS RE-10,GUADALUPE ELEMENTARY SCHOOL,802130,802130,6501150200000.0,80213000033,88.0,PK-06,2.0,100,School Membership,14849,1433,16282,5604,470,6074,9245,963,10209,1484900,143300,1628200,16049.2994,1,0,0,0,0,0,0
CO,2018-2019,2780,8050,SOUTH ROUTT RE 3,SOROCO HIGH SCHOOL,805910,805910,6505401800000.0,80591001014,111.0,09-12,4.0,111,School Membership,19475,138,19613,10107,110,10218,9368,28,9395,2161725,15318,2177043,19342.3526,1,0,0,0,0,0,0
CO,2018-2019,2780,8048,SOUTH ROUTT RE 3,SOROCO MIDDLE SCHOOL,805910,805910,6505401800000.0,80591001013,67.0,06-08,3.0,67,School Membership,15020,28,15047,5652,0,5652,9368,28,9395,1006340,1876,1008149,14776.3526,1,0,0,0,0,0,0
CO,2018-2019,2780,8119,SOUTH ROUTT RE 3,SOROCO PRESCHOOL AT YAMPA,805910,805910,6505401800000.0,80591001910,35.0,PK-PK,1.0,35,School Membership,16752,242,16993,7384,214,7598,9368,28,9395,586320,8470,594755,16722.3526,1,0,0,0,0,0,0
CO,2018-2019,2780,8120,SOUTH ROUTT RE 3,SOUTH ROUTT ELEMENTARY SCHOOL,805910,805910,6505401800000.0,80591001015,133.0,KG-05,2.0,133,School Membership,16549,961,17509,7181,933,8114,9368,28,9395,2201017,127813,2328697,17238.3526,1,0,0,0,0,0,0
CO,2018-2019,250,8160,SPRINGFIELD RE-4,SPRINGFIELD ELEMENTARY SCHOOL,806630,806630,6500550300000.0,80663001141,217.0,PK-05,2.0,217,School Membership,9369,685,10055,5111,651,5763,4258,34,4293,2033073,148645,2181935,10021.85397,1,0,0,0,0,0,0
CO,2018-2019,250,8168,SPRINGFIELD RE-4,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,806630,806630,6500550300000.0,80663001142,98.0,06-12,4.0,98,School Membership,13888,208,14097,9630,174,9804,4258,34,4293,1361024,20384,1381506,14063.85397,1,0,0,0,0,0,0
CO,2018-2019,470,61,ST VRAIN VALLEY RE 1J,ALPINE ELEMENTARY SCHOOL,805370,805370,6500750200000.0,80537001832,514.0,PK-05,2.0,514,School Membership,10550,561,11111,6172,270,6443,4378,291,4668,5422700,288354,5711054,10337.31337,1,0,0,0,0,0,0
CO,2018-2019,470,226,ST VRAIN VALLEY RE 1J,ALTONA MIDDLE SCHOOL,805370,805370,6500750200000.0,80537001886,826.0,06-08,3.0,826,School Membership,10682,583,11264,6304,292,6595,4378,291,4668,8823332,481558,9304064,10490.31337,1,0,0,0,0,0,0
CO,2018-2019,470,120,ST VRAIN VALLEY RE 1J,APEX HOME SCHOOL ENRICHMENT PROGRAM,805370,805370,6500750200000.0,80537006539,724.0,KG-12,4.0,724,School Membership,7665,291,7955,3287,0,3287,4378,291,4668,5549460,210684,5759420,7181.313367,1,0,0,0,0,0,0
CO,2018-2019,470,71,ST VRAIN VALLEY RE 1J,Aspen Ridge Preparatory School,805370,805370,6500750200000.0,80537006530,402.0,KG-08,3.0,402,School Membership,NRD,NRD,9323,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,3747846,8549.313367,1,0,0,0,0,1,0
CO,2018-2019,470,875,ST VRAIN VALLEY RE 1J,BLACK ROCK ELEMENTARY,805370,805370,6500750200000.0,80537006409,575.0,PK-05,2.0,575,School Membership,11675,472,12147,7297,181,7478,4378,291,4668,6713125,271400,6984525,11373.31337,1,0,0,0,0,0,0
CO,2018-2019,470,878,ST VRAIN VALLEY RE 1J,BLUE MOUNTAIN ELEMENTARY,805370,805370,6500750200000.0,80537006381,588.0,PK-05,2.0,588,School Membership,10474,664,11138,6096,373,6470,4378,291,4668,6158712,390432,6549144,10364.31337,1,0,0,0,0,0,0
CO,2018-2019,470,1148,ST VRAIN VALLEY RE 1J,BURLINGTON ELEMENTARY SCHOOL,805370,805370,6500750200000.0,80537000896,446.0,PK-05,2.0,446,School Membership,10867,662,11529,6489,371,6860,4378,291,4668,4846682,295252,5141934,10755.31337,1,0,0,0,0,0,0
CO,2018-2019,470,1284,ST VRAIN VALLEY RE 1J,CARBON VALLEY ACADEMY,805370,805370,6500750200000.0,80537001887,252.0,PK-08,3.0,252,School Membership,9165,0,9165,9165,0,9165,0,0,0,2309580,0,2309580,8391.313367,1,0,0,0,0,0,0
