state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NM,enrollmetric,pp_stloc_raw_NM,pp_fed_raw_NM,pp_total_raw_NM,pp_site_stloc_raw_NM,pp_site_fed_raw_NM,pp_site_raw_NM,pp_centshare_stloc_raw_NM,pp_centshare_fed_raw_NM,pp_centshare_raw_NM,schoolstloc_raw_NM,schoolfed_raw_NM,schooltot_raw_NM,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NM,2018-2019,61,61024,Bernallio,COCHITI MIDDLE,3500210,3500210,32502300100000.0,350021000727.0,69.0,06-08,3.0,69,First Reporting Period MEM,10651.362319,2338.1014496,12989.46377,7579.246377,1613.724638,9192.971014,3072.115942,724.3768116,3796.492754,734944.000011,161329.0000224,896273.00013,14471.22287,0,0,0,0,0,0,0
NM,2018-2019,61,61127,Bernallio,PLACITAS ELEMENTARY,3500210,3500210,32502300100000.0,350021000151.0,127.0,PK-05,2.0,127,First Reporting Period MEM,10806.110236,1290.7322835,12096.84252,7729.070866,710.6929134,8439.76378,3077.03937,580.0393701,3657.07874,1372375.999972,163923.0000045,1536299.00004,13578.60162,0,0,0,0,0,0,0
NM,2018-2019,61,61151,Bernallio,SANTO DOMINGO ELEMENTARY,3500210,3500210,32502300100000.0,350021000153.0,239.0,PK-05,2.0,239,First Reporting Period MEM,10373.811716,1208.1715481,11581.98326,6867.150628,552.1589958,7419.309623,3506.661088,656.0125523,4162.67364,2479341.000124,288752.9999959,2768093.99914,13063.74236,0,0,0,0,0,0,0
NM,2018-2019,61,61028,Bernallio,SANTO DOMINGO MIDDLE,3500210,3500210,32502300100000.0,350021000154.0,81.0,06-08,3.0,81,First Reporting Period MEM,7649.049383,3862.1851848,11511.23457,4323.765432,3221.098765,7544.864198,3325.283951,641.0864198,3966.37037,619573.000023,312836.9999688,932410.00017,12992.99367,0,0,0,0,0,0,0
NM,2018-2019,61,61140,Bernallio,WD CARROLL ELEMENTARY,3500210,3500210,32502300100000.0,350021000728.0,324.0,PK-02,2.0,324,First Reporting Period MEM,10274.503087,1675.574074,11950.07716,6988.240741,977.0216049,7965.262346,3286.262346,698.5524691,3984.814815,3328939.00018799,542885.999976,3871824.99984,13431.83626,0,0,0,0,0,0,0
NM,2018-2019,66,66025,Bloomfield,Blanco Elementary,3500240,3500240,32502400200000.0,350024000155.0,199.0,01-06,2.0,199,First Reporting Period MEM,9270.93648241206,1579.81834170854,10850.7548241206,6518.08296482412,942.881909547738,7460.96487437185,2752.85351758793,636.936432160804,3389.78994974874,1844916.36,314383.85,2159300.21,11490.35028,0,0,0,0,0,0,0
NM,2018-2019,66,66030,Bloomfield,Bloomfield Early Childhood Center,3500240,3500240,32502400200000.0,350024000609.0,312.0,PK-KG,1.0,230,First Reporting Period MEM,13216.8766521739,1389.46695652173,14606.3436086956,10384.5132608695,511.586826086956,10896.1000869565,2832.36339130434,877.880130434782,3710.24352173913,3039881.63,319577.4,3359459.03,15245.93906,0,0,0,0,0,1,0
NM,2018-2019,66,66026,Bloomfield,Bloomfield High School,3500240,3500240,32502400200000.0,350024000156.0,716.0,09-12,4.0,716,First Reporting Period MEM,9129.32589385475,714.954343575419,9844.28023743016,6869.59269553072,234.833938547486,7104.42663407821,2259.73319832402,480.120405027933,2739.85360335195,6536597.34,511907.31,7048504.65,10483.87569,0,0,0,0,0,0,0
NM,2018-2019,66,66033,Bloomfield,Central Primary,3500240,3500240,32502400200000.0,350024000157.0,496.0,01-03,2.0,496,First Reporting Period MEM,8161.18808467742,1484.95875,9646.14683467742,5708.44600806451,780.54691532258,6488.99292338709,2452.7420766129,704.411834677419,3157.15391129032,4047949.29,736539.54,4784488.83,10285.74229,0,0,0,0,0,0,0
NM,2018-2019,66,66001,Bloomfield,Charley Y Brown,3500240,3500240,32502400200000.0,350024000771.0,92.0,09-12,4.0,92,First Reporting Period MEM,7662.69010869565,503.108478260869,8165.79858695652,5377.81423913043,116.138804347826,5493.95304347826,2284.87586956521,386.969673913043,2671.84554347826,704967.489999999,46285.9799999999,751253.47,8805.39404,0,0,0,0,0,0,0
NM,2018-2019,66,66095,Bloomfield,Mesa Alta Jr. High,3500240,3500240,32502400200000.0,350024000158.0,413.0,07-08,3.0,413,First Reporting Period MEM,8360.42082324455,1084.09443099273,9444.51525423728,5912.57191283293,565.358765133171,6477.9306779661,2447.84891041162,518.735665859564,2966.58457627118,3452853.8,447731,3900584.79999999,10084.11071,0,0,0,0,0,0,0
NM,2018-2019,66,66125,Bloomfield,Naaba Ani,3500240,3500240,32502400200000.0,350024000651.0,534.0,04-06,2.0,534,First Reporting Period MEM,7417.45646067415,1254.54048689138,8671.99694756554,4888.458164794,573.642996254681,5462.10116104868,2528.99829588015,680.897490636704,3209.89578651685,3960921.75,669924.619999999,4630846.37,9311.5924,0,0,0,0,0,0,0
NM,2018-2019,40,40033,Capitan,Capitan Elementary School,3500270,3500270,32501400100000.0,350027000160.0,210.0,PK-05,2.0,210,First Reporting Period MEM,20752.7852380952,2438.00857142857,11595.3969047619,10376.3926190476,1219.00428571428,11595.3969047619,10376.3926190476,1219.00428571428,11595.3969047619,4358084.9,511981.8,2435033.35,11602.04412,0,0,0,0,0,1,0
NM,2018-2019,40,40034,Capitan,Capitan High School,3500270,3500270,32501400100000.0,350027000161.0,171.0,09-12,4.0,171,First Reporting Period MEM,24138.4377777777,1609.81461988304,12874.1261988304,12069.2188888888,804.90730994152,12874.1261988304,12069.2188888888,804.90730994152,12874.1261988304,4127672.86,275278.3,2201475.58,12880.77342,0,0,0,0,0,1,0
NM,2018-2019,40,40036,Capitan,Capitan Middle School,3500270,3500270,32501400100000.0,350027000544.0,119.0,06-08,3.0,119,First Reporting Period MEM,19006.0236974789,3164.85798319327,11085.4408403361,9503.01184873949,1582.42899159663,11085.4408403361,9503.01184873949,1582.42899159663,11085.4408403361,2261716.82,376618.1,1319167.46,11092.08806,0,0,0,0,0,1,0
NM,2018-2019,20,20018,Carlsbad,ALTA VISTA,3500300,3500300,32500800200000.0,350030000162.0,499.0,06-06,2.0,499,First Reporting Period MEM,9223.88,373.55,9597.43,6884.67,210.37,7095.04,2339.21,163.18,2502.39,4602716.12,186401.45,4789117.57,9900.823773,0,0,0,0,0,0,0
NM,2018-2019,20,20035,Carlsbad,CECHS,3500300,3500300,32500800200000.0,350030001109.0,227.0,09-12,4.0,227,First Reporting Period MEM,8149.87,350.27,8500.14,5810.66,187.09,5997.75,2339.21,163.18,2502.39,1850020.49,79511.29,1929531.77999999,8803.533773,0,0,0,0,0,0,0
NM,2018-2019,20,20034,Carlsbad,CHS,3500300,3500300,32500800200000.0,350030000163.0,1590.0,09-12,4.0,1590,First Reporting Period MEM,9941.16,442.07,10383.23,7601.95,278.89,7880.84,2339.21,163.18,2502.39,15806444.4,702891.3,16509335.7,10686.62377,0,0,0,0,0,0,0
NM,2018-2019,20,20038,Carlsbad,CRAFT,3500300,3500300,32500800200000.0,350030000463.0,190.0,01-05,2.0,190,First Reporting Period MEM,9320.71,1430.96,10751.67,6981.5,1267.78,8249.28,2339.21,163.18,2502.39,1770934.9,271882.4,2042817.3,11055.06377,0,0,0,0,0,0,0
NM,2018-2019,20,20160,Carlsbad,DESERT WILLOW,3500300,3500300,32500800200000.0,350030001118.0,677.0,01-05,2.0,677,First Reporting Period MEM,7874.23,925.849999999999,8800.08,5535.02,762.67,6297.69,2339.21,163.18,2502.39,5330853.71,626800.45,5957654.16,9103.473773,0,0,0,0,0,0,0
NM,2018-2019,20,20047,Carlsbad,ECEC,3500300,3500300,32500800200000.0,350030000166.0,612.0,PK-KG,1.0,612,First Reporting Period MEM,9541.26,853.349999999999,10394.61,7202.05,690.17,7892.22,2339.21,163.18,2502.39,5839251.12,522250.199999999,6361501.32,10698.00377,0,0,0,0,0,0,0
NM,2018-2019,20,20058,Carlsbad,HILLCREST PRESCHOOL,3500300,3500300,32500800200000.0,350030001148.0,313.0,PK-PK,1.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,20,20001,Carlsbad,JEFFERSON MONTESSORI ACADEMY,3500300,3500300,32500800200000.0,350030000859.0,234.0,KG-12,4.0,234,First Reporting Period MEM,8354.26,243.43,8597.69,8354.26,243.43,8597.69,0,0,0,1954896.84,56962.62,2011859.46,8901.083773,0,0,0,0,0,0,0
NM,2018-2019,20,20144,Carlsbad,JS SMITH,3500300,3500300,32500800200000.0,350030000174.0,371.0,01-05,2.0,371,First Reporting Period MEM,8445.75,1243.98,9689.73,6106.54,1080.8,7187.34,2339.21,163.18,2502.39,3133373.25,461516.58,3594889.82999999,9993.123773,0,0,0,0,0,0,0
NM,2018-2019,20,20100,Carlsbad,MONTERREY,3500300,3500300,32500800200000.0,350030000170.0,355.0,01-05,2.0,355,First Reporting Period MEM,8374.42,657.74,9032.16,6035.21,494.56,6529.77,2339.21,163.18,2502.39,2972919.1,233497.7,3206416.8,9335.553773,0,0,0,0,0,0,0
NM,2018-2019,20,20161,Carlsbad,OCOTILLO,3500300,3500300,32500800200000.0,350030001123.0,696.0,01-05,2.0,696,First Reporting Period MEM,8145.4,307.909999999999,8453.31,5806.19,144.73,5950.92,2339.21,163.18,2502.39,5669198.39999999,214305.36,5883503.76,8756.703773,0,0,0,0,0,0,0
NM,2018-2019,20,20005,Carlsbad,Pecos Connections,3500300,3500300,32500800200000.0,350030001127.0,893.0,KG-11,4.0,893,First Reporting Period MEM,6686.31310190369,162.241601343785,6848.55470324748,6686.31310190369,162.241601343785,6848.55470324748,0,0,0,5970877.6,144881.75,6115759.35,7151.948476,0,0,0,0,0,0,0
NM,2018-2019,20,20032,Carlsbad,PR LEYVA,3500300,3500300,32500800200000.0,350030000169.0,943.0,07-08,3.0,944,First Reporting Period MEM,9119.31,383.43,9502.74,6780.1,220.25,7000.35,2339.21,163.18,2502.39,8608628.64,361957.92,8970586.56,9806.133773,0,0,0,0,0,0,0
NM,2018-2019,20,20158,Carlsbad,SUNSET,3500300,3500300,32500800200000.0,350030000175.0,415.0,01-05,2.0,418,First Reporting Period MEM,8188.52,309.85,8498.37,5849.31,146.67,5995.98,2339.21,163.18,2502.39,3422801.36,129517.3,3552318.66,8801.763773,0,0,0,0,0,0,0
NM,2018-2019,37,37036,Carrizozo,Carizozo High,3500330,3500330,32501400200000.0,350033000177.0,56.0,09-12,4.0,56,First Reporting Period MEM,15526.4621428571,1241.8525,16768.3146428571,6816.87642857142,0,6816.87642857142,8709.58571428571,1241.8525,9951.43821428571,869481.88,69543.74,939025.619999999,16990.89971,0,0,0,0,0,0,0
NM,2018-2019,37,37035,Carrizozo,Carrizozo Elementary,3500330,3500330,32501400200000.0,350033000176.0,45.0,KG-05,2.0,45,First Reporting Period MEM,19430.5722222222,1307.65999999999,20738.2322222222,10461.8715555555,0,10461.8715555555,8968.70066666666,1307.65999999999,10276.3606666666,874375.75,58844.7,933220.45,20960.81729,0,0,0,0,0,0,0
NM,2018-2019,37,37157,Carrizozo,Carrizozo Middle,3500330,3500330,32501400200000.0,350033000178.0,41.0,06-08,3.0,41,First Reporting Period MEM,14639.4636585365,1217.77658536585,15857.2402439024,6155.95634146341,0,6155.95634146341,8483.50731707317,1217.77658536585,9701.28390243902,600218.01,49928.84,650146.85,16079.82531,0,0,0,0,0,0,0
NM,2018-2019,67,67025,Central,CAREER PREP ALTERNATIVE,3500390,3500390,32502400400000.0,350039000772.0,156.0,09-12,4.0,156,First Reporting Period MEM,3127.150229,12169.325797,15296.47603,1519.649487,8126.966154,9646.615641,1607.500742,4042.359643,5649.860385,487835.435724,1898414.824332,2386250.26068,15575.54345,0,0,0,0,0,0,0
NM,2018-2019,67,67035,Central,CENTRAL HIGH (KIRTLAND),3500390,3500390,32502400400000.0,350039000179.0,708.0,09-12,4.0,708,First Reporting Period MEM,2155.610742,11284.539643,13440.15038,548.11,7242.18,7790.29,1607.500742,4042.359643,5649.860385,1526172.40533599,7989454.067244,9515626.46903999,13719.2178,0,0,0,0,0,0,0
NM,2018-2019,67,67026,Central,EVA B STOKELY ELEMENTARY,3500390,3500390,32502400400000.0,350039000773.0,286.0,KG-05,2.0,286,First Reporting Period MEM,2367.9801126,11505.885202,13873.86532,760.4793706,7463.525559,8224.00493,1607.500742,4042.359643,5649.860385,677242.3122036,3290683.16777199,3967925.48152,14152.93274,0,0,0,0,0,0,0
NM,2018-2019,67,67060,Central,JUDY NELSON ELEMENTARY,3500390,3500390,32502400400000.0,350039001115.0,599.0,KG-06,2.0,599,First Reporting Period MEM,1840.9290392,9327.45365,11168.38269,233.4282972,5285.094007,5518.522304,1607.500742,4042.359643,5649.860385,1102716.4944808,5587144.73635,6689861.23131,11447.45011,0,0,0,0,0,0,0
NM,2018-2019,67,67038,Central,KIRTLAND ELEMENTARY,3500390,3500390,32502400400000.0,350039000712.0,524.0,KG-06,2.0,524,First Reporting Period MEM,2330.8392916,9580.180273,11911.01956,723.3385496,5537.82063,6261.159179,1607.500742,4042.359643,5649.860385,1221359.7887984,5020014.463052,6241374.24944,12190.08698,0,0,0,0,0,0,0
NM,2018-2019,67,67034,Central,KIRTLAND MIDDLE,3500390,3500390,32502400400000.0,350039000180.0,507.0,07-08,3.0,507,First Reporting Period MEM,1766.4816296,8793.537611,10560.01924,158.9808876,4751.177968,4910.158856,1607.500742,4042.359643,5649.860385,895606.186207199,4458323.568777,5353929.75468,10839.08666,0,0,0,0,0,0,0
NM,2018-2019,67,67024,Central,KIRTLAND PRE-K EARLY,3500390,3500390,32502400400000.0,350039000947.0,108.0,PK-PK,1.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,67,67110,Central,MESA ELEMENTARY,3500390,3500390,32502400400000.0,350039000181.0,326.0,PK-05,2.0,332,First Reporting Period MEM,2186.6935733,9169.959492,11356.65307,579.1928313,5127.599849,5706.792681,1607.500742,4042.359643,5649.860385,725982.2663356,3044426.551344,3770408.81924,11635.72049,0,0,0,0,0,0,0
NM,2018-2019,67,67114,Central,NASCHITTI ELEMENTARY,3500390,3500390,32502400400000.0,350039000182.0,92.0,PK-05,2.0,100,First Reporting Period MEM,2450.674742,11556.126343,14006.80108,843.174,7513.7667,8356.9407,1607.500742,4042.359643,5649.860385,245067.4742,1155612.6343,1400680.108,14285.8685,0,0,0,0,0,0,0
NM,2018-2019,67,67116,Central,NEWCOMB ELEMENTARY,3500390,3500390,32502400400000.0,350039000183.0,249.0,PK-05,2.0,253,First Reporting Period MEM,2543.4900305,10681.911343,13225.40137,935.9892885,6639.5517,7575.540988,1607.500742,4042.359643,5649.860385,643502.9777165,2702523.569779,3346026.54661,13504.46879,0,0,0,0,0,0,0
NM,2018-2019,67,67130,Central,NEWCOMB HIGH,3500390,3500390,32502400400000.0,350039000654.0,241.0,09-12,4.0,241,First Reporting Period MEM,2148.4877544,12700.439643,14848.9274,540.9870124,8658.08,9199.067012,1607.500742,4042.359643,5649.860385,517785.5488104,3060805.953963,3578591.5034,15127.99482,0,0,0,0,0,0,0
NM,2018-2019,67,67126,Central,NEWCOMB MIDDLE,3500390,3500390,32502400400000.0,350039000684.0,202.0,06-08,3.0,202,First Reporting Period MEM,2227.6410885,10662.6089,12890.24999,620.1403465,6620.249257,7240.389604,1607.500742,4042.359643,5649.860385,449983.499877,2153846.9978,2603830.49798,13169.31741,0,0,0,0,0,0,0
NM,2018-2019,67,67152,Central,NIZHONI ELEMENTARY,3500390,3500390,32502400400000.0,350039000184.0,387.0,PK-05,2.0,405,First Reporting Period MEM,2114.26686549999,8907.13956899999,11021.4064299999,506.7661235,4864.779926,5371.546049,1607.500742,4042.359643,5649.860385,856278.080527499,3607391.525445,4463669.60415,11300.47385,0,0,0,0,0,0,0
NM,2018-2019,67,67075,Central,OJO AMARILLO ELEMENTARY,3500390,3500390,32502400400000.0,350039000187.0,394.0,PK-06,2.0,421,First Reporting Period MEM,2339.7721909,9325.378337,11665.15053,732.2714489,5283.018694,6015.290143,1607.500742,4042.359643,5649.860385,985044.0923689,3925984.279877,4911028.37313,11944.21795,0,0,0,0,0,0,0
NM,2018-2019,67,67039,Central,SHIPROCK HIGH,3500390,3500390,32502400400000.0,350039000186.0,618.0,09-12,4.0,618,First Reporting Period MEM,2696.08846,10427.005533,13123.09399,1088.587718,6384.64589,7473.233608,1607.500742,4042.359643,5649.860385,1666182.66827999,6443889.41939399,8110072.08582,13402.16141,0,0,0,0,0,0,0
NM,2018-2019,67,67160,Central,TSE'BIT'AI MIDDLE,3500390,3500390,32502400400000.0,350039000189.0,496.0,06-08,3.0,496,First Reporting Period MEM,2061.22868549999,9008.237728,11069.46641,453.7279435,4965.878085,5419.606028,1607.500742,4042.359643,5649.860385,1022369.42800799,4468085.913088,5490455.33936,11348.53383,0,0,0,0,0,0,0
NM,2018-2019,512,512001,CESAR CHAVEZ COMMUNITY  SCHOOL,CESAR CHAVEZ COMMUNITY  SCHOOL,3500117,3500117,,350011700891.0,203.0,09-12,4.0,203,First Reporting Period MEM,10854.51675,764.7666995,11619.28345,10854.51675,764.7666995,11619.28345,0,0,0,2203466.90025,155247.6399985,2358714.54035,12655.17241,0,0,0,0,0,0,0
NM,2018-2019,53,53036,Chama Valley,Chama Elementary,3500420,3500420,32502170100000.0,350042000192.0,102.0,PK-05,2.0,91,First Reporting Period MEM,13482.5513186813,706.668571428571,14189.2198901098,1886.81197802197,78.6025274725274,1965.4145054945,11595.7393406593,628.066043956043,12223.8053846153,1226912.17,64306.8399999999,1291219.01,15584.5615,0,0,0,0,0,1,0
NM,2018-2019,53,53042,Chama Valley,Chama Middle,3500420,3500420,32502170100000.0,350042000193.0,30.0,06-08,3.0,30,First Reporting Period MEM,13482.5513333333,706.668666666666,14189.22,1886.812,78.6026666666666,1965.41466666666,11595.7393333333,628.066,12223.8053333333,404476.54,21200.06,425676.6,15584.56161,0,0,0,0,0,1,0
NM,2018-2019,53,53165,Chama Valley,EHS/MID,3500420,3500420,32502170100000.0,350042000194.0,150.0,07-12,4.0,111,First Reporting Period MEM,13482.5513513513,706.668558558558,14189.2199099099,1886.81198198198,78.6025225225225,1965.4145045045,11595.7393693693,628.066036036036,12223.8054054054,1496563.2,78440.2099999999,1575003.41,15584.56152,0,0,0,0,0,1,0
NM,2018-2019,53,53064,Chama Valley,TA Elementary,3500420,3500420,32502170100000.0,350042000195.0,122.0,PK-06,2.0,150,First Reporting Period MEM,13482.5512666666,706.668533333333,14189.2198,1886.81193333333,78.6025333333333,1965.41446666666,11595.7393333333,628.065999999999,12223.8053333333,2022382.68999999,106000.279999999,2128382.97,15584.56141,0,0,0,0,0,1,0
NM,2018-2019,95,95994,CHILDRENS PSYC,CHILDRENS PSYCHIATRY,3500016,3500016,,350001600983.0,30.0,PK-12,4.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,8,8033,Cimarron,CIMARRON ELEMENTARY SCHOOL,3500480,3500480,32500400100000.0,350048000197.0,53.0,KG-04,2.0,53,First Reporting Period MEM,15290.4420754716,447.63,15738.0720754716,10059.0720754716,0,10059.0720754716,5231.37,447.63,5679,810393.429999999,23724.39,834117.82,15784.69054,0,0,0,0,0,0,0
NM,2018-2019,8,8034,Cimarron,CIMARRON HIGH SCHOOL,3500480,3500480,32500400100000.0,350048000198.0,74.0,09-12,4.0,74,First Reporting Period MEM,16288.2379729729,812.307432432432,17100.5454054054,11056.8487837837,364.677432432432,11421.5262162162,5231.38918918918,447.63,5679.01918918918,1205329.60999999,60110.75,1265440.36,17147.16387,0,0,0,0,0,0,0
NM,2018-2019,8,8036,Cimarron,CIMARRON MIDDLE SCHOOL,3500480,3500480,32500400100000.0,350048000699.0,47.0,05-08,3.0,47,First Reporting Period MEM,14010.1874468085,447.63,14457.8174468085,8778.81744680851,0,8778.81744680851,5231.37,447.63,5679,658478.81,21038.61,679517.42,14504.43591,0,0,0,0,0,0,0
NM,2018-2019,8,8047,Cimarron,EAGLE NEST ELEMENTARY SCHOOL,3500480,3500480,32500400100000.0,350048000199.0,100.0,PK-04,2.0,103,First Reporting Period MEM,15818.2166990291,1322.82621359223,17141.0429126213,11297.9066990291,936.039126213592,12233.9458252427,4520.30999999999,386.78708737864,4907.09708737864,1629276.31999999,136251.1,1765527.42,17187.66137,0,0,0,0,0,0,0
NM,2018-2019,8,8048,Cimarron,EAGLE NEST MIDDLE SCHOOL,3500480,3500480,32500400100000.0,350048000302.0,94.0,05-08,3.0,94,First Reporting Period MEM,10708.9341489361,645.701063829787,11354.6352127659,5477.56414893617,198.051276595744,5675.61542553191,5231.37,447.649787234042,5679.01978723404,1006639.81,60695.9,1067335.71,11401.25367,0,0,0,0,0,0,0
NM,2018-2019,8,8003,Cimarron,Moreno Valley HS,3500480,3500480,32500400100000.0,350048000857.0,61.0,09-12,4.0,61,First Reporting Period MEM,13579.6713114754,191.83606557377,13771.5073770491,13579.6713114754,191.83606557377,13771.5073770491,0,0,0,828359.95,11702,840061.95,13818.12584,0,0,0,0,0,0,0
NM,2018-2019,84,84037,Clayton,Alvis,3500510,3500510,32503100100000.0,350051000200.0,187.0,PK-04,2.0,171,First Reporting Period MEM,12425.3317543859,1236.61508771929,13661.9468421052,7441.61900584795,790.387192982456,8232.00619883041,4983.71274853801,446.227894736842,5429.94064327485,2124731.73,211461.179999999,2336192.91,13717.48398,0,0,0,0,0,0,0
NM,2018-2019,84,84039,Clayton,CHS,3500510,3500510,32503100100000.0,350051000203.0,143.0,09-12,4.0,143,First Reporting Period MEM,13386.6493006993,1148.38209790209,14535.0313986013,8402.9365034965,702.154195804195,9105.0906993007,4983.71279720279,446.227902097902,5429.9406993007,1914290.84999999,164218.64,2078509.49,14590.56854,0,0,0,0,0,0,0
NM,2018-2019,84,84038,Clayton,CJHS,3500510,3500510,32503100100000.0,350051000204.0,74.0,07-08,3.0,74,First Reporting Period MEM,9720.14459459459,962.273513513513,10682.4181081081,4736.43189189189,516.045675675675,5252.47756756756,4983.7127027027,446.227837837837,5429.94054054054,719290.7,71208.24,790498.94,10737.95524,0,0,0,0,0,0,0
NM,2018-2019,84,84045,Clayton,Kiser,3500510,3500510,32503100100000.0,350051000205.0,71.0,05-06,2.0,71,First Reporting Period MEM,10066.6319718309,1305.45985915492,11372.0918309859,5082.91915492957,859.231971830985,5942.15112676056,4983.7128169014,446.227887323943,5429.94070422535,714730.87,92687.65,807418.52,11427.62897,0,0,0,0,0,0,0
NM,2018-2019,48,48038,CloudCroft,CLOUDCROFT ELEMENTARY,3500540,3500540,32501900200000.0,350054000206.0,146.0,PK-05,2.0,149,First Reporting Period MEM,11459.395504,1062.3906711,12521.78617,6121.353423,760.4830201,6881.836443,5338.042081,301.907651,5639.949732,1707449.930096,158296.2099939,1865746.13933,,0,0,0,0,0,1,1
