state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_FL,enrollmetric,pp_stloc_raw_FL,pp_fed_raw_FL,pp_total_raw_FL,pp_site_stloc_raw_FL,pp_site_fed_raw_FL,pp_site_raw_FL,pp_centshare_stloc_raw_FL,pp_centshare_fed_raw_FL,pp_centshare_raw_FL,schoolstloc_raw_FL,schoolfed_raw_FL,schooltot_raw_FL,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
FL,2018-2019,46,9813,OKALOOSA,OKALOOSA REGIONAL DETENTION,1201380,1201380,10504600100000.0,120138003621,26.0,05-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,721,OKALOOSA,OKALOOSA STEMM CENTER,1201380,1201380,10504600100000.0,120138008072,279.0,02-08,3.0,279,October Count Day,9679,1054,10733,9265,989,10254,414,65,479,2700441,294066,2994507,11770.0,1,0,0,0,0,0,0
FL,2018-2019,46,701,OKALOOSA,OKALOOSA TECHNICAL COLLEGE AND CHOICE HIGH SCHOOL,1201380,1201380,10504600100000.0,120138002443,103.0,06-12,4.0,103,October Count Day,10148,1196,11345,9609,1144,10754,539,52,591,1045244,123188,1168535,12382.0,1,0,0,0,0,0,0
FL,2018-2019,46,7004,OKALOOSA,OKALOOSA VIRTUAL FRANCHISE,1201380,1201380,10504600100000.0,120138007168,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,7006,OKALOOSA,OKALOOSA VIRTUAL INSTRUCTION (COURSE OFFERINGS),1201380,1201380,10504600100000.0,120138008504,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,7001,OKALOOSA,OKALOOSA VIRTUAL INSTRUCTION PROGRAM,1201380,1201380,10504600100000.0,120138007675,60.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,9812,OKALOOSA,OKALOOSA YOUTH ACADEMY,1201380,1201380,10504600100000.0,120138003447,65.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,801,OKALOOSA,RICHBOURG SCHOOL,1201380,1201380,10504600100000.0,120138007622,83.0,PK-12,4.0,83,October Count Day,34277,2475,36752,33115,2098,35213,1162,377,1539,2844991,205425,3050416,37789.0,1,0,0,0,0,0,0
FL,2018-2019,46,251,OKALOOSA,RIVERSIDE ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001337,855.0,PK-05,2.0,855,October Count Day,7032,650,7682,6680,602,7282,352,48,400,6012360,555750,6568110,8719.0,1,0,0,0,0,0,0
FL,2018-2019,46,431,OKALOOSA,SHALIMAR ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001341,639.0,PK-05,2.0,639,October Count Day,8331,758,9089,7948,706,8654,383,52,435,5323509,484362,5807871,10126.0,1,0,0,0,0,0,0
FL,2018-2019,46,92,OKALOOSA,SHOAL RIVER MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138001325,842.0,06-08,3.0,842,October Count Day,6950,251,7201,6632,222,6854,318,29,347,5851900,211342,6063242,8238.0,1,0,0,0,0,0,0
FL,2018-2019,46,241,OKALOOSA,SILVER SANDS-EXCEP. CHILDREN,1201380,1201380,10504600100000.0,120138001336,146.0,PK-12,4.0,146,October Count Day,29741,4062,33803,28677,3717,32394,1064,345,1409,4342186,593052,4935238,34840.0,1,0,0,0,0,0,0
FL,2018-2019,46,811,OKALOOSA,SOUTHSIDE PRIMARY SCHOOL,1201380,1201380,10504600100000.0,120138007669,323.0,PK-02,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,271,OKALOOSA,W. C. PRYOR MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138001339,691.0,06-08,3.0,691,October Count Day,7747,924,8670,7370,875,8245,377,49,425,5353177,638484,5990970,9707.0,1,0,0,0,0,0,0
FL,2018-2019,46,731,OKALOOSA,WALKER ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138002682,872.0,PK-05,2.0,872,October Count Day,7970,790,8759,7603,737,8340,367,53,420,6949840,688880,7637848,9796.0,1,0,0,0,0,0,0
FL,2018-2019,46,281,OKALOOSA,WRIGHT ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001340,625.0,PK-05,2.0,625,October Count Day,8591,770,9361,8206,719,8925,385,51,436,5369375,481250,5850625,10398.0,1,0,0,0,0,0,0
FL,2018-2019,47,31,OKEECHOBEE,CENTRAL ELEMENTARY SCHOOL,1201410,1201410,10504700100000.0,120141001357,532.0,KG-05,2.0,532,October Count Day,7084,856,7940,6631,771,7402,453,85,539,3768688,455392,4224080,9036.0,1,0,0,0,0,0,0
FL,2018-2019,47,9106,OKEECHOBEE,CYPRESS JUVENILE RESIDENTIAL FACILITY,1201410,1201410,10504700100000.0,120141003737,29.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,171,OKEECHOBEE,EVERGLADES ELEMENTARY SCHOOL,1201410,1201410,10504700100000.0,120141002571,662.0,KG-05,2.0,662,October Count Day,6507,838,7346,6066,758,6824,441,80,521,4307634,554756,4863052,8442.0,1,0,0,0,0,0,0
FL,2018-2019,47,161,OKEECHOBEE,NORTH ELEMENTARY SCHOOL,1201410,1201410,10504700100000.0,120141002217,623.0,KG-05,2.0,623,October Count Day,7153,845,7998,6660,750,7410,493,95,588,4456319,526435,4982754,9094.0,1,0,0,0,0,0,0
FL,2018-2019,47,113,OKEECHOBEE,OKEECHOBEE ACHIEVEMENT ACADEMY,1201410,1201410,10504700100000.0,120141003624,169.0,PK-12,4.0,169,October Count Day,16854,2719,19571,16091,2414,18504,763,305,1067,2848326,459511,3307499,20667.0,1,0,0,0,0,0,0
FL,2018-2019,47,101,OKEECHOBEE,OKEECHOBEE HIGH SCHOOL,1201410,1201410,10504700100000.0,120141001358,1716.0,09-12,4.0,1716,October Count Day,7007,687,7694,6589,623,7212,418,64,482,12024012,1178892,13202904,8790.0,1,0,0,0,0,0,0
FL,2018-2019,47,8017,OKEECHOBEE,OKEECHOBEE INTENSIVE HALFWAY HOUSE,1201410,1201410,10504700100000.0,120141007704,22.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,7004,OKEECHOBEE,OKEECHOBEE VIRTUAL FRANCHISE,1201410,1201410,10504700100000.0,120141008363,22.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,7023,OKEECHOBEE,OKEECHOBEE VIRTUAL INSTRUCTION PROGRAM,1201410,1201410,10504700100000.0,120141008586,5.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,6916,OKEECHOBEE,OKEECHOBEE YOUTH CORRECTION (OYCC),1201410,1201410,10504700100000.0,120141008848,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,6911,OKEECHOBEE,OKEECHOBEE YOUTH TREATMENT CENTER (OYTC),1201410,1201410,10504700100000.0,120141008807,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,201,OKEECHOBEE,OSCEOLA MIDDLE SCHOOL,1201410,1201410,10504700100000.0,120141003089,766.0,06-08,3.0,766,October Count Day,6587,653,7239,6172,574,6746,415,79,494,5045642,500198,5545074,8335.0,1,0,0,0,0,0,0
FL,2018-2019,47,181,OKEECHOBEE,SEMINOLE ELEMENTARY SCHOOL,1201410,1201410,10504700100000.0,120141002775,549.0,KG-05,2.0,549,October Count Day,7948,1014,8962,7482,927,8409,466,87,553,4363452,556686,4920138,10058.0,1,0,0,0,0,0,0
FL,2018-2019,47,112,OKEECHOBEE,SOUTH ELEMENTARY SCHOOL,1201410,1201410,10504700100000.0,120141001359,582.0,PK-05,2.0,582,October Count Day,7355,825,8179,6871,731,7602,484,94,578,4280610,480150,4760178,9275.0,1,0,0,0,0,0,0
FL,2018-2019,47,9004,OKEECHOBEE,STUDENT SERV./SPECIAL PROGRAMS,1201410,1201410,10504700100000.0,120141003090,1.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,9101,OKEECHOBEE,TANTIE JUVENILE RESIDENTIAL FACILITY,1201410,1201410,10504700100000.0,120141003213,83.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,47,121,OKEECHOBEE,YEARLING MIDDLE SCHOOL,1201410,1201410,10504700100000.0,120141001360,720.0,06-08,3.0,720,October Count Day,6888,819,7706,6432,728,7160,456,91,547,4959360,589680,5548320,8802.0,1,0,0,0,0,0,0
FL,2018-2019,48,1471,ORANGE,113-H-W-4,1201440,1201440,10504800100000.0,120144008827,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,1015,ORANGE,132-M-W-4,1201440,1201440,10504800100000.0,120144008872,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,932,ORANGE,80-H-SW-4,1201440,1201440,10504800100000.0,120144008801,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,510,ORANGE,83-E-SE-3,1201440,1201440,10504800100000.0,120144008699,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,520,ORANGE,85-E-W-4,1201440,1201440,10504800100000.0,120144008686,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,472,ORANGE,89-E-W-4,1201440,1201440,10504800100000.0,120144008845,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,1026,ORANGE,90-K8-N-7,1201440,1201440,10504800100000.0,120144008786,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,1811,ORANGE,ACCELERATION EAST,1201440,1201440,10504800100000.0,120144007736,212.0,08-12,4.0,212,October Count Day,14276,786,15063,13256,785,14041,1020,1,1022,3026512,166632,3193356,16523.0,1,0,0,0,0,0,0
FL,2018-2019,48,1841,ORANGE,ACCELERATION WEST,1201440,1201440,10504800100000.0,120144008097,279.0,07-12,4.0,279,October Count Day,15383,1194,16577,14467,1193,15660,916,1,917,4291857,333126,4624983,18037.0,1,0,0,0,0,0,0
FL,2018-2019,48,177,ORANGE,ACCESS CHARTER,1201440,1201440,10504800100000.0,120144007952,141.0,06-12,4.0,141,October Count Day,17122,1481,18603,17122,1481,18603,0,0,0,2414202,208821,2623023,20063.0,1,0,0,0,0,0,0
FL,2018-2019,48,1401,ORANGE,ALOMA ELEMENTARY,1201440,1201440,10504800100000.0,120144001446,557.0,PK-05,2.0,557,October Count Day,8749,279,9028,8130,278,8408,619,1,620,4873193,155403,5028596,10488.0,1,0,0,0,0,0,0
FL,2018-2019,48,120,ORANGE,ALOMA HIGH CHARTER,1201440,1201440,10504800100000.0,120144007455,396.0,09-12,4.0,396,October Count Day,7345,184,7529,7345,184,7529,0,0,0,2908620,72864,2981484,8989.0,1,0,0,0,0,0,0
FL,2018-2019,48,101,ORANGE,AMIKIDS ORLANDO,1201440,1201440,10504800100000.0,120144002918,53.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,321,ORANGE,ANDOVER ELEMENTARY,1201440,1201440,10504800100000.0,120144005641,835.0,PK-05,2.0,835,October Count Day,8831,471,9303,8133,471,8604,698,0,698,7373885,393285,7768005,10763.0,1,0,0,0,0,0,0
FL,2018-2019,48,1282,ORANGE,APOPKA ELEMENTARY,1201440,1201440,10504800100000.0,120144001438,791.0,PK-05,2.0,791,October Count Day,7748,393,8141,7224,392,7616,524,1,525,6128668,310863,6439531,9601.0,1,0,0,0,0,0,0
FL,2018-2019,48,1521,ORANGE,APOPKA HIGH,1201440,1201440,10504800100000.0,120144001455,3371.0,09-12,4.0,3371,October Count Day,6907,202,7110,6361,166,6527,546,36,582,23283497,680942,23967810,8570.0,1,0,0,0,0,0,0
FL,2018-2019,48,282,ORANGE,APOPKA MIDDLE,1201440,1201440,10504800100000.0,120144001376,1083.0,06-08,3.0,1083,October Count Day,7831,83,7914,7256,83,7339,575,0,575,8480973,89889,8570862,9374.0,1,0,0,0,0,0,0
FL,2018-2019,48,981,ORANGE,ARBOR RIDGE K-8,1201440,1201440,10504800100000.0,120144002685,789.0,PK-08,3.0,789,October Count Day,9760,357,10117,9105,357,9462,655,0,655,7700640,281673,7982313,11577.0,1,0,0,0,0,0,0
FL,2018-2019,48,163,ORANGE,ASPIRE ACADEMY CHARTER,1201440,1201440,10504800100000.0,120144007942,122.0,KG-05,2.0,122,October Count Day,9667,851,10517,9667,851,10517,0,0,0,1179374,103822,1283074,11977.0,1,0,0,0,0,0,0
FL,2018-2019,48,1851,ORANGE,AUDUBON PARK SCHOOL,1201440,1201440,10504800100000.0,120144008698,796.0,KG-08,3.0,796,October Count Day,8787,357,9144,8059,357,8416,728,0,728,6994452,284172,7278624,10604.0,1,0,0,0,0,0,0
FL,2018-2019,48,222,ORANGE,AVALON ELEMENTARY,1201440,1201440,10504800100000.0,120144003744,848.0,PK-05,2.0,848,October Count Day,7837,148,7986,7238,148,7387,599,0,599,6645776,125504,6772128,9446.0,1,0,0,0,0,0,0
FL,2018-2019,48,1763,ORANGE,AVALON MIDDLE,1201440,1201440,10504800100000.0,120144005032,1023.0,06-08,3.0,1023,October Count Day,8273,160,8433,7419,160,7579,854,0,854,8463279,163680,8626959,9893.0,1,0,0,0,0,0,0
FL,2018-2019,48,611,ORANGE,AZALEA PARK ELEMENTARY,1201440,1201440,10504800100000.0,120144001398,585.0,PK-05,2.0,585,October Count Day,9625,1233,10858,8979,1232,10211,646,1,647,5630625,721305,6351930,12318.0,1,0,0,0,0,0,0
FL,2018-2019,48,531,ORANGE,BALDWIN PARK ELEMENTARY,1201440,1201440,10504800100000.0,120144001391,856.0,PK-05,2.0,856,October Count Day,9743,346,10089,9075,346,9421,668,0,668,8340008,296176,8636184,11549.0,1,0,0,0,0,0,0
FL,2018-2019,48,1392,ORANGE,BAY LAKE ELEMENTARY,1201440,1201440,10504800100000.0,120144008457,1161.0,PK-05,2.0,1161,October Count Day,6826,150,6976,6303,149,6452,523,1,524,7924986,174150,8099136,8436.0,1,0,0,0,0,0,0
FL,2018-2019,48,1071,ORANGE,BAY MEADOWS ELEMENTARY,1201440,1201440,10504800100000.0,120144002781,603.0,KG-05,2.0,603,October Count Day,8542,175,8718,7983,175,8159,559,0,559,5150826,105525,5256954,10178.0,1,0,0,0,0,0,0
FL,2018-2019,48,42,ORANGE,BETA,1201440,1201440,10504800100000.0,120144003995,79.0,06-12,4.0,79,October Count Day,41132,2335,43468,40096,2333,42430,1036,2,1038,3249428,184465,3433972,44928.0,1,0,0,0,0,0,0
FL,2018-2019,48,631,ORANGE,BLANKNER K-8,1201440,1201440,10504800100000.0,120144001400,973.0,PK-08,3.0,974,October Count Day,9253,568,9821,8579,567,9146,674,1,675,9012422,553232,9565654,11281.0,1,0,0,0,0,0,0
FL,2018-2019,48,871,ORANGE,BONNEVILLE ELEMENTARY,1201440,1201440,10504800100000.0,120144001422,601.0,PK-05,2.0,601,October Count Day,9966,809,10776,9233,808,10041,733,1,735,5989566,486209,6476376,12236.0,1,0,0,0,0,0,0
FL,2018-2019,48,1009,ORANGE,BRIDGEPREP ACADEMY CHARTER,1201440,1201440,10504800100000.0,120144008550,396.0,KG-08,3.0,396,October Count Day,8157,590,8747,8157,590,8747,0,0,0,3230172,233640,3463812,10207.0,1,0,0,0,0,0,0
FL,2018-2019,48,1762,ORANGE,BRIDGEWATER MIDDLE,1201440,1201440,10504800100000.0,120144005031,2607.0,06-08,3.0,2608,October Count Day,6925,185,7110,6200,184,6384,725,1,726,18060400,482480,18542880,8570.0,1,0,0,0,0,0,0
FL,2018-2019,48,751,ORANGE,BROOKSHIRE ELEMENTARY,1201440,1201440,10504800100000.0,120144001412,562.0,PK-05,2.0,562,October Count Day,9855,944,10799,9193,943,10136,662,1,663,5538510,530528,6069038,12259.0,1,0,0,0,0,0,0
FL,2018-2019,48,217,ORANGE,CAMELOT ELEMENTARY,1201440,1201440,10504800100000.0,120144003743,727.0,PK-05,2.0,727,October Count Day,9349,478,9828,8685,427,9112,664,51,716,6796723,347506,7144956,11288.0,1,0,0,0,0,0,0
FL,2018-2019,48,5871,ORANGE,CARVER MIDDLE,1201440,1201440,10504800100000.0,120144001463,832.0,06-08,3.0,832,October Count Day,8169,938,9106,7593,937,8530,576,1,577,6796608,780416,7576192,10566.0,1,0,0,0,0,0,0
FL,2018-2019,48,1612,ORANGE,CASTLE CREEK ELEMENTARY,1201440,1201440,10504800100000.0,120144005022,829.0,PK-05,2.0,829,October Count Day,7703,185,7888,7101,184,7286,602,1,603,6385787,153365,6539152,9348.0,1,0,0,0,0,0,0
FL,2018-2019,48,1012,ORANGE,CASTLEVIEW ELEMENTARY,1201440,1201440,10504800100000.0,120144008610,,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,701,ORANGE,CATALINA ELEMENTARY,1201440,1201440,10504800100000.0,120144001407,733.0,PK-05,2.0,733,October Count Day,8996,1129,10125,8328,1128,9456,668,1,669,6594068,827557,7421625,11585.0,1,0,0,0,0,0,0
FL,2018-2019,48,149,ORANGE,CENTRAL FLORIDA LEADERSHIP ACADEMY CHARTER,1201440,1201440,10504800100000.0,120144007869,212.0,06-12,4.0,213,October Count Day,8219,0,8219,8219,0,8219,0,0,0,1750647,0,1750647,9679.0,1,0,0,0,0,0,0
FL,2018-2019,48,284,ORANGE,CENTRAL FLORIDA POLYTECHNIC ACADEMY,1201440,1201440,10504800100000.0,120144008808,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,1291,ORANGE,CHAIN OF LAKES MIDDLE,1201440,1201440,10504800100000.0,120144003630,1302.0,06-08,3.0,1302,October Count Day,7013,162,7175,6429,161,6590,584,1,585,9130926,210924,9341850,8635.0,1,0,0,0,0,0,0
FL,2018-2019,48,262,ORANGE,CHAMPIONSHIP ACADEMY OF DISTINCTION AT ORLANDO,1201440,1201440,10504800100000.0,120144008732,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,48,85,ORANGE,CHANCERY HIGH CHARTER,1201440,1201440,10504800100000.0,120144003885,388.0,09-12,4.0,388,October Count Day,7668,154,7823,7668,154,7823,0,0,0,2975184,59752,3035324,9283.0,1,0,0,0,0,0,0
FL,2018-2019,48,711,ORANGE,CHENEY ELEMENTARY,1201440,1201440,10504800100000.0,120144001408,525.0,PK-05,2.0,525,October Count Day,8115,692,8808,7513,635,8149,602,57,659,4260375,363300,4624200,10268.0,1,0,0,0,0,0,0
FL,2018-2019,48,142,ORANGE,CHEROKEE,1201440,1201440,10504800100000.0,120144001366,30.0,KG-05,2.0,30,October Count Day,104216,12380,116595,100998,12375,113373,3218,5,3223,3126480,371400,3497850,118055.0,1,0,0,0,0,1,0
FL,2018-2019,48,831,ORANGE,CHICKASAW ELEMENTARY,1201440,1201440,10504800100000.0,120144001418,656.0,PK-05,2.0,656,October Count Day,8866,976,9841,8204,975,9178,662,1,663,5816096,640256,6455696,11301.0,1,0,0,0,0,0,0
FL,2018-2019,48,216,ORANGE,CITRUS ELEMENTARY,1201440,1201440,10504800100000.0,120144004397,596.0,PK-05,2.0,596,October Count Day,7907,502,8408,7374,501,7874,533,1,533,4712572,299192,5011168,9868.0,1,0,0,0,0,0,0
FL,2018-2019,48,991,ORANGE,CLAY SPRINGS ELEMENTARY,1201440,1201440,10504800100000.0,120144002857,758.0,PK-05,2.0,758,October Count Day,8362,277,8638,7805,276,8081,557,1,558,6338396,209966,6547604,10098.0,1,0,0,0,0,0,0
FL,2018-2019,48,581,ORANGE,COLLEGE PARK MIDDLE,1201440,1201440,10504800100000.0,120144001396,964.0,06-08,3.0,964,October Count Day,7646,741,8387,7088,740,7828,558,1,559,7370744,714324,8085068,9847.0,1,0,0,0,0,0,0
FL,2018-2019,48,661,ORANGE,COLONIAL HIGH,1201440,1201440,10504800100000.0,120144001403,3402.0,09-12,4.0,3403,October Count Day,6826,503,7330,6371,466,6837,455,37,492,23228878,1711709,24943990,8790.0,1,0,0,0,0,0,0
FL,2018-2019,48,1451,ORANGE,COLUMBIA ELEMENTARY,1201440,1201440,10504800100000.0,120144001451,550.0,PK-05,2.0,550,October Count Day,8797,304,9101,8142,303,8445,655,1,656,4838350,167200,5005550,10561.0,1,0,0,0,0,0,0
FL,2018-2019,48,551,ORANGE,CONWAY ELEMENTARY,1201440,1201440,10504800100000.0,120144001393,569.0,PK-05,2.0,569,October Count Day,10201,1002,11203,9503,954,10457,698,48,746,5804369,570138,6374507,12663.0,1,0,0,0,0,0,0
FL,2018-2019,48,1391,ORANGE,CONWAY MIDDLE,1201440,1201440,10504800100000.0,120144001445,989.0,06-08,3.0,989,October Count Day,7815,99,7915,7237,99,7337,578,0,578,7729035,97911,7827935,9375.0,1,0,0,0,0,0,0
FL,2018-2019,48,1281,ORANGE,CORNER LAKE MIDDLE,1201440,1201440,10504800100000.0,120144003457,943.0,06-08,3.0,943,October Count Day,7559,133,7691,6974,133,7107,585,0,585,7128137,125419,7252613,9151.0,1,0,0,0,0,0,0
FL,2018-2019,48,133,ORANGE,CORNERSTONE ACADEMY CHARTER,1201440,1201440,10504800100000.0,120144007801,1003.0,KG-08,3.0,1003,October Count Day,7367,25,7392,7367,25,7392,0,0,0,7389101,25075,7414176,8852.0,1,0,0,0,0,0,0
FL,2018-2019,48,146,ORANGE,CORNERSTONE CHARTER ACADEMY HIGH SCHOOL,1201440,1201440,10504800100000.0,120144007822,478.0,09-12,4.0,478,October Count Day,7349,24,7373,7349,24,7373,0,0,0,3512822,11472,3524294,8833.0,1,0,0,0,0,0,0
FL,2018-2019,48,1651,ORANGE,CYPRESS CREEK HIGH,1201440,1201440,10504800100000.0,120144000865,3369.0,09-12,4.0,3369,October Count Day,7128,272,7400,6444,232,6676,684,40,724,24014232,916368,24930600,8860.0,1,0,0,0,0,0,0
FL,2018-2019,48,156,ORANGE,CYPRESS SPRINGS ELEMENTARY,1201440,1201440,10504800100000.0,120144002919,793.0,PK-05,2.0,793,October Count Day,9166,443,9609,8539,443,8982,627,0,627,7268638,351299,7619937,11069.0,1,0,0,0,0,0,0
FL,2018-2019,48,1601,ORANGE,DEERWOOD ELEMENTARY,1201440,1201440,10504800100000.0,120144002475,508.0,PK-05,2.0,508,October Count Day,11508,559,12067,10702,559,11261,806,0,806,5846064,283972,6130036,13527.0,1,0,0,0,0,0,0
FL,2018-2019,48,441,ORANGE,DEVEREUX TREATMENT PROGRAM,1201440,1201440,10504800100000.0,120144001908,31.0,KG-12,4.0,31,October Count Day,19281,688,19969,18116,688,18804,1165,0,1165,597711,21328,619039,21429.0,1,0,0,0,0,0,0
FL,2018-2019,48,511,ORANGE,DILLARD STREET ELEMENTARY,1201440,1201440,10504800100000.0,120144001389,530.0,PK-05,2.0,530,October Count Day,10402,926,11328,9675,870,10545,727,56,783,5513060,490780,6003840,12788.0,1,0,0,0,0,0,0
FL,2018-2019,48,1121,ORANGE,DISCOVERY MIDDLE,1201440,1201440,10504800100000.0,120144003217,901.0,06-08,3.0,901,October Count Day,8971,266,9238,8359,266,8625,612,0,612,8082871,239666,8323438,10698.0,1,0,0,0,0,0,0
FL,2018-2019,48,1181,ORANGE,DOMMERICH ELEMENTARY,1201440,1201440,10504800100000.0,120144001432,634.0,PK-05,2.0,634,October Count Day,8409,321,8729,7842,321,8162,567,0,567,5331306,203514,5534186,10189.0,1,0,0,0,0,0,0
FL,2018-2019,48,781,ORANGE,DOVER SHORES ELEMENTARY,1201440,1201440,10504800100000.0,120144001413,418.0,KG-05,2.0,418,October Count Day,9845,634,10479,9196,633,9829,649,1,650,4115210,265012,4380222,11939.0,1,0,0,0,0,0,0
FL,2018-2019,48,1591,ORANGE,DR. PHILLIPS ELEMENTARY,1201440,1201440,10504800100000.0,120144002220,729.0,PK-05,2.0,729,October Count Day,9046,328,9374,8317,328,8646,729,0,729,6594534,239112,6833646,10834.0,1,0,0,0,0,0,0
FL,2018-2019,48,931,ORANGE,DR. PHILLIPS HIGH,1201440,1201440,10504800100000.0,120144002572,3878.0,09-12,4.0,3878,October Count Day,7150,293,7442,6590,253,6843,560,40,600,27727700,1136254,28860076,8902.0,1,0,0,0,0,0,0
FL,2018-2019,48,541,ORANGE,DREAM LAKE ELEMENTARY,1201440,1201440,10504800100000.0,120144001392,807.0,PK-05,2.0,807,October Count Day,9067,637,9704,8449,589,9038,618,48,666,7317069,514059,7831128,11164.0,1,0,0,0,0,0,0
FL,2018-2019,48,1921,ORANGE,EAGLE CREEK ELEMENTARY,1201440,1201440,10504800100000.0,120144008479,1011.0,PK-05,2.0,1011,October Count Day,8247,336,8583,7697,335,8032,550,1,551,8337717,339696,8677413,10043.0,1,0,0,0,0,0,0
FL,2018-2019,48,236,ORANGE,EAGLES NEST ELEMENTARY,1201440,1201440,10504800100000.0,120144004003,710.0,PK-05,2.0,710,October Count Day,8243,949,9192,7558,892,8450,685,57,742,5852530,673790,6526320,10652.0,1,0,0,0,0,0,0
