state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_GA,enrollmetric,pp_stloc_raw_GA,pp_fed_raw_GA,pp_total_raw_GA,pp_site_stloc_raw_GA,pp_site_fed_raw_GA,pp_site_raw_GA,pp_centshare_stloc_raw_GA,pp_centshare_fed_raw_GA,pp_centshare_raw_GA,schoolstloc_raw_GA,schoolfed_raw_GA,schooltot_raw_GA,pp_total_norm_NERDS,distexclu_raw_GA,disttotwexclu_raw_GA,schoolexclu_raw_GA,charter_fed_dist_raw_GA,charter_state_dist_raw_GA,note_raw_GA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
GA,2018-2019,628,205,Cherokee County,Freedom Middle School,1301110,1301110,11502800200000.0,130111003310,1139.0,06-08,3.0,1139,Four Quarter ADA,8542.1796875,156.839996337891,8699.01953125,7058.0361328125,0,7058.0361328125,1484.14501953125,156.839889526367,1640.98486328125,9729544,178640.640625,9908185,10082.15236,48296992,424161184,941105.81000000029,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,3052,Cherokee County,Hickory Flat Elementary School,1301110,1301110,11502800200000.0,130111000435,609.0,PK-05,2.0,605,Four Quarter ADA,9011.1904296875,157.410003662109,9168.599609375,7521.68017578125,0,7521.68017578125,1489.51110839844,157.406967163086,1646.91809082031,5451770.5,95231.21875,5547002,10551.73243,48296992,424161184,587799.85,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,199,Cherokee County,Holly Springs Elementary School,1301110,1301110,11502800200000.0,130111002360,743.0,PK-05,2.0,732,Four Quarter ADA,9809.8095703125,157.009994506836,9966.830078125,8324.0185546875,0,8324.0185546875,1485.79235839844,157.013977050781,1642.80639648438,7180781.5,114934.234375,7295716,11349.9629,48296992,424161184,809741.85,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,116,Cherokee County,Indian Knoll Elementary,1301110,1301110,11502800200000.0,130111004033,945.0,PK-05,2.0,917,Four Quarter ADA,8985.16015625,146.619995117188,9131.7802734375,7500.91015625,-10.2308502197266,7490.67919921875,1484.24609375,156.8505859375,1641.0966796875,8239388.5,134450.296875,8373838.5,10514.9131,48296992,424161184,787066.97000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,509,Cherokee County,J. Knox Elementary,1301110,1301110,11502800200000.0,130111003769,1023.0,PK-05,2.0,1003,Four Quarter ADA,9051.1201171875,226.699996948242,9277.8203125,7564.01416015625,69.5512237548828,7633.5654296875,1487.10437011719,157.152633666992,1644.25695800781,9078272,227383.96875,9305656,10660.95314,48296992,424161184,831525.89,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,182,Cherokee County,Johnston Elementary School,1301110,1301110,11502800200000.0,130111001878,617.0,PK-05,2.0,577,Four Quarter ADA,8953.48046875,210.190002441406,9163.669921875,7467.08349609375,53.108959197998,7520.1923828125,1486.39562988281,157.077728271484,1643.47326660156,5166157.5,121277.71875,5287435,10546.80275,48296992,424161184,771351.10000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,203,Cherokee County,Liberty Elementary School,1301110,1301110,11502800200000.0,130111002521,1118.0,PK-05,2.0,1095,Four Quarter ADA,9224.7998046875,289.359985351562,9514.16015625,7737.77880859375,132.214416503906,7869.9931640625,1487.02514648438,157.144256591797,1644.16943359375,10101160,316847.75,10418008,10897.29298,48296992,424161184,1161170.6000000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,309,Cherokee County,Little River Elem.,1301110,1301110,11502800200000.0,130111003780,1385.0,PK-05,2.0,1357,Four Quarter ADA,8586.5302734375,280.640014648438,8867.169921875,7102.66259765625,123.824775695801,7226.4873046875,1483.87145996094,156.810989379883,1640.6826171875,11651927,380822.75,12032749,10250.30275,48296992,424161184,1083498.8099999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,5052,Cherokee County,Macedonia Elementary School,1301110,1301110,11502800200000.0,130111000431,767.0,PK-05,2.0,753,Four Quarter ADA,8937.58984375,157,9094.58984375,7451.97216796875,0,7451.97216796875,1485.62316894531,156.99609375,1642.619140625,6730009,118218.0625,6848227,10477.72267,48296992,424161184,1004847.0399999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,113,Cherokee County,Mill Creek Middle School,1301110,1301110,11502800200000.0,130111003909,1413.0,06-08,3.0,1413,Four Quarter ADA,8299.3095703125,238.210006713867,8537.51953125,6812.67236328125,81.1070175170898,6893.77978515625,1486.63940429688,157.103500366211,1643.74291992188,11726928,336591.46875,12063519,9920.652356,48296992,424161184,6859631.1500000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,190,Cherokee County,Mountain Road Elementary School,1301110,1301110,11502800200000.0,130111002066,463.0,PK-05,2.0,442,Four Quarter ADA,10746.2001953125,157.509994506836,10903.7001953125,9255.755859375,0,9255.755859375,1490.44079589844,157.505218505859,1647.94604492188,4749819,69617.3046875,4819436.5,12286.83302,48296992,424161184,601710.97999999986,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,2054,Cherokee County,Oak Grove Elementary School,1301110,1301110,11502800200000.0,130111000437,484.0,PK-05,2.0,455,Four Quarter ADA,11528.51953125,1322.81005859375,12851.330078125,10039.689453125,1165.47314453125,11205.162109375,1488.833984375,157.335403442383,1646.16918945312,5245478,601877.875,5847356,14234.4629,48296992,424161184,911887.60000000021,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,198,Cherokee County,R. M. Moore Elementary School,1301110,1301110,11502800200000.0,130111002055,901.0,PK-05,2.0,830,Four Quarter ADA,10451.150390625,1386.82995605469,11837.990234375,8968.572265625,1230.15893554688,10198.7314453125,1482.58032226562,156.674545288086,1639.25476074219,8674457,1151071.75,9825528,13221.12306,48296992,424161184,1065714.6800000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,115,Cherokee County,River Ridge High School,1301110,1301110,11502800200000.0,130111004019,1901.0,09-12,4.0,1901,Four Quarter ADA,7936.7900390625,309.880004882812,8246.66015625,6408.59423828125,153.026504516602,6561.62109375,1528.19152832031,156.850204467773,1685.04174804688,15087830,589075.625,15676906,9629.792981,48296992,424161184,1649620.4200000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,191,Cherokee County,Sequoyah High School,1301110,1301110,11502800200000.0,130111002100,1983.0,09-12,4.0,1983,Four Quarter ADA,7936.85009765625,286.709991455078,8223.5595703125,6407.35693359375,129.721923828125,6537.07861328125,1529.49621582031,156.988189697266,1686.484375,15738780,568546.1875,16307326,9606.692395,48296992,424161184,2132710.08,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,193,Cherokee County,Sixes Elementary School,1301110,1301110,11502800200000.0,130111000114,739.0,PK-05,2.0,732,Four Quarter ADA,9907.1201171875,186.690002441406,10093.8095703125,8421.322265625,29.6800003051758,8451.001953125,1485.79235839844,157.013977050781,1642.80639648438,7252008,136660,7388668,11476.9424,48296992,424161184,1010873.0800000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,287,Cherokee County,Teasley Middle School,1301110,1301110,11502800200000.0,130111001971,1590.0,06-08,3.0,1590,Four Quarter ADA,8791.3095703125,651.969970703125,9443.26953125,7305.99755859375,495.001922607422,7800.99951171875,1485.31164550781,156.963180541992,1642.27490234375,13978181,1036624.5,15014806,10826.40236,48296992,424161184,1080390.0800000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,105,Cherokee County,"William G. Hasty, Sr. Elementary School",1301110,1301110,11502800200000.0,130111003526,939.0,PK-05,2.0,835,Four Quarter ADA,10753.16015625,1642.27001953125,12395.4296875,9264.568359375,1484.96276855469,10749.53125,1488.58850097656,157.309463500977,1645.89794921875,8978886,1371297.375,10350183,13778.56251,48296992,424161184,1108987.01,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,104,Cherokee County,Woodstock Elementary School,1301110,1301110,11502800200000.0,130111000434,1183.0,PK-05,2.0,1151,Four Quarter ADA,8769.08984375,189.649993896484,8958.740234375,7284.22216796875,32.7285652160645,7316.951171875,1484.87023925781,156.916534423828,1641.78686523438,10093226,218281.515625,10311507,10341.87306,48296992,424161184,1172332.25,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,197,Cherokee County,Woodstock High School,1301110,1301110,11502800200000.0,130111001428,2334.0,09-12,4.0,2334,Four Quarter ADA,7914.97998046875,306.279998779297,8221.259765625,6385.2255859375,149.264770507812,6534.490234375,1529.75549316406,157.01628112793,1686.77172851562,18473566,714859.9375,19188426,9604.39259,48296992,424161184,2751982.6499999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,628,297,Cherokee County,Woodstock Middle School,1301110,1301110,11502800200000.0,130111001438,1241.0,06-08,3.0,1241,Four Quarter ADA,8259.9697265625,157.179992675781,8417.150390625,6772.61083984375,0,6772.61083984375,1487.35900878906,157.179550170898,1644.53845214844,10250622,195059.8125,10445682,9800.283215,48296992,424161184,450319.75999999995,0,0,,1,0,0,1,0,0,0
GA,2018-2019,769,1050,Chickamauga City,Chickamauga Elementary School,1301140,1301140,11514600100000.0,130114000441,530.0,KG-05,2.0,529,Four Quarter ADA,7869.83984375,386.720001220703,8256.5595703125,6652.537109375,339.784606933594,6992.32177734375,1217.30139160156,46.938835144043,1264.240234375,4163144.5,204576.703125,4367721.5,9537.202726,4668262,15774216,303213.17,0,0,,1,0,0,1,0,0,0
GA,2018-2019,769,211,Chickamauga City,Gordon Lee High School,1301140,1301140,11514600100000.0,130114002457,448.0,09-12,4.0,448,Four Quarter ADA,8502.1298828125,152.300003051758,8654.4296875,7285.01953125,105.369239807129,7390.388671875,1217.10766601562,46.9313697814941,1264.0390625,3808953,68230.671875,3877183.75,9935.072843,4668262,15774216,4182960.4900000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,769,111,Chickamauga City,Gordon Lee Middle School,1301140,1301140,11514600100000.0,130114002456,337.0,06-08,3.0,337,Four Quarter ADA,8267.26953125,222.490005493164,8489.759765625,7049.8623046875,175.542816162109,7225.4052734375,1217.41186523438,46.9430923461914,1264.35485839844,2786071.25,74977.75,2861049,9770.402922,4668262,15774216,182088.25,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,105,Clarke County,Alps Road Elementary School,1301170,1301170,11502900200000.0,130117000452,398.0,PK-05,2.0,337,Four Quarter ADA,13052.5302734375,1367.84997558594,14420.3701171875,11403.9990234375,837.945983886719,12241.9443359375,1648.5283203125,529.900756835938,2178.42919921875,4398701.5,460964.375,4859666,16409.71305,48463252,204608240,767747.12,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,2056,Clarke County,Barnett Shoals Elementary School,1301170,1301170,11502900200000.0,130117000446,560.0,PK-05,2.0,504,Four Quarter ADA,12822.41015625,1261.92004394531,14084.33984375,11177.205078125,733.090026855469,11910.294921875,1645.20861816406,528.833679199219,2174.04248046875,6462496.5,636009.5625,7098506,16073.68278,48463252,204608240,722682.58000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,3056,Clarke County,Barrow Elementary School,1301170,1301170,11502900200000.0,130117000458,576.0,PK-05,2.0,501,Four Quarter ADA,11852.6904296875,960.510009765625,12813.2001953125,10205.90234375,431.172576904297,10637.0751953125,1646.78479003906,529.340393066406,2176.12524414062,5938196,481217,6419413,14802.54313,48463252,204608240,683518.20000000019,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,296,Clarke County,Burney-Harris-Lyons Middle School,1301170,1301170,11502900200000.0,130117000456,692.0,06-08,3.0,692,Four Quarter ADA,9259.25,1085.5,10344.759765625,7614.66455078125,556.867919921875,8171.53271484375,1644.59045410156,528.635009765625,2173.2255859375,6407404.5,751168,7158572.5,12334.1027,48463252,204608240,582285.41999999993,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,102,Clarke County,Cedar Shoals High School,1301170,1301170,11502900200000.0,130117000453,1422.0,09-12,4.0,1422,Four Quarter ADA,9692.5302734375,1327.73999023438,11020.2802734375,8046.70166015625,798.709838867188,8845.4111328125,1645.83337402344,529.034484863281,2174.86767578125,13782784,1888052.5,15670837,13009.62321,48463252,204608240,1019409.2300000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,5056,Clarke County,Chase Street Elementary School,1301170,1301170,11502900200000.0,130117000451,603.0,PK-05,2.0,541,Four Quarter ADA,12059.0302734375,917.349975585938,12976.3701171875,10411.3857421875,387.73046875,10799.1162109375,1647.64147949219,529.615783691406,2177.25708007812,6523933.5,496284.3125,7020218,14965.71305,48463252,204608240,756231.00999999989,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,5556,Clarke County,Clarke Central High School,1301170,1301170,11502900200000.0,130117000449,1771.0,09-12,4.0,1771,Four Quarter ADA,8690.7900390625,1201.19995117188,9891.990234375,7045.05908203125,672.198852539062,7717.2578125,1645.72888183594,529.000915527344,2174.72973632812,15391385,2127324.75,17518710,11881.33317,48463252,204608240,1567125.46,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,1058,Clarke County,Clarke Middle School,1301170,1301170,11502900200000.0,130117000443,789.0,06-08,3.0,789,Four Quarter ADA,9919.8798828125,1021.53997802734,10941.4296875,8275.1748046875,492.870574951172,8768.044921875,1644.70812988281,528.6728515625,2173.38110351562,7826787.5,805997.75,8632786,12930.77262,48463252,204608240,590235.03,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,104,Clarke County,Classic City High School,1301170,1301170,11502900200000.0,130117002831,76.0,09-12,4.0,76,Four Quarter ADA,19878.390625,1719.7099609375,21598.099609375,18241.83984375,1193.6552734375,19435.49609375,1636.54968261719,526.050354003906,2162.60009765625,1510757.625,130697.625,1641455.25,23587.44255,48463252,204608240,10075.99,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,191,Clarke County,Cleveland Road Elementary School,1301170,1301170,11502900200000.0,130117002102,301.0,PK-05,2.0,269,Four Quarter ADA,15300.6298828125,1103.93994140625,16404.580078125,13651.509765625,573.8515625,14225.361328125,1649.12292480469,530.091918945312,2179.21484375,4115870,296960.8125,4412831,18393.92301,48463252,204608240,392392.92999999993,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,196,Clarke County,Coile Middle School,1301170,1301170,11502900200000.0,130117001106,735.0,06-08,3.0,735,Four Quarter ADA,9499.2900390625,1187.35998535156,10686.650390625,7852.20166015625,657.91796875,8510.1201171875,1647.08898925781,529.438110351562,2176.52709960938,6981978.5,872706.6875,7854685.5,12675.99333,48463252,204608240,8713387.9100000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,3058,Clarke County,Fowler Drive Elementary School,1301170,1301170,11502900200000.0,130117000457,492.0,PK-05,2.0,441,Four Quarter ADA,12646.4599609375,1100.94995117188,13747.41015625,11001.25390625,572.116821289062,11573.37109375,1645.20861816406,528.833740234375,2174.04248046875,5577090,485519.1875,6062609.5,15736.75309,48463252,204608240,619721.98999999987,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,205,Clarke County,Gaines Elementary School,1301170,1301170,11502900200000.0,130117000455,559.0,PK-05,2.0,475,Four Quarter ADA,12669.5302734375,1347.51000976562,14017.0400390625,11024.25,818.658630371094,11842.908203125,1645.27807617188,528.85595703125,2174.13403320312,6018025.5,640069.4375,6658095,16006.38297,48463252,204608240,750513.75000000012,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,5058,Clarke County,Hilsman Middle School,1301170,1301170,11502900200000.0,130117000450,683.0,06-08,3.0,683,Four Quarter ADA,11020.1904296875,1170.57995605469,12190.7802734375,9375.1787109375,641.8115234375,10016.990234375,1645.01586914062,528.771789550781,2173.78759765625,7526792.5,799508.375,8326301,14180.12321,48463252,204608240,22501793.660000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,291,Clarke County,Howard B. Stroud Elementary School,1301170,1301170,11502900200000.0,130117002103,403.0,PK-05,2.0,338,Four Quarter ADA,15537.7197265625,1695.7900390625,17233.509765625,13894.0712890625,1167.45434570312,15061.5263671875,1643.65112304688,528.3330078125,2171.98413085938,5251750.5,573176.125,5824926.5,19222.8527,48463252,204608240,663362.14000000013,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,112,Clarke County,Judia Jackson Harris Elementary,1301170,1301170,11502900200000.0,130117003905,502.0,PK-05,2.0,416,Four Quarter ADA,12510.76953125,1153.81005859375,13664.580078125,10866.3544921875,625.230346679688,11491.5849609375,1644.41772460938,528.579467773438,2172.9970703125,5204481.5,479984.875,5684466,15653.92301,48463252,204608240,691089.81,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,4060,Clarke County,Oglethorpe Avenue Elementary School,1301170,1301170,11502900200000.0,130117000454,579.0,PK-05,2.0,507,Four Quarter ADA,13564.2197265625,1404.65002441406,14968.8798828125,11916.484375,875.005493164062,12791.490234375,1647.73974609375,529.647338867188,2177.38696289062,6877061.5,712159,7589220.5,16958.22282,48463252,204608240,4224555.29,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,178,Clarke County,Timothy Elementary School,1301170,1301170,11502900200000.0,130117000444,572.0,PK-05,2.0,526,Four Quarter ADA,12081.48046875,856.909973144531,12938.3896484375,10434.14453125,327.396911621094,10761.5419921875,1647.33557128906,529.517333984375,2176.85278320312,6354858.5,450736.90625,6805595.5,14927.73258,48463252,204608240,722581.97000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,391,Clarke County,Whit Davis Road Elementary School,1301170,1301170,11502900200000.0,130117002104,529.0,PK-05,2.0,457,Four Quarter ADA,12766.919921875,1014.60998535156,13781.5302734375,11120.3447265625,485.335754394531,11605.6806640625,1646.57653808594,529.2734375,2175.85009765625,5834483,463676.40625,6298159.5,15770.87321,48463252,204608240,751366.80999999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,1062,Clarke County,Whitehead Road Elementary School,1301170,1301170,11502900200000.0,130117000447,826.0,PK-05,2.0,725,Four Quarter ADA,10977.16015625,1070.46997070312,12047.6298828125,9330.228515625,541.081848144531,9871.310546875,1646.93322753906,529.388061523438,2176.3212890625,7958442.5,776090.6875,8734533,14036.97282,48463252,204608240,1117052.5899999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,629,2062,Clarke County,Winterville Elementary School,1301170,1301170,11502900200000.0,130117000445,444.0,PK-05,2.0,390,Four Quarter ADA,13851.8798828125,1208.15002441406,15060.0302734375,12204.14453125,678.497802734375,12882.642578125,1647.73974609375,529.647277832031,2177.38696289062,5402235,471176.59375,5873411.5,17049.37321,48463252,204608240,616124.74000000011,0,0,,1,0,0,1,0,0,0
GA,2018-2019,630,204,Clay County,Clay County Elementary,1301200,1301200,11503000100000.0,130120002834,140.0,PK-05,2.0,122,Four Quarter ADA,14973.48046875,2322.55004882812,17296.029296875,10958.03125,952.739440917969,11910.7705078125,4015.44409179688,1369.81311035156,5385.25732421875,1826764,283351.40625,2110115.25,20517.56457,547774.0625,3910024,532525.57000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,630,104,Clay County,Clay County Middle School,1301200,1301200,11503000100000.0,130120002833,62.0,06-08,3.0,62,Four Quarter ADA,17723.830078125,2471.88989257812,20195.720703125,13707.607421875,1101.8056640625,14809.4130859375,4016.22583007812,1370.07983398438,5386.30615234375,1098877.625,153256.90625,1252134.625,23417.25598,547774.0625,3910024,15248.51,0,0,,1,0,0,1,0,0,0
GA,2018-2019,631,381,Clayton County,7 Pillars Career Academy,1301230,1301230,11503100100000.0,130123004364,,06-06,2.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,105257232,543059456,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,631,177,Clayton County,Adamson Middle School,1301230,1301230,11503100100000.0,130123000480,568.0,06-08,3.0,568,Four Quarter ADA,9177.9404296875,980.780029296875,10158.7197265625,7726.54150390625,737.197387695312,8463.73828125,1451.40051269531,243.581954956055,1694.98254394531,5213071,557082.6875,5770153.5,11698.6747,105257232,543059456,4815559.7,0,0,,1,0,0,1,0,0,0
