state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OH,enrollmetric,pp_stloc_raw_OH,pp_fed_raw_OH,pp_total_raw_OH,pp_site_stloc_raw_OH,pp_site_fed_raw_OH,pp_site_raw_OH,pp_centshare_stloc_raw_OH,pp_centshare_fed_raw_OH,pp_centshare_raw_OH,schoolstloc_raw_OH,schoolfed_raw_OH,schooltot_raw_OH,pp_total_norm_NERDS,generaladmin_raw_OH,nonspecified_supportservices_raw_OH,schooladmin_raw_OH,cent_total_raw_OH,instruction_raw_OH,food_raw_OH,ops_maintenance_raw_OH,transportation_raw_OH,pupil_support_services_raw_OH,staff_support_services_raw_OH,pp_generaladmin_raw_OH,pp_nonspecified_supportservices_raw_OH,pp_schooladmin_raw_OH,pp_instruction_raw_OH,pp_food_raw_OH,pp_ops_maintenance_raw_OH,pp_transportation_raw_OH,pp_pupil_support_services_raw_OH,pp_staff_support_services_raw_OH,pp_noninstruction_raw_OH,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OH,2018-2019,43489,35048,Akron City - 043489 (Summit),Miller-South Visual Performing Arts - 035048 (Summit),3904348.0,3904348.0,36507700100000.0,390434804409.0,467.0,04-08,3.0,462.09255,Weighted Enrollment,,,15021.1573417489,,,13726.0844391453,,,1295.0729026036,,,6941164.89999998,15399.81871,0,32941,514053,598444,3811933,158328,849505,57557,522933,395471,0.0,71.286282369192,1112.44587258548,8249.2856463494,342.631730375224,1838.38785109173,124.557061134181,1131.66319171343,855.826803526696,3489.3087975558,0,0,0,0,0,0,0
OH,2018-2019,43489,11532,Akron City - 043489 (Summit),"National Inventors Hall of Fame School, Center for STEM - 011532 (Summit)",3904348.0,3904348.0,36507700100000.0,390434805555.0,392.0,05-08,3.0,389.511904,Weighted Enrollment,,,17269.915761034,,,15974.842632794,,,1295.07312824,,,6726837.76999998,17648.57713,0,27259,458016,504446,3231110,193809,726457,754209,430087,401443,0.0,69.9831499886586,1175.87171353818,8295.27905776147,497.569696868622,1865.04369324742,1936.29332571052,1104.17015650438,1030.6318391748,5544.76157935341,0,0,0,0,0,0,0
OH,2018-2019,43489,27565,Akron City - 043489 (Summit),North High School - 027565 (Summit),3904348.0,3904348.0,36507700100000.0,390434800046.0,906.0,09-12,4.0,877.43981,Weighted Enrollment,,,16117.4703823843,,,14822.3903472079,,,1295.08003517642,,,14142110.1499999,16496.13175,0,60755,999028,1136355,7730369,417032,1859956,201322,1010330,726962,0.0,69.2417751138964,1138.57143089963,8810.14197429677,475.283256181412,2119.75301189035,229.442815000608,1151.45243979754,828.50364402773,4032.29228908589,0,0,0,0,0,0,0
OH,2018-2019,43489,29801,Akron City - 043489 (Summit),Pfeiffer Elementary School - 029801 (Summit),3904348.0,3904348.0,36507700100000.0,390434800048.0,224.0,KG-05,2.0,226.477442,Weighted Enrollment,,,14986.3270709318,,,13691.2325246061,,,1295.09454632572,,,3394065.01999999,15364.98844,0,15435,249044,293310,1939624,129807,249259,94814,232444,190329,0.0,68.1527920118419,1099.64218864676,8564.31220200731,573.155051795401,1100.59257027461,418.645668030814,1026.34402767583,840.388024163571,3260.18827075942,0,0,0,0,0,0,0
OH,2018-2019,43489,30536,Akron City - 043489 (Summit),Portage Path Community Learning Center - 030536 (Summit),3904348.0,3904348.0,36507700100000.0,390434800049.0,277.0,KG-05,2.0,275.66852,Weighted Enrollment,,,15496.3203995871,,,14201.233242011,,,1295.08715757606,,,4271847.70999999,15874.98177,0,20361,328620,357015,2262381,179221,472411,74105,315019,262715,0.0,73.8593583336972,1192.08272311978,8206.88992707619,650.133537191696,1713.69291640553,268.820502246683,1142.74520717853,953.009070458972,3898.58903729738,0,0,0,0,0,0,0
OH,2018-2019,43489,31773,Akron City - 043489 (Summit),Rimer Community Learning Center - 031773 (Summit),3904348.0,3904348.0,36507700100000.0,390434800052.0,321.0,KG-05,2.0,315.763485,Weighted Enrollment,,,16222.979835683,,,14927.9138149871,,,1295.06602069583,,,5122624.64999999,16601.64121,0,21575,333014,408935,2850858,180177,440544,284049,333066,270406,0.0,68.3259180522408,1054.63036677594,9028.45944964156,570.608472984137,1395.17132577884,899.563513494917,1054.7973588523,856.357409407234,3988.29959708607,0,0,0,0,0,0,0
OH,2018-2019,43489,31849,Akron City - 043489 (Summit),Ritzman Community Learning Center - 031849 (Summit),3904348.0,3904348.0,36507700100000.0,390434800053.0,342.0,KG-05,2.0,340.099828,Weighted Enrollment,,,15103.6856743132,,,13808.6055427231,,,1295.08013159007,,,5136760.89999999,15482.34705,0,24474,372316,440457,2965011,144719,480997,42614,371607,294567,0.0,71.9614889073099,1094.72431135719,8718.06086300049,425.518680356404,1414.2814562082,125.297358280345,1092.64162873966,866.119755873559,3131.78329510944,0,0,0,0,0,0,0
OH,2018-2019,43489,32110,Akron City - 043489 (Summit),Robinson Community Learning Center - 032110 (Summit),3904348.0,3904348.0,36507700100000.0,390434800054.0,254.0,KG-06,2.0,250.328315,Weighted Enrollment,,,16637.0249406264,,,15341.9366882248,,,1295.08825240165,,,4164718.41999999,17015.68631,0,18095,306534,324197,2270153,175123,529185,31944,281238,228249,0.0,72.2855502782416,1224.52907494703,9068.70119746542,699.574077347183,2113.96405556438,127.609495553868,1123.47622361457,911.797013454112,4237.9622536907,0,0,0,0,0,0,0
OH,2018-2019,43489,16188,Akron City - 043489 (Summit),Sam Salem Community Learning Center - 016188 (Summit),3904348.0,3904348.0,36507700100000.0,390434800028.0,369.0,KG-05,2.0,358.787143999999,Weighted Enrollment,,,15659.583137126,,,14364.4938403924,,,1295.08929673355,,,5618457.10999998,16038.24451,0,24071,382610,464661,3064215,206403,453234,351153,381700,290410,0.0,67.0903916222818,1066.39888412501,8540.48034117969,575.280255861119,1263.23915887019,978.723083790316,1063.86147436765,809.4202505762,3950.73177426891,0,0,0,0,0,0,0
OH,2018-2019,43489,33746,Akron City - 043489 (Summit),Schumacher Community Learning Cent - 033746 (Summit),3904348.0,3904348.0,36507700100000.0,390434800055.0,424.0,KG-05,2.0,426.165225999999,Weighted Enrollment,,,14614.0729464397,,,13318.9780951296,,,1295.09485131008,,,6228009.69999997,14992.73432,0,30364,453769,551924,3541850,284181,445277,80453,472839,367353,0.0,71.2482345990379,1064.77284469944,8310.97765353571,666.833689523039,1044.84623060258,188.782437166752,1109.51929240702,861.997712596099,3036.48343659084,0,0,0,0,0,0,0
OH,2018-2019,43489,33977,Akron City - 043489 (Summit),Seiberling CLC - 033977 (Summit),3904348.0,3904348.0,36507700100000.0,390434800056.0,508.0,KG-06,2.0,501.106334,Weighted Enrollment,,,14676.0435480745,,,13380.9544702342,,,1295.08907784031,,,7354258.37999997,15054.70492,0,34353,536462,648977,4207423,289111,573990,102447,539697,421798,0.0,68.554411846648,1070.55555597906,8396.26740778731,576.944912454449,1145.44515017045,204.442317027266,1077.01083259506,841.733882373954,3065.94234747787,0,0,0,0,0,0,0
OH,2018-2019,43489,38505,Akron City - 043489 (Summit),Voris Community Learning Center - 038505 (Summit),3904348.0,3904348.0,36507700100000.0,390434800061.0,353.0,KG-05,2.0,354.337422,Weighted Enrollment,,,15914.8371858956,,,14619.7477555729,,,1295.08943032271,,,5639222.37999999,16293.49856,0,24587,381010,458899,3296074,201991,457763,146314,378201,294382,0.0,69.3893968670348,1075.27460082948,9302.07780876162,570.052942361814,1291.88573257723,412.923306757026,1067.34743924394,830.796528174774,3419.52597939258,0,0,0,0,0,0,0
OH,2018-2019,43489,41699,Akron City - 043489 (Summit),Windemere CLC - 041699 (Summit),3904348.0,3904348.0,36507700100000.0,390434800063.0,252.0,KG-05,2.0,257.204602,Weighted Enrollment,,,15617.9399542781,,,14322.8823720658,,,1295.05758221231,,,4017006.03,15996.60133,0,18972,301905,333095,2225205,128214,451043,46851,282744,228978,0.0,73.7618994857641,1173.79272241792,8651.49858399503,498.489408832583,1753.6351468548,182.153350428776,1099.29658257047,890.254677480459,3681.83252801984,0,0,0,0,0,0,0
OH,2018-2019,13254,13254,Akron Preparatory School - 013254 (Summit),Akron Preparatory School - 013254 (Summit),3901503.0,3901503.0,,390150305726.0,224.0,KG-08,3.0,218.090906,Weighted Enrollment,,,10594.7106295206,,,10594.7106295206,,,0.0,,,2310610.03999999,10556.27295,516300,140745,77310,0,1073739,115084,280947,55555,50929,0,2367.36349749493,645.352355957474,354.487453961056,4923.35613480371,527.690411813869,1288.21010996212,254.730933164173,233.519732363347,0.0,5437.83476235362,0,0,0,0,0,0,0
OH,2018-2019,12060,12060,Akros Middle School - 012060 (Summit),Akros Middle School - 012060 (Summit),3901428.0,3901428.0,,390142805651.0,125.0,06-08,3.0,121.511496,Weighted Enrollment,,,11328.2855969446,,,11328.2855969446,,,0.0,,,1376516.92999999,11316.15016,92212,44279,49449,0,839227,71855,236436,2492,40568,0,758.874781691437,364.399430980587,406.949890568378,6906.56429742252,591.339851498495,1945.79103856971,20.5076892477728,333.858616965755,0.0,4087.86268255638,0,0,0,0,0,0,0
OH,2018-2019,13994,13994,"Albert Einstein Academy For Letters, Arts And Sciences-Ohio - 013994 (Cuyahoga)","Albert Einstein Academy for Letters, Arts and Sciences-Ohio - 013994 (Cuyahoga)",3901539.0,3901539.0,,390153905804.0,331.0,KG-12,4.0,329.564406,Weighted Enrollment,,,10307.432138166,,,10307.432138166,,,0.0,,,3396962.74999999,10307.54468,136917,183153,0,0,2424600,297,651996,0,0,0,415.448900146091,555.741174306304,0.0,7356.98460106155,0.901735729312952,1978.35572692276,0.0,0.0,0.0,2950.44753710446,0,0,0,0,0,0,0
OH,2018-2019,45906,257,Alexander Local - 045906 (Athens),Alexander Elementary School - 000257 (Athens),3904590.0,3904590.0,36500500100000.0,390459002377.0,719.0,PK-05,2.0,712.549004,Weighted Enrollment,,,11030.5335294525,,,10151.9959741603,,,878.537555292126,,,7859795.67999999,11536.60485,0,0,473261,626001,4606158,382733,507407,556588,577057,130592,0.0,0.0,664.180494735489,6464.33812150834,537.132081936079,712.101142730668,781.121785134093,809.848469032454,183.273879083269,2694.53550453633,0,0,0,0,0,0,0
OH,2018-2019,45906,315,Alexander Local - 045906 (Athens),Alexander Jr. / Sr. High School - 000315 (Athens),3904590.0,3904590.0,36500500100000.0,390459002378.0,775.0,06-12,4.0,766.392557999999,Weighted Enrollment,,,11695.225464337,,,10817.9233781129,,,877.302086224067,,,8963133.75999998,12201.29679,0,0,481341,672358,5327072,337464,776456,590552,601590,176302,0.0,0.0,628.060169655248,6950.83997671074,440.327449004274,1013.13063637551,770.560339913947,784.963663491106,230.041142962142,2852.07859494897,0,0,0,0,0,0,0
OH,2018-2019,45757,448,Allen East Local - 045757 (Allen),Allen East Elementary School - 000448 (Allen),3904575.0,3904575.0,36500200800000.0,390457502332.0,546.0,PK-04,2.0,546.995231,Weighted Enrollment,,,8472.25106794394,,,7542.25670753607,,,929.994360407868,,,4634280.92999999,8623.406516,0,22442,233109,508702,2633208,126301,369455,177933,396127,167003,0.0,41.0286209606824,426.163587521295,4813.95116587404,230.899307420104,675.425925239922,325.29089819432,724.187502102737,305.309700222962,1698.80833933632,0,0,0,0,0,0,0
OH,2018-2019,45757,364,Allen East Local - 045757 (Allen),Allen East High School - 000364 (Allen),3904575.0,3904575.0,36500200800000.0,390457502331.0,341.0,09-12,4.0,328.82085,Weighted Enrollment,,,9197.63777144907,,,8267.65379993388,,,929.983971515186,,,3024375.06999999,9348.79322,0,13491,172120,305798,1591446,104798,350644,153125,234815,98139,0.0,41.0281464815871,523.446764400736,4839.85714409532,318.707800919558,1066.36805421553,465.677617462516,714.112259000607,298.456013358033,2415.22838347992,0,0,0,0,0,0,0
OH,2018-2019,45757,15724,Allen East Local - 045757 (Allen),Allen East Middle School - 015724 (Allen),3904575.0,3904575.0,36500200800000.0,390457505882.0,251.0,05-08,3.0,250.06786,Weighted Enrollment,,,9542.72612242131,,,8612.73196003675,,,929.994162384562,,,2386329.09999999,9693.881571,0,10260,130712,232562,1222529,97866,341385,108472,167974,74569,0.0,41.0285832013758,522.708076119818,4888.78706763835,391.358289705842,1365.1701982014,433.769537596714,671.714909704908,298.195297868346,2754.03468482514,0,0,0,0,0,0,0
OH,2018-2019,139,139,Alliance Academy Of Cincinnati - 000139 (Hamilton),Alliance Academy of Cincinnati - 000139 (Hamilton),3900130.0,3900130.0,,390013004180.0,600.0,KG-08,3.0,583.442528,Weighted Enrollment,,,12365.1544989877,,,12365.1544989877,,,0.0,,,7214356.99999998,12364.5595,353168,301655,328423,0,3668167,361572,1301247,0,299888,600237,605.317547232347,517.026074588789,562.90548638237,6287.10939631743,619.721708047994,2230.291652651,0.0,513.997498653372,1028.78513511445,4535.2624689025,0,0,0,0,0,0,0
OH,2018-2019,43497,29256,Alliance City - 043497 (Stark),Alliance Early Learning School - 029256 (Stark),3904349.0,3904349.0,36507600100000.0,390434900069.0,267.0,01-03,2.0,271.566259,Weighted Enrollment,,,14285.2001360006,,,13513.8901037039,,,771.310032296758,,,3879378.35999999,14384.99509,4540,28985,194324,209462,2297434,199248,423408,118333,208201,195443,16.7175775691633,106.732478868076,715.565883315422,8459.9408573802,733.700463134486,1559.13481873313,435.743712918326,766.668034411446,719.686277373655,3567.5949345386,0,0,0,0,0,0,0
OH,2018-2019,43497,33225,Alliance City - 043497 (Stark),Alliance Early Learning School at South Lincoln - 033225 (Stark),3904349.0,3904349.0,36507600100000.0,390434900071.0,444.0,PK-01,1.0,447.535808,Weighted Enrollment,,,11460.2942788434,,,10688.9876843105,,,771.306594532876,,,5128892.05999999,11560.08923,7482,47766,292427,345187,2968445,261167,458287,170428,321758,255945,16.717522634524,106.731995845123,653.416117264072,6632.86480531184,583.56709190966,1024.02364639389,380.814332514818,718.95422499913,571.897947437538,2765.27070656208,0,0,0,0,0,0,0
OH,2018-2019,43497,145417,Alliance City - 043497 (Stark),Alliance Elementary School at Rockhill - 145417 (Stark),3904349.0,3904349.0,36507600100000.0,390434904191.0,310.0,KG-04,2.0,299.513965,Weighted Enrollment,,,14569.4413614403,,,13798.1523165372,,,771.28904490313,,,4363751.15,14669.23632,5007,31967,212415,231012,2537643,245467,445097,205792,243092,206259,16.7171837880747,106.729581039735,709.198651221487,8472.53769953599,819.55217013003,1486.06336268828,687.085625540031,811.621221067271,688.646821526335,3825.34657440763,0,0,0,0,0,0,0
OH,2018-2019,43497,463,Alliance City - 043497 (Stark),Alliance High School - 000463 (Stark),3904349.0,3904349.0,36507600100000.0,390434900064.0,1000.0,09-12,4.0,906.340365,Weighted Enrollment,,,11966.7079927527,,,11195.4089234456,,,771.299069307146,,,10845910.4899999,12066.50295,15152,96735,641842,699059,5592425,399941,1955712,229591,721858,493596,16.7173178919378,106.730985108447,708.16891179728,6170.33692414216,441.27036094216,2157.81135379532,253.316534125674,796.453438328326,544.603097314328,3684.01546366082,0,0,0,0,0,0,0
OH,2018-2019,43497,145409,Alliance City - 043497 (Stark),Alliance Intermediate School @ Northside - 145409 (Stark),3904349.0,3904349.0,36507600100000.0,390434904190.0,414.0,04-05,2.0,414.266589999999,Weighted Enrollment,,,13183.0565675112,,,12411.7508003722,,,771.305767138981,,,5461299.88999998,13282.85152,6926,44215,283168,319526,3312218,249564,455081,155530,380361,254710,16.7175441302181,106.731826961957,683.540157076147,7995.37870046435,602.424733310016,1098.52259628274,375.435706751056,918.154176999888,614.845358395906,2883.37256451213,0,0,0,0,0,0,0
OH,2018-2019,43497,145391,Alliance City - 043497 (Stark),Alliance Middle School - 145391 (Stark),3904349.0,3904349.0,36507600100000.0,390434904189.0,651.0,05-09,3.0,655.384998,Weighted Enrollment,,,10994.7600906177,,,10223.4665585067,,,771.293532111029,,,7205800.81999999,11094.55505,10956,69949,446820,505494,4028338,327206,485263,367298,574618,389857,16.7171815550163,106.730136047453,681.766810902802,6146.52143746506,499.258300080893,740.425050132136,560.43121389849,876.763996358672,594.852432066196,2605.32869261679,0,0,0,0,0,0,0
OH,2018-2019,143396,143396,Alternative Education Academy - 143396 (Summit),Alternative Education Academy - 143396 (Summit),3900203.0,3900203.0,,390020304727.0,2096.0,KG-12,4.0,1939.906804,Weighted Enrollment,,,8036.02237378408,,,8036.02237378408,,,0.0,,,15589134.4799999,8036.435313,59335,29263,4636520,0,10526762,0,0,0,242683,94573,30.5863404765912,15.0845906306744,2390.07338931937,5426.42679962475,0.0,0.0,0.0,125.100200432102,48.7510533005996,2435.74432042663,0,0,0,0,0,0,0
OH,2018-2019,46847,539,Amanda-Clearcreek Local - 046847 (Fairfield),Amanda-Clearcreek Elementary School - 000539 (Fairfield),3904684.0,3904684.0,36502300100000.0,390468402671.0,341.0,03-05,2.0,345.17666,Weighted Enrollment,,,12247.4876198176,,,11535.7151610424,,,711.772458775167,,,4227546.86999999,12652.1023,0,12151,180655,245687,2536918,181031,509748,245174,210522,105661,0.0,35.2024091084258,523.369540686788,7349.62161114832,524.458316503786,1476.77354546509,710.285510034195,609.896451283815,306.107776812024,3270.08932179828,0,0,0,0,0,0,0
OH,2018-2019,46847,562,Amanda-Clearcreek Local - 046847 (Fairfield),Amanda-Clearcreek High School - 000562 (Fairfield),3904684.0,3904684.0,36502300100000.0,390468402672.0,437.0,09-12,4.0,429.566124,Weighted Enrollment,,,12169.0141469348,,,11457.2421218205,,,711.772025114345,,,5227396.23999999,12573.62883,0,15122,215885,305753,2912426,184840,909267,226068,323838,134198,0.0,35.2023801578915,502.564629607524,6779.92489929208,430.293637400513,2116.70997594773,526.270944959336,753.871154886505,312.404499568964,3611.04156807299,0,0,0,0,0,0,0
OH,2018-2019,46847,122069,Amanda-Clearcreek Local - 046847 (Fairfield),Amanda-Clearcreek Middle School - 122069 (Fairfield),3904684.0,3904684.0,36502300100000.0,390468400919.0,351.0,06-08,3.0,348.929428,Weighted Enrollment,,,12649.2683787049,,,11937.5017002005,,,711.766678504399,,,4413701.97999999,13053.88306,0,12283,187026,248356,2644729,184533,606808,208161,213971,107835,0.0,35.2021326214995,535.998413983013,7579.55132978923,528.854705828938,1739.05687312793,596.569888625157,613.222138431958,309.046217792785,3435.68201418653,0,0,0,0,0,0,0
OH,2018-2019,46847,6585,Amanda-Clearcreek Local - 046847 (Fairfield),Amanda-Clearcreek Primary School - 006585 (Fairfield),3904684.0,3904684.0,36502300100000.0,390468402673.0,321.0,KG-02,2.0,320.768446,Weighted Enrollment,,,12406.65554741,,,11694.8865350677,,,711.769012342318,,,3979663.61999999,12811.27023,0,11292,180289,228313,2392108,192855,454269,241701,180319,98516,0.0,35.2022467945615,562.05469162637,7457.43005532408,601.228993702204,1416.19063740452,753.506689994064,562.147094730134,307.126125491782,3368.18325952172,0,0,0,0,0,0,0
OH,2018-2019,45195,64113,Amherst Exempted Village - 045195 (Lorain),Amherst Junior High School - 064113 (Lorain),3904519.0,3904519.0,36504700100000.0,390451902119.0,775.0,06-10,4.0,779.224127,Weighted Enrollment,,,8109.87229608714,,,7399.62954201492,,,710.242754072218,,,6319408.15999998,8364.73713,0,0,481874,553438,2884264,332586,942665,375261,362910,386411,0.0,0.0,618.401873483057,3701.45633337146,426.81717425826,1209.74780854032,481.582688468269,465.732062734243,495.891601159315,2736.5495447499,0,0,0,0,0,0,0
OH,2018-2019,45195,22871,Amherst Exempted Village - 045195 (Lorain),Marion L Steele High School - 022871 (Lorain),3904519.0,3904519.0,36504700100000.0,390451902116.0,1238.0,09-12,4.0,1215.26587099999,Weighted Enrollment,,,10818.8908153745,,,10108.6418808843,,,710.248934490155,,,13147828.7699998,11073.75565,0,0,744223,863141,8164782,350347,1679264,215216,629976,500880,0.0,0.0,612.395540563979,6718.51524414282,288.288150239677,1381.80779208272,177.093815547462,518.384943602189,412.1563947055,2459.58529843383,0,0,0,0,0,0,0
