state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VA,enrollmetric,pp_stloc_raw_VA,pp_fed_raw_VA,pp_total_raw_VA,pp_site_stloc_raw_VA,pp_site_fed_raw_VA,pp_site_raw_VA,pp_centshare_stloc_raw_VA,pp_centshare_fed_raw_VA,pp_centshare_raw_VA,schoolstloc_raw_VA,schoolfed_raw_VA,schooltot_raw_VA,pp_total_norm_NERDS,distexclu_raw_VA,disttotwexclu_raw_VA,schoolexclu_raw_VA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VA,2018-2019,7,250,Arlington County Public Schools,Barrett Elementary,5100270,5100270,47100700730100.0,510027000084,561.0,PK-05,2,568.43,ADM,19410,998,20408,12684,683,13367,6726,315,7041,11033226.2999999,567293.139999999,11600448,21582.16084,810147150.41,1308584593.41,6444,0,0,0,0,0,0,0
VA,2018-2019,7,615,Arlington County Public Schools,Campbell Elementary,5100270,5100270,47100700730100.0,510027001940,444.0,PK-05,2,440.16,ADM,19349,799,20148,12623,484,13107,6726,315,7041,8516655.84,351687.84,8868453,21322.16084,810147150.41,1308584593.41,15483,0,0,0,0,0,0,0
VA,2018-2019,7,380,Arlington County Public Schools,Cardinal Elementary,5100270,5100270,47100700730100.0,510027000101,791.0,PK-05,2,789.25,ADM,15728,364,16092,9002,49,9050,6726,315,7041,12413324,287287,12700232,17266.16084,810147150.41,1308584593.41,5496,0,0,0,0,0,0,0
VA,2018-2019,7,90,Arlington County Public Schools,Carlin Springs Elementary,5100270,5100270,47100700730100.0,510027000093,617.0,PK-05,2,635.23,ADM,19266,1349,20615,12540,1034,13574,6726,315,7041,12238341.18,856925.27,13095478,21789.16084,810147150.41,1308584593.41,9651,0,0,0,0,0,0,0
VA,2018-2019,7,622,Arlington County Public Schools,Claremont Immersion,5100270,5100270,47100700730100.0,510027002404,750.0,PK-05,2,743.01,ADM,17363,318,17682,10637,3,10641,6726,315,7041,12900882.6299999,236277.18,13137753,18856.16084,810147150.41,1308584593.41,10512,0,0,0,0,0,0,0
VA,2018-2019,7,626,Arlington County Public Schools,Discovery Elementary,5100270,5100270,47100700730100.0,510027003006,594.0,PK-05,2,596.68,ADM,17135,315,17451,10409,0,10409,6726,315,7041,10224111.7999999,187954.199999999,10412387,18625.16084,810147150.41,1308584593.41,3024,0,0,0,0,0,0,0
VA,2018-2019,7,628,Arlington County Public Schools,DOROTHY HAMM MIDDLE,5100270,5100270,47100700730100.0,510027003062,,06-08,3,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,200,Arlington County Public Schools,Dr. Charles R. Drew Elementary,5100270,5100270,47100700730100.0,510027000087,673.0,PK-05,2,696.25,ADM,20178,687,20864,13452,372,13823,6726,315,7041,14048932.5,478323.75,14526715,22038.16084,810147150.41,1308584593.41,4550,0,0,0,0,0,0,0
VA,2018-2019,7,111,Arlington County Public Schools,Escuela Key Elementary,5100270,5100270,47100700730100.0,510027000090,718.0,PK-05,2,711.15,ADM,18484,360,18844,11758,45,11803,6726,315,7041,13144896.6,256014,13400971,20018.16084,810147150.41,1308584593.41,20958,0,0,0,0,0,0,0
VA,2018-2019,7,619,Arlington County Public Schools,EUNICE KENNEDY SHRIVER PROGRAM,5100270,5100270,47100700730100.0,510027002331,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,100,Arlington County Public Schools,Glebe Elementary,5100270,5100270,47100700730100.0,510027000092,586.0,PK-05,2,580.2,ADM,18399,416,18815,11673,101,11774,6726,315,7041,10675099.8,241363.2,10916430,19989.16084,810147150.41,1308584593.41,7475,0,0,0,0,0,0,0
VA,2018-2019,7,623,Arlington County Public Schools,GOVERNOR'S ACADEMY FOR CTE IN ARLINGTON,5100270,5100270,47100700730100.0,510027003003,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,611,Arlington County Public Schools,Gunston Middle,5100270,5100270,47100700730100.0,510027000752,1063.0,06-08,3,1070.72,ADM,18177,335,18512,11451,20,11471,6726,315,7041,19462477.44,358691.2,19821251,19686.16084,810147150.41,1308584593.41,21083,0,0,0,0,0,0,0
VA,2018-2019,7,616,Arlington County Public Schools,HB WOODLAWN SECONDARY PRGM.,5100270,5100270,47100700730100.0,510027002659,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,614,Arlington County Public Schools,Hoffman-Boston Elementary,5100270,5100270,47100700730100.0,510027001900,538.0,PK-05,2,549.12,ADM,20801,851,21652,14075,536,14611,6726,315,7041,11422245.12,467301.12,11889786,22826.16084,810147150.41,1308584593.41,2754,0,0,0,0,0,0,0
VA,2018-2019,7,613,Arlington County Public Schools,Innovation Elementary,5100270,5100270,47100700730100.0,510027001067,682.0,PK-05,2,677.94,ADM,16719,360,17079,9993,45,10037,6726,315,7041,11334478.86,244058.4,11578207,18253.16084,810147150.41,1308584593.41,12845,0,0,0,0,0,0,0
VA,2018-2019,7,37,Arlington County Public Schools,INTEGRATION STATION,5100270,5100270,47100700730100.0,510027003068,,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,440,Arlington County Public Schools,Jamestown Elementary,5100270,5100270,47100700730100.0,510027000097,602.0,PK-05,2,629.84,ADM,17110,354,17464,10384,39,10423,6726,315,7041,10776562.4,222963.36,10999703,18638.16084,810147150.41,1308584593.41,8203,0,0,0,0,0,0,0
VA,2018-2019,7,180,Arlington County Public Schools,Jefferson Middle,5100270,5100270,47100700730100.0,510027000098,1187.0,06-08,3,1180.58,ADM,18686,315,19001,11960,0,11960,6726,315,7041,22060317.88,371882.699999999,22432635,20175.16084,810147150.41,1308584593.41,32061,0,0,0,0,0,0,0
VA,2018-2019,7,500,Arlington County Public Schools,Kenmore Middle,5100270,5100270,47100700730100.0,510027000099,1002.0,06-08,3,996.78,ADM,19509,339,19848,12783,24,12807,6726,315,7041,19446181.02,337908.42,19783948,21022.16084,810147150.41,1308584593.41,11230,0,0,0,0,0,0,0
VA,2018-2019,7,617,Arlington County Public Schools,LANGSTON HIGH CONTINUATION PRGM.,5100270,5100270,47100700730100.0,510027002944,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,460,Arlington County Public Schools,Long Branch Elementary,5100270,5100270,47100700730100.0,510027000100,631.0,PK-05,2,645.23,ADM,19722,315,20037,12996,0,12996,6726,315,7041,12725226.06,203247.45,12928563,21211.16084,810147150.41,1308584593.41,4151,0,0,0,0,0,0,0
VA,2018-2019,7,627,Arlington County Public Schools,MONTESSORI PUBLIC SCHOOL OF ARLINGTON,5100270,5100270,47100700730100.0,510027003063,,PK-05,2,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,625,Arlington County Public Schools,NEW DIRECTIONS ALTERNATIVE H.S. PROGRAM,5100270,5100270,47100700730100.0,510027002860,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,410,Arlington County Public Schools,Nottingham Elementary,5100270,5100270,47100700730100.0,510027000102,499.0,PK-05,2,497.85,ADM,18501,315,18817,11775,0,11775,6726,315,7041,9210722.85,156822.75,9367840,19991.16084,810147150.41,1308584593.41,5546,0,0,0,0,0,0,0
VA,2018-2019,7,360,Arlington County Public Schools,Oakridge Elementary,5100270,5100270,47100700730100.0,510027000103,784.0,PK-05,2,779.6,ADM,17211,315,17526,10485,0,10485,6726,315,7041,13417695.6,245574,13663148,18700.16084,810147150.41,1308584593.41,9808,0,0,0,0,0,0,0
VA,2018-2019,7,510,Arlington County Public Schools,Randolph Elementary,5100270,5100270,47100700730100.0,510027000013,452.0,PK-05,2,453.15,ADM,20760,1164,21924,14034,849,14883,6726,315,7041,9407394,527466.6,9935026,23098.16084,810147150.41,1308584593.41,3326,0,0,0,0,0,0,0
VA,2018-2019,7,240,Arlington County Public Schools,Swanson Middle,5100270,5100270,47100700730100.0,510027000107,1328.0,06-08,3,1324.63,ADM,17010,315,17325,10284,0,10284,6726,315,7041,22531956.3,417258.45,22949807,18499.16084,810147150.41,1308584593.41,26623,0,0,0,0,0,0,0
VA,2018-2019,7,420,Arlington County Public Schools,Taylor Elementary,5100270,5100270,47100700730100.0,510027000108,663.0,PK-05,2,672.81,ADM,17855,356,18212,11129,41,11170,6726,315,7041,12013022.5499999,239520.36,12252952,19386.16084,810147150.41,1308584593.41,9062,0,0,0,0,0,0,0
VA,2018-2019,7,162,Arlington County Public Schools,TECH. ED. & CAREER CTR.,5100270,5100270,47100700730100.0,510027000109,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,810147150.41,1308584593.41,NRD,0,0,0,0,0,1,0
VA,2018-2019,7,211,Arlington County Public Schools,Tuckahoe Elementary,5100270,5100270,47100700730100.0,510027000110,531.0,PK-05,2,527.69,ADM,17921,574,18495,11195,259,11454,6726,315,7041,9456732.49,302894.06,9759559,19669.16084,810147150.41,1308584593.41,5415,0,0,0,0,0,0,0
VA,2018-2019,7,450,Arlington County Public Schools,Wakefield High,5100270,5100270,47100700730100.0,510027000111,2339.0,09-12,4,2303.01,ADM,16699,315,17014,9973,0,9973,6726,315,7041,38457963.99,725448.15,39183882,18188.16084,810147150.41,1308584593.41,52355,0,0,0,0,0,0,0
VA,2018-2019,7,80,Arlington County Public Schools,Washington-Liberty High,5100270,5100270,47100700730100.0,510027000112,2482.0,09-12,4,2451.38,ADM,16168,332,16500,9442,17,9459,6726,315,7041,39633911.84,813858.16,40447338,17674.16084,810147150.41,1308584593.41,85356,0,0,0,0,0,0,0
VA,2018-2019,7,480,Arlington County Public Schools,Williamsburg Middle,5100270,5100270,47100700730100.0,510027000113,1379.0,06-08,3,1381.1,ADM,16972,315,17287,10246,0,10246,6726,315,7041,23440029.2,435046.5,23875472,18461.16084,810147150.41,1308584593.41,30251,0,0,0,0,0,0,0
VA,2018-2019,7,330,Arlington County Public Schools,Yorktown High,5100270,5100270,47100700730100.0,510027000115,2308.0,09-12,4,2286.09,ADM,15875,315,16190,9149,0,9149,6726,315,7041,36291678.75,720118.35,37011267,17364.16084,810147150.41,1308584593.41,75461,0,0,0,0,0,0,0
VA,2018-2019,8,212,Augusta County Public Schools,BEVERLEY MANOR MIDDLE,5100300,5100300,47100800830100.0,510030002140,740.0,06-08,3,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,96052778,NRD,0,0,0,0,0,1,1
VA,2018-2019,8,660,Augusta County Public Schools,Buffalo Gap High,5100300,5100300,47100800830100.0,510030000117,485.0,09-12,4,472.21,ADM,12731,713,13444,10000,381,10381,2731,332,3063,6011705.51,336685.73,6348451,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,30,Augusta County Public Schools,Cassell Elementary,5100300,5100300,47100800830100.0,510030000118,708.0,PK-05,2,698.58,ADM,10499,1048,11547,7768,716,8484,2731,332,3063,7334391.42,732111.84,8066820,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,140,Augusta County Public Schools,Churchville Elementary,5100300,5100300,47100800830100.0,510030000119,401.0,PK-05,2,395.69,ADM,11365,851,12216,8634,519,9153,2731,332,3063,4497016.85,336732.19,4833918,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,370,Augusta County Public Schools,Craigsville Elementary,5100300,5100300,47100800830100.0,510030000120,154.0,PK-05,2,153.72,ADM,13946,994,14940,11215,662,11877,2731,332,3063,2143779.12,152797.68,2296605,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,842,Augusta County Public Schools,Edward G. Clymore Elementary,5100300,5100300,47100800830100.0,510030001080,779.0,PK-05,2,780.71,ADM,11300,930,12231,8569,598,9167,2731,332,3063,8822023,726060.3,9548568,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,670,Augusta County Public Schools,Fort Defiance High,5100300,5100300,47100800830100.0,510030000124,788.0,09-12,4,772.22,ADM,11606,541,12148,8875,209,9084,2731,332,3063,8962385.32,417771.02,9380713,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,843,Augusta County Public Schools,Guy K. Stump Elementary,5100300,5100300,47100800830100.0,510030001901,408.0,PK-05,2,410.73,ADM,10904,880,11785,8173,548,8721,2731,332,3063,4478599.92,361442.4,4840380,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,40,Augusta County Public Schools,North River Elementary,5100300,5100300,47100800830100.0,510030000127,275.0,PK-05,2,268.71,ADM,12834,762,13596,10103,430,10533,2731,332,3063,3448624.13999999,204757.02,3653473,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,740,Augusta County Public Schools,Riverheads Elementary,5100300,5100300,47100800830100.0,510030000128,710.0,PK-05,2,709.26,ADM,10547,972,11520,7816,640,8456,2731,332,3063,7480565.22,689400.72,8170533,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,680,Augusta County Public Schools,Riverheads High,5100300,5100300,47100800830100.0,510030000129,457.0,09-12,4,445.79,ADM,12658,594,13252,9927,262,10189,2731,332,3063,5642809.82,264799.26,5907796,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,90,Augusta County Public Schools,S GORDON STEWART MIDDLE,5100300,5100300,47100800830100.0,510030001830,505.0,06-08,3,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,96052778,NRD,0,0,0,0,0,1,1
VA,2018-2019,8,440,Augusta County Public Schools,Stuarts Draft Elementary,5100300,5100300,47100800830100.0,510030000131,599.0,PK-05,2,599.05,ADM,11118,1003,12122,8387,671,9059,2731,332,3063,6660237.89999999,600847.149999999,7261635,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,730,Augusta County Public Schools,Stuarts Draft High,5100300,5100300,47100800830100.0,510030000132,706.0,09-12,4,689.03,ADM,12101,665,12766,9370,333,9703,2731,332,3063,8337952.02999999,458204.949999999,8796186,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,60,Augusta County Public Schools,STUARTS DRAFT MIDDLE,5100300,5100300,47100800830100.0,510030000130,569.0,06-08,3,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,96052778,NRD,0,0,0,0,0,1,1
VA,2018-2019,8,640,Augusta County Public Schools,Wilson Elementary,5100300,5100300,47100800830100.0,510030000137,680.0,PK-05,2,679.44,ADM,10384,869,11253,7653,537,8190,2731,332,3063,7055304.96,590433.36,7645896,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,720,Augusta County Public Schools,Wilson Memorial High,5100300,5100300,47100800830100.0,510030000138,785.0,09-12,4,768.26,ADM,11468,639,12108,8737,307,9044,2731,332,3063,8810405.68,490918.14,9301804,,0,96052778,0,0,0,0,0,0,0,1
VA,2018-2019,8,844,Augusta County Public Schools,WILSON MIDDLE,5100300,5100300,47100800830100.0,510030002435,657.0,06-08,3,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,96052778,NRD,0,0,0,0,0,1,1
VA,2018-2019,9,140,Bath County Public Schools,Bath County High,5100330,5100330,47100900930100.0,510033000139,202.0,08-12,4,200.72,ADM,17709,506,18215,12329,281,12610,5380,225,5605,3554550.48,101564.319999999,3656016,19407.28177,14088985.36,23569576.36,61924,0,0,0,0,0,0,0
VA,2018-2019,9,120,Bath County Public Schools,Millboro Elementary,5100330,5100330,47100900930100.0,510033000140,142.0,PK-07,3,148.48,ADM,15838,1526,17363,10458,1301,11759,5380,225,5605,2351626.23999999,226580.479999999,2578092,18555.28177,14088985.36,23569576.36,4064,0,0,0,0,0,0,0
VA,2018-2019,9,150,Bath County Public Schools,Valley Elementary,5100330,5100330,47100900930100.0,510033000141,199.0,PK-07,3,199.58,ADM,14818,1449,16267,9438,1224,10662,5380,225,5605,2957376.44,289191.42,3246483,17459.28177,14088985.36,23569576.36,5292,0,0,0,0,0,0,0
VA,2018-2019,10,5632,Bedford County Public Schools,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,5100360,5100360,47101001030100.0,510036002961,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,2931603512.98,3029565536.98,NRD,0,0,0,0,0,1,0
VA,2018-2019,10,480,Bedford County Public Schools,Bedford Elementary,5100360,5100360,47101001030100.0,510036002141,475.0,02-05,2,462.26,ADM,10028,872,10899,7046,789,7835,2982,83,3064,4635543.28,403090.72,5038160,11392.08153,2931603512.98,3029565536.98,263820,0,0,0,0,0,0,0
VA,2018-2019,10,1200,Bedford County Public Schools,Bedford Primary,5100360,5100360,47101001030100.0,510036000144,281.0,PK-01,1,276.71,ADM,10732,1066,11797,7750,983,8733,2982,83,3064,2969651.71999999,294972.86,3264355,12290.08153,2931603512.98,3029565536.98,168932,0,0,0,0,0,0,0
VA,2018-2019,10,10,Bedford County Public Schools,BEDFORD SCIENCE AND TECHNOLOGY CENTER,5100360,5100360,47101001030100.0,510036000142,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,2931603512.98,3029565536.98,NRD,0,0,0,0,0,1,0
VA,2018-2019,10,30,Bedford County Public Schools,Big Island Elementary,5100360,5100360,47101001030100.0,510036000145,152.0,PK-05,2,151.88,ADM,11934,782,12715,8952,699,9651,2982,83,3064,1812535.92,118770.16,1931170,13208.08153,2931603512.98,3029565536.98,108029,0,0,0,0,0,0,0
VA,2018-2019,10,160,Bedford County Public Schools,Boonsboro Elementary,5100360,5100360,47101001030100.0,510036000147,321.0,KG-05,2,322.83,ADM,9292,169,9460,6310,86,6396,2982,83,3064,2999736.36,54558.27,3053994,9953.081525,2931603512.98,3029565536.98,113360,0,0,0,0,0,0,0
VA,2018-2019,10,500,Bedford County Public Schools,Forest Elementary,5100360,5100360,47101001030100.0,510036002142,361.0,KG-05,2,359.93,ADM,9218,255,9473,6236,172,6408,2982,83,3064,3317834.74,91782.15,3409472,9966.081525,2931603512.98,3029565536.98,124632,0,0,0,0,0,0,0
VA,2018-2019,10,1211,Bedford County Public Schools,Forest Middle,5100360,5100360,47101001030100.0,510036002174,936.0,06-08,3,930.72,ADM,8670,273,8942,5688,190,5878,2982,83,3064,8069342.4,254086.56,8322923,9435.081525,2931603512.98,3029565536.98,282080,0,0,0,0,0,0,0
VA,2018-2019,10,1214,Bedford County Public Schools,Goodview Elementary,5100360,5100360,47101001030100.0,510036002526,462.0,PK-05,2,467.86,ADM,9618,698,10315,6636,615,7251,2982,83,3064,4499877.48,326566.28,4826140,10808.08153,2931603512.98,3029565536.98,219292,0,0,0,0,0,0,0
VA,2018-2019,10,600,Bedford County Public Schools,GOVERNOR'S HEALTH SCIENCES ACADEMY,5100360,5100360,47101001030100.0,510036003004,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,2931603512.98,3029565536.98,NRD,0,0,0,0,0,1,0
VA,2018-2019,10,980,Bedford County Public Schools,Huddleston Elementary,5100360,5100360,47101001030100.0,510036000149,278.0,PK-05,2,278.05,ADM,9769,720,10488,6787,637,7424,2982,83,3064,2716270.45,200196,2916211,10981.08153,2931603512.98,3029565536.98,152446,0,0,0,0,0,0,0
VA,2018-2019,10,1212,Bedford County Public Schools,Jefferson Forest High,5100360,5100360,47101001030100.0,510036002175,1395.0,09-12,4,1380.73,ADM,9115,274,9388,6133,191,6324,2982,83,3064,12585353.95,378320.02,12962616,9881.081525,2931603512.98,3029565536.98,607413,0,0,0,0,0,0,0
VA,2018-2019,10,1180,Bedford County Public Schools,Liberty High,5100360,5100360,47101001030100.0,510036000151,774.0,09-12,4,754.36,ADM,11033,284,11317,8051,201,8253,2982,83,3064,8322853.88,214238.24,8536975,11810.08153,2931603512.98,3029565536.98,397304,0,0,0,0,0,0,0
VA,2018-2019,10,490,Bedford County Public Schools,Liberty Middle,5100360,5100360,47101001030100.0,510036000143,571.0,06-08,3,557.47,ADM,10717,665,11382,7735,582,8318,2982,83,3064,5974405.99,370717.55,6345099,11875.08153,2931603512.98,3029565536.98,241793,0,0,0,0,0,0,0
VA,2018-2019,10,970,Bedford County Public Schools,Moneta Elementary,5100360,5100360,47101001030100.0,510036000152,232.0,PK-05,2,234.95,ADM,11182,1224,12405,8200,1141,9341,2982,83,3064,2627210.9,287578.8,2914530,12898.08153,2931603512.98,3029565536.98,141017,0,0,0,0,0,0,0
VA,2018-2019,10,180,Bedford County Public Schools,Montvale Elementary,5100360,5100360,47101001030100.0,510036000153,259.0,PK-05,2,260.91,ADM,11168,801,11968,8186,718,8904,2982,83,3064,2913842.88,208988.91,3122629,12461.08153,2931603512.98,3029565536.98,145723,0,0,0,0,0,0,0
VA,2018-2019,10,610,Bedford County Public Schools,New London Academy Elementary,5100360,5100360,47101001030100.0,510036002109,316.0,PK-05,2,317.78,ADM,10323,342,10664,7341,259,7600,2982,83,3064,3280442.94,108680.76,3388828,11157.08153,2931603512.98,3029565536.98,111286,0,0,0,0,0,0,0
VA,2018-2019,10,1170,Bedford County Public Schools,Otter River Elementary,5100360,5100360,47101001030100.0,510036000155,220.0,PK-05,2,223.45,ADM,10789,201,10990,7807,118,7925,2982,83,3064,2410802.05,44913.45,2455655,11483.08153,2931603512.98,3029565536.98,110062,0,0,0,0,0,0,0
VA,2018-2019,10,1190,Bedford County Public Schools,Staunton River High,5100360,5100360,47101001030100.0,510036000156,949.0,09-12,4,918.69,ADM,9764,416,10179,6782,333,7115,2982,83,3064,8970089.16,382175.04,9351779,10672.08153,2931603512.98,3029565536.98,442829,0,0,0,0,0,0,0
VA,2018-2019,10,1191,Bedford County Public Schools,Staunton River Middle,5100360,5100360,47101001030100.0,510036002029,702.0,06-08,3,699.78,ADM,9269,275,9543,6287,192,6478,2982,83,3064,6486260.81999999,192439.5,6677687,10036.08153,2931603512.98,3029565536.98,357421,0,0,0,0,0,0,0
VA,2018-2019,10,640,Bedford County Public Schools,Stewartsville Elementary,5100360,5100360,47101001030100.0,510036000157,337.0,PK-05,2,337.37,ADM,10118,729,10846,7136,646,7782,2982,83,3064,3413509.66,245942.73,3659240,11339.08153,2931603512.98,3029565536.98,209051,0,0,0,0,0,0,0
VA,2018-2019,10,1213,Bedford County Public Schools,Thomas Jefferson Elementary,5100360,5100360,47101001030100.0,510036002525,611.0,PK-05,2,609.78,ADM,9236,251,9486,6254,168,6422,2982,83,3064,5631928.08,153054.78,5784561,9979.081525,2931603512.98,3029565536.98,206250,0,0,0,0,0,0,0
VA,2018-2019,11,250,Bland County Public Schools,Bland County Elementary,5100390,5100390,47101101130100.0,510039003002,372.0,PK-06,2,369.55,ADM,11284,281,11565,7441,281,7722,3843,0,3843,4170002.2,103843.55,4273791,12082.34918,0,7692231,0,0,0,0,0,0,0,0
