state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MD,enrollmetric,pp_stloc_raw_MD,pp_fed_raw_MD,pp_total_raw_MD,schoolstloc_raw_MD,schoolfed_raw_MD,schooltot_raw_MD,pp_total_norm_NERDS,pp_site_stloc_difference_MD,pp_site_fed_difference_MD,pp_site_difference_MD,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MD,2018-2019,15,241,Montgomery,DuFief Elementary,2400480,2400480,21101601530100.0,240048000819.0,310.0,KG-05,2.0,310,September Count Day,20028,549,20577,6208680,170190,6378870,21332.6531,18777,513,19290,1,0,1,0,0,0,0
MD,2018-2019,15,820,Montgomery,Earle B. Wood Middle,2400480,2400480,21101601530100.0,240048000820.0,964.0,06-08,3.0,964,September Count Day,16616,488,17104,16017824,470432,16488256,17859.6531,15365,452,15817,1,0,1,0,0,0,0
MD,2018-2019,15,756,Montgomery,East Silver Spring Elementary,2400480,2400480,21101601530100.0,240048000821.0,511.0,PK-05,2.0,511,September Count Day,17630,606,18236,9008930,309666,9318596,18991.6531,16379,570,16949,1,0,1,0,0,0,0
MD,2018-2019,15,775,Montgomery,Eastern Middle School,2400480,2400480,21101601530100.0,240048001457.0,970.0,06-08,3.0,970,September Count Day,15445,535,15980,14981650,518950,15500600,16735.6531,14194,499,14693,1,0,1,0,0,0,0
MD,2018-2019,15,303,Montgomery,Fairland Elementary,2400480,2400480,21101601530100.0,240048000826.0,628.0,PK-05,2.0,628,September Count Day,17546,579,18125,11018888,363612,11382500,18880.6531,16295,543,16838,1,0,1,0,0,0,0
MD,2018-2019,15,233,Montgomery,Fallsmead Elementary,2400480,2400480,21101601530100.0,240048000827.0,562.0,KG-05,2.0,562,September Count Day,12556,351,12907,7056472,197262,7253734,13662.6531,11305,315,11620,1,0,1,0,0,0,0
MD,2018-2019,15,219,Montgomery,Farmland Elementary,2400480,2400480,21101601530100.0,240048000828.0,830.0,KG-05,2.0,830,September Count Day,11953,345,12298,9920990,286350,10207340,13053.6531,10702,309,11011,1,0,1,0,0,0,0
MD,2018-2019,15,566,Montgomery,Fields Road Elementary,2400480,2400480,21101601530100.0,240048000829.0,474.0,PK-05,2.0,474,September Count Day,18264,525,18789,8657136,248850,8905986,19544.6531,17013,489,17502,1,0,1,0,0,0,0
MD,2018-2019,15,770,Montgomery,Flora M. Singer Elementary School,2400480,2400480,21101601530100.0,240048000873.0,669.0,PK-05,2.0,669,September Count Day,17163,542,17705,11482047,362598,11844645,18460.6531,15912,506,16418,1,0,1,0,0,0,0
MD,2018-2019,15,549,Montgomery,Flower Hill Elementary,2400480,2400480,21101601530100.0,240048001454.0,456.0,PK-05,2.0,456,September Count Day,17275,574,17849,7877400,261744,8139144,18604.6531,16024,538,16562,1,0,1,0,0,0,0
MD,2018-2019,15,506,Montgomery,Flower Valley Elementary,2400480,2400480,21101601530100.0,240048000830.0,490.0,KG-05,2.0,490,September Count Day,15292,442,15734,7493080,216580,7709660,16489.6531,14041,406,14447,1,0,1,0,0,0,0
MD,2018-2019,15,803,Montgomery,Forest Knolls Elementary,2400480,2400480,21101601530100.0,240048000832.0,721.0,PK-05,2.0,721,September Count Day,16633,435,17068,11992393,313635,12306028,17823.6531,15382,399,15781,1,0,1,0,0,0,0
MD,2018-2019,15,248,Montgomery,Forest Oak Middle,2400480,2400480,21101601530100.0,240048000644.0,864.0,06-08,3.0,864,September Count Day,15826,580,16406,13673664,501120,14174784,17161.6531,14575,544,15119,1,0,1,0,0,0,0
MD,2018-2019,15,106,Montgomery,Fox Chapel Elementary,2400480,2400480,21101601530100.0,240048000834.0,598.0,PK-05,2.0,598,September Count Day,15346,579,15925,9176908,346242,9523150,16680.6531,14095,543,14638,1,0,1,0,0,0,0
MD,2018-2019,15,311,Montgomery,Francis Scott Key Middle,2400480,2400480,21101601530100.0,240048090453.0,991.0,06-08,3.0,991,September Count Day,14657,537,15194,14525087,532167,15057254,15949.6531,13406,501,13907,1,0,1,0,0,0,0
MD,2018-2019,15,553,Montgomery,Gaithersburg Elementary,2400480,2400480,21101601530100.0,240048000836.0,839.0,PK-05,2.0,839,September Count Day,16225,2139,18364,13612775,1794621,15407396,19119.6531,14974,2103,17077,1,0,1,0,0,0,0
MD,2018-2019,15,551,Montgomery,Gaithersburg High,2400480,2400480,21101601530100.0,240048000838.0,2352.0,09-12,4.0,2352,September Count Day,15245,752,15997,35856240,1768704,37624944,16752.6531,13994,716,14710,1,0,1,0,0,0,0
MD,2018-2019,15,554,Montgomery,Gaithersburg Middle,2400480,2400480,21101601530100.0,240048000837.0,863.0,06-08,3.0,863,September Count Day,17846,663,18509,15401098,572169,15973267,19264.6531,16595,627,17222,1,0,1,0,0,0,0
MD,2018-2019,15,313,Montgomery,Galway Elementary,2400480,2400480,21101601530100.0,240048000839.0,788.0,PK-05,2.0,788,September Count Day,14881,535,15417,11726228,421580,12148596,16172.6531,13630,499,14130,1,0,1,0,0,0,0
MD,2018-2019,15,204,Montgomery,Garrett Park Elementary,2400480,2400480,21101601530100.0,240048000840.0,798.0,PK-05,2.0,798,September Count Day,12077,337,12414,9637446,268926,9906372,13169.6531,10826,301,11127,1,0,1,0,0,0,0
MD,2018-2019,15,786,Montgomery,Georgian Forest Elementary,2400480,2400480,21101601530100.0,240048000842.0,655.0,PK-05,2.0,655,September Count Day,14750,1906,16656,9661250,1248430,10909680,17411.6531,13499,1870,15369,1,0,1,0,0,0,0
MD,2018-2019,15,102,Montgomery,Germantown Elementary,2400480,2400480,21101601530100.0,240048000843.0,321.0,PK-05,2.0,321,September Count Day,20407,571,20978,6550647,183291,6733938,21733.6531,19156,535,19691,1,0,1,0,0,0,0
MD,2018-2019,15,767,Montgomery,Glen Haven Elementary,2400480,2400480,21101601530100.0,240048000844.0,482.0,PK-05,2.0,482,September Count Day,17621,596,18217,8493322,287272,8780594,18972.6531,16370,560,16930,1,0,1,0,0,0,0
MD,2018-2019,15,817,Montgomery,Glenallan Elementary,2400480,2400480,21101601530100.0,240048000845.0,746.0,PK-05,2.0,746,September Count Day,14818,512,15329,11054228,381952,11435434,16084.6531,13567,476,14042,1,0,1,0,0,0,0
MD,2018-2019,15,546,Montgomery,Goshen Elementary,2400480,2400480,21101601530100.0,240048001511.0,578.0,PK-05,2.0,578,September Count Day,15354,511,15865,8874612,295358,9169970,16620.6531,14103,475,14578,1,0,1,0,0,0,0
MD,2018-2019,15,340,Montgomery,Great Seneca Creek Elementary,2400480,2400480,21101601530100.0,240048001567.0,606.0,KG-05,2.0,606,September Count Day,15487,439,15926,9385122,266034,9651156,16681.6531,14236,403,14639,1,0,1,0,0,0,0
MD,2018-2019,15,334,Montgomery,Greencastle Elementary,2400480,2400480,21101601530100.0,240048001510.0,700.0,PK-05,2.0,700,September Count Day,14562,526,15088,10193400,368200,10561600,15843.6531,13311,490,13801,1,0,1,0,0,0,0
MD,2018-2019,15,512,Montgomery,Greenwood Elementary,2400480,2400480,21101601530100.0,240048000846.0,515.0,KG-05,2.0,515,September Count Day,12688,342,13030,6534320,176130,6710450,13785.6531,11437,306,11743,1,0,1,0,0,0,0
MD,2018-2019,15,345,Montgomery,Hallie Wells Middle School,2400480,2400480,21101601530100.0,240048001739.0,792.0,06-08,3.0,792,September Count Day,15018,395,15414,11894256,312840,12207888,16169.6531,13767,359,14127,1,0,1,0,0,0,0
MD,2018-2019,15,797,Montgomery,Harmony Hills Elementary,2400480,2400480,21101601530100.0,240048000848.0,716.0,PK-05,2.0,716,September Count Day,15421,2136,17557,11041436,1529376,12570812,18312.6531,14170,2100,16270,1,0,1,0,0,0,0
MD,2018-2019,15,228,Montgomery,Herbert Hoover Middle,2400480,2400480,21101601530100.0,240048000849.0,1043.0,06-08,3.0,1043,September Count Day,14079,415,14495,14684397,432845,15118285,15250.6531,12828,379,13208,1,0,1,0,0,0,0
MD,2018-2019,15,774,Montgomery,Highland Elementary,2400480,2400480,21101601530100.0,240048000850.0,548.0,PK-05,2.0,548,September Count Day,17431,2269,19700,9552188,1243412,10795600,20455.6531,16180,2233,18413,1,0,1,0,0,0,0
MD,2018-2019,15,784,Montgomery,Highland View Elementary,2400480,2400480,21101601530100.0,240048000851.0,440.0,PK-05,2.0,440,September Count Day,16103,499,16602,7085320,219560,7304880,17357.6531,14852,463,15315,1,0,1,0,0,0,0
MD,2018-2019,15,305,Montgomery,Jackson Road Elementary,2400480,2400480,21101601530100.0,240048000854.0,726.0,PK-05,2.0,726,September Count Day,14654,1929,16583,10638804,1400454,12039258,17338.6531,13403,1893,15296,1,0,1,0,0,0,0
MD,2018-2019,15,321,Montgomery,James Hubert Blake High,2400480,2400480,21101601530100.0,240048001044.0,1717.0,09-12,4.0,1717,September Count Day,13999,716,14715,24036283,1229372,25265655,15470.6531,12748,680,13428,1,0,1,0,0,0,0
MD,2018-2019,15,304,Montgomery,JoAnn Leleck at Broad Acres Elementary,2400480,2400480,21101601530100.0,240048000788.0,828.0,PK-05,2.0,828,September Count Day,16491,2234,18726,13654548,1849752,15505128,19481.6531,15240,2198,17439,1,0,1,0,0,0,0
MD,2018-2019,15,815,Montgomery,John F. Kennedy High,2400480,2400480,21101601530100.0,240048000855.0,1781.0,09-12,4.0,1781,September Count Day,15753,845,16598,28056093,1504945,29561038,17353.6531,14502,809,15311,1,0,1,0,0,0,0
MD,2018-2019,15,247,Montgomery,John H. Poole Middle,2400480,2400480,21101601530100.0,240048000861.0,395.0,06-08,3.0,395,September Count Day,17342,374,17716,6850090,147730,6997820,18471.6531,16091,338,16429,1,0,1,0,0,0,0
MD,2018-2019,15,965,Montgomery,John L Gildner Regional Inst for Children & Adol,2400480,2400480,21101601530100.0,240048001398.0,99.0,04-12,4.0,99,September Count Day,34940,15920,50860,3459060,1576080,5035140,51615.6531,33689,15884,49573,1,0,1,0,0,0,0
MD,2018-2019,15,705,Montgomery,John T. Baker Middle School,2400480,2400480,21101601530100.0,240048001456.0,850.0,06-08,3.0,850,September Count Day,15723,408,16132,13364550,346800,13712200,16887.6531,14472,372,14845,1,0,1,0,0,0,0
MD,2018-2019,15,360,Montgomery,Jones Lane Elementary,2400480,2400480,21101601530100.0,240048010503.0,420.0,KG-05,2.0,420,September Count Day,13967,384,14351,5866140,161280,6027420,15106.6531,12716,348,13064,1,0,1,0,0,0,0
MD,2018-2019,15,514,Montgomery,Judith A. Resnik Elementary,2400480,2400480,21101601530100.0,240048090479.0,640.0,PK-05,2.0,640,September Count Day,16437,520,16957,10519680,332800,10852480,17712.6531,15186,484,15670,1,0,1,0,0,0,0
MD,2018-2019,15,211,Montgomery,Julius West Middle,2400480,2400480,21101601530100.0,240048000857.0,1317.0,06-08,3.0,1317,September Count Day,13564,400,13964,17863788,526800,18390588,14719.6531,12313,364,12677,1,0,1,0,0,0,0
MD,2018-2019,15,805,Montgomery,Kemp Mill Elementary,2400480,2400480,21101601530100.0,240048000858.0,491.0,PK-05,2.0,491,September Count Day,16731,2071,18801,8214921,1016861,9231291,19556.6531,15480,2035,17514,1,0,1,0,0,0,0
MD,2018-2019,15,783,Montgomery,Kensington Parkwood Elementary,2400480,2400480,21101601530100.0,240048000892.0,656.0,PK-05,2.0,656,September Count Day,12167,590,12757,7981552,387040,8368592,13512.6531,10916,554,11470,1,0,1,0,0,0,0
MD,2018-2019,15,708,Montgomery,Kingsview Middle,2400480,2400480,21101601530100.0,240048000863.0,996.0,06-08,3.0,996,September Count Day,14473,390,14863,14415108,388440,14803548,15618.6531,13222,354,13576,1,0,1,0,0,0,0
MD,2018-2019,15,108,Montgomery,Lake Seneca Elementary,2400480,2400480,21101601530100.0,240048001448.0,516.0,PK-05,2.0,516,September Count Day,17502,696,18198,9031032,359136,9390168,18953.6531,16251,660,16911,1,0,1,0,0,0,0
MD,2018-2019,15,522,Montgomery,Lakelands Park Middle,2400480,2400480,21101601530100.0,240048001441.0,1121.0,06-08,3.0,1121,September Count Day,14861,495,15356,16659181,554895,17214076,16111.6531,13610,459,14069,1,0,1,0,0,0,0
MD,2018-2019,15,209,Montgomery,Lakewood Elementary,2400480,2400480,21101601530100.0,240048000862.0,476.0,KG-05,2.0,476,September Count Day,14742,391,15133,7017192,186116,7203308,15888.6531,13491,355,13846,1,0,1,0,0,0,0
MD,2018-2019,15,51,Montgomery,Laytonsville Elementary,2400480,2400480,21101601530100.0,240048000864.0,384.0,KG-05,2.0,384,September Count Day,16499,451,16951,6335616,173184,6509184,17706.6531,15248,415,15664,1,0,1,0,0,0,0
MD,2018-2019,15,336,Montgomery,Little Bennett Elementary,2400480,2400480,21101601530100.0,240048001543.0,614.0,KG-05,2.0,614,September Count Day,16139,425,16564,9909346,260950,10170296,17319.6531,14888,389,15277,1,0,1,0,0,0,0
MD,2018-2019,15,156,Montgomery,Lois P. Rockwell Elementary,2400480,2400480,21101601530100.0,240048000185.0,474.0,PK-05,2.0,474,September Count Day,17335,558,17894,8216790,264492,8481756,18649.6531,16084,522,16607,1,0,1,0,0,0,0
MD,2018-2019,15,951,Montgomery,Longview School,2400480,2400480,21101601530100.0,240048000867.0,56.0,KG-12,4.0,56,September Count Day,53589,13818,67407,3000984,773808,3774792,68162.6531,52338,13782,66120,1,0,1,0,0,0,0
MD,2018-2019,15,505,Montgomery,Lucy V. Barnsley Elementary,2400480,2400480,21101601530100.0,240048000868.0,721.0,KG-05,2.0,721,September Count Day,14629,403,15032,10547509,290563,10838072,15787.6531,13378,367,13745,1,0,1,0,0,0,0
MD,2018-2019,15,220,Montgomery,Luxmanor Elementary,2400480,2400480,21101601530100.0,240048000869.0,576.0,PK-05,2.0,576,September Count Day,14282,445,14727,8226432,256320,8482752,15482.6531,13031,409,13440,1,0,1,0,0,0,0
MD,2018-2019,15,107,Montgomery,Martin Luther King Jr. Middle,2400480,2400480,21101601530100.0,240048001417.0,648.0,06-08,3.0,648,September Count Day,15678,579,16256,10159344,375192,10533888,17011.6531,14427,543,14969,1,0,1,0,0,0,0
MD,2018-2019,15,210,Montgomery,Maryvale Elementary,2400480,2400480,21101601530100.0,240048000872.0,617.0,PK-05,2.0,617,September Count Day,17309,562,17870,10679653,346754,11025790,18625.6531,16058,526,16583,1,0,1,0,0,0,0
MD,2018-2019,15,525,Montgomery,MCPS Transitions School,2400480,2400480,21101601530100.0,240048001365.0,57.0,12-12,4.0,57,September Count Day,4351,376,4728,248007,21432,269496,5483.653098,3100,340,3441,1,0,1,0,0,0,0
MD,2018-2019,15,212,Montgomery,Meadow Hall Elementary,2400480,2400480,21101601530100.0,240048000874.0,431.0,KG-05,2.0,431,September Count Day,17304,948,18252,7458024,408588,7866612,19007.6531,16053,912,16965,1,0,1,0,0,0,0
MD,2018-2019,15,556,Montgomery,Mill Creek Towne Elementary,2400480,2400480,21101601530100.0,240048000875.0,464.0,PK-05,2.0,464,September Count Day,17218,522,17740,7989152,242208,8231360,18495.6531,15967,486,16453,1,0,1,0,0,0,0
MD,2018-2019,15,652,Montgomery,Monocacy Elementary,2400480,2400480,21101601530100.0,240048000876.0,147.0,KG-05,2.0,147,September Count Day,20933,529,21461,3077151,77763,3154767,22216.6531,19682,493,20174,1,0,1,0,0,0,0
MD,2018-2019,15,757,Montgomery,Montgomery Blair High,2400480,2400480,21101601530100.0,240048000877.0,3196.0,09-12,4.0,3196,September Count Day,13065,526,13591,41755740,1681096,43436836,14346.6531,11814,490,12304,1,0,1,0,0,0,0
MD,2018-2019,15,776,Montgomery,Montgomery Knolls Elementary,2400480,2400480,21101601530100.0,240048000878.0,489.0,PK-02,2.0,489,September Count Day,21591,786,22377,10557999,384354,10942353,23132.6531,20340,750,21090,1,0,1,0,0,0,0
MD,2018-2019,15,557,Montgomery,Montgomery Village Middle School,2400480,2400480,21101601530100.0,240048000879.0,743.0,06-08,3.0,743,September Count Day,16782,636,17418,12469026,472548,12941574,18173.6531,15531,600,16131,1,0,1,0,0,0,0
MD,2018-2019,15,115,Montgomery,Neelsville Middle,2400480,2400480,21101601530100.0,240048000759.0,944.0,06-08,3.0,944,September Count Day,14890,554,15444,14056160,522976,14579136,16199.6531,13639,518,14157,1,0,1,0,0,0,0
MD,2018-2019,15,791,Montgomery,New Hampshire Estates Elem,2400480,2400480,21101601530100.0,240048000881.0,442.0,PK-02,2.0,442,September Count Day,22216,3408,25624,9819472,1506336,11325808,26379.6531,20965,3372,24337,1,0,1,0,0,0,0
MD,2018-2019,15,792,Montgomery,Newport Mill Middle,2400480,2400480,21101601530100.0,240048001207.0,675.0,06-08,3.0,675,September Count Day,16913,601,17514,11416275,405675,11821950,18269.6531,15662,565,16227,1,0,1,0,0,0,0
MD,2018-2019,15,413,Montgomery,North Bethesda Middle,2400480,2400480,21101601530100.0,240048001118.0,1163.0,06-08,3.0,1163,September Count Day,13013,351,13365,15134119,408213,15543495,14120.6531,11762,315,12078,1,0,1,0,0,0,0
MD,2018-2019,15,415,Montgomery,North Chevy Chase Elementary,2400480,2400480,21101601530100.0,240048001452.0,261.0,03-05,2.0,261,September Count Day,16730,417,17147,4366530,108837,4475367,17902.6531,15479,381,15860,1,0,1,0,0,0,0
MD,2018-2019,15,246,Montgomery,Northwest High,2400480,2400480,21101601530100.0,240048001040.0,2586.0,09-12,4.0,2586,September Count Day,12644,615,13259,32697384,1590390,34287774,14014.6531,11393,579,11972,1,0,1,0,0,0,0
MD,2018-2019,15,796,Montgomery,Northwood High School,2400480,2400480,21101601530100.0,240048001366.0,1732.0,09-12,4.0,1732,September Count Day,15128,795,15923,26201696,1376940,27578636,16678.6531,13877,759,14636,1,0,1,0,0,0,0
MD,2018-2019,15,766,Montgomery,Oak View Elementary,2400480,2400480,21101601530100.0,240048000887.0,430.0,03-05,2.0,430,September Count Day,14953,1610,16563,6429790,692300,7122090,17318.6531,13702,1574,15276,1,0,1,0,0,0,0
MD,2018-2019,15,769,Montgomery,Oakland Terrace Elementary,2400480,2400480,21101601530100.0,240048000888.0,490.0,PK-05,2.0,490,September Count Day,17736,511,18247,8690640,250390,8941030,19002.6531,16485,475,16960,1,0,1,0,0,0,0
MD,2018-2019,15,502,Montgomery,Olney Elementary,2400480,2400480,21101601530100.0,240048000889.0,692.0,KG-05,2.0,692,September Count Day,11879,351,12230,8220268,242892,8463160,12985.6531,10628,315,10943,1,0,1,0,0,0,0
MD,2018-2019,15,315,Montgomery,Paint Branch High,2400480,2400480,21101601530100.0,240048000890.0,2005.0,09-12,4.0,2005,September Count Day,14629,662,15291,29331145,1327310,30658455,16046.6531,13378,626,14004,1,0,1,0,0,0,0
MD,2018-2019,15,812,Montgomery,Parkland Middle,2400480,2400480,21101601530100.0,240048000891.0,1058.0,06-08,3.0,1058,September Count Day,14097,517,14614,14914626,546986,15461612,15369.6531,12846,481,13327,1,0,1,0,0,0,0
MD,2018-2019,15,587,Montgomery,PEP - Itinerant,2400480,2400480,21101601530100.0,240048001635.0,80.0,PK-PK,1.0,80,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,15,761,Montgomery,Pine Crest Elementary,2400480,2400480,21101601530100.0,240048000893.0,435.0,03-05,2.0,435,September Count Day,15239,521,15760,6628965,226635,6855600,16515.6531,13988,485,14473,1,0,1,0,0,0,0
MD,2018-2019,15,749,Montgomery,Piney Branch Elementary,2400480,2400480,21101601530100.0,240048000894.0,677.0,03-05,2.0,677,September Count Day,12571,362,12933,8510567,245074,8755641,13688.6531,11320,326,11646,1,0,1,0,0,0,0
MD,2018-2019,15,153,Montgomery,Poolesville Elementary,2400480,2400480,21101601530100.0,240048000896.0,480.0,PK-05,2.0,480,September Count Day,13410,318,13729,6436800,152640,6589920,14484.6531,12159,282,12442,1,0,1,0,0,0,0
MD,2018-2019,15,152,Montgomery,Poolesville High,2400480,2400480,21101601530100.0,240048000897.0,1185.0,09-12,4.0,1185,September Count Day,13610,576,14187,16127850,682560,16811595,14942.6531,12359,540,12900,1,0,1,0,0,0,0
MD,2018-2019,15,601,Montgomery,Potomac Elementary,2400480,2400480,21101601530100.0,240048000898.0,362.0,KG-05,2.0,362,September Count Day,15391,382,15773,5571542,138284,5709826,16528.6531,14140,346,14486,1,0,1,0,0,0,0
MD,2018-2019,15,125,Montgomery,Quince Orchard High,2400480,2400480,21101601530100.0,240048001509.0,2100.0,09-12,4.0,2100,September Count Day,13484,555,14038,28316400,1165500,29479800,14793.6531,12233,519,12751,1,0,1,0,0,0,0
MD,2018-2019,15,159,Montgomery,Rachel Carson Elementary,2400480,2400480,21101601530100.0,240048090454.0,973.0,PK-05,2.0,973,September Count Day,12565,351,12917,12225745,341523,12568241,13672.6531,11314,315,11630,1,0,1,0,0,0,0
MD,2018-2019,15,562,Montgomery,Redland Middle,2400480,2400480,21101601530100.0,240048000901.0,608.0,06-08,3.0,608,September Count Day,16290,569,16859,9904320,345952,10250272,17614.6531,15039,533,15572,1,0,1,0,0,0,0
MD,2018-2019,15,201,Montgomery,Richard Montgomery High,2400480,2400480,21101601530100.0,240048000902.0,2483.0,09-12,4.0,2483,September Count Day,12785,474,13259,31745155,1176942,32922097,14014.6531,11534,438,11972,1,0,1,0,0,0,0
MD,2018-2019,15,105,Montgomery,Ridgeview Middle,2400480,2400480,21101601530100.0,240048000903.0,751.0,06-08,3.0,751,September Count Day,15056,434,15490,11307056,325934,11632990,16245.6531,13805,398,14203,1,0,1,0,0,0,0
MD,2018-2019,15,227,Montgomery,Ritchie Park Elementary,2400480,2400480,21101601530100.0,240048000904.0,432.0,KG-05,2.0,432,September Count Day,14700,394,15094,6350400,170208,6520608,15849.6531,13449,358,13807,1,0,1,0,0,0,0
MD,2018-2019,15,237,Montgomery,Robert Frost Middle School,2400480,2400480,21101601530100.0,240048001447.0,1074.0,06-08,3.0,1074,September Count Day,12681,361,13042,13619394,387714,14007108,13797.6531,11430,325,11755,1,0,1,0,0,0,0
MD,2018-2019,15,157,Montgomery,Roberto W. Clemente Middle,2400480,2400480,21101601530100.0,240048000493.0,1301.0,06-08,3.0,1301,September Count Day,13792,453,14246,17943392,589353,18534046,15001.6531,12541,417,12959,1,0,1,0,0,0,0
