state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OR,enrollmetric,pp_stloc_raw_OR,pp_fed_raw_OR,pp_total_raw_OR,schoolstloc_raw_OR,schoolfed_raw_OR,schooltot_raw_OR,pp_total_norm_NERDS,direct_class_expenditures_raw_OR,class_support_raw_OR,building_support_raw_OR,central_support_raw_OR,other_expenditure_raw_OR,direct_support_support_raw_OR,esd_internal_raw_OR,dist_notes_raw_OR,ode_notes_raw_OR,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OR,2018-2019,2142,773,Salem-Keizer SD 24J,North Salem High School,4110820.0,4110820.0,38502404200000.0,411082000818.0,1827.0,09-12,4.0,1749.92365484915,ADM,,,13760.2664530782,,,24079415.7632687,12542.0317712239,12855926.8309312,5090383.60551178,3768060.09074846,602317.251111692,949391.929818192,813336.0551475,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,3528,Salem-Keizer SD 24J,Optimum Learning Environment Charter School,4110820.0,4110820.0,38502404200000.0,411082004193.0,130.0,01-05,2.0,129.568862275441,ADM,,,12585.3474840203,,,1630669.15484559,11367.112802166,167202.839612343,124900.326606213,270054.666289127,40188.9042373406,968100.918139109,60221.4999614605,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,767,Salem-Keizer SD 24J,Parrish Middle School,4110820.0,4110820.0,38502404200000.0,411082000813.0,709.0,06-08,3.0,702.580833952956,ADM,,,13668.6590114398,,,9603337.84727596,12450.4243295855,5169647.20130261,2026184.74706697,1480217.26183799,217922.372388371,382818.119378859,326548.145301115,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,756,Salem-Keizer SD 24J,Pringle Elementary School,4110820.0,4110820.0,38502404200000.0,411082000802.0,665.0,KG-05,2.0,666.804649959268,ADM,,,12902.9568250572,,,8603751.60917181,11684.7221432029,5107343.3052038,1214970.0358014,1402526.87909426,206825.526994736,362165.905256095,309919.956821563,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,757,Salem-Keizer SD 24J,Richmond Elementary School,4110820.0,4110820.0,38502404200000.0,411082000803.0,312.0,KG-05,2.0,312.789167777477,ADM,,,17219.9096958024,,,5386201.22295334,16001.6750139481,3101061.26716517,1213394.57472813,659305.399929843,97019.0961742291,170041.566773669,145379.318182274,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,4596,Salem-Keizer SD 24J,Roberts High School,4110820.0,4110820.0,38502404200000.0,411082001738.0,501.0,07-12,4.0,450.522034108173,ADM,,,21646.2919913681,,,9752131.49885061,20428.0573095138,6107601.99138129,1821259.14563959,949609.989878787,139740.262958357,524524.794538069,209395.314454536,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,759,Salem-Keizer SD 24J,Salem Heights Elementary School,4110820.0,4110820.0,38502404200000.0,411082000805.0,321.0,KG-05,2.0,313.235683764695,ADM,,,15110.4562630142,,,4733134.09954177,13892.2215811599,2826946.06248397,830560.392159989,662019.693512835,97157.5938652299,170863.50596844,145586.851551286,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,760,Salem-Keizer SD 24J,Schirle Elementary School,4110820.0,4110820.0,38502404200000.0,411082000806.0,508.0,KG-05,2.0,500.016152879395,ADM,,,13331.9453260738,,,6666188.01234185,12113.7106442195,3928080.07650568,1025937.01654056,1052646.58918567,155092.056318861,272032.89787202,232399.375919068,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,741,Salem-Keizer SD 24J,Scott Elementary School,4110820.0,4110820.0,38502404200000.0,411082000787.0,558.0,KG-05,2.0,546.751428174262,ADM,,,14543.7599268943,,,7951821.51105305,13325.52524504,4783609.63806772,1290204.36870602,1152368.96268625,169588.127908487,301929.241880705,254121.171803835,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,775,Salem-Keizer SD 24J,South Salem High School,4110820.0,4110820.0,38502404200000.0,411082000820.0,1925.0,09-12,4.0,1838.54099541668,ADM,,,13550.7212557452,,,24913556.5461517,12332.4865738909,13041863.4607104,5497736.09732879,3951830.18610311,570267.784277911,997335.063903311,854523.953828181,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,774,Salem-Keizer SD 24J,Sprague High School,4110820.0,4110820.0,38502404200000.0,411082000819.0,1718.0,09-12,4.0,1645.47601137803,ADM,,,13402.0438693698,,,22052741.690484,12183.8091875155,11353302.3312199,4982525.18732127,3544058.8930906,510384.028112651,897680.761608522,764790.489131036,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,1331,Salem-Keizer SD 24J,Stephens Middle School,4110820.0,4110820.0,38502404200000.0,411082000668.0,1127.0,06-08,3.0,1110.00686771279,ADM,,,12615.3622878367,,,14003138.7781836,11397.1276059824,7817525.09704804,2386831.38764874,2336140.94851306,344295.37256001,602432.832734589,515913.139679215,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,4859,Salem-Keizer SD 24J,Straub Middle School,4110820.0,4110820.0,38502404200000.0,411082001805.0,658.0,06-08,3.0,660.160753982721,ADM,,,13018.8203907829,,,8594514.28514486,11800.5857089286,4564139.00166518,1763242.40809148,1388150.00967358,204764.762591351,367386.121099563,306831.982023691,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,761,Salem-Keizer SD 24J,Sumpter Elementary School,4110820.0,4110820.0,38502404200000.0,411082000807.0,538.0,KG-05,2.0,536.583869298403,ADM,,,12500.8013125004,,,6707728.33759201,11282.5666306461,3785450.6943274,1083082.42028233,1131627.8680608,166434.414563989,291737.484560557,249395.455796936,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,762,Salem-Keizer SD 24J,Swegle Elementary School,4110820.0,4110820.0,38502404200000.0,411082000808.0,538.0,KG-05,2.0,532.707547867149,ADM,,,13653.8329101987,,,7273499.84857972,12435.5982283444,4280411.25505398,1170098.55778503,1121460.4222284,165232.080082865,288703.728791749,247593.804637674,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,4390,Salem-Keizer SD 24J,Valley Inquiry Charter School,4110820.0,4110820.0,38502404200000.0,411082001683.0,166.0,KG-05,2.0,166.195017372651,ADM,,,11562.2586448014,,,1921589.77633985,10344.0239629471,234963.839450759,160206.793404127,346392.946324374,51549.3886464312,1051232.06732761,77244.7411865488,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,768,Salem-Keizer SD 24J,Waldo Middle School,4110820.0,4110820.0,38502404200000.0,411082000814.0,1041.0,06-08,3.0,1034.66782896573,ADM,,,13101.2902243357,,,13555483.5130633,11883.0555424814,7606244.28676163,2408909.79306083,2177253.92213479,320927.154607286,561251.576763752,480896.779734974,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,769,Salem-Keizer SD 24J,Walker Middle School,4110820.0,4110820.0,38502404200000.0,411082000815.0,679.0,06-08,3.0,679.082375595163,ADM,,,12880.885363712,,,8747182.23255851,11662.6506818577,4617273.23382471,1801433.82891528,1430697.91124965,210633.759398478,371517.055150215,315626.444020139,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,763,Salem-Keizer SD 24J,Washington Elementary School,4110820.0,4110820.0,38502404200000.0,411082000809.0,381.0,KG-05,2.0,389.223072373718,ADM,,,14284.8255896034,,,5559983.70430814,13066.5909077491,3245265.25290363,980790.955715856,820668.656919338,120726.913147834,211627.37165444,180904.553967024,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,3374,Salem-Keizer SD 24J,Weddle Elementary School,4110820.0,4110820.0,38502404200000.0,411082001441.0,438.0,KG-05,2.0,431.655189620705,ADM,,,13586.9823096703,,,5864891.42525389,12368.747627816,3387123.19082676,996803.218249268,909738.957848898,133888.256596244,236711.489757825,200626.311974916,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,3463,Salem-Keizer SD 24J,West Salem High School,4110820.0,4110820.0,38502404200000.0,411082004191.0,1737.0,09-12,4.0,1655.55398102115,ADM,,,13915.2336610393,,,23037420.4843731,12696.998979185,12372791.8361345,4906222.31452951,3573750.03082869,513509.953198208,901671.784162656,769474.565519576,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,770,Salem-Keizer SD 24J,Whiteaker Middle School,4110820.0,4110820.0,38502404200000.0,411082000816.0,803.0,06-08,3.0,790.276434938205,ADM,,,13583.9240473061,,,10735055.0685764,12365.6893654518,5945911.79553829,2084013.58078509,1662958.4460255,245123.275816387,429740.335996597,367307.63441453,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,737,Salem-Keizer SD 24J,Wright Elementary School,4110820.0,4110820.0,38502404200000.0,411082000783.0,405.0,KG-05,2.0,411.095290899645,ADM,,,13031.7620956106,,,5357296.02963,11813.5274137563,2994884.8127918,951652.129585022,864771.767535326,127511.108674133,227405.805621451,191070.405422261,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2142,764,Salem-Keizer SD 24J,Yoshikai Elementary School,4110820.0,4110820.0,38502404200000.0,411082000547.0,551.0,KG-05,2.0,555.021697345978,ADM,,,13074.7555184535,,,7256773.00023575,11856.5208365992,4208237.24284959,1136543.40925652,1167921.74004254,172153.351141308,313952.198533255,257965.058412541,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2104,4399,Santiam Canyon SD 129J,Oregon Connections Academy,4108100.0,4108100.0,38502204000000.0,410810001680.0,3886.0,KG-12,4.0,4141.06728659474,ADM,,,1002.71927405853,,,4152327.9834418,,448623.396346728,516166.17168002,924506.304868129,510845.648576847,266397.161666519,1485789.30030357,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,1
OR,2018-2019,2104,681,Santiam Canyon SD 129J,Santiam Elementary School,4108100.0,4108100.0,38502204000000.0,410810000722.0,305.0,KG-06,2.0,311.315336531886,ADM,,,10617.9381172632,,,3305526.97825053,,2025627.392527,382248.613606925,373230.238680103,38404.1296593678,374318.58874203,111698.015035115,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2104,683,Santiam Canyon SD 129J,Santiam Junior/Senior High School,4108100.0,4108100.0,38502204000000.0,410810000724.0,261.0,07-12,4.0,263.440122416774,ADM,,,13459.3644877606,,,3545736.62830763,,1880675.27112627,888901.064713054,611949.696451766,32498.2017637839,37191.7095914499,94520.6846613142,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1944,158,Scappoose SD 1J,Grant Watts Elementary School,4110980.0,4110980.0,38500502000000.0,411098000168.0,378.0,KG-03,2.0,374.624848868879,ADM,,,10427.8650648892,,,3906537.37395917,10113.1244394849,2262072.57149825,526588.092017286,783867.62395665,169813.706246646,64241.0145161793,99954.3657241428,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1944,159,Scappoose SD 1J,Otto Petersen Elementary School,4110980.0,4110980.0,38500502000000.0,411098000169.0,493.0,04-06,2.0,498.745127662992,ADM,,,9674.969410159,,,4825343.85360529,9360.22878475472,2648821.57936111,656660.7074807,1075188.96967464,226076.190238392,85525.274371979,133071.13247848,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1944,958,Scappoose SD 1J,Sauvie Island School,4110980.0,4110980.0,38500502000000.0,411098001011.0,213.0,KG-08,3.0,212.789623507275,ADM,,,5017.61524111499,,,1067696.45806122,4702.87461571071,298206.274250625,56440.2215324962,523330.385543758,96455.4132693056,36489.3608469836,56774.8026180537,0,No notes provided,No notes provided,0,0,1,1,0,1,0
OR,2018-2019,1944,162,Scappoose SD 1J,Scappoose High School,4110980.0,4110980.0,38500502000000.0,411098000172.0,729.0,09-12,4.0,716.987090809099,ADM,,,12539.071500618,,,8990352.39667538,12224.3308752137,4917237.05658282,1682239.89506264,1751622.05874984,325003.094666336,122949.607447695,191300.684166056,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1944,161,Scappoose SD 1J,Scappoose Middle School,4110980.0,4110980.0,38500502000000.0,411098000171.0,317.0,07-08,3.0,312.003754152477,ADM,,,11447.2871579236,,,3571596.5681336,11132.5465325193,1906376.63714823,551118.211755568,835924.526180216,141428.188801336,53502.6914528756,83246.3127953843,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1944,4221,Scappoose SD 1J,South Columbia Family School,4110980.0,4110980.0,38500502000000.0,411098001542.0,74.0,KG-08,3.0,69.135593220326,ADM,,,4055.280205107,,,280364.202654717,3740.53957970272,96887.5612096537,18337.4928383307,103499.04009557,31338.4746200144,11855.4352736119,18446.1986175368,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,0
OR,2018-2019,1944,160,Scappoose SD 1J,Warren Elementary School,4110980.0,4110980.0,38500502000000.0,411098000170.0,188.0,KG-03,2.0,187.340162569741,ADM,,,11220.4473085587,,,2102040.4228906,10905.7066831544,1114674.38334943,374490.978258849,445845.787193399,84919.4265433036,32125.2638191078,49984.5837265064,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2103,676,Scio SD 95,Centennial Elementary School,4111040.0,4111040.0,38502205000000.0,411104000716.0,318.0,KG-05,2.0,317.520231213846,ADM,,,10404.0458394827,,,3303495.04051199,,1431131.91222448,347649.752949389,776395.891231456,243155.589952545,310010.497529522,195151.396624616,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2103,2994,Scio SD 95,Lourdes School,4111040.0,4111040.0,38502205000000.0,411104001494.0,47.0,KG-08,3.0,47.801169590642,ADM,,,5104.89148717491,,,244019.783720272,,26111.9821488564,5911.54745255425,99340.5948914814,36605.9244407837,46670.6146900847,29379.1200965122,0,No notes provided,No notes provided,0,0,1,1,0,1,1
OR,2018-2019,2103,5061,Scio SD 95,Oregon Virtual Education,4111040.0,4111040.0,38502205000000.0,411104001818.0,37.0,06-12,4.0,31.1808333333075,ADM,,,4891.43206583896,,,152518.92800612,,10377.0745533145,3856.11853095992,64800.1410649437,23878.1443796132,30443.3692873371,19164.0801899523,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,1
OR,2018-2019,2103,678,Scio SD 95,Scio High School,4111040.0,4111040.0,38502205000000.0,411104000718.0,233.0,09-12,4.0,230.821815945842,ADM,,,15029.0652458371,,,3469036.13201266,,1442869.41042478,784379.4119949,673819.044170386,176762.326657633,249340.333600037,141865.605164931,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2103,677,Scio SD 95,Scio Middle School,4111040.0,4111040.0,38502205000000.0,411104000717.0,150.0,06-08,3.0,150.695012386419,ADM,,,12030.1985914453,,,1812890.92574892,,741600.490648566,318681.389072197,397457.778641734,115401.574569425,147130.894893018,92618.797923989,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2103,5457,Scio SD 95,Willamette Connections Academy,4111040.0,4111040.0,38502205000000.0,411104001876.0,,KG-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,1,0,1,1
OR,2018-2019,1935,150,Seaside SD 10,Broadway Middle School,4111100.0,4111100.0,38500401100000.0,411110000159.0,402.0,06-08,3.0,390.807147749045,ADM,,,11753.8345929601,,,4593482.57238879,10956.1338515704,2344615.17507534,861974.222266295,879014.246061048,267000.620152338,96279.7490767381,144598.559757024,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1935,153,Seaside SD 10,Gearhart Elementary School,4111100.0,4111100.0,38500401100000.0,411110000162.0,298.0,KG-05,2.0,300.676300578009,ADM,,,12486.0276994781,,,3754252.61759362,11688.3269580884,2247018.83078642,516565.453046983,599920.2156958,205422.953960379,74074.9982176939,111250.165886344,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1935,152,Seaside SD 10,Seaside Heights Elementary School,4111100.0,4111100.0,38500401100000.0,411110000161.0,449.0,KG-05,2.0,440.630057803403,ADM,,,13376.7901702074,,,5894215.82592248,12579.0894288177,3607145.77446524,784835.667981579,902067.390532384,301039.782329714,136094.184961383,163033.025652182,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1935,154,Seaside SD 10,Seaside High School,4111100.0,4111100.0,38500401100000.0,411110000163.0,469.0,09-12,4.0,460.396019933325,ADM,,,15427.5386024513,,,7102777.36993631,14629.8378610616,3537364.16439789,1871871.56229282,1068650.39603482,314543.947176734,140000.872688305,170346.427345731,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1935,5385,Seaside SD 10,The Cannon Beach Academy,4111100.0,4111100.0,38500401100000.0,411110001857.0,32.0,KG-05,2.0,32.213872832366,ADM,,,3658.65489058798,,,117859.443382915,2860.95414919828,12197.2750678198,15548.535332503,48249.6411727436,22008.6149224513,7936.25093848537,11919.1259489123,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,0
