state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AK,enrollmetric,pp_stloc_raw_AK,pp_fed_raw_AK,pp_total_raw_AK,pp_site_stloc_raw_AK,pp_site_fed_raw_AK,pp_site_raw_AK,pp_centshare_stloc_raw_AK,pp_centshare_fed_raw_AK,pp_centshare_raw_AK,schoolstloc_raw_AK,schoolfed_raw_AK,schooltot_raw_AK,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AK,2018-2019,5,50350,Anchorage,Ursa Minor Elementary,200180,200180,2200200130100,20018000118,302.0,PK-06,2.0,309.21,ADM,11449,922,12371,8910,840,9750,2539,82,2621,3540145.28999999,285091.62,3825236.90999999,12279.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50720,Anchorage,Wendler Middle School,200180,200180,2200200130100,20018000119,474.0,07-08,3.0,473.6,ADM,14381,1999,16380,11842,1917,13759,2539,82,2621,6810841.6,946726.4,7757568,16288.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50730,Anchorage,West High School,200180,200180,2200200130100,20018000120,1760.0,09-12,4.0,1761.09,ADM,12401,926,13327,9862,844,10706,2539,82,2621,21839277.09,1630769.33999999,23470046.43,13235.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57140,Anchorage,Whaley School,200180,200180,2200200130100,20018000121,403.0,PK-12,4.0,396.43,ADM,35235,5598,40833,32696,5516,38212,2539,82,2621,13968211.05,2219215.14,16187426.19,40741.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51040,Anchorage,William Tyson Elementary,200180,200180,2200200130100,20018000154,394.0,PK-06,2.0,378.15,ADM,17239,3673,20912,14700,3591,18291,2539,82,2621,6518927.85,1388944.95,7907872.8,20820.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50750,Anchorage,Williwaw Elementary,200180,200180,2200200130100,20018000122,351.0,PK-06,2.0,332.5,ADM,22490,3845,26335,19951,3763,23714,2539,82,2621,7477925,1278462.5,8756387.5,26243.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50760,Anchorage,Willow Crest Elementary,200180,200180,2200200130100,20018000123,377.0,PK-06,2.0,360.35,ADM,17781,2800,20581,15242,2718,17960,2539,82,2621,6407383.35,1008980,7416363.35,20489.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59070,Anchorage,Winterberry School,200180,200180,2200200130100,20018000459,242.0,KG-08,3.0,244.44,ADM,12628,331,12959,10089,249,10338,2539,82,2621,3086788.32,80909.64,3167697.96,12867.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50770,Anchorage,Wonder Park Elementary,200180,200180,2200200130100,20018000124,399.0,PK-05,2.0,372.95,ADM,14315,2865,17180,11776,2783,14559,2539,82,2621,5338779.25,1068501.75,6407281,17088.27121,0,0,0,0,0,0,0
AK,2018-2019,6,60020,Annette Island,Charles R. Leask Sr. Middle School,200525,200525,2000000031800,20052500111,70.0,06-08,3.0,70,ADM,24434,3908,28342,13212,612,13824,11222,3296,14518,1710380,273560,1983940,30677.35497,0,0,0,0,0,0,0
AK,2018-2019,6,60040,Annette Island,Metlakatla High School,200525,200525,2000000031800,20052500648,70.0,09-12,4.0,69.2,ADM,33687,4204,37891,22465,908,23373,11222,3296,14518,2331140.4,290916.8,2622057.2,40226.35497,0,0,0,0,0,0,0
AK,2018-2019,6,60030,Annette Island,Richard Johnson Elementary,200525,200525,2000000031800,20052500250,162.0,PK-05,2.0,160.4,ADM,23765,4949,28714,12543,1653,14196,11222,3296,14518,3811906,793819.6,4605725.6,31049.35497,0,0,0,0,0,0,0
AK,2018-2019,7,70040,Bering Strait,Aniguiin School,200020,200020,2000000030600,20002000421,122.0,PK-12,4.0,104,ADM,30217,4948,35165,16874,3624,20498,13343,1324,14667,3142568,514592,3657160,35311.63424,0,0,0,0,0,0,0
AK,2018-2019,7,70080,Bering Strait,Anthony A. Andrews School,200020,200020,2000000030600,20002000467,161.0,PK-12,4.0,143.65,ADM,31642,3665,35307,18299,2341,20640,13343,1324,14667,4545373.3,526477.25,5071850.55,35453.63424,0,0,0,0,0,0,0
AK,2018-2019,7,70010,Bering Strait,Brevig Mission School,200020,200020,2000000030600,20002000423,167.0,PK-12,4.0,152.2,ADM,28072,3998,32070,14729,2674,17403,13343,1324,14667,4272558.39999999,608495.6,4881054,32216.63424,0,0,0,0,0,0,0
AK,2018-2019,7,70050,Bering Strait,Diomede School,200020,200020,2000000030600,20002000499,23.0,PK-12,4.0,23.25,ADM,51912,6285,58197,38569,4961,43530,13343,1324,14667,1206954,146126.25,1353080.25,58343.63424,0,0,0,0,0,0,0
AK,2018-2019,7,70180,Bering Strait,Gambell School,200020,200020,2000000030600,20002000012,175.0,PK-12,4.0,158.3,ADM,32714,4502,37216,19371,3178,22549,13343,1324,14667,5178626.2,712666.6,5891292.8,37362.63424,0,0,0,0,0,0,0
