state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IN,enrollmetric,pp_stloc_raw_IN,pp_fed_raw_IN,pp_total_raw_IN,schoolstloc_raw_IN,schoolfed_raw_IN,schooltot_raw_IN,pp_total_norm_NERDS,pp_instruction_site_raw_IN,pp_otherinstruct_site_raw_IN,pp_instruction_centshare_raw_IN,pp_operations_site_raw_IN,pp_operations_centshare_raw_IN,pp_instruction_raw_IN,pp_noninstruction_raw_IN,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IN,2018-2019,5075,4911,North Lawrence Com Schools,Bedford-North Lawrence High School,1807860,1807860,15504770100000.0,180786001337.0,1483.0,09-12,4.0,1483,October Count Day,9324.73,535.97,9860.71,13828574.59,794843.51,14623432.9299999,,6113.13,170.86,514.87,1474.32,1587.53,6628,3232.70999999999,1,0,1,1,0,1,1
IN,2018-2019,5075,4885,North Lawrence Com Schools,Dollens Elementary School,1807860,1807860,15504770100000.0,180786001344.0,229.0,KG-05,2.0,229,October Count Day,7456.04,670.63,8126.67,1707433.16,153574.27,1861007.43,,5390.15,2.75,514.87,631.39,1587.53,5905.01999999999,2221.65,1,0,1,1,0,1,1
IN,2018-2019,5075,4857,North Lawrence Com Schools,Fayetteville Elementary School,1807860,1807860,15504770100000.0,180786001339.0,163.0,KG-05,2.0,163,October Count Day,10131.44,516.8,10648.24,1651424.72,84238.4,1735663.11999999,,7749.39,3.12,514.87,793.33,1587.53,8264.26,2383.97999999999,1,0,1,1,0,1,1
IN,2018-2019,5075,4873,North Lawrence Com Schools,Heltonville Elementary School,1807860,1807860,15504770100000.0,180786001340.0,77.0,KG-05,2.0,77,October Count Day,12646.94,977.33,13624.27,973814.38,75254.41,1049068.79,,9916.38,3.24,514.87,1602.26,1587.53,10431.25,3193.02,1,0,1,1,0,1,1
IN,2018-2019,5075,4909,North Lawrence Com Schools,Lincoln Elementary School,1807860,1807860,15504770100000.0,180786001341.0,288.0,KG-05,2.0,288,October Count Day,8488.35,1082.94,9571.29,2444644.8,311886.72,2756531.52,,6757.3,3.28,514.87,708.32,1587.53,7272.17,2299.12,1,0,1,1,0,1,1
IN,2018-2019,5075,4865,North Lawrence Com Schools,Needmore Elementary School,1807860,1807860,15504770100000.0,180786001342.0,143.0,KG-05,2.0,143,October Count Day,9278.68,1384.09,10662.77,1326851.24,197924.87,1524776.11,,7302.44,3.07,514.87,1254.87,1587.53,7817.30999999999,2845.46,1,0,1,1,0,1,1
IN,2018-2019,5075,4931,North Lawrence Com Schools,North Lawrence Career Center,1807860,1807860,15504770100000.0,180786001343.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,1
IN,2018-2019,5075,4878,North Lawrence Com Schools,Oolitic Middle School,1807860,1807860,15504770100000.0,180786000446.0,344.0,06-08,3.0,344,October Count Day,8904.22,232.26,9136.48,3063051.67999999,79897.44,3142949.11999999,,6454.81,0,514.87,579.28,1587.53,6969.68,2166.79999999999,1,0,1,1,0,1,1
IN,2018-2019,5075,4932,North Lawrence Com Schools,Parkview Intermediate School,1807860,1807860,15504770100000.0,180786002206.0,243.0,03-05,2.0,243,October Count Day,8949.57,1123.21,10072.78,2174745.51,272940.03,2447685.54,,6676.26,367.87,514.87,926.26,1587.53,7191.13,2881.65,1,0,1,1,0,1,1
IN,2018-2019,5075,4917,North Lawrence Com Schools,Parkview Primary School,1807860,1807860,15504770100000.0,180786001345.0,243.0,PK-02,2.0,243,October Count Day,10160.39,1477.28,11637.67,2468974.77,358979.04,2827953.81,,6611.18,1881.88,514.87,1042.21,1587.53,7126.05,4511.62,1,0,1,1,0,1,1
IN,2018-2019,5075,4889,North Lawrence Com Schools,Shawswick Elementary School,1807860,1807860,15504770100000.0,180786001346.0,269.0,KG-05,2.0,269,October Count Day,8112.3,598.81,8711.1,2182208.7,161079.889999999,2343285.9,,5870.48,3.49,514.87,734.75,1587.53,6385.34999999999,2325.75,1,0,1,1,0,1,1
IN,2018-2019,5075,4891,North Lawrence Com Schools,Shawswick Middle School,1807860,1807860,15504770100000.0,180786000461.0,209.0,06-08,3.0,209,October Count Day,10199.24,370.96,10570.19,2131641.16,77530.64,2209169.71,,7595.52,0,514.87,872.28,1587.53,8110.39,2459.8,1,0,1,1,0,1,1
IN,2018-2019,5075,4869,North Lawrence Com Schools,Springville Elementary School,1807860,1807860,15504770100000.0,180786001347.0,214.0,KG-05,2.0,214,October Count Day,8870.99,682,9552.99,1898391.85999999,145948,2044339.85999999,,6637.09,3.5,514.87,810.01,1587.53,7151.96,2401.02999999999,1,0,1,1,0,1,1
IN,2018-2019,5075,4921,North Lawrence Com Schools,Stalker Elementary School,1807860,1807860,15504770100000.0,180786001348.0,208.0,KG-05,2.0,208,October Count Day,10337.11,1855.68,12192.79,2150118.88,385981.44,2536100.32,,7308.67,1680.21,514.87,1101.52,1587.53,7823.54,4369.25,1,0,1,1,0,1,1
IN,2018-2019,5620,6051,North Miami Community Schools,North Miami Elementary School,1807890,1807890,15505250200000.0,180789001350.0,474.0,PK-06,2.0,474,October Count Day,6657.57,374.02,7031.59,3155688.17999999,177285.479999999,3332973.66,7602.689177,4309.25,70.6,540,386,1725.74,4849.25,2182.34,1,0,1,1,0,0,0
IN,2018-2019,5620,6049,North Miami Community Schools,North Miami Middle/High School,1807890,1807890,15505250200000.0,180789001351.0,437.0,07-12,4.0,437,October Count Day,8561.84,39.43,8601.27,3741524.08,17230.91,3758754.99,9172.369177,5837.53,32.31,540,465.69,1725.74,6377.53,2223.74,1,0,1,1,0,0,0
IN,2018-2019,5835,6243,North Montgomery Com Sch Corp,Lester B Sommer Elementary School,1807900,1807900,15505470100000.0,180790002322.0,294.0,PK-05,2.0,294,October Count Day,8412.53,709.06,9121.59,2473283.82,208463.639999999,2681747.46,10115.10785,6003.65,3.44,677.83,580.9,1855.78,6681.48,2440.11,1,0,1,1,0,0,0
IN,2018-2019,5835,6271,North Montgomery Com Sch Corp,North Montgomery High School,1807900,1807900,15505470100000.0,180790001357.0,570.0,09-12,4.0,570,October Count Day,10452.22,218.56,10670.78,5957765.39999999,124579.2,6082344.6,11664.29785,6829.48,0,677.83,1307.7,1855.78,7507.30999999999,3163.47,1,0,1,1,0,0,0
IN,2018-2019,5835,6244,North Montgomery Com Sch Corp,Northridge Middle School,1807900,1807900,15505470100000.0,180790002293.0,403.0,06-08,3.0,403,October Count Day,8736.14,265.4,9001.54,3520664.42,106956.2,3627620.62,9995.057846,5633.82,0,677.83,834.11,1855.78,6311.65,2689.89,1,0,1,1,0,0,0
IN,2018-2019,5835,6240,North Montgomery Com Sch Corp,Pleasant Hill Elementary School,1807900,1807900,15505470100000.0,180790002321.0,314.0,PK-05,2.0,314,October Count Day,7770.42,678.65,8449.07,2439911.88,213096.1,2653007.98,9442.587846,4977.57,360.54,677.83,577.35,1855.78,5655.4,2793.67,1,0,1,1,0,0,0
IN,2018-2019,5835,6246,North Montgomery Com Sch Corp,Sugar Creek Elementary School,1807900,1807900,15505470100000.0,180790002323.0,248.0,PK-05,2.0,248,October Count Day,8450.72,719.19,9169.9,2095778.55999999,178359.12,2274135.19999999,10163.41785,5826.97,1.64,677.83,807.69,1855.78,6504.8,2665.09999999999,1,0,1,1,0,0,0
IN,2018-2019,5945,6405,North Newton School Corp,Lake Village Elementary School,1807920,1807920,15505670100000.0,180792001359.0,202.0,KG-06,2.0,202,October Count Day,9036.44,350.16,9386.6,1825360.88,70732.32,1896093.2,10108.02874,6355.65,0,441.81,1772.22,816.92,6797.46,2589.14,1,0,1,1,0,0,0
IN,2018-2019,5945,6409,North Newton School Corp,Lincoln Elementary School,1807920,1807920,15505670100000.0,180792001360.0,311.0,KG-06,2.0,311,October Count Day,8208.16,251,8459.16,2552737.76,78061,2630798.76,9180.588744,5405.93,0,441.81,1794.51,816.92,5847.74,2611.41999999999,1,0,1,1,0,0,0
IN,2018-2019,5945,6397,North Newton School Corp,Morocco Elementary School,1807920,1807920,15505670100000.0,180792001361.0,149.0,KG-06,2.0,149,October Count Day,10200.83,190.7,10391.53,1519923.67,28414.3,1548337.97,11112.95874,6546.29,0,441.81,2586.52,816.92,6988.1,3403.43,1,0,1,1,0,0,0
IN,2018-2019,5945,6411,North Newton School Corp,North Newton Jr-Sr High School,1807920,1807920,15505670100000.0,180792001363.0,572.0,07-12,4.0,572,October Count Day,10134.83,37.42,10172.25,5797122.76,21404.24,5818527,10893.67874,6693.39,0,441.81,2220.14,816.92,7135.2,3037.04999999999,1,0,1,1,0,0,0
IN,2018-2019,6715,7041,North Putnam Community Schools,Bainbridge Elementary School,1807980,1807980,15506770100000.0,180798001368.0,409.0,PK-05,2.0,409,October Count Day,7292.06,283.79,7575.85,2982452.54,116070.11,3098522.65,8290.279928,4297.21,0,889,501.86,1887.78,5186.21,2389.64,1,0,1,1,0,0,0
IN,2018-2019,6715,7049,North Putnam Community Schools,North Putnam Middle School,1807980,1807980,15506770100000.0,180798000316.0,326.0,06-08,3.0,326,October Count Day,8198.69,265.68,8464.37,2672772.94,86611.68,2759384.62,9178.799928,5020.26,0,889,667.33,1887.78,5909.26,2555.11,1,0,1,1,0,0,0
IN,2018-2019,6715,7061,North Putnam Community Schools,North Putnam Sr High School,1807980,1807980,15506770100000.0,180798001369.0,428.0,09-12,4.0,428,October Count Day,9971.17,57.81,10028.98,4267660.76,24742.68,4292403.43999999,10743.40993,6217.43,0,889,1034.77,1887.78,7106.43,2922.54999999999,1,0,1,1,0,0,0
IN,2018-2019,6715,7045,North Putnam Community Schools,Roachdale Elementary School,1807980,1807980,15506770100000.0,180798001371.0,221.0,KG-05,2.0,221,October Count Day,8938.23,468.64,9406.87,1975348.82999999,103569.44,2078918.27,10121.29993,5966.09,0,889,664,1887.78,6855.09,2551.78,1,0,1,1,0,0,0
IN,2018-2019,7385,7751,North Spencer County Sch Corp,Chrisney Elementary School,1808010,1808010,15507470100000.0,180801001373.0,232.0,PK-06,2.0,232,October Count Day,7162.46,233.93,7396.39,1661690.72,54271.76,1715962.48,8212.878538,4886.86,0,481.75,699.02,1328.76,5368.61,2027.78,1,0,1,1,0,0,0
IN,2018-2019,7385,7753,North Spencer County Sch Corp,David Turnham Education Center,1808010,1808010,15507470100000.0,180801001375.0,294.0,PK-06,2.0,294,October Count Day,7234.26,590.59,7824.85,2126872.44,173633.46,2300505.9,8641.338538,5397.92,0,481.75,616.42,1328.76,5879.67,1945.18,1,0,1,1,0,0,0
IN,2018-2019,7385,7759,North Spencer County Sch Corp,Heritage Hills High School,1808010,1808010,15507470100000.0,180801001376.0,601.0,09-12,4.0,601,October Count Day,9554.26,19.09,9573.34,5742110.26,11473.09,5753577.34,10389.82854,6485.91,0,481.75,1276.93,1328.76,6967.66,2605.68,1,0,1,1,0,0,0
IN,2018-2019,7385,7761,North Spencer County Sch Corp,Heritage Hills Middle School,1808010,1808010,15507470100000.0,180801001898.0,301.0,07-09,3.0,301,October Count Day,7676.83,19.09,7695.92,2310725.83,5746.09,2316471.92,8512.408538,5331.25,0,481.75,554.16,1328.76,5813,1882.92,1,0,1,1,0,0,0
IN,2018-2019,7385,7767,North Spencer County Sch Corp,Lincoln Trail Elementary School,1808010,1808010,15507470100000.0,180801000174.0,388.0,PK-06,2.0,388,October Count Day,5975.8,36.57,6012.37,2318610.4,14189.16,2332799.56,6828.858538,3698.24,0,481.75,503.62,1328.76,4179.99,1832.38,1,0,1,1,0,0,0
IN,2018-2019,7385,7755,North Spencer County Sch Corp,Nancy Hanks Elementary School,1808010,1808010,15507470100000.0,180801000167.0,264.0,PK-06,2.0,264,October Count Day,7186.92,19.09,7206.01,1897346.88,5039.76,1902386.64,8022.498538,4697.89,0,481.75,697.61,1328.76,5179.64,2026.37,1,0,1,1,0,0,0
IN,2018-2019,8010,8403,North Vermillion Com Sch Corp,North Vermillion Elementary School,1808070,1808070,15508350100000.0,180807000184.0,399.0,PK-06,2.0,399,October Count Day,7783.28,853.08,8636.36,3105528.71999999,340378.92,3445907.64,9722.252964,5476.84,0,722.83,848.17,1588.52,6199.67,2436.69,1,0,1,1,0,0,0
IN,2018-2019,8010,8394,North Vermillion Com Sch Corp,North Vermillion High School,1808070,1808070,15508350100000.0,180807001384.0,360.0,07-12,4.0,360,October Count Day,10590.67,197.94,10788.61,3812641.2,71258.4,3883899.6,11874.50296,7149.07,0,722.83,1328.19,1588.52,7871.9,2916.71,1,0,1,1,0,0,0
IN,2018-2019,3295,2685,North West Hendricks Schools,North Salem Elementary School,1808100,1808100,15503270300000.0,180810001385.0,237.0,KG-05,2.0,237,October Count Day,8634.88,795.6,9430.48,2046466.55999999,188557.2,2235023.76,10427.53458,6320,0,303.24,1242.29,1564.95,6623.24,2807.24,1,0,1,1,0,0,0
IN,2018-2019,3295,2725,North West Hendricks Schools,Pittsboro Elementary School,1808100,1808100,15503270300000.0,180810001386.0,268.0,03-05,2.0,268,October Count Day,8524.79,267.37,8792.16,2284643.72,71655.16,2356298.88,9789.214576,5774.56,0,303.24,1149.41,1564.95,6077.8,2714.35999999999,1,0,1,1,0,0,0
IN,2018-2019,3295,2684,North West Hendricks Schools,Pittsboro Primary School,1808100,1808100,15503270300000.0,180810002465.0,304.0,PK-02,2.0,304,October Count Day,8558.96,189.5,8748.47,2601923.84,57608,2659534.88,9745.524576,5958.03,0,303.24,922.26,1564.95,6261.26999999999,2487.2,1,0,1,1,0,0,0
IN,2018-2019,3295,2682,North West Hendricks Schools,Tri-West Middle School,1808100,1808100,15503270300000.0,180810001670.0,474.0,06-08,3.0,474,October Count Day,7638.4,289.49,7927.89,3620601.59999999,137218.26,3757819.86,8924.944576,5103.06,0,303.24,956.65,1564.95,5406.3,2521.59,1,0,1,1,0,0,0
IN,2018-2019,3295,2731,North West Hendricks Schools,Tri-West Senior High School,1808100,1808100,15503270300000.0,180810001387.0,590.0,09-12,4.0,590,October Count Day,8644.58,111.07,8755.66,5100302.2,65531.2999999999,5165839.4,9752.714576,5739.34,0,303.24,1148.13,1564.95,6042.58,2713.08,1,0,1,1,0,0,0
IN,2018-2019,8515,9119,North White School Corp,North White Elementary School,1808130,1808130,15509170200000.0,180813002500.0,400.0,KG-05,2.0,400,October Count Day,7646.51,738.95,8385.46,3058604,295580,3354183.99999999,9590.982991,5046.77,0,1053.27,502.54,1782.88,6100.04,2285.41999999999,1,0,1,1,0,0,0
IN,2018-2019,8515,9135,North White School Corp,North White High School,1808130,1808130,15509170200000.0,180813001396.0,247.0,09-12,4.0,247,October Count Day,12867.82,175.84,13043.66,3178351.54,43432.48,3221784.02,14249.18299,8602.89,0,1053.27,1604.62,1782.88,9656.16,3387.5,1,0,1,1,0,0,0
IN,2018-2019,8515,9122,North White School Corp,North White Middle School,1808130,1808130,15509170200000.0,180813002522.0,199.0,06-08,3.0,199,October Count Day,5270.45,464.02,5734.47,1048819.55,92339.98,1141159.53,6939.992991,2772.19,0,1053.27,126.13,1782.88,3825.46,1909.01,1,0,1,1,0,1,0
IN,2018-2019,2040,1543,Northeast Dubois Co Sch Corp,Celestine Elementary School,1808120,1808120,15501980100000.0,180812001388.0,85.0,KG-04,2.0,85,October Count Day,8859.65,28.05,8887.7,753070.25,2384.25,755454.5,10231.49584,5346.55,0,374.45,493.36,2673.34,5721,3166.7,1,0,1,1,0,0,0
IN,2018-2019,2040,1577,Northeast Dubois Co Sch Corp,Dubois Elementary School,1808120,1808120,15501980100000.0,180812001390.0,276.0,PK-04,2.0,276,October Count Day,8175.58,252.66,8428.24,2256460.08,69734.16,2326194.23999999,9772.035836,5039.74,0,374.45,340.71,2673.34,5414.19,3014.05,1,0,1,1,0,0,0
IN,2018-2019,2040,1549,Northeast Dubois Co Sch Corp,Dubois Middle School,1808120,1808120,15501980100000.0,180812001391.0,244.0,05-08,3.0,244,October Count Day,9308.87,56.79,9365.66,2271364.28,13856.76,2285221.04,10709.45584,5851.74,0,374.45,466.12,2673.34,6226.19,3139.47,1,0,1,1,0,0,0
IN,2018-2019,2040,1545,Northeast Dubois Co Sch Corp,Northeast Dubois High School,1808120,1808120,15501980100000.0,180812001393.0,274.0,09-12,4.0,274,October Count Day,10842.09,37.23,10879.32,2970732.66,10201.0199999999,2980933.67999999,12223.11584,7118.78,0,374.45,712.75,2673.34,7493.23,3386.09,1,0,1,1,0,0,0
IN,2018-2019,7645,7917,Northeast School Corp,North Central High School,1808160,1808160,15507770100000.0,180816001402.0,269.0,07-12,4.0,269,October Count Day,11400.53,279.71,11680.23,3066742.57,75241.9899999999,3141981.87,12478.97651,6923.82,0,1007.76,128.15,3620.5,7931.58,3748.64999999999,1,0,1,1,0,0,0
IN,2018-2019,7645,7941,Northeast School Corp,Northeast East Elementary School,1808160,1808160,15507770100000.0,180816001401.0,166.0,PK-06,2.0,166,October Count Day,8012.71,292.82,8305.53,1330109.86,48608.1199999999,1378717.98,9104.276508,3503.61,0,1007.76,173.65,3620.5,4511.37,3794.16,1,0,1,1,0,0,0
IN,2018-2019,7645,7911,Northeast School Corp,Northeast Middle School,1808160,1808160,15507770100000.0,180816002564.0,,,,186,October Count Day,9614.14,224.89,9839.03,1788230.03999999,41829.54,1830059.58,10637.77651,5129.89,0,1007.76,80.87,3620.5,6137.65,3701.38,1,0,1,1,0,0,0
IN,2018-2019,7645,7921,Northeast School Corp,Northeast North Elementary School,1808160,1808160,15507770100000.0,180816001400.0,221.0,KG-06,2.0,221,October Count Day,9261.89,315.92,9577.81,2046877.69,69818.32,2116696.01,10376.55651,4850.93,0,1007.76,98.61,3620.5,5858.69,3719.11999999999,1,0,1,1,0,0,0
IN,2018-2019,8375,8928,Northeastern Wayne Schools,Northeastern Elementary School,1808190,1808190,15508970200000.0,180819002228.0,617.0,PK-05,2.0,617,October Count Day,6408.27,387.11,6795.38,3953902.59,238846.87,4192749.46,7990.154387,4875.73,0,350.67,256.34,1312.65,5226.4,1568.98,1,0,1,1,0,0,0
IN,2018-2019,8375,8927,Northeastern Wayne Schools,Northeastern High School,1808190,1808190,15508970200000.0,180819001406.0,383.0,09-12,4.0,383,October Count Day,10596.35,204.86,10801.21,4058402.05,78461.38,4136863.42999999,11995.98439,8580.87,0,350.67,557.03,1312.65,8931.54,1869.66999999999,1,0,1,1,0,0,0
IN,2018-2019,8375,8929,Northeastern Wayne Schools,Northeastern Middle School,1808190,1808190,15508970200000.0,180819002567.0,338.0,06-08,3.0,338,October Count Day,5274.33,91.88,5366.21,1782723.54,31055.44,1813778.98,6560.984387,3702.9,0,350.67,0,1312.65,4053.57,1312.63999999999,1,0,1,1,0,1,0
IN,2018-2019,8435,9085,Northern Wells Community Schools,Lancaster Central School,1808220,1808220,15509070100000.0,180822001409.0,555.0,PK-05,2.0,555,October Count Day,8016.51,317.84,8334.36,4449163.05,176401.199999999,4625569.8,9181.978481,5772.56,0,220.69,712.83,1628.28,5993.25,2341.11,1,0,1,1,0,0,0
IN,2018-2019,8435,9087,Northern Wells Community Schools,Norwell High School,1808220,1808220,15509070100000.0,180822001410.0,800.0,09-12,4.0,800,October Count Day,8135.78,24.45,8160.23,6508624,19560,6528184,9007.848481,5466.41,0,220.69,844.86,1628.28,5687.09999999999,2473.13,1,0,1,1,0,0,0
IN,2018-2019,8435,9088,Northern Wells Community Schools,Norwell Middle School,1808220,1808220,15509070100000.0,180822002159.0,571.0,06-08,3.0,571,October Count Day,8418.15,24.45,8442.6,4806763.64999999,13960.9499999999,4820724.6,9290.218481,5709.28,0,220.69,884.35,1628.28,5929.96999999999,2512.63,1,0,1,1,0,0,0
IN,2018-2019,8435,9081,Northern Wells Community Schools,Ossian Elementary,1808220,1808220,15509070100000.0,180822001411.0,576.0,KG-05,2.0,576,October Count Day,7681.6,312.81,7994.41,4424601.6,180178.56,4604780.16,8842.028481,5473.42,0,220.69,672.03,1628.28,5694.11,2300.3,1,0,1,1,0,0,0
IN,2018-2019,225,0145,Northwest Allen County Schools,Allen Co Youth Services Center,1808250,1808250,15500270200000.0,180825002160.0,0.0,01-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
IN,2018-2019,225,0069,Northwest Allen County Schools,Arcola School,1808250,1808250,15500270200000.0,180825001413.0,190.0,KG-05,2.0,190,October Count Day,10071.87,1024.67,11096.54,1913655.3,194687.3,2108342.6,12102.04141,7744.35,175.13,589.31,1580.86,1006.88,8333.66,2762.88,1,0,1,1,0,0,0
IN,2018-2019,225,0091,Northwest Allen County Schools,Carroll High School,1808250,1808250,15500270200000.0,180825001414.0,2412.0,09-12,4.0,2412,October Count Day,8011.65,122.46,8134.11,19324099.8,295373.519999999,19619473.32,9139.611409,5353.77,320.66,589.31,863.49,1006.88,5943.08,2191.02999999999,1,0,1,1,0,0,0
IN,2018-2019,225,0090,Northwest Allen County Schools,Carroll Middle School,1808250,1808250,15500270200000.0,180825002294.0,916.0,06-08,3.0,916,October Count Day,7419.23,115.61,7534.85,6796014.68,105898.76,6901922.6,8540.351409,5052.51,224.98,589.31,661.17,1006.88,5641.82,1893.03,1,0,1,1,0,0,0
IN,2018-2019,225,0095,Northwest Allen County Schools,Cedar Canyon Elementary School,1808250,1808250,15500270200000.0,180825002166.0,573.0,PK-05,2.0,573,October Count Day,7224.26,235.6,7459.85,4139500.98,134998.8,4274494.05,8465.351409,4566.01,680.63,589.31,617.02,1006.88,5155.32,2304.53,1,0,1,1,0,0,0
IN,2018-2019,225,0096,Northwest Allen County Schools,Eel River Elementary School,1808250,1808250,15500270200000.0,180825002457.0,578.0,KG-05,2.0,578,October Count Day,7145.4,423.21,7568.61,4130041.19999999,244615.379999999,4374656.58,8574.111409,4772.56,588.48,589.31,611.38,1006.88,5361.87,2206.73999999999,1,0,1,1,0,0,0
IN,2018-2019,225,0087,Northwest Allen County Schools,Hickory Center Elementary School,1808250,1808250,15500270200000.0,180825000937.0,429.0,PK-05,2.0,429,October Count Day,8579.45,257.05,8836.5,3680584.05,110274.45,3790858.5,9842.001409,5488.53,984.87,589.31,766.91,1006.88,6077.84,2758.66,1,0,1,1,0,0,0
IN,2018-2019,225,0089,Northwest Allen County Schools,Huntertown Elementary School,1808250,1808250,15500270200000.0,180825001415.0,658.0,KG-05,2.0,658,October Count Day,7533.79,746.17,8279.96,4957233.82,490979.86,5448213.68,9285.461409,5641.38,427.15,589.31,615.25,1006.88,6230.69,2049.26999999999,1,0,1,1,0,0,0
IN,2018-2019,225,0079,Northwest Allen County Schools,Maple Creek Middle School,1808250,1808250,15500270200000.0,180825001380.0,901.0,06-08,3.0,901,October Count Day,6758.2,142.84,6901.04,6089138.2,128698.84,6217837.04,7906.541409,4419.95,190.83,589.31,694.06,1006.88,5009.26,1891.77999999999,1,0,1,1,0,0,0
IN,2018-2019,225,0094,Northwest Allen County Schools,Oak View Elementary School,1808250,1808250,15500270200000.0,180825000016.0,502.0,KG-05,2.0,502,October Count Day,6733.61,82.42,6816.03,3380272.21999999,41374.84,3421647.06,7821.531409,4413.3,173.69,589.31,632.85,1006.88,5002.61,1813.41999999999,1,0,1,1,0,0,0
