state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OK,enrollmetric,pp_stloc_raw_OK,pp_fed_raw_OK,pp_total_raw_OK,schoolstloc_raw_OK,schoolfed_raw_OK,schooltot_raw_OK,pp_total_norm_NERDS,pp_total_localonly_raw_OK,pp_total_stateonly_raw_OK,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OK,2018-2019,33I018,105,ALTUS,RIVERS ES,4002850,4002850,37503300100000.0,400285000033,348.0,PK-04,2,348.0,October Count Day,6296.92,791.96,7088.88,2191328.16,275602.08,2466930.24,7416.094717,5618.46,678.46,1,0,1,0,0,0,0
OK,2018-2019,76I001,705,ALVA,ALVA HS,4002880,4002880,37507600100000.0,400288000042,266.0,09-12,4,266.0,October Count Day,13659.42,385.54,14044.96,3633405.72,102553.64,3735959.36,,12592.09,1067.33,1,0,1,0,0,0,1
OK,2018-2019,76I001,505,ALVA,ALVA MS,4002880,4002880,37507600100000.0,400288000041,209.0,06-08,3,209.0,October Count Day,11915.89,978.5,12894.39,2490421.01,204506.5,2694927.51,,10658.27,1257.62,1,0,1,0,0,0,1
OK,2018-2019,76I001,105,ALVA,LINCOLN ES,4002880,4002880,37507600100000.0,400288000043,164.0,04-05,2,164.0,October Count Day,9383.3,835.38,10218.68,1538861.2,137002.32,1675863.52,,8289.9,1093.4,1,0,1,0,0,0,1
OK,2018-2019,76I001,110,ALVA,LONGFELLOW ES,4002880,4002880,37507600100000.0,400288000044,162.0,01-03,2,162.0,October Count Day,10417.04,567.98,10985.02,1687560.48,92012.76,1779573.24,,9220.1,1196.94,1,0,1,0,0,0,1
OK,2018-2019,76I001,115,ALVA,WASHINGTON ES,4002880,4002880,37507600100000.0,400288000045,243.0,PK-01,1,243.0,October Count Day,9525.76999999999,938.66,10464.43,2314762.11,228094.38,2542856.49,,8378.13,1147.64,1,0,1,0,0,0,1
OK,2018-2019,26I128,105,AMBER-POCASSET,AMBER-POCASSET ES,4002910,4002910,37502600300000.0,400291000046,238.0,PK-06,2,238.0,October Count Day,7364.83,1064.65,8429.48,1752829.54,253386.7,2006216.24,9323.96098,6462.43,902.4,1,0,1,0,0,0,0
OK,2018-2019,26I128,715,AMBER-POCASSET,AMBER-POCASSET HS,4002910,4002910,37502600300000.0,400291029680,130.0,10-12,4,130.0,October Count Day,8606.66,1658.99,10265.65,1118865.8,215668.7,1334534.5,11160.13098,8006.47,600.19,1,0,1,0,0,0,0
OK,2018-2019,26I128,615,AMBER-POCASSET,AMBER-POCASSET JHS,4002910,4002910,37502600300000.0,400291000047,142.0,07-09,3,142.0,October Count Day,7121.4,1033.98,8155.38,1011238.8,146825.16,1158063.96,9049.86098,6319.26,802.14,1,0,1,0,0,0,0
OK,2018-2019,08I020,105,ANADARKO,ANADARKO EAST ES,4003000,4003000,37500800300000.0,400300000051,264.0,02-03,2,264.0,October Count Day,5669.96,3249.77,8919.74,1496869.44,857939.28,2354811.36,9187.458021,4828.87,841.09,1,0,1,0,0,0,0
OK,2018-2019,08I020,705,ANADARKO,ANADARKO HS,4003000,4003000,37500800300000.0,400300000050,429.0,09-12,4,429.0,October Count Day,9430.29,3075.91,12506.19,4045594.41,1319565.39,5365155.51,12773.90802,8253.34,1176.95,1,0,1,0,0,0,0
OK,2018-2019,08I020,510,ANADARKO,ANADARKO MS,4003000,4003000,37500800300000.0,400300002101,333.0,06-08,3,333.0,October Count Day,7031.58,2150.49,9182.07,2341516.14,716113.169999999,3057629.31,9449.788021,6146.43,885.15,1,0,1,0,0,0,0
OK,2018-2019,08I020,120,ANADARKO,MISSION ES,4003000,4003000,37500800300000.0,400300000055,346.0,PK-05,2,346.0,October Count Day,6070.8,2259.32,8330.13,2100496.8,781724.72,2882224.97999999,8597.848021,5259.42,811.38,1,0,1,0,0,0,0
OK,2018-2019,08I020,115,ANADARKO,SUNSET ES,4003000,4003000,37500800300000.0,400300000053,245.0,KG-01,1,245.0,October Count Day,6238.44,2517.8,8756.24,1528417.8,616861.0,2145278.8,9023.958021,5419.51,818.93,1,0,1,0,0,0,0
OK,2018-2019,57C052,105,ANDERSON,ANDERSON PUBLIC SCHOOL,4003010,4003010,37505780100000.0,400301000056,324.0,PK-07,3,324.0,October Count Day,7255.4,842.69,8098.09,2350749.6,273031.56,2623781.16,8160.493827,6618.76,636.64,1,0,1,0,0,0,0
OK,2018-2019,64I013,705,ANTLERS,ANTLERS HS,4003060,4003060,37506400200000.0,400306000057,282.0,09-12,4,282.0,October Count Day,7603.36,1834.32,9437.68,2144147.52,517278.24,2661425.76,9828.386317,6682.63,920.73,1,0,1,0,0,0,0
OK,2018-2019,64I013,105,ANTLERS,BRANTLY ES,4003060,4003060,37506400200000.0,400306000058,527.0,PK-05,2,527.0,October Count Day,5709.5,1049.93,6759.43,3008906.5,553313.11,3562219.61,7150.136317,5042.3,667.2,1,0,1,0,0,0,0
OK,2018-2019,64I013,510,ANTLERS,OBUCH MS,4003060,4003060,37506400200000.0,400306000762,212.0,06-08,3,212.0,October Count Day,7879.05,2344.73,10223.79,1670358.6,497082.76,2167443.48,10614.49632,6835.3,1043.75,1,0,1,0,0,0,0
OK,2018-2019,20I005,105,ARAPAHO-BUTLER,ARAPAHO-BUTLER ES,4003120,4003120,37502000100000.0,400312000063,358.0,PK-08,3,358.0,October Count Day,6676.94,595.15,7272.08,2390344.52,213063.699999999,2603404.64,7784.775345,5932.59,744.35,1,0,1,0,0,0,0
OK,2018-2019,20I005,715,ARAPAHO-BUTLER,ARAPAHO-BUTLER HS,4003120,4003120,37502000100000.0,400312029657,106.0,09-12,4,106.0,October Count Day,13542.88,2539.24,16082.12,1435545.28,269159.44,1704704.72,16594.81534,12371.01,1171.87,1,0,1,0,0,0,0
OK,2018-2019,10I019,705,ARDMORE,ARDMORE HS,4003180,4003180,37501000100000.0,400318029637,791.0,09-12,4,791.0,October Count Day,9582.56,1108.38,10690.94,7579804.96,876728.58,8456533.54,11153.03536,8583.72,998.84,1,0,1,0,0,0,0
OK,2018-2019,10I019,505,ARDMORE,ARDMORE MS,4003180,4003180,37501000100000.0,400318029636,594.0,06-08,3,594.0,October Count Day,7249.17,1424.24,8673.42,4306006.98,845998.56,5152011.48,9135.515356,6418.57,830.6,1,0,1,0,0,0,0
OK,2018-2019,10I019,110,ARDMORE,CHARLES EVANS ES,4003180,4003180,37501000100000.0,400318000069,367.0,01-05,2,367.0,October Count Day,8978.36,1781.39,10759.75,3295058.12,653770.13,3948828.25,11221.84536,7777.2,1201.16,1,0,1,0,0,0,0
OK,2018-2019,10I019,120,ARDMORE,JEFFERSON ES,4003180,4003180,37501000100000.0,400318029631,263.0,01-05,2,263.0,October Count Day,8406.14,1945.19,10351.33,2210814.82,511584.97,2722399.79,10813.42536,7230.8,1175.34,1,0,1,0,0,0,0
OK,2018-2019,10I019,125,ARDMORE,LINCOLN ES,4003180,4003180,37501000100000.0,400318029632,401.0,01-05,2,401.0,October Count Day,7193.51999999999,1647.09,8840.61,2884601.52,660483.09,3545084.61,9302.705356,6216.98,976.54,1,0,1,0,0,0,0
OK,2018-2019,10I019,135,ARDMORE,WILL ROGERS ES,4003180,4003180,37501000100000.0,400318029635,424.0,PK-KG,1,424.0,October Count Day,7950.75,1374.23,9324.98,3371118.0,582673.52,3953791.52,9787.075356,6795.13,1155.62,1,0,1,0,0,0,0
OK,2018-2019,40I091,715,ARKOMA,ARKOMA HS,4003210,4003210,37504000100000.0,400321029694,109.0,09-12,4,109.0,October Count Day,9930.54,1543.21,11473.75,1082428.86,168209.89,1250638.75,11716.04443,8767.84,1162.7,1,0,1,0,0,0,0
OK,2018-2019,40I091,605,ARKOMA,ARKOMA JHS,4003210,4003210,37504000100000.0,400321002798,56.0,07-08,3,56.0,October Count Day,7157.54999999999,1116.66,8274.21,400822.799999999,62532.96,463355.759999999,8516.504433,6281.32,876.23,1,0,1,0,0,0,0
OK,2018-2019,40I091,205,ARKOMA,SINGLETON ES,4003210,4003210,37504000100000.0,400321000075,241.0,PK-06,2,241.0,October Count Day,6138.54,1067.42,7205.95,1479388.14,257248.22,1736633.95,7448.244433,5372.03,766.51,1,0,1,0,0,0,0
OK,2018-2019,23I003,105,ARNETT,ARNETT ES,4003240,4003240,37502300100000.0,400324000077,122.0,PK-08,3,122.0,October Count Day,17897.9,765.09,18662.98,2183543.8,93340.98,2276883.56,18763.44879,16831.49,1066.41,1,0,1,0,0,0,0
OK,2018-2019,23I003,705,ARNETT,ARNETT HS,4003240,4003240,37502300100000.0,400324000078,51.0,09-12,4,51.0,October Count Day,28004.54,813.8,28818.34,1428231.54,41503.7999999999,1469735.34,28918.80879,26140.46,1864.08,1,0,1,0,0,0,0
OK,2018-2019,63I112,105,ASHER,ASHER ES,4003300,4003300,37506300300000.0,400330000082,201.0,PK-08,3,201.0,October Count Day,7641.19,1065.12,8706.31,1535879.19,214089.119999999,1749968.30999999,9190.968842,7020.73,620.46,1,0,1,0,0,0,0
OK,2018-2019,63I112,705,ASHER,ASHER HS,4003300,4003300,37506300300000.0,400330000083,84.0,09-12,4,84.0,October Count Day,9222.4,2335.98,11558.38,774681.6,196222.32,970903.919999999,12043.03884,8481.32,741.08,1,0,1,0,0,0,0
OK,2018-2019,55G004,972,ASTEC CHARTERS,ASTEC CHARTER HS,4000783,4000783,,400078302399,484.0,09-12,4,484.0,October Count Day,8279.38,1655.51,9934.9,4007219.92,801266.84,4808491.6,,7828.59,450.79,1,0,1,0,0,0,1
OK,2018-2019,55G004,971,ASTEC CHARTERS,ASTEC CHARTER MS,4000783,4000783,,400078302308,479.0,06-08,3,479.0,October Count Day,3797.21,522.16,4319.36,1818863.59,250114.639999999,2068973.44,,3281.63,515.58,1,0,1,0,0,0,1
OK,2018-2019,03I015,120,ATOKA,ATOKA ES,4003360,4003360,37500300100000.0,400336002110,571.0,PK-08,3,571.0,October Count Day,7909.92,2051.21,9961.13,4516564.32,1171240.91,5687805.22999999,10779.7083,6898.76,1011.16,1,0,1,0,0,0,0
OK,2018-2019,03I015,705,ATOKA,ATOKA HS,4003360,4003360,37500300100000.0,400336000084,319.0,09-12,4,319.0,October Count Day,8242.13,2440.19,10682.32,2629239.47,778420.61,3407660.08,11500.8983,7318.22,923.91,1,0,1,0,0,0,0
OK,2018-2019,57C035,105,AVANT,AVANT PUBLIC SCHOOL,4003450,4003450,37505700100000.0,400345000088,93.0,PK-08,3,93.0,October Count Day,8865.33,1452.11,10317.44,824475.69,135046.229999999,959521.92,10354.83871,8028.64,836.69,1,0,1,0,0,0,0
OK,2018-2019,04I075,105,BALKO,BALKO ES,4003510,4003510,37500400100000.0,400351000089,102.0,PK-08,3,102.0,October Count Day,19015.09,639.42,19654.51,1939539.18,65220.84,2004760.01999999,19747.58933,17497.66,1517.43,1,0,1,0,0,0,0
OK,2018-2019,04I075,705,BALKO,BALKO HS,4003510,4003510,37500400100000.0,400351000090,48.0,09-12,4,48.0,October Count Day,27052.46,1807.5,28859.96,1298518.08,86760.0,1385278.08,28953.03933,25658.93,1393.53,1,0,1,0,0,0,0
OK,2018-2019,09C031,105,BANNER,BANNER PUBLIC SCHOOL,4003540,4003540,37500900100000.0,400354000091,259.0,PK-08,3,259.0,October Count Day,8369.28,772.73,9142.01,2167643.52,200137.07,2367780.59,9193.050193,7677.27,692.01,1,0,1,0,0,0,0
OK,2018-2019,57I029,105,BARNSDALL,BARNSDALL ES,4003570,4003570,37505700300000.0,400357000092,228.0,PK-06,2,228.0,October Count Day,6449.9,989.31,7439.21,1470577.2,225562.68,1696139.88,8054.783617,5835.41,614.49,1,0,1,0,0,0,0
OK,2018-2019,57I029,715,BARNSDALL,BARNSDALL HS,4003570,4003570,37505700300000.0,400357029727,152.0,09-12,4,152.0,October Count Day,8139.94,484.36,8624.29,1237270.88,73622.72,1310892.08,9239.863617,7359.26,780.68,1,0,1,0,0,0,0
OK,2018-2019,57I029,615,BARNSDALL,BARNSDALL JHS,4003570,4003570,37505700300000.0,400357000093,43.0,07-08,3,43.0,October Count Day,9038.02999999999,1184.78,10222.8,388635.289999999,50945.54,439580.399999999,10838.37362,8520.47,517.56,1,0,1,0,0,0,0
OK,2018-2019,74I030,705,BARTLESVILLE,BARTLESVILLE HS,4003630,4003630,37507400200000.0,400363029826,1680.0,09-12,4,1680.0,October Count Day,7341.55999999999,691.35,8032.91,12333820.7999999,1161468.0,13495288.7999999,8438.344371,6641.48,700.08,1,0,1,0,0,0,0
OK,2018-2019,74I030,505,BARTLESVILLE,CENTRAL MS,4003630,4003630,37507400200000.0,400363029824,581.0,06-08,3,581.0,October Count Day,7653.24,1035.36,8688.6,4446532.43999999,601544.159999999,5048076.6,9094.034371,6951.29,701.95,1,0,1,0,0,0,0
OK,2018-2019,74I030,120,BARTLESVILLE,HOOVER ES,4003630,4003630,37507400200000.0,400363029818,478.0,PK-05,2,478.0,October Count Day,6204.50999999999,833.3,7037.81,2965755.78,398317.399999999,3364073.18,7443.244371,5656.44,548.07,1,0,1,0,0,0,0
OK,2018-2019,74I030,130,BARTLESVILLE,JANE PHILLIPS ES,4003630,4003630,37507400200000.0,400363029819,285.0,PK-05,2,285.0,October Count Day,8647.12,1597.81,10244.93,2464429.2,455375.85,2919805.05,10650.36437,7739.8,907.32,1,0,1,0,0,0,0
OK,2018-2019,74I030,510,BARTLESVILLE,MADISON MS,4003630,4003630,37507400200000.0,400363029825,663.0,06-08,3,663.0,October Count Day,6727.01,852.19,7579.2,4460007.63,565001.97,5025009.6,7984.634371,6081.93,645.08,1,0,1,0,0,0,0
OK,2018-2019,74I030,160,BARTLESVILLE,RANCH HEIGHTS ES,4003630,4003630,37507400200000.0,400363029821,567.0,PK-05,2,567.0,October Count Day,6763.99,979.55,7743.54,3835182.33,555404.85,4390587.18,8148.974371,6055.64,708.35,1,0,1,0,0,0,0
OK,2018-2019,74I030,110,BARTLESVILLE,RICHARD KANE ES,4003630,4003630,37507400200000.0,400363001962,523.0,PK-05,2,523.0,October Count Day,7258.08,1355.16,8613.24,3795975.84,708748.68,4504724.52,9018.674371,6388.91,869.17,1,0,1,0,0,0,0
OK,2018-2019,74I030,175,BARTLESVILLE,WAYSIDE ES,4003630,4003630,37507400200000.0,400363029822,637.0,PK-05,2,637.0,October Count Day,6299.0,457.17,6756.17,4012463.0,291217.29,4303680.29,7161.604371,5666.45,632.55,1,0,1,0,0,0,0
OK,2018-2019,74I030,185,BARTLESVILLE,WOODROW WILSON ES,4003630,4003630,37507400200000.0,400363029823,557.0,PK-05,2,557.0,October Count Day,6366.83,895.13,7261.95,3546324.31,498587.41,4044906.15,7667.384371,5752.23,614.6,1,0,1,0,0,0,0
OK,2018-2019,48I071,105,BATTIEST,BATTIEST ES,4003660,4003660,37504500100000.0,400366000112,184.0,PK-08,3,184.0,October Count Day,8868.54,1381.14,10249.68,1631811.36,254129.76,1885941.12,10707.03705,8005.96,862.58,1,0,1,0,0,0,0
OK,2018-2019,48I071,715,BATTIEST,BATTIEST HS,4003660,4003660,37504500100000.0,400366029703,67.0,09-12,4,67.0,October Count Day,15829.95,2800.83,18630.78,1060606.65,187655.61,1248262.26,19088.13705,14577.85,1252.1,1,0,1,0,0,0,0
OK,2018-2019,54C029,105,BEARDEN,BEARDEN PUBLIC SCHOOL,4003690,4003690,37505400300000.0,400369000114,146.0,PK-08,3,146.0,October Count Day,7303.00999999999,1601.1,8904.11,1066239.46,233760.599999999,1300000.06,8952.054795,6576.94,726.07,1,0,1,0,0,0,0
OK,2018-2019,04I022,105,BEAVER,BEAVER ES,4003750,4003750,37500400200000.0,400375000115,231.0,PK-08,3,231.0,October Count Day,16237.46,863.27,17100.73,3750853.26,199415.37,3950268.63,17191.63288,15253.32,984.14,1,0,1,0,0,0,0
OK,2018-2019,04I022,705,BEAVER,BEAVER HS,4003750,4003750,37500400200000.0,400375000116,81.0,09-12,4,81.0,October Count Day,31788.77,1055.3,32844.07,2574890.37,85479.3,2660369.67,32934.97288,30695.98,1092.79,1,0,1,0,0,0,0
OK,2018-2019,56I004,105,BEGGS,BEGGS ES,4003810,4003810,37505600100000.0,400381000118,421.0,PK-04,2,421.0,October Count Day,6815.03,1738.09,8553.11,2869127.63,731735.89,3600859.31,8762.438121,5903.85,911.18,1,0,1,0,0,0,0
OK,2018-2019,56I004,705,BEGGS,BEGGS HS,4003810,4003810,37505600100000.0,400381000119,330.0,09-12,4,330.0,October Count Day,9808.25,1494.29,11302.53,3236722.5,493115.7,3729834.9,11511.85812,8867.09,941.16,1,0,1,0,0,0,0
OK,2018-2019,56I004,505,BEGGS,BEGGS MS,4003810,4003810,37505600100000.0,400381000120,303.0,05-08,3,303.0,October Count Day,6994.19,1265.46,8259.65,2119239.57,383434.38,2502673.94999999,8468.978121,6316.5,677.69,1,0,1,0,0,0,0
OK,2018-2019,68C050,110,BELFONTE,BELFONTE BELL ES (ADAIR CNTY),4003840,4003840,37506800300000.0,400384002750,87.0,PK-08,3,87.0,October Count Day,7931.87,5145.79,13077.67,690072.69,447683.73,1137757.29,13156.47413,6938.55,993.32,1,0,1,0,0,0,0
OK,2018-2019,68C050,105,BELFONTE,BELFONTE PUBLIC SCHOOL,4003840,4003840,37506800300000.0,400384000121,85.0,PK-08,3,85.0,October Count Day,8516.51,6844.53,15361.04,723903.35,581785.049999999,1305688.4,15439.84413,7526.41,990.1,1,0,1,0,0,0,0
OK,2018-2019,07I040,105,BENNINGTON,BENNINGTON ES,4003930,4003930,37500770100000.0,400393000123,248.0,PK-08,3,248.0,October Count Day,7011.2,1652.75,8663.95,1738777.6,409882.0,2148659.6,9107.156279,6197.97,813.23,1,0,1,0,0,0,0
OK,2018-2019,07I040,705,BENNINGTON,BENNINGTON HS,4003930,4003930,37500770100000.0,400393000124,96.0,09-12,4,96.0,October Count Day,12444.21,2783.67,15227.89,1194644.16,267232.32,1461877.44,15671.09628,11468.11,976.1,1,0,1,0,0,0,0
OK,2018-2019,72I010,105,BERRYHILL,BERRYHILL ES SOUTH,4004020,4004020,37507200100000.0,400402000126,639.0,PK-06,2,639.0,October Count Day,5280.12,608.43,5888.56,3373996.67999999,388786.769999999,3762789.84,6473.722555,4833.61,446.51,1,0,1,0,0,0,0
OK,2018-2019,72I010,705,BERRYHILL,BERRYHILL HS,4004020,4004020,37507200100000.0,400402000127,414.0,09-12,4,414.0,October Count Day,7759.19,303.46,8062.66,3212304.66,125632.439999999,3337941.23999999,8647.822555,7181.84,577.35,1,0,1,0,0,0,0
OK,2018-2019,72I010,510,BERRYHILL,BERRYHILL MS,4004020,4004020,37507200100000.0,400402000128,168.0,07-08,3,168.0,October Count Day,6751.25,515.33,7266.58,1134210.0,86575.44,1220785.44,7851.742555,6061.41,689.84,1,0,1,0,0,0,0
OK,2018-2019,55I088,705,BETHANY,BETHANY HS,4004110,4004110,37505500200000.0,400411000130,527.0,09-12,4,527.0,October Count Day,9074.29,346.82,9421.12,4782150.83,182774.139999999,4964930.24,9655.675799,8375.42,698.87,1,0,1,0,0,0,0
OK,2018-2019,55I088,505,BETHANY,BETHANY MS,4004110,4004110,37505500200000.0,400411029723,370.0,06-08,3,370.0,October Count Day,6947.43,574.73,7522.17,2570549.1,212650.1,2783202.9,7756.725799,6318.2,629.23,1,0,1,0,0,0,0
OK,2018-2019,55I088,110,BETHANY,CHILDREN'S CTR,4004110,4004110,37505500200000.0,400411029722,68.0,PK-08,3,68.0,October Count Day,18239.86,699.62,18939.49,1240310.48,47574.16,1287885.32,19174.0458,17175.48,1064.38,1,0,1,0,0,0,0
OK,2018-2019,55I088,105,BETHANY,EARL HARRIS ES,4004110,4004110,37505500200000.0,400411000131,744.0,PK-05,2,744.0,October Count Day,6223.11,606.36,6829.47,4629993.84,451131.84,5081125.68,7064.025799,5578.84,644.27,1,0,1,0,0,0,0
OK,2018-2019,63I003,105,BETHEL,BETHEL ES,4004230,4004230,37506300400000.0,400423000132,572.0,PK-05,2,572.0,October Count Day,6174.08,946.79,7120.86,3531573.76,541563.88,4073131.92,7747.071931,5469.24,704.84,1,0,1,0,0,0,0
OK,2018-2019,63I003,705,BETHEL,BETHEL HS,4004230,4004230,37506300400000.0,400423000133,367.0,09-12,4,367.0,October Count Day,9145.83,517.65,9663.49,3356519.61,189977.55,3546500.83,10289.70193,8362.37,783.46,1,0,1,0,0,0,0
OK,2018-2019,63I003,505,BETHEL,BETHEL MS,4004230,4004230,37506300400000.0,400423001417,283.0,06-08,3,283.0,October Count Day,7705.47,422.22,8127.69,2180648.01,119488.26,2300136.27,8753.901931,6960.42,745.05,1,0,1,0,0,0,0
OK,2018-2019,17I333,105,BIG PASTURE,BIG PASTURE ES,4004350,4004350,37501700500000.0,400435000138,145.0,PK-08,3,145.0,October Count Day,7314.01,1135.82,8449.83,1060531.45,164693.9,1225225.35,8736.669231,6592.38,721.63,1,0,1,0,0,0,0
OK,2018-2019,17I333,705,BIG PASTURE,BIG PASTURE HS,4004350,4004350,37501700500000.0,400435000139,50.0,09-12,4,50.0,October Count Day,12777.15,879.66,13656.82,638857.5,43983.0,682841.0,13943.65923,11871.46,905.69,1,0,1,0,0,0,0
OK,2018-2019,52I002,105,BILLINGS,BILLINGS ES,4004360,4004360,37505200100000.0,400436000140,42.0,PK-08,3,42.0,October Count Day,16487.1,1940.81,18427.91,692458.2,81514.02,773972.22,18532.912,15061.53,1425.57,1,0,1,0,0,0,0
OK,2018-2019,52I002,705,BILLINGS,BILLINGS HS,4004360,4004360,37505200100000.0,400436000141,28.0,09-12,4,28.0,October Count Day,16349.83,1995.8,18345.63,457795.24,55882.4,513677.64,18450.632,14554.15,1795.68,1,0,1,0,0,0,0
OK,2018-2019,08I168,105,BINGER-ONEY,BINGER-ONEY ES,4033603,4033603,37500800500000.0,403360329845,230.0,PK-08,3,230.0,October Count Day,7926.84,1616.95,9543.79,1823173.2,371898.5,2195071.7,10200.67077,6930.01,996.83,1,0,1,0,0,0,0
OK,2018-2019,08I168,705,BINGER-ONEY,BINGER-ONEY HS,4033603,4033603,37500800500000.0,403360329846,108.0,09-12,4,108.0,October Count Day,10375.4,1475.55,11850.95,1120543.2,159359.4,1279902.6,12507.83077,9546.06,829.34,1,0,1,0,0,0,0
OK,2018-2019,16C049,105,BISHOP,BISHOP PUBLIC SCHOOL,4004470,4004470,37501600300000.0,400447000146,584.0,PK-06,2,584.0,October Count Day,6031.08,1041.26,7072.33,3522150.71999999,608095.84,4130240.71999999,7118.150685,5502.43,528.65,1,0,1,0,0,0,0
OK,2018-2019,72I004,705,BIXBY,BIXBY HS,4004500,4004500,37507200200000.0,400450000148,1793.0,09-12,4,1793.0,October Count Day,8432.18,477.62,8909.8,15118898.74,856372.66,15975271.3999999,9287.436179,7795.33,636.85,1,0,1,0,0,0,0
OK,2018-2019,72I004,505,BIXBY,BIXBY MS,4004500,4004500,37507200200000.0,400450002097,985.0,07-08,3,985.0,October Count Day,6181.3,625.54,6806.83,6088580.5,616156.899999999,6704727.55,7184.466179,5599.01,582.29,1,0,1,0,0,0,0
OK,2018-2019,72I004,120,BIXBY,BIXBY NORTH ES,4004500,4004500,37507200200000.0,400450002334,676.0,PK-03,2,676.0,October Count Day,7042.72,355.79,7398.51,4760878.72,240514.04,5001392.76,7776.146179,6303.81,738.91,1,0,1,0,0,0,0
OK,2018-2019,72I004,110,BIXBY,CENTRAL ES,4004500,4004500,37507200200000.0,400450000147,1056.0,PK-03,2,1056.0,October Count Day,5844.08,223.3,6067.38,6171348.47999999,235804.8,6407153.28,6445.016179,5225.61,618.47,1,0,1,0,0,0,0
OK,2018-2019,72I004,140,BIXBY,CENTRAL INTERMEDIATE SCHOOL,4004500,4004500,37507200200000.0,400450002748,664.0,04-06,2,664.0,October Count Day,6380.87,740.51,7121.38,4236897.68,491698.64,4728596.32,7499.016179,5834.14,546.73,1,0,1,0,0,0,0
OK,2018-2019,72I004,130,BIXBY,NORTH INTERMEDIATE SCHOOL,4004500,4004500,37507200200000.0,400450002665,496.0,04-06,2,496.0,October Count Day,7195.57,397.3,7592.86,3569002.71999999,197060.8,3766058.56,7970.496179,6590.26,605.31,1,0,1,0,0,0,0
OK,2018-2019,72I004,150,BIXBY,NORTHEAST ES AND IS,4004500,4004500,37507200200000.0,400450002772,991.0,PK-06,2,991.0,October Count Day,5967.75,207.19,6174.94,5914040.25,205325.29,6119365.54,6552.576179,5397.5,570.25,1,0,1,0,0,0,0
